text,iab_label,confidence,source,labels
scientific discipline mathematical economics,IAB15 Science,1.0,scraped,
scientific discipline argument technology,IAB15 Science,1.0,scraped,
scientific discipline post-colonial literature,IAB15 Science,1.0,scraped,
introduction to scientific discipline teleology,IAB15 Science,1.0,scraped,
scientific discipline public international law,IAB15 Science,1.0,scraped,
learn about cat breed heterosis,IAB16 Pets,1.0,scraped,
pet monkeys in chinese culture,IAB16 Pets,1.0,scraped,
introduction to pet german rex,IAB16 Pets,1.0,scraped,
guide to dog breed cucumber,IAB16 Pets,1.0,scraped,
guide to dog breed bichon,IAB16 Pets,1.0,scraped,
learn about pet weasels,IAB16 Pets,1.0,scraped,
dog breed salish wool dog,IAB16 Pets,1.0,scraped,
cat breed recessive trait,IAB16 Pets,1.0,scraped,
learn about pet laboratory animal,IAB16 Pets,1.0,scraped,
dog breed alderton david(2000).hounds of the world. shrewsbury: swan hill press.isbn1-85310-912-6,IAB16 Pets,1.0,scraped,
sport combat de reines,IAB17 Sports,1.0,scraped,
The Future of NASCAR: Embracing Innovation and Sustainability,IAB17 Sports,1.0,synthetic,
guide to sport ice fishing,IAB17 Sports,1.0,scraped,
Baseball a sport with a rich history and global appeal holds a significant place within the broader context of sports,IAB17 Sports,1.0,synthetic,
learn about sport chuckwagon racing,IAB17 Sports,1.0,scraped,
Rugby's Current Trends and Innovations,IAB17 Sports,1.0,synthetic,
Rugby's Contribution to the Development of Sports Infrastructure,IAB17 Sports,1.0,synthetic,
movie review inside football,IAB17 Sports,1.0,pseudo labeled,
The Role of Technology in Racing: Data Analysis and Performance Optimization,IAB17 Sports,1.0,synthetic,
Future Possibilities for Rugby's Growth and Evolution,IAB17 Sports,1.0,synthetic,
fashion designer richard smith,IAB18 Style & Fashion,1.0,scraped,
fashion designer farah khan,IAB18 Style & Fashion,1.0,scraped,
fashion designer eduardo lucero,IAB18 Style & Fashion,1.0,scraped,
fashion designer pietro loro piana,IAB18 Style & Fashion,1.0,scraped,
fashion designer jean-charles de elbajac,IAB18 Style & Fashion,1.0,scraped,
fashion designer josé durán,IAB18 Style & Fashion,1.0,scraped,
fashion designer christophe josse,IAB18 Style & Fashion,1.0,scraped,
fashion designer sarah miyazawa lafleur,IAB18 Style & Fashion,1.0,scraped,
fashion designer aida woolf,IAB18 Style & Fashion,1.0,scraped,
why choose fashion designer chiaki,IAB18 Style & Fashion,1.0,scraped,
how to use programming language comparison,IAB19 Technology & Computing,1.0,scraped,
latest news on programming language sophaeros,IAB19 Technology & Computing,1.0,scraped,
how to use programming language sqr,IAB19 Technology & Computing,1.0,scraped,
benefits of programming language sycl,IAB19 Technology & Computing,1.0,scraped,
tech concept the modification of an existing pair,IAB19 Technology & Computing,1.0,scraped,
latest news on programming language eiffel,IAB19 Technology & Computing,1.0,scraped,
what is computer networking,IAB19 Technology & Computing,1.0,subcategories,
guide to programming language pl360,IAB19 Technology & Computing,1.0,scraped,
best programming language sps tips,IAB19 Technology & Computing,1.0,scraped,
programming language emacs lisp,IAB19 Technology & Computing,1.0,scraped,
jeep grand cherokee srt8 lives 300 srt8,IAB2 Automotive,1.0,pseudo labeled,
hard hit camaro key turn,IAB2 Automotive,1.0,pseudo labeled,
ford mustang proudly sitting atop empire state building pictures,IAB2 Automotive,1.0,pseudo labeled,
introduction to car culture,IAB2 Automotive,1.0,subcategories,
still another recall general motors time camaro,IAB2 Automotive,1.0,pseudo labeled,
why choose mustang turns 50,IAB2 Automotive,1.0,pseudo labeled,
best buying/selling cars tips,IAB2 Automotive,1.0,subcategories,
hot executive revive acura,IAB2 Automotive,1.0,pseudo labeled,
jeep ram tow fiat chrysler 50th straight sales gain,IAB2 Automotive,1.0,pseudo labeled,
miley cyrus stolen maserati found investigation continues,IAB2 Automotive,1.0,pseudo labeled,
guide to tourist attraction islands,IAB20 Travel,1.0,scraped,
tourist attraction tourist attractions in amsterdam,IAB20 Travel,1.0,scraped,
Influence on Travel: Expanding Horizons and Redefining Boundaries,IAB20 Travel,1.0,synthetic,
tourist attraction attractions in papua new guinea,IAB20 Travel,1.0,scraped,
tourist attraction tourist attractions in taipei,IAB20 Travel,1.0,scraped,
tourist attraction dams and reservoirs in pakistan,IAB20 Travel,1.0,scraped,
The Role of Tourism in Japan's Economy,IAB20 Travel,1.0,synthetic,
tourist attraction bicycle touring,IAB20 Travel,1.0,scraped,
learn about tourist attraction les,IAB20 Travel,1.0,scraped,
learn about tourist attraction lgbt,IAB20 Travel,1.0,scraped,
best house type cohousing tips,IAB21 Real Estate,1.0,scraped,
architecture arts and crafts1880–1910 (uk),IAB21 Real Estate,1.0,scraped,
house type prefabricated house: a house whose main structural sections were manufactured in afactory and then transported to their final building site to be assembled upon aconcretefoundation which had to be poured locally.manufactured house: aprefabricated housethat is assembled on the permanent site on which it will sit.modular home: aprefabricated housethat consists of repeated sections called modules.lustron house: a type ofprefabricated house,IAB21 Real Estate,1.0,scraped,
architecture rashtrakuta750–983 (central and south india),IAB21 Real Estate,1.0,scraped,
architecture glasgow style1890–1910 (glasgow scotland),IAB21 Real Estate,1.0,scraped,
real estate united kingdom,IAB21 Real Estate,1.0,scraped,
real estate semi-detacheddwellingsduplex– two units with one shared wall,IAB21 Real Estate,1.0,scraped,
architecture stave churches oldest 845(d) in england in norway one 11th century several 12th century some with romanesque elements,IAB21 Real Estate,1.0,scraped,
introduction to architecture polish mannerism1550–1650,IAB21 Real Estate,1.0,scraped,
architecture slab hut,IAB21 Real Estate,1.0,scraped,
affordable customer reviews of rykrisp tips options,IAB22 Shopping,1.0,scraped,
top-rated hunt's snack pack– pudding on amazon,IAB22 Shopping,1.0,scraped,
top-rated customer reviews of cadbury caramel crunch online,IAB22 Shopping,1.0,scraped,
price comparison for where to buy nissin,IAB22 Shopping,1.0,scraped,
where to buy cape cod potato chips,IAB22 Shopping,1.0,scraped,
shopping tips for shopping guide for easy cheese,IAB22 Shopping,1.0,scraped,
top-rated where to buy datu puti online,IAB22 Shopping,1.0,scraped,
best site to buy shopping guide for general mills,IAB22 Shopping,1.0,scraped,
price comparison for toprated apple sidra on amazon,IAB22 Shopping,1.0,scraped,
customer reviews for best price for hunts,IAB22 Shopping,1.0,scraped,
why choose religion srikula,IAB23 Religion & Spirituality,1.0,scraped,
learn about religion omaha religion,IAB23 Religion & Spirituality,1.0,scraped,
why choose religion warao religion,IAB23 Religion & Spirituality,1.0,scraped,
best religion tairona religion tips,IAB23 Religion & Spirituality,1.0,scraped,
learn about religion christian identity,IAB23 Religion & Spirituality,1.0,scraped,
why choose religion gafatar,IAB23 Religion & Spirituality,1.0,scraped,
how to use religion evangelical anglicanism,IAB23 Religion & Spirituality,1.0,scraped,
religion dayawismbatak folk religionbicolano religionblaan folk religioncapiznon folk religioncuyunon folk religiongaddang folk religionifugao folk religionilocano folk religionitneg folk religionkalinga folk religionkankanaey folk religionkaray-a folk religionmangyan folk religionpalawan folk religionpangasinan folk religionsama bajau folk religionsambal folk religionsubanon folk religiontagalog folk religiontagbanwa folk religionpulahantboli folk religionteduray folk religionvisayan folk religion,IAB23 Religion & Spirituality,1.0,scraped,
best religion wotansvolk tips,IAB23 Religion & Spirituality,1.0,scraped,
religion arará,IAB23 Religion & Spirituality,1.0,scraped,
guide to miscellaneous modal logic,IAB24 Uncategorized,1.0,scraped,
miscellaneous history of library science,IAB24 Uncategorized,1.0,scraped,
benefits of miscellaneous reasoning errors,IAB24 Uncategorized,1.0,scraped,
latest news on miscellaneous sculpture(outline),IAB24 Uncategorized,1.0,scraped,
best miscellaneous organic chemistry(outline) tips,IAB24 Uncategorized,1.0,scraped,
guide to miscellaneous hoax,IAB24 Uncategorized,1.0,scraped,
miscellaneous urban studiesorurban sociology/rural sociology,IAB24 Uncategorized,1.0,scraped,
learn about miscellaneous agricultural education,IAB24 Uncategorized,1.0,scraped,
guide to miscellaneous public choice,IAB24 Uncategorized,1.0,scraped,
latest news on miscellaneous community psychology,IAB24 Uncategorized,1.0,scraped,
bofa stuck lowprofitability trap,IAB3 Business,1.0,pseudo labeled,
american apparel misogynist jerk bad business,IAB3 Business,1.0,pseudo labeled,
philips spin lighting components business,IAB3 Business,1.0,pseudo labeled,
barnes noble split book nook business,IAB3 Business,1.0,pseudo labeled,
corporate leader big bad wolf,IAB3 Business,1.0,pseudo labeled,
industrial goods active stocks boeing company nyseba dr horton,IAB3 Business,1.0,pseudo labeled,
merck sell consumer care biz bayer 142 b,IAB3 Business,1.0,pseudo labeled,
apples os x yosemite means business,IAB3 Business,1.0,pseudo labeled,
businesss impact houston ship channel oil spill,IAB3 Business,1.0,pseudo labeled,
hot biz files bankruptcy admits fraud,IAB3 Business,1.0,pseudo labeled,
best employment pink slip tips,IAB4 Careers,1.0,scraped,
best careers general doctor tips,IAB4 Careers,1.0,scraped,
benefits of employment wage curve,IAB4 Careers,1.0,scraped,
employment contributions are not being recognized (21%),IAB4 Careers,1.0,scraped,
Where do you see yourself in five years?,IAB4 Careers,1.0,scraped,
how to use employment avocation,IAB4 Careers,1.0,scraped,
careers emergency medical technician- intermediate 99,IAB4 Careers,1.0,scraped,
how to use jobs hardware engineer,IAB4 Careers,1.0,scraped,
employment job fair,IAB4 Careers,1.0,scraped,
introduction to employment career break,IAB4 Careers,1.0,scraped,
how to use field xenobiology,IAB5 Education,1.0,scraped,
how to use field ethnography,IAB5 Education,1.0,scraped,
field organologyorganandhistorical keyboardspianostringsharpoud andguitar(outline)singingwoodwindsbrass andpercussion,IAB5 Education,1.0,scraped,
learn about field koine greek,IAB5 Education,1.0,scraped,
how to use field orchestral studies,IAB5 Education,1.0,scraped,
best field feminine psychology tips,IAB5 Education,1.0,scraped,
learn about field modern philosophy,IAB5 Education,1.0,scraped,
how to use field discourse analysis,IAB5 Education,1.0,scraped,
field non-euclidean geometry,IAB5 Education,1.0,scraped,
field technological history,IAB5 Education,1.0,scraped,
learn about psychologist mind,IAB6 Family & Parenting,1.0,scraped,
what is parenting immunization,IAB6 Family & Parenting,1.0,scraped,
learn about childcare child care,IAB6 Family & Parenting,1.0,scraped,
learn about psychologist averroes(ibn rushd),IAB6 Family & Parenting,1.0,scraped,
latest news on parenting hiv,IAB6 Family & Parenting,1.0,scraped,
psychologist robert arkin social psychology,IAB6 Family & Parenting,1.0,scraped,
what is childcare natural childbirth,IAB6 Family & Parenting,1.0,scraped,
psychologist stephen j. ceci intelligence and memory,IAB6 Family & Parenting,1.0,scraped,
psychologist martin a. conway,IAB6 Family & Parenting,1.0,scraped,
best parenting clitoridectomy tips,IAB6 Family & Parenting,1.0,scraped,
latest news on exercises russian twist(c),IAB7 Health & Fitness,1.0,scraped,
what is health asteya,IAB7 Health & Fitness,1.0,scraped,
how to use diets calorie restriction,IAB7 Health & Fitness,1.0,scraped,
what is loose chances fatality,IAB7 Health & Fitness,1.0,scraped,
what is dental care,IAB7 Health & Fitness,1.0,subcategories,
best heart disease tips,IAB7 Health & Fitness,1.0,subcategories,
why choose health culture,IAB7 Health & Fitness,1.0,scraped,
learn about wellness hypnotherapy,IAB7 Health & Fitness,1.0,scraped,
what is diets raw foodism,IAB7 Health & Fitness,1.0,scraped,
health kshama,IAB7 Health & Fitness,1.0,scraped,
shopping guide for cheese pizza cheese none tomato sauce,IAB8 Food & Drink,1.0,scraped,
top-rated tomato soup tomatoes none salt sugar on amazon,IAB8 Food & Drink,1.0,scraped,
shopping guide for healthy best cheera doi tips options,IAB8 Food & Drink,1.0,scraped,
is easy garlic bread none butter garlic dish worth buying,IAB8 Food & Drink,1.0,scraped,
top-rated benefits of dish sesame snaps on amazon,IAB8 Food & Drink,1.0,scraped,
compare prices for beef tacos beef none vegetable oil taco seasoning,IAB8 Food & Drink,1.0,scraped,
is easy dish almond biscuit dish worth buying,IAB8 Food & Drink,1.0,scraped,
where to buy quick cinnamon rolls dough sugar butter cinnamon icing meals,IAB8 Food & Drink,1.0,scraped,
is best way to prepare spinach stuffed chicken none olive oil spinach garlic worth buying,IAB8 Food & Drink,1.0,scraped,
cheap introduction to boston market fast casual near me,IAB8 Food & Drink,1.0,scraped,
guide to board game imhotep,IAB9 Hobbies & Interests,1.0,scraped,
benefits of card game piquet,IAB9 Hobbies & Interests,1.0,scraped,
best shopping outdoors and sports tips,IAB9 Hobbies & Interests,1.0,scraped,
learn about pinball indoor competitive hobby,IAB9 Hobbies & Interests,1.0,scraped,
board game mutant meeples,IAB9 Hobbies & Interests,1.0,scraped,
how to use card game bluke,IAB9 Hobbies & Interests,1.0,scraped,
board game mall madness,IAB9 Hobbies & Interests,1.0,scraped,
guide to mahjong indoor competitive hobby,IAB9 Hobbies & Interests,1.0,scraped,
card game exact number of cards. to win games of theexact bidding groupa player must take the exact number of tricks bid,IAB9 Hobbies & Interests,1.0,scraped,
learn about archaeology educational hobby,IAB9 Hobbies & Interests,1.0,scraped,
