text,labels,confidence,source,iab_label
hbo compete lullabies ambien adapting jk rowlings casual,,0.25,natural,IAB9 Hobbies & Interests
chris pratt stops interview show frenchbraiding skills,,0.25,natural,IAB9 Hobbies & Interests
sneak peek kim kardashians new video game watch,,0.25,natural,IAB9 Hobbies & Interests
amazon dreams drones phones google attacks trucks,,0.25,natural,IAB9 Hobbies & Interests
love hip hop atlantas benzino shot multiple times mothers funeral,,0.25,natural,IAB9 Hobbies & Interests
flight simulators like 1 owned malaysia airlines pilot used enthusiasts,,0.25,natural,IAB9 Hobbies & Interests
building a Provençal herb garden,,0.25,synthetic,IAB9 Hobbies & Interests
watch hilary duff bored office worker new chasing sun video,,0.25,natural,IAB9 Hobbies & Interests
wealthier teens likely use hookahs,,0.25,natural,IAB9 Hobbies & Interests
"So, if you are looking for a hobby that is both rewarding and challenging, collecting may be the perfect choice for you.",,0.25,synthetic,IAB9 Hobbies & Interests
elon musk others build rocket engines c fla,,0.25,natural,IAB9 Hobbies & Interests
building an outdoor hammam,,0.25,synthetic,IAB9 Hobbies & Interests
Jewelry making can be a great way to learn new skills and develop your creativity.,,0.25,synthetic,IAB9 Hobbies & Interests
"If you are looking for a new hobby that is both fun and challenging, drawing and sketching are a great option.",,0.25,synthetic,IAB9 Hobbies & Interests
next frontier facebooks mark zuckerberg drones satellites lasers,,0.25,natural,IAB9 Hobbies & Interests
"Radio has been a popular hobby for decades, with enthusiasts enjoying listening to music, news, and talk shows.",,0.25,synthetic,IAB9 Hobbies & Interests
twitch acquisition means youtubers twitch gamers,,0.24,natural,IAB9 Hobbies & Interests
japanese hakone yosegi puzzle boxes,,0.24,synthetic,IAB9 Hobbies & Interests
android wear lg g watch samsung gear live moto 360 worth,,0.24,natural,IAB9 Hobbies & Interests
mara wilson interest mrs doubtfire 2,,0.24,natural,IAB9 Hobbies & Interests
seth macfarlane loves reading rainbow apparently,,0.24,natural,IAB9 Hobbies & Interests
new glassware comes google glass shazam musixmatch zombies run,,0.24,natural,IAB9 Hobbies & Interests
selana gomez gets back partying boozing ways two months,,0.24,natural,IAB9 Hobbies & Interests
google plans tvs cars watches beyond smartphones,,0.24,natural,IAB9 Hobbies & Interests
zayn malik louis tomlison 1d video smoking joint,,0.24,natural,IAB9 Hobbies & Interests
starwood gambling google glass technology,,0.24,natural,IAB9 Hobbies & Interests
game thrones ep episode hbos game,,0.24,natural,IAB9 Hobbies & Interests
neil young plugs audiophile music player sxsw,,0.24,natural,IAB9 Hobbies & Interests
apple idevices hijacked held ransom,,0.24,natural,IAB9 Hobbies & Interests
instasista love beyoncesolange bury fight,,0.24,natural,IAB9 Hobbies & Interests
jennifer garner never understood ben afflecks obsession gambling,,0.24,natural,IAB9 Hobbies & Interests
Genealogy is a rewarding and accessible hobby that can be enjoyed by people of all ages and backgrounds.,,0.24,synthetic,IAB9 Hobbies & Interests
biebers central park proposal dreams hit snag,,0.24,natural,IAB9 Hobbies & Interests
Collecting can be a rewarding and fulfilling hobby that offers a variety of benefits and opportunities for personal growth and connection.,,0.24,synthetic,IAB9 Hobbies & Interests
dont want play poker kevyn orr,,0.24,natural,IAB9 Hobbies & Interests
hivaids report worrying ycl,,0.24,natural,IAB9 Hobbies & Interests
canadas amaya gaming buy britains oldford 49 bn â,,0.24,natural,IAB9 Hobbies & Interests
hillshire buy pinnacle foods gogo shares go twitter upgraded,,0.24,natural,IAB9 Hobbies & Interests
gerard butler craig ferguson talk train dragon 2 crazy fan,,0.24,natural,IAB9 Hobbies & Interests
valeria lukyanova kids planned human barbie,,0.24,natural,IAB9 Hobbies & Interests
guardians galaxy soon guarding minecraft galaxy,,0.24,natural,IAB9 Hobbies & Interests
Candle and soap making can also be a great way to express your creativity.,,0.24,synthetic,IAB9 Hobbies & Interests
play rubiks cube google,,0.24,natural,IAB9 Hobbies & Interests
week tech amazon youtube facebooks new app,,0.24,natural,IAB9 Hobbies & Interests
meryl maks lovers brilliant marketers,,0.24,natural,IAB9 Hobbies & Interests
"Screenwriting can be a challenging but rewarding hobby, and it can be a great way to express your creativity.",,0.24,synthetic,IAB9 Hobbies & Interests
james bobin big fan amitabh irrfan,,0.24,natural,IAB9 Hobbies & Interests
"Soap making also has a long history, with evidence of its use dating back to ancient Egypt.",,0.24,synthetic,IAB9 Hobbies & Interests
rob kardashians partying getting control,,0.24,natural,IAB9 Hobbies & Interests
easter basket parade peeps mike ike jelly beans goldbergs,,0.24,natural,IAB9 Hobbies & Interests
facebooks connectivity lab drones planes satellites lasers,,0.24,natural,IAB9 Hobbies & Interests
"Candle and soap making has a long and rich history, dating back to ancient times.",,0.24,synthetic,IAB9 Hobbies & Interests
breaking bad star aaron paul power turn xbox one,,0.24,natural,IAB9 Hobbies & Interests
idol chatter caleb johnson jess meuse rock american idol,,0.24,natural,IAB9 Hobbies & Interests
like black friday vinyl local shops gear record store day,,0.23,natural,IAB9 Hobbies & Interests
organizing craft supplies,,0.23,synthetic,IAB9 Hobbies & Interests
play tabletop games ipad screen app,,0.23,natural,IAB9 Hobbies & Interests
facebook button lets ask friends love lives,,0.23,natural,IAB9 Hobbies & Interests
"The craft of candle and soap making has evolved over time, with new techniques and materials being introduced.",,0.23,synthetic,IAB9 Hobbies & Interests
game boy turns 25 grey brick took world portable gaming,,0.23,natural,IAB9 Hobbies & Interests
mark wahlberg absolutely miserable gambler diet,,0.23,natural,IAB9 Hobbies & Interests
hillshire bidding war play meateating home cooks,,0.23,natural,IAB9 Hobbies & Interests
storm brewing islands beer lovers,,0.23,natural,IAB9 Hobbies & Interests
navys new super secure ereaders called nerds reading nerdy,,0.23,natural,IAB9 Hobbies & Interests
justin biebers manager scooter braun weds yael cohen,,0.23,natural,IAB9 Hobbies & Interests
The hobby of collecting stamps and coins can contribute to the preservation of cultural heritage by ensuring that these historical artifacts are preserved and passed down to future generations.,,0.23,synthetic,IAB9 Hobbies & Interests
sweets makers work keep names ecigs,,0.23,natural,IAB9 Hobbies & Interests
neil young launch pono music player kickstarter,,0.23,natural,IAB9 Hobbies & Interests
khloe kardashian fun dating french montana,,0.23,natural,IAB9 Hobbies & Interests
facebook ads another expensive toy oculus vr buyout,,0.23,natural,IAB9 Hobbies & Interests
hookah getting popular among teens,,0.23,natural,IAB9 Hobbies & Interests
radcliffe young old potter,,0.23,natural,IAB9 Hobbies & Interests
music fans force celebrate record store day,,0.23,natural,IAB9 Hobbies & Interests
motorola flipkart launch moto e tomorrow,,0.23,natural,IAB9 Hobbies & Interests
jonah hill channing tatum back cop buddies 22 jump street,,0.23,natural,IAB9 Hobbies & Interests
taylor swift granted restraining order obsessed fan,,0.23,natural,IAB9 Hobbies & Interests
android wear wars moto 360 lg g watch samsung gear live,,0.23,natural,IAB9 Hobbies & Interests
abbvies pursuit shire unites familiar banks,,0.23,natural,IAB9 Hobbies & Interests
ben affleck banned blackjack table,,0.23,natural,IAB9 Hobbies & Interests
Woodworking is a great way to learn new skills and develop your creativity.,,0.23,synthetic,IAB9 Hobbies & Interests
candy crush maker king digital entertainment king falls ipo update,,0.23,natural,IAB9 Hobbies & Interests
