text,labels,confidence,source,iab_label
"Key figures in the Canadian tourism industry include industry leaders, government officials, and tourism ambassadors who promote the country's travel offerings.",,0.49,synthetic,IAB20 Travel
department transportation passes rule backup cameras,,0.49,natural,IAB20 Travel
airbus turbulence pass,,0.49,natural,IAB20 Travel
orlando bloom wants son flynn live uk miranda kerr might,,0.49,natural,IAB20 Travel
fleetwood mac returning mcvies announces north american tour,,0.49,natural,IAB20 Travel
spacex rocket lifts space station cargo run,,0.49,natural,IAB20 Travel
Notable Events: Milestones and Breakthroughs in Adventure Tourism,,0.49,synthetic,IAB20 Travel
beyonce jay z pay tribute michael jackson tour kicks,,0.49,natural,IAB20 Travel
ecb clarified tltro loose conditions raise sentiment,,0.49,natural,IAB20 Travel
american airlines us airways pull flight listings orbitz,,0.49,natural,IAB20 Travel
rolling stones call tour lwren scotts death,,0.49,natural,IAB20 Travel
stuck las vegas airport man makes epic celine dion lipsync video,,0.49,natural,IAB20 Travel
philadelphiaarea commuter rail strike threatened,,0.49,natural,IAB20 Travel
argentinas debt tango moving new york next week two sides seek,,0.49,natural,IAB20 Travel
three new crew members en route space station,,0.49,natural,IAB20 Travel
amy adams gives prime airplane seat soldier,,0.49,natural,IAB20 Travel
miley cyrus rescheduled cities bangerz tour,,0.49,natural,IAB20 Travel
zac efron caught kissing michelle rodriguez vacation italy,,0.49,natural,IAB20 Travel
toyota leave california texas,,0.49,natural,IAB20 Travel
limited edition transformers age extinction watches tourbillon,,0.49,natural,IAB20 Travel
sorry kanye beyonce jay z embark joint tour summer,,0.49,natural,IAB20 Travel
One of the most controversial issues in European tourism is the issue of overtourism.,,0.49,synthetic,IAB20 Travel
texas blues legend johnny winter dies age 70 zurich amid european tour,,0.49,natural,IAB20 Travel
black keys announce tour playing wells fargo center,,0.49,natural,IAB20 Travel
watch russian rocket launch us astronaut international space station,,0.49,natural,IAB20 Travel
american airlines group june traffic 10 quick facts,,0.49,natural,IAB20 Travel
public transit use us 57year high report finds,,0.49,natural,IAB20 Travel
pilot lands texas highway rushhour traffic,,0.49,natural,IAB20 Travel
bacteria frequent flyers,,0.49,natural,IAB20 Travel
spaceship 3man crew docks space station whlt 22 connecting,,0.49,natural,IAB20 Travel
miley cyrus brings bangerz tour london,,0.49,natural,IAB20 Travel
"Bleisure travel, which combines business and leisure travel, is becoming more common as travelers seek to maximize their time away from home.",,0.49,synthetic,IAB20 Travel
jay z beyonce release amazing movie trailer run tour,,0.49,natural,IAB20 Travel
1 percent norovirus outbreaks occur cruise ships,,0.49,natural,IAB20 Travel
american raises miles needed free travel busiest days 1,,0.49,natural,IAB20 Travel
video mama bear saves cub busy highway,,0.49,natural,IAB20 Travel
jay z beyoncé go run summer tour,,0.49,natural,IAB20 Travel
farewell grand caravan ill miss minivan,,0.49,natural,IAB20 Travel
Here are some of the most popular tourist destinations in the US:,,0.49,synthetic,IAB20 Travel
beyonce another jay zs tour partners,,0.49,natural,IAB20 Travel
airline fees need full disclosure agency says,,0.49,natural,IAB20 Travel
us airways tweet xrated twitter mistake live infamy,,0.49,natural,IAB20 Travel
extraterrestrial tweetup links tokyo international space station,,0.49,natural,IAB20 Travel
mad men neve campbell plane ride draper,,0.49,natural,IAB20 Travel
brad pitt angelina jolie visit china,,0.49,natural,IAB20 Travel
morning meeting highway eurozone,,0.49,natural,IAB20 Travel
morrissey cancels us tour due health,,0.49,natural,IAB20 Travel
spacex prepares retry launch,,0.49,natural,IAB20 Travel
read going see noah,,0.49,natural,IAB20 Travel
canadian traveller tests negative ebola,,0.49,natural,IAB20 Travel
sunbeds holidays abroad see number skin cancer victims rise 600,,0.49,natural,IAB20 Travel
miley cyrus forced cancel tour date emergency dash hospital,,0.49,natural,IAB20 Travel
driving south vacation crucial east coast highway bridge remains closed,,0.49,natural,IAB20 Travel
lassa fever reported us traveler returning west africa april 4 2014,,0.49,natural,IAB20 Travel
us july 4 travel expected rise improving consumer spending,,0.48,natural,IAB20 Travel
christs passion transported novote scottish future,,0.48,natural,IAB20 Travel
teen suspected tweeting terror threat american airlines arrested,,0.48,natural,IAB20 Travel
twitter users joke terror threat alarms american airlines,,0.48,natural,IAB20 Travel
xmen days future past sails past 110 million mark us holiday,,0.48,natural,IAB20 Travel
septas commuter rail workers go strike,,0.48,natural,IAB20 Travel
"Overtourism is a major problem in many European cities, such as Venice, Barcelona, and Amsterdam.",,0.48,synthetic,IAB20 Travel
kim kardashian kanye west wedding location hunting paris,,0.48,natural,IAB20 Travel
jayonce alert musics first couple go tour together summer,,0.48,natural,IAB20 Travel
rolling stones cancel 14 fire tour lwren scotts death,,0.48,natural,IAB20 Travel
oprah winfrey takes show road,,0.48,natural,IAB20 Travel
hollywood friday ready go amazon forest rio 2,,0.48,natural,IAB20 Travel
southwest airlines co luv goes international,,0.48,natural,IAB20 Travel
beyonce jayz touring together summer,,0.48,natural,IAB20 Travel
ridesharing services like lyft uber regulated across us,,0.48,natural,IAB20 Travel
Get out there and start sailing today!,,0.48,synthetic,IAB20 Travel
"The Italian government is working to address the issue of overtourism, but it is a complex problem with no easy solutions.",,0.48,synthetic,IAB20 Travel
plane carrying british ebola victim leaves sierra leone,,0.48,natural,IAB20 Travel
time worry overcapacity airline industry,,0.48,natural,IAB20 Travel
hiccup jay baruchel toothless fancy flying train,,0.48,natural,IAB20 Travel
philadelphia commuter rail workers go strike,,0.48,natural,IAB20 Travel
researchers using math whittle away jet lag,,0.48,natural,IAB20 Travel
qa christine mcvie cant wait fleetwood mac world tour,,0.48,natural,IAB20 Travel
"The Italian government has made a number of efforts to promote tourism, including investing in infrastructure and marketing campaigns.",,0.48,synthetic,IAB20 Travel
paul mccartney cancels japan tour due virus,,0.48,natural,IAB20 Travel
gayfocused tours find gold tel avivs rainbow,,0.48,natural,IAB20 Travel
"Current trends in business travel include the increasing use of virtual meetings, the rise of bleisure travel, and the growing importance of sustainability.",,0.48,synthetic,IAB20 Travel
singleday disneyland ticket price increases 4,,0.48,natural,IAB20 Travel
driving restrictions imposed public transit made free paris smog worsens,,0.48,natural,IAB20 Travel
aaas july 4 prediction high traffic high gas prices,,0.48,natural,IAB20 Travel
review edge tomorrow tom cruise time game wellplayed,,0.48,natural,IAB20 Travel
travel booking giant purchases restaurant reservation business 26b,,0.48,natural,IAB20 Travel
lizard squad sony network hit attack execs flight diverted,,0.48,natural,IAB20 Travel
toyotas leaving california want spend summers texas,,0.48,natural,IAB20 Travel
amy adams gives soldier first class plane seat,,0.48,natural,IAB20 Travel
memorial day traffic busiest since recession,,0.48,natural,IAB20 Travel
paul mccartney cancels japanese tour due virus,,0.48,natural,IAB20 Travel
kardashians land paris kims weekend wedding,,0.48,natural,IAB20 Travel
morrissey cancels us tour blaming support act spreading germs giving,,0.48,natural,IAB20 Travel
beyonces run tour outfits fierce obviously photos,,0.48,natural,IAB20 Travel
41 million americans travel july 4 according aaa,,0.48,natural,IAB20 Travel
kimye send guests versailles tour,,0.48,natural,IAB20 Travel
chinese fliers stage 18hour sitin canceled flight,,0.48,natural,IAB20 Travel
nasas space station robonauts legs falcon rocket,,0.48,natural,IAB20 Travel
movie review tammy takes trip nowhere,,0.48,natural,IAB20 Travel
video mama bear rescues baby bear busy highway,,0.48,natural,IAB20 Travel
morrissey cancels hershey performance rest us tour,,0.48,natural,IAB20 Travel
The cruise industry is a major player in the retail industry.,,0.48,synthetic,IAB20 Travel
tourist known plague survivor died sf,,0.48,natural,IAB20 Travel
morrisseys north american tour ends earlyagain,,0.48,natural,IAB20 Travel
rover distance record mars rover opportunity breaks space exploration record,,0.48,natural,IAB20 Travel
philadelphia rail service resumes,,0.48,natural,IAB20 Travel
miley cyrus wears duckface oxygen mask postpones us bangerz tour,,0.48,natural,IAB20 Travel
supermoon lights sky close passage earth,,0.48,natural,IAB20 Travel
aaa 41 million americans travel independence day holiday,,0.48,natural,IAB20 Travel
southwest effect lower airline fares dead,,0.48,natural,IAB20 Travel
opportunity holds offearth roving distance record,,0.48,natural,IAB20 Travel
virus causes mccartney cancel entire japan tour,,0.48,natural,IAB20 Travel
aaa predicts record travel va holiday,,0.48,natural,IAB20 Travel
senator avoids getting hit oncoming train press conference train,,0.48,natural,IAB20 Travel
nasa opportunity mars rover sets offearth driving record,,0.48,natural,IAB20 Travel
miley cyrus bus catches fire en route new orleans,,0.48,natural,IAB20 Travel
google conquer space virgin galactic deal,,0.48,natural,IAB20 Travel
gwyneth paltrow go tour coldplay despite separating chris,,0.48,natural,IAB20 Travel
video report beyonce jay z touring together,,0.48,natural,IAB20 Travel
These are just a few of the many popular tourist destinations in the US.,,0.48,synthetic,IAB20 Travel
khloe kardashian french montana romance moving fast couple jet,,0.48,natural,IAB20 Travel
expedition3940 trio launches complete crew,,0.48,natural,IAB20 Travel
ge firstquarter profit falls hit lower sales transportation unit,,0.48,natural,IAB20 Travel
mother bear rescues cub busy highway,,0.48,natural,IAB20 Travel
review cosmos spacetime odyssey neil degrasse tyson,,0.48,natural,IAB20 Travel
air algerie malaysia airlines taiwan plane crashes,,0.48,natural,IAB20 Travel
move pluto may real planet,,0.48,natural,IAB20 Travel
beyonce beyonce jay z pay tribute michael jackson tour kicks,,0.48,natural,IAB20 Travel
space embrace astronauts hug post selfie show unity despite political,,0.48,natural,IAB20 Travel
paul mccartney cancels japanese tour due doctors orders,,0.48,natural,IAB20 Travel
british ebola patient leave sierra leone,,0.48,natural,IAB20 Travel
still recovering illness miley cyrus postpones us tour august,,0.48,natural,IAB20 Travel
christine mcvie rejoins fleetwood mac tour,,0.48,natural,IAB20 Travel
russias soyuz tma12m lifts international space station us,,0.48,natural,IAB20 Travel
narendra modi denied visa previous government john kerry,,0.48,natural,IAB20 Travel
photos first night jay z beyonces run tour,,0.48,natural,IAB20 Travel
spacecraft crashes moon end mission,,0.48,natural,IAB20 Travel
Budget travel is a great way to see the world without spending a lot of money.,,0.48,synthetic,IAB20 Travel
airlines upfront fees says dot,,0.48,natural,IAB20 Travel
airline suspends flights amid ebola outbreak,,0.48,natural,IAB20 Travel
owwa joins search etihad passengers,,0.48,natural,IAB20 Travel
"Business travel has a significant impact on the global economy, supporting jobs in the travel, hospitality, and other industries.",,0.48,synthetic,IAB20 Travel
kimye sumptuous honeymoon ireland sans daughter north west,,0.48,natural,IAB20 Travel
home whatson paul mccartney cancels japan tour due virus,,0.48,natural,IAB20 Travel
dartfordborn rocker sir mick jaggers bandmates flew manston airport,,0.48,natural,IAB20 Travel
sony network hacked top officials flight diverted,,0.48,natural,IAB20 Travel
china blocks flickr onedrive,,0.48,natural,IAB20 Travel
eurostar warns delays cancels trains,,0.48,natural,IAB20 Travel
aaa 361 million people expected travel memorial day,,0.48,natural,IAB20 Travel
bonjour qe sayonara qe,,0.48,natural,IAB20 Travel
jay z beyonces run tour already second successful,,0.48,natural,IAB20 Travel
tunneling effect quantum particles,,0.48,natural,IAB20 Travel
25 years neptune reflections voyager,,0.48,natural,IAB20 Travel
churchtown couple say could jetting kuala lumpur,,0.48,natural,IAB20 Travel
sick paul mccartney sorry axing japan tour,,0.48,natural,IAB20 Travel
norovirus common restaurants cruise ships cdc says,,0.48,natural,IAB20 Travel
beyoncé jayz run tour rehearsals video,,0.48,natural,IAB20 Travel
us airways explains photograph,,0.48,natural,IAB20 Travel
tourists revisit relics 1964 worlds fair nyc,,0.48,natural,IAB20 Travel
Walking,,0.48,synthetic,IAB20 Travel
americans using public transit record numbers highest ridership since 1956,,0.48,natural,IAB20 Travel
mars rover curiosity may unwittingly transported microbes red planet,,0.48,natural,IAB20 Travel
star treks capt janeway misinformed participant geocentrist film update,,0.48,natural,IAB20 Travel
spacex international space station resupply mission live stream watch,,0.48,natural,IAB20 Travel
asteroid size bus hurtles past earth,,0.48,natural,IAB20 Travel
obama opens 4country asiapacific trip tokyo,,0.48,natural,IAB20 Travel
miley cyrus back bangerz tour illness naughtier ever nsfw,,0.48,natural,IAB20 Travel
pathway paranoia mapped,,0.47,natural,IAB20 Travel
biggest us airlines among worst customer service study,,0.47,natural,IAB20 Travel
rolling stones postpone australia new zealand leg tour,,0.47,natural,IAB20 Travel
state civil rights group sues yellow cab uber lyft alleged disability act,,0.47,natural,IAB20 Travel
dutch teen arrested twitter threat involving american airlines,,0.47,natural,IAB20 Travel
500mile tesla graphene battery,,0.47,natural,IAB20 Travel
taxi drivers shut pennsylvania avenue protest uber lyft,,0.47,natural,IAB20 Travel
miley cyrus emotionally sings dog floyd bangerz tour video,,0.47,natural,IAB20 Travel
lufthansa cancels 3800 flights due strike,,0.47,natural,IAB20 Travel
boeings new space taxi launch astronauts space us soil,,0.47,natural,IAB20 Travel
making quick getaway jenny mccarthy flees turks caicos fiancé,,0.47,natural,IAB20 Travel
made stuck airport,,0.47,natural,IAB20 Travel
miley cyrus resumes tour hospitalization,,0.47,natural,IAB20 Travel
lily allen join miley cyrus us tour summer,,0.47,natural,IAB20 Travel
world redhot disneys frozen,,0.47,natural,IAB20 Travel
trailer dawn planet apes,,0.47,natural,IAB20 Travel
morrissey collapsed boston show cancels tour,,0.47,natural,IAB20 Travel
planes star dane cook enjoys return flight,,0.47,natural,IAB20 Travel
man stuck airport makes hilarious music video celine dions,,0.47,natural,IAB20 Travel
gulf airline offers bed bath suites,,0.47,natural,IAB20 Travel
miley cyrus postpones rest us tour remains hospitalised following,,0.47,natural,IAB20 Travel
airliner shot ukraine,,0.47,natural,IAB20 Travel
soyuz launch space station successful 3 astronauts board,,0.47,natural,IAB20 Travel
eminem rihanna reveal official dates monster tour,,0.47,natural,IAB20 Travel
orbital cargo ship reaches space station,,0.47,natural,IAB20 Travel
day disneyland costs 96,,0.47,natural,IAB20 Travel
eminem rihanna share details monster minitour,,0.47,natural,IAB20 Travel
cosmos spacetime odyssey episode 3 synopsis newton halley gravity,,0.47,natural,IAB20 Travel
The future possibilities for Italian tourism are bright.,,0.47,synthetic,IAB20 Travel
The current trends in Italian tourism include a growing interest in sustainable tourism and experiential travel.,,0.47,synthetic,IAB20 Travel
malasia airlines jet crashes ukraine,,0.47,natural,IAB20 Travel
world flight 370,,0.47,natural,IAB20 Travel
"In 2019, Italy was the fifth most visited country in the world, with over 60 million tourists.",,0.47,synthetic,IAB20 Travel
soyuz 3man crew lifts international space station,,0.47,natural,IAB20 Travel
clock ticks states highway funding,,0.47,natural,IAB20 Travel
xmen days future past goes forward move backward,,0.47,natural,IAB20 Travel
carnival foresees end era cheap caribbean cruises,,0.47,natural,IAB20 Travel
borderlands 1 civilization 3 4 migrated across gamespy,,0.47,natural,IAB20 Travel
kim kardashian want take personal trainer honeymoon,,0.47,natural,IAB20 Travel
pretty little liars season 5 spoilers travishannacaleb love,,0.47,natural,IAB20 Travel
kim kardashian kanye west pay irish honeymoon castle bill,,0.47,natural,IAB20 Travel
senator richard blumenthal almost hit train railway safety speech,,0.47,natural,IAB20 Travel
kim kardashian kanye west giving wedding guests private tour versailles,,0.47,natural,IAB20 Travel
beyoncé jay z touring together confirmed,,0.47,natural,IAB20 Travel
andi visits final four bachelors hometowns,,0.47,natural,IAB20 Travel
new kids block cruise ship reality show,,0.47,natural,IAB20 Travel
uber isnt problem taxi regulations,,0.47,natural,IAB20 Travel
virgin atlantic testing google glass checkins london airport,,0.47,natural,IAB20 Travel
samsung tiesup trek improve cyclists experience,,0.47,natural,IAB20 Travel
celine dions response guy stuck airport even better,,0.47,natural,IAB20 Travel
miley cyrus postpones remaining us tour dates,,0.47,natural,IAB20 Travel
nasa opportunity rover breaks outofthisworld distance record travels 40 kms,,0.47,natural,IAB20 Travel
spirit airlines racks complaints travelers,,0.47,natural,IAB20 Travel
transportation secretary says drivers keep using recalled gm cars,,0.47,natural,IAB20 Travel
beyonce jay z go run across north america summer,,0.47,natural,IAB20 Travel
cosmos spacetime odyssey recap 33014 season 1 episode 5 sky full,,0.47,natural,IAB20 Travel
Here are some additional tips for budget travel:,,0.47,synthetic,IAB20 Travel
google boldly goes space virgin galactic,,0.47,natural,IAB20 Travel
amanda bynes shares vacation pics looks healthy,,0.47,natural,IAB20 Travel
aa jetblue end ticketing agreement,,0.47,natural,IAB20 Travel
kardashians take paris ahead kim kanyes wedding,,0.47,natural,IAB20 Travel
kim kardashian kanye west reportedly refused pay honeymoon bill,,0.47,natural,IAB20 Travel
families passengers missing flight mh370 threaten hunger strike,,0.47,natural,IAB20 Travel
dane cook playing dusty crophopper disneys planes,,0.47,natural,IAB20 Travel
318 million drivers expected hit road memorial day weekend,,0.47,natural,IAB20 Travel
orbital cargo ship reaches international space station,,0.47,natural,IAB20 Travel
close call two united planes houston prompts faa review,,0.47,natural,IAB20 Travel
walking dead alanna masterson takes us inside terminus creepy train car,,0.47,natural,IAB20 Travel
help rescue space probe kerry geneva korean captain apologizes,,0.47,natural,IAB20 Travel
spacex amends complaint air force,,0.47,natural,IAB20 Travel
orbitals cygnus berths international space station,,0.47,natural,IAB20 Travel
kim kardashian flaunts tanned body mexican vacation kanye west,,0.47,natural,IAB20 Travel
beyonce jay z release short film ahead tour,,0.47,natural,IAB20 Travel
kanye west spotted smiling despite stuck train four hours,,0.47,natural,IAB20 Travel
one miley cyrus tour buses catches fire,,0.47,natural,IAB20 Travel
true detective creator talks second season moving california three,,0.47,natural,IAB20 Travel
adam richmans new show travel channel pulled man v food,,0.47,natural,IAB20 Travel
new google maps feature lets travel back time 0,,0.47,natural,IAB20 Travel
splashdown spacexs dragon returns earth space station,,0.47,natural,IAB20 Travel
report police say 1 dead injuries shuttle bus overturns i95 northern,,0.47,natural,IAB20 Travel
flight leaves liberia evacuate americans infected ebola,,0.47,natural,IAB20 Travel
spacex dragon capsule captured space station,,0.47,natural,IAB20 Travel
turks get around recep tayyip erdogans ban twitter,,0.47,natural,IAB20 Travel
beyoncé jay z tour rumors circulate,,0.47,natural,IAB20 Travel
christopher nolans interstellar universally appealing like films saw,,0.47,natural,IAB20 Travel
adding multimedia ford transit skyliner concept private jet wheels,,0.47,natural,IAB20 Travel
jay z beyonces tour trailer run fail,,0.47,natural,IAB20 Travel
india pm seeks help facebook tourism good governance,,0.47,natural,IAB20 Travel
music video shot airport stranded traveller goes viral,,0.47,natural,IAB20 Travel
etihad airways launches new era luxury travel residence etihad,,0.47,natural,IAB20 Travel
beyoncé fuels jay z cheating rumours changed lyric run tour,,0.47,natural,IAB20 Travel
video journeys exsinger steve perry performs live first time 20 years,,0.47,natural,IAB20 Travel
virgin galactic partners new mexico hotel house elite passengers,,0.47,natural,IAB20 Travel
recommends travel restrictions pakistan following rising number,,0.47,natural,IAB20 Travel
american us airways latest revamp mileage awards,,0.47,natural,IAB20 Travel
spacex roundup one falcon 9 set launch another arrives mcgregor,,0.47,natural,IAB20 Travel
miley cyrus tour bus 911 call miley cyrus tour bus fire breath,,0.47,natural,IAB20 Travel
airline apologizes mom airline urination incident,,0.47,natural,IAB20 Travel
unexpected journey hobbit director peter jackson covers jester,,0.47,natural,IAB20 Travel
teen arrested tweeting terrorism joke american airlines,,0.47,natural,IAB20 Travel
watch dogs map takes 7 minutes travel one end another,,0.47,natural,IAB20 Travel
paul mccartney forced cancel japanese tour,,0.47,natural,IAB20 Travel
need ride uber future,,0.47,natural,IAB20 Travel
tom cruise dating laura prepon syracuse native linked fellow scientologist,,0.47,natural,IAB20 Travel
sigourney weaver appear alien isolation,,0.47,natural,IAB20 Travel
nasas space station robonaut getting legs,,0.46,natural,IAB20 Travel
william shatner captain kirk star trek awarded nasas highest civilian honor,,0.46,natural,IAB20 Travel
deutsche banks advice longterm airline investors,,0.46,natural,IAB20 Travel
illnesses aboard princess cruise ship,,0.46,natural,IAB20 Travel
loved ones remember world traveler died paragliding accident,,0.46,natural,IAB20 Travel
problems cross channel tunnel link new freight truck facility,,0.46,natural,IAB20 Travel
beyoncé makes point going visit solange new orleans family,,0.46,natural,IAB20 Travel
pretty bad trip mccarthy shines,,0.46,natural,IAB20 Travel
lilo trips gala dinner italy,,0.46,natural,IAB20 Travel
church holy sepulchre voting india south korea ferry april 17,,0.46,natural,IAB20 Travel
"In 2018, France was the most visited country in the world, with over 89 million tourists.",,0.46,synthetic,IAB20 Travel
space station outage demands spacewalk,,0.46,natural,IAB20 Travel
shanghai san francisco two hours via supersonic submarine,,0.46,natural,IAB20 Travel
nasa testing flying saucer spacecraft bound mars,,0.46,natural,IAB20 Travel
africa ebola outbreak tops 700 deaths cdc issues travel warning,,0.46,natural,IAB20 Travel
transportation secretary says need park recalled gm cars instructions,,0.46,natural,IAB20 Travel
beyoncé jay z tease run tour starstudded rrated trailer,,0.46,natural,IAB20 Travel
The Grand Tour was a trip that young wealthy Europeans took to visit the cultural and historical sites of Europe.,,0.46,synthetic,IAB20 Travel
states face cuts highway aid august congress doesnt act obama,,0.46,natural,IAB20 Travel
stairway heaven leads copyrightinfringement lawsuit,,0.46,natural,IAB20 Travel
great footage spacex reusable rocket,,0.46,natural,IAB20 Travel
"- Doris Brown Heritage, an American who was the first woman to walk across the United States.",,0.46,synthetic,IAB20 Travel
health ministers tasked take pragmatic measures avert cross border,,0.46,natural,IAB20 Travel
taylor swift red tour boyfriend update singer musics highest earner,,0.46,natural,IAB20 Travel
jetblue apologises toddler urinates plane seat denied,,0.46,natural,IAB20 Travel
black keys plan massive north american tour fall,,0.46,natural,IAB20 Travel
space station cargo ship activities air nasa tv,,0.46,natural,IAB20 Travel
zac efron michelle rodriguezs excellent active vacation,,0.46,natural,IAB20 Travel
hundreds take part way cross,,0.46,natural,IAB20 Travel
"In the 19th century, Italy became a popular destination for wealthy Europeans on the Grand Tour.",,0.46,synthetic,IAB20 Travel
teens tweeted threat airline backfires,,0.46,natural,IAB20 Travel
ebola outbreak briton virus flying uk treatment london,,0.46,natural,IAB20 Travel
paul mccartney cancels entire japan tour due illness doctors order,,0.46,natural,IAB20 Travel
google maps lets time travel street view archives,,0.46,natural,IAB20 Travel
airlines rank irs customer satisfaction,,0.46,natural,IAB20 Travel
anne sweeney depart disney,,0.46,natural,IAB20 Travel
08072014more eurostar trains cancelled power failure,,0.46,natural,IAB20 Travel
Hotels are constantly adapting to meet the needs of travelers.,,0.46,synthetic,IAB20 Travel
extant outer space,,0.46,natural,IAB20 Travel
ryanair holdings share price introduce business travel offer,,0.46,natural,IAB20 Travel
syrian chemical weapons transfers onto us ship italy destruction,,0.46,natural,IAB20 Travel
tom cruise secretly dating fellow scientologist laura prepon five,,0.46,natural,IAB20 Travel
miley brings bangerz tour uk,,0.46,natural,IAB20 Travel
jay z beyoncé tour happening tad excited,,0.46,natural,IAB20 Travel
baby youre firework holiday travel good economic news,,0.46,natural,IAB20 Travel
"The honeymoon and getaway industry is also a major employer, providing jobs for travel agents, tour operators, destination wedding planners, and other professionals.",,0.46,synthetic,IAB20 Travel
irish flights hit lufthansa walkout,,0.46,natural,IAB20 Travel
giant astronaut walks festival space today pictures,,0.46,natural,IAB20 Travel
local astronaut launch international space station,,0.46,natural,IAB20 Travel
airline suspends flights amid ebola,,0.46,natural,IAB20 Travel
american airlines jetblue ending itinerary extension agreement,,0.46,natural,IAB20 Travel
hackers reach playstation network divert executives flight,,0.46,natural,IAB20 Travel
get submarines travel supersonic speed,,0.46,natural,IAB20 Travel
polar bear hitches ride quantum seas,,0.46,natural,IAB20 Travel
paul mccartney cancels rest japanese tour illness,,0.46,natural,IAB20 Travel
agent pistorius planned travel girlfriend northern michigans news leader,,0.46,natural,IAB20 Travel
rolling stones resume world tour israel following death mick jaggers,,0.46,natural,IAB20 Travel
justin bieber selena gomez buying vacation home mexico together,,0.46,natural,IAB20 Travel
virus forces mccartney cancel japan tour,,0.46,natural,IAB20 Travel
nasas mars rover arrives next destination,,0.46,natural,IAB20 Travel
Just remember to collect responsibly and enjoy the journey!,,0.46,synthetic,IAB20 Travel
last call plutobound craft crosses neptune orbit,,0.46,natural,IAB20 Travel
kim kardashian takes selfie stomach second honeymoon,,0.46,natural,IAB20 Travel
orbital cargo ship nears arrival space station,,0.46,natural,IAB20 Travel
disneyland tickets 96 apiece price hike,,0.46,natural,IAB20 Travel
get ready party new kids block high seas boys,,0.46,natural,IAB20 Travel
spacexs dragon way international space station,,0.46,natural,IAB20 Travel
