text,labels,confidence,source,iab_label
venetian garden archways,,0.27,synthetic,IAB10 Home & Garden
cuban colorful mosaic garden benches,,0.27,synthetic,IAB10 Home & Garden
portuguese azulejo garden walls,,0.27,synthetic,IAB10 Home & Garden
turkish hand knotted garden rugs,,0.27,synthetic,IAB10 Home & Garden
turkish mosaic garden lamp posts,,0.27,synthetic,IAB10 Home & Garden
irish limestone garden troughs,,0.27,synthetic,IAB10 Home & Garden
growing sweet potatoes at home,,0.27,synthetic,IAB10 Home & Garden
DIY vertical garden wall,,0.27,synthetic,IAB10 Home & Garden
bidding war tim hortons,,0.27,natural,IAB10 Home & Garden
concrete garden fountains,,0.27,synthetic,IAB10 Home & Garden
greek pebble mosaic garden designs,,0.27,synthetic,IAB10 Home & Garden
swiss granite garden edging stones,,0.27,synthetic,IAB10 Home & Garden
grow mustard greens indoors,,0.27,synthetic,IAB10 Home & Garden
vintage garden trugs,,0.27,synthetic,IAB10 Home & Garden
balcony garden rail planters,,0.26,synthetic,IAB10 Home & Garden
DIY greenhouse construction,,0.26,synthetic,IAB10 Home & Garden
painted concrete garden planters,,0.26,synthetic,IAB10 Home & Garden
french lavender garden planters,,0.26,synthetic,IAB10 Home & Garden
grow broccoli at home,,0.26,synthetic,IAB10 Home & Garden
garden allergies,,0.26,natural,IAB10 Home & Garden
mexican mayolica garden pots,,0.26,synthetic,IAB10 Home & Garden
venetian gold leaf garden mirrors,,0.26,synthetic,IAB10 Home & Garden
russian palekh lacquer garden stools,,0.26,synthetic,IAB10 Home & Garden
swiss pine garden planters,,0.26,synthetic,IAB10 Home & Garden
french garden mirrors,,0.26,synthetic,IAB10 Home & Garden
building a garden bridge,,0.26,synthetic,IAB10 Home & Garden
painted wood garden stakes,,0.26,synthetic,IAB10 Home & Garden
creating a butterfly garden,,0.26,synthetic,IAB10 Home & Garden
cast stone garden urns,,0.25,synthetic,IAB10 Home & Garden
irish copper garden lanterns,,0.25,synthetic,IAB10 Home & Garden
irish clover embossed garden stones,,0.25,synthetic,IAB10 Home & Garden
japanese maple garden sculptures,,0.25,synthetic,IAB10 Home & Garden
irish peat basket planters,,0.25,synthetic,IAB10 Home & Garden
moroccan tiled garden tables,,0.25,synthetic,IAB10 Home & Garden
indian garden charpoys,,0.25,synthetic,IAB10 Home & Garden
DIY raised garden beds,,0.25,synthetic,IAB10 Home & Garden
Here are some of the notable events in the history of landscaping:,,0.25,synthetic,IAB10 Home & Garden
indoor citrus trees,,0.25,synthetic,IAB10 Home & Garden
balinese teak root planters,,0.25,synthetic,IAB10 Home & Garden
greek amphora garden pots,,0.25,synthetic,IAB10 Home & Garden
chinese stone garden lanterns,,0.25,synthetic,IAB10 Home & Garden
greek island garden design,,0.25,synthetic,IAB10 Home & Garden
indian block print garden cushions,,0.25,synthetic,IAB10 Home & Garden
arched garden trellises,,0.25,synthetic,IAB10 Home & Garden
korean garden stone pagodas,,0.25,synthetic,IAB10 Home & Garden
garden tool storage ideas,,0.25,synthetic,IAB10 Home & Garden
bamboo garden screening,,0.25,synthetic,IAB10 Home & Garden
DIY garden pathway ideas,,0.25,synthetic,IAB10 Home & Garden
DIY pallet garden ideas,,0.25,synthetic,IAB10 Home & Garden
gardening events week april 1326 542 pm,,0.25,natural,IAB10 Home & Garden
"There are many different types of gardening, including vegetable gardening, flower gardening, and container gardening.",,0.24,synthetic,IAB10 Home & Garden
garden hazel hurdles,,0.24,synthetic,IAB10 Home & Garden
grow thyme indoors,,0.24,synthetic,IAB10 Home & Garden
scottish heather garden wreaths,,0.24,synthetic,IAB10 Home & Garden
rustic iron garden planters,,0.24,synthetic,IAB10 Home & Garden
vietnamese bamboo garden bridges,,0.24,synthetic,IAB10 Home & Garden
irish oak garden bench kits,,0.24,synthetic,IAB10 Home & Garden
japanese garden granite lanterns,,0.24,synthetic,IAB10 Home & Garden
moroccan mosaic tiled garden benches,,0.24,synthetic,IAB10 Home & Garden
grow onions in pots,,0.24,synthetic,IAB10 Home & Garden
japanese zen moss gardens,,0.24,synthetic,IAB10 Home & Garden
growing garlic in pots,,0.24,synthetic,IAB10 Home & Garden
tips for balcony gardening,,0.24,synthetic,IAB10 Home & Garden
indoor plant lighting setup,,0.24,synthetic,IAB10 Home & Garden
"Landscaping has a rich history, dating back to ancient civilizations.",,0.24,synthetic,IAB10 Home & Garden
grow chives indoors,,0.23,synthetic,IAB10 Home & Garden
swedish vintage garden benches,,0.23,synthetic,IAB10 Home & Garden
ford doubling domestic plants,,0.23,natural,IAB10 Home & Garden
grow oregano indoors,,0.23,synthetic,IAB10 Home & Garden
greek kythira lace garden canopies,,0.23,synthetic,IAB10 Home & Garden
russian filigran garden sculptures,,0.23,synthetic,IAB10 Home & Garden
polish pottery garden gnomes,,0.23,synthetic,IAB10 Home & Garden
how to build a garden arbor,,0.23,synthetic,IAB10 Home & Garden
tips for balcony herb garden,,0.23,synthetic,IAB10 Home & Garden
installing a water feature,,0.23,synthetic,IAB10 Home & Garden
building a Provençal lavender garden,,0.23,synthetic,IAB10 Home & Garden
how to build garden edging,,0.23,synthetic,IAB10 Home & Garden
choosing plants for vertical garden,,0.23,synthetic,IAB10 Home & Garden
cast stone garden fountains,,0.23,synthetic,IAB10 Home & Garden
DIY garden trellis,,0.23,synthetic,IAB10 Home & Garden
garden obelisks,,0.23,synthetic,IAB10 Home & Garden
growing tomatoes in containers,,0.23,synthetic,IAB10 Home & Garden
georgian period garden urns,,0.23,synthetic,IAB10 Home & Garden
spring lawn care tips,,0.23,natural,IAB10 Home & Garden
garden arbors with swings,,0.23,synthetic,IAB10 Home & Garden
irish moss hanging wall planters,,0.23,synthetic,IAB10 Home & Garden
turkish evil eye garden decor,,0.23,synthetic,IAB10 Home & Garden
venetian stone garden lions,,0.23,synthetic,IAB10 Home & Garden
desjardins boosts tim hortons price target c8900 thi,,0.23,natural,IAB10 Home & Garden
how to build garden arbor,,0.23,synthetic,IAB10 Home & Garden
balcony herb planters,,0.23,synthetic,IAB10 Home & Garden
building a wooden garden trellis,,0.23,synthetic,IAB10 Home & Garden
korean celadon garden pots,,0.23,synthetic,IAB10 Home & Garden
painted iron garden trellises,,0.23,synthetic,IAB10 Home & Garden
garden tool sharpeners,,0.23,synthetic,IAB10 Home & Garden
venetian garden colonnades,,0.23,synthetic,IAB10 Home & Garden
grow leeks at home,,0.23,synthetic,IAB10 Home & Garden
russian matryoshka garden planters,,0.22,synthetic,IAB10 Home & Garden
creative lighting for backyard,,0.22,synthetic,IAB10 Home & Garden
cleaning bamboo floors naturally,,0.22,synthetic,IAB10 Home & Garden
DIY garden marker ideas,,0.22,synthetic,IAB10 Home & Garden
venetian wrought iron garden stair railings,,0.22,synthetic,IAB10 Home & Garden
good wife spoilers gardners offers alicia florrick comfort,,0.22,natural,IAB10 Home & Garden
ford gm sales beat estimates,,0.22,natural,IAB10 Home & Garden
greek column garden sculptures,,0.22,synthetic,IAB10 Home & Garden
turkish brass garden taps,,0.22,synthetic,IAB10 Home & Garden
japanese rock garden pebbles,,0.22,synthetic,IAB10 Home & Garden
"Landscaping can be used to create a variety of different effects, from formal gardens to natural landscapes.",,0.22,synthetic,IAB10 Home & Garden
gardening add buzz yard bring back pollinators,,0.22,natural,IAB10 Home & Garden
"Landscaping is a complex and challenging field, but it can also be very rewarding.",,0.22,synthetic,IAB10 Home & Garden
turkish copper lantern garden stakes,,0.22,synthetic,IAB10 Home & Garden
australian native plant gardens,,0.22,synthetic,IAB10 Home & Garden
wooden garden obelisks,,0.22,synthetic,IAB10 Home & Garden
greek style garden columns,,0.22,synthetic,IAB10 Home & Garden
venetian tile topped garden tables,,0.22,synthetic,IAB10 Home & Garden
"Some of the key figures in the remodeling and construction industry include HGTV stars Chip and Joanna Gaines, and home improvement expert Bob Vila.",,0.22,synthetic,IAB10 Home & Garden
japanese rock basin garden ornaments,,0.22,synthetic,IAB10 Home & Garden
french garden cloches,,0.22,synthetic,IAB10 Home & Garden
how to build a garden bench,,0.22,synthetic,IAB10 Home & Garden
ideas for vertical gardens,,0.22,synthetic,IAB10 Home & Garden
painted moroccan garden urns,,0.22,synthetic,IAB10 Home & Garden
cuban painted garden planters,,0.22,synthetic,IAB10 Home & Garden
thai celadon garden stools,,0.22,synthetic,IAB10 Home & Garden
japanese hinoki wood garden tubs,,0.22,synthetic,IAB10 Home & Garden
throwback thursday review garden state,,0.22,natural,IAB10 Home & Garden
greek island garden fire pits,,0.22,synthetic,IAB10 Home & Garden
grow swiss chard indoors,,0.21,synthetic,IAB10 Home & Garden
grow dill indoors,,0.21,synthetic,IAB10 Home & Garden
grow herbs in hanging baskets,,0.21,synthetic,IAB10 Home & Garden
look tim hortons,,0.21,natural,IAB10 Home & Garden
low maintenance houseplants,,0.21,synthetic,IAB10 Home & Garden
turkish hammered copper garden urns,,0.21,synthetic,IAB10 Home & Garden
japanese silk garden parasols,,0.21,synthetic,IAB10 Home & Garden
balinese coconut shell planters,,0.21,synthetic,IAB10 Home & Garden
tips for container gardening,,0.21,synthetic,IAB10 Home & Garden
build a garden pergola,,0.21,synthetic,IAB10 Home & Garden
installing Balinese style garden lighting,,0.21,synthetic,IAB10 Home & Garden
Landscaping: An Art Form That Enhances Outdoor Spaces,,0.21,synthetic,IAB10 Home & Garden
french lavender topiary trees,,0.21,synthetic,IAB10 Home & Garden
venetian leaded glass garden domes,,0.21,synthetic,IAB10 Home & Garden
french garden obelisks,,0.21,synthetic,IAB10 Home & Garden
venetian garden bridge balustrades,,0.21,synthetic,IAB10 Home & Garden
balcony vertical garden kits,,0.21,synthetic,IAB10 Home & Garden
gardners good wife death changes everything,,0.21,natural,IAB10 Home & Garden
building a Zen rock garden,,0.21,synthetic,IAB10 Home & Garden
english cottage trellis arches,,0.21,synthetic,IAB10 Home & Garden
greek triskelion garden patterns,,0.21,synthetic,IAB10 Home & Garden
virtual reality grows southlands backyard,,0.21,natural,IAB10 Home & Garden
nick young romantic way wins iggy azaleas heart,,0.21,natural,IAB10 Home & Garden
how to build garden raised beds,,0.21,synthetic,IAB10 Home & Garden
grow spinach in balcony garden,,0.21,synthetic,IAB10 Home & Garden
accept thisdandelion,,0.21,natural,IAB10 Home & Garden
growing carrots in containers,,0.21,synthetic,IAB10 Home & Garden
how to prune rose bushes,,0.21,synthetic,IAB10 Home & Garden
greek island patio tiles,,0.2,synthetic,IAB10 Home & Garden
cuban glazed terracotta garden lanterns,,0.2,synthetic,IAB10 Home & Garden
scottish standing stone garden circles,,0.2,synthetic,IAB10 Home & Garden
garden obelisk supports,,0.2,synthetic,IAB10 Home & Garden
swedish birch bark garden lamps,,0.2,synthetic,IAB10 Home & Garden
balcony vertical vegetable planters,,0.2,synthetic,IAB10 Home & Garden
outdoor bamboo fencing,,0.2,synthetic,IAB10 Home & Garden
portuguese blue ceramic garden gnomes,,0.2,synthetic,IAB10 Home & Garden
greek cycladic blue planters,,0.2,synthetic,IAB10 Home & Garden
irish moss ground cover,,0.2,synthetic,IAB10 Home & Garden
japanese lacquered garden trays,,0.2,synthetic,IAB10 Home & Garden
how to build a garden trellis,,0.2,synthetic,IAB10 Home & Garden
greek pergola climbing vines,,0.2,synthetic,IAB10 Home & Garden
Here are some of the key figures in the history of landscaping:,,0.2,synthetic,IAB10 Home & Garden
sunrise service rose garden,,0.2,natural,IAB10 Home & Garden
ceramic herb pots,,0.2,synthetic,IAB10 Home & Garden
kim kardashian kanye west walk aisle exclusive royal garden,,0.2,natural,IAB10 Home & Garden
french galvanized metal garden planters,,0.2,synthetic,IAB10 Home & Garden
grow celery indoors,,0.2,synthetic,IAB10 Home & Garden
irish moss lined hanging baskets,,0.2,synthetic,IAB10 Home & Garden
swedish felted wool garden cushions,,0.2,synthetic,IAB10 Home & Garden
"The 18th century saw the rise of the English landscape garden, which emphasized naturalism and informality.",,0.2,synthetic,IAB10 Home & Garden
tim hortons brand became part national identity,,0.2,natural,IAB10 Home & Garden
thai bamboo leaf garden fans,,0.2,synthetic,IAB10 Home & Garden
another gm recall,,0.2,natural,IAB10 Home & Garden
cleaning Moroccan cement tiles,,0.2,synthetic,IAB10 Home & Garden
grow lettuce on windowsill,,0.2,synthetic,IAB10 Home & Garden
how to grow wasabi at home,,0.2,synthetic,IAB10 Home & Garden
us airways tweet airplane ladygarden overshadows pulitzers,,0.2,natural,IAB10 Home & Garden
grow peas in containers,,0.2,synthetic,IAB10 Home & Garden
vintage stone garden planters,,0.19,synthetic,IAB10 Home & Garden
woven jute hanging planters,,0.19,synthetic,IAB10 Home & Garden
scottish thistle garden ornaments,,0.19,synthetic,IAB10 Home & Garden
swiss alpine rock gardens,,0.19,synthetic,IAB10 Home & Garden
battle clean soil,,0.19,natural,IAB10 Home & Garden
japanese cast iron garden kettles,,0.19,synthetic,IAB10 Home & Garden
DIY herb drying rack,,0.19,synthetic,IAB10 Home & Garden
balcony rainwater planters,,0.19,synthetic,IAB10 Home & Garden
english cast iron planters,,0.19,synthetic,IAB10 Home & Garden
"In the 19th century, the Victorian era saw a return to more formal gardens, with a focus on symmetry and order.",,0.19,synthetic,IAB10 Home & Garden
turkish copper embossed garden tables,,0.19,synthetic,IAB10 Home & Garden
venetian outdoor garden chandeliers,,0.19,synthetic,IAB10 Home & Garden
venetian garden mirror fountains,,0.19,synthetic,IAB10 Home & Garden
greek island clay planter pots,,0.19,synthetic,IAB10 Home & Garden
moroccan carved cedar garden doors,,0.19,synthetic,IAB10 Home & Garden
greek ceramic amphora planters,,0.19,synthetic,IAB10 Home & Garden
north american stocks touch new highs amid tim hortons deal talk,,0.19,natural,IAB10 Home & Garden
how to make herb wreath,,0.19,synthetic,IAB10 Home & Garden
italian lemon topiary trees,,0.19,synthetic,IAB10 Home & Garden
pergola LED light strings,,0.19,synthetic,IAB10 Home & Garden
moroccan arched door garden screens,,0.19,synthetic,IAB10 Home & Garden
kokedama moss ball planters,,0.19,synthetic,IAB10 Home & Garden
venetian mirrored garden wall plaques,,0.19,synthetic,IAB10 Home & Garden
portuguese ceramic tile garden plaques,,0.19,synthetic,IAB10 Home & Garden
"There are many resources available to help gardeners, including books, magazines, and websites.",,0.18,synthetic,IAB10 Home & Garden
greek island courtyard planters,,0.18,synthetic,IAB10 Home & Garden
south american pampas grass decor,,0.18,synthetic,IAB10 Home & Garden
corn planting 8 complete indiana,,0.18,natural,IAB10 Home & Garden
portuguese ceramic herb pots,,0.18,synthetic,IAB10 Home & Garden
balinese stone carved plant pots,,0.18,synthetic,IAB10 Home & Garden
"There are many different types of herbs, each with its own unique properties.",,0.18,synthetic,IAB10 Home & Garden
swedish dala horse garden decor,,0.18,synthetic,IAB10 Home & Garden
"There are many different types of landscaping, including residential landscaping, commercial landscaping, and public landscaping.",,0.18,synthetic,IAB10 Home & Garden
how to grow parsnips indoors,,0.18,synthetic,IAB10 Home & Garden
balcony hanging herb baskets,,0.18,synthetic,IAB10 Home & Garden
russian khokhloma garden urns,,0.18,synthetic,IAB10 Home & Garden
turkish brass watering cans,,0.18,synthetic,IAB10 Home & Garden
irish moss ground cover rolls,,0.18,synthetic,IAB10 Home & Garden
swiss alpine garden herb boxes,,0.18,synthetic,IAB10 Home & Garden
Beauty is a gift that we should all cherish and appreciate.,,0.18,synthetic,IAB10 Home & Garden
DIY home decor ideas,,0.18,synthetic,IAB10 Home & Garden
french zinc watering cans,,0.18,synthetic,IAB10 Home & Garden
mudroom bench with storage,,0.18,synthetic,IAB10 Home & Garden
thai elephant garden stools,,0.18,synthetic,IAB10 Home & Garden
growing radishes in containers,,0.18,synthetic,IAB10 Home & Garden
concrete patio pavers,,0.18,synthetic,IAB10 Home & Garden
cleaning handmade ceramic tiles,,0.18,synthetic,IAB10 Home & Garden
painted wrought iron garden arbors,,0.18,synthetic,IAB10 Home & Garden
how to grow thyme indoors,,0.18,synthetic,IAB10 Home & Garden
growing cucumbers on trellis,,0.18,synthetic,IAB10 Home & Garden
