text,confidence,iab_label
minister of fisheries & marine resources angola carmen sacramento neto,0.85,"IAB11 Law, Gov’t & Politics"
minister of health angola silvia paula valentim lutucuta,0.85,"IAB11 Law, Gov’t & Politics"
"minister of higher education, science, technology, & innovation angola maria do rosario braganca sambo",0.85,"IAB11 Law, Gov’t & Politics"
minister of industry & commerce angola victor francisco dos santos fernandes,0.85,"IAB11 Law, Gov’t & Politics"
minister of interior angola eugenio cesar laborinho,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice & human rights angola marcy claudio lopes,0.85,"IAB11 Law, Gov’t & Politics"
"minister of mineral resources, oil, & gas angola diamantino pedro azevedo",0.85,"IAB11 Law, Gov’t & Politics"
minister of national defense and veterans of the fatherland angola joao ernesto dos santos âliberdadeâ,0.85,"IAB11 Law, Gov’t & Politics"
"minister of public administration, labor, & social security angola teresa rodrigues dias",0.85,"IAB11 Law, Gov’t & Politics"
"minister of public works, urban planning, & housing angola carlos alberto gregorio dos santos",0.85,"IAB11 Law, Gov’t & Politics"
"minister of social action, family, & promotion of women angola ana paula do sacramento neto",0.85,"IAB11 Law, Gov’t & Politics"
"minister of telecommunications, information technology, & media angola mario augusto da silva oliveira",0.85,"IAB11 Law, Gov’t & Politics"
minister of territorial administration angola dionisio manuel da fonseca,0.85,"IAB11 Law, Gov’t & Politics"
minister of transportation angola ricardo daniel sandao queiros viegas de abreu,0.85,"IAB11 Law, Gov’t & Politics"
minister of youth & sports angola palmira leitao barbosa,0.85,"IAB11 Law, Gov’t & Politics"
secretary. of the council of ministers angola ana maria de sousa e silva,0.85,"IAB11 Law, Gov’t & Politics"
"governor, national bank of angola angola manuel tiago dias",0.85,"IAB11 Law, Gov’t & Politics"
attorney gen. angola helder fernando pitta gros,0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us angola agostinho de carvalho dos santo van-dunem,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york angola francisco jose da cruz",0.85,"IAB11 Law, Gov’t & Politics"
president. albania bajram begaj,0.85,"IAB11 Law, Gov’t & Politics"
prime minister albania edi rama,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister and minister of infrastructure & energy albania belinda balluku,0.85,"IAB11 Law, Gov’t & Politics"
minister of agriculture & rural development albania frida krifca,0.85,"IAB11 Law, Gov’t & Politics"
minister of culture albania elva margariti,0.85,"IAB11 Law, Gov’t & Politics"
minister of defense albania pirro vengu,0.85,"IAB11 Law, Gov’t & Politics"
"minister of education, sports, & youth albania evis kushi",0.85,"IAB11 Law, Gov’t & Politics"
minister for europe & foreign affairs albania igli hasani,0.85,"IAB11 Law, Gov’t & Politics"
minister of finance & economy albania petrit malaj,0.85,"IAB11 Law, Gov’t & Politics"
minister of health & social welfare albania orgeta manastirliu,0.85,"IAB11 Law, Gov’t & Politics"
minister of interior albania ervin hoxha,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice albania ulsi manja,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for eu integration albania majlinda dhuka,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for parliament relations albania taulant balla,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for protection of entrepreneurs albania edona bilali,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for relations with parliament albania elisa spiropali,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for standards & services albania milva ekonomi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for youth & children albania bora muzhaqi,0.85,"IAB11 Law, Gov’t & Politics"
minister of tourism & environment albania mirela kumbaro furxhi,0.85,"IAB11 Law, Gov’t & Politics"
minister of transport & infrastructure albania edmond haxhinasto,0.85,"IAB11 Law, Gov’t & Politics"
"governor, bank of albania albania gent sejko",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us albania floreta faber,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york albania suela janina",0.85,"IAB11 Law, Gov’t & Politics"
speaker of the parliament albania elisa spiropali,0.85,"IAB11 Law, Gov’t & Politics"
head of state (co-prince) andorra emmanuel macron,0.85,"IAB11 Law, Gov’t & Politics"
"head of state (co-prince) andorra joan-enric vives i sicilia,bishop",0.85,"IAB11 Law, Gov’t & Politics"
head of govt. andorra xavier espot zamora,0.85,"IAB11 Law, Gov’t & Politics"
minister of culture and sports andorra silvia riva gonzalez,0.85,"IAB11 Law, Gov’t & Politics"
minister of education & higher education andorra ester vilarrubla escales,0.85,"IAB11 Law, Gov’t & Politics"
"minister of environment, agriculture, & sustainability andorra silvia calvo armengol",0.85,"IAB11 Law, Gov’t & Politics"
minister of finance and spokesman andorra eric jover comas,0.85,"IAB11 Law, Gov’t & Politics"
minister of foreign affairs andorra maria ubach i font,0.85,"IAB11 Law, Gov’t & Politics"
minister of health andorra juan martinez benazet,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice and homeland andorra josep maria rossell pons,0.85,"IAB11 Law, Gov’t & Politics"
"minister of the presidency, economy, & business andorra jordi gallardo fernandez",0.85,"IAB11 Law, Gov’t & Politics"
minister of public function and administration reform andorra judith pallares cortes,0.85,"IAB11 Law, Gov’t & Politics"
"minister of social affairs, housing, & youth andorra victor filloy franco",0.85,"IAB11 Law, Gov’t & Politics"
minister of territorial planning andorra jordi torres falco,0.85,"IAB11 Law, Gov’t & Politics"
minister of tourism andorra veronica canals riba,0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us andorra elisenda vives balmana,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york andorra elisenda vives balmana",0.85,"IAB11 Law, Gov’t & Politics"
president. united arab emirates muhammad bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
vice president. united arab emirates muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
vice president. united arab emirates mansur bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
prime minister united arab emirates muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister united arab emirates mansur bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister united arab emirates saif bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister united arab emirates abdallah bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister united arab emirates hamdan bin muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister for financial and economic affairs united arab emirates maktum bin muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
minister of cabinet affairs & the future united arab emirates muhammad abdallah al-gargawi,0.85,"IAB11 Law, Gov’t & Politics"
minister of environment united arab emirates amna bint abdullah al-shamsi,0.85,"IAB11 Law, Gov’t & Politics"
minister of community empowerment united arab emirates shamma bint suhail faris al-mazrui,0.85,"IAB11 Law, Gov’t & Politics"
minister of culture united arab emirates salem bin khalid al qasimi,0.85,"IAB11 Law, Gov’t & Politics"
minister of defense united arab emirates hamdan bin muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
minister of economy united arab emirates abdullah bin touq al-marri,0.85,"IAB11 Law, Gov’t & Politics"
minister of education united arab emirates sarah bin yousef al-amiri,0.85,"IAB11 Law, Gov’t & Politics"
minister of energy & infrastructure united arab emirates suhail bin muhammad al-mazrui,0.85,"IAB11 Law, Gov’t & Politics"
minister of family united arab emirates sana bint mohammed suhail,0.85,"IAB11 Law, Gov’t & Politics"
minister of federal supreme council affairs united arab emirates abdullah bin muhair al-katbi,0.85,"IAB11 Law, Gov’t & Politics"
minister of finance united arab emirates maktum bin muhammad bin rashid al maktum,0.85,"IAB11 Law, Gov’t & Politics"
minister of foreign affairs & international cooperation united arab emirates abdallah bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of health & prevention united arab emirates abdulrahman mohamed al-owais,0.85,"IAB11 Law, Gov’t & Politics"
minister of higher education & scientific research united arab emirates abdulrahman bin abdulmanan al-awar,0.85,"IAB11 Law, Gov’t & Politics"
minister of human resources & emiratization united arab emirates abdulrahman bin abdulmanan al-awar,0.85,"IAB11 Law, Gov’t & Politics"
minister of industry & advanced technology united arab emirates sultan ahmad al-jabir,0.85,"IAB11 Law, Gov’t & Politics"
minister of interior united arab emirates saif bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of investment united arab emirates mohamed hassan al-suwaidi,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice united arab emirates abdullah bin sultan bin awad al-nuaimi,0.85,"IAB11 Law, Gov’t & Politics"
minister of presidential affairs united arab emirates mansur bin zayid al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of sports united arab emirates ahmad belhoul al-falasi,0.85,"IAB11 Law, Gov’t & Politics"
minister of tolerance & coexistence united arab emirates nahyan bin mubarak al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
"minister of state for artificial intelligence, digital economy, & teleworking applications united arab emirates omar bin sultan al-olama",0.85,"IAB11 Law, Gov’t & Politics"
minister of state for defense affairs united arab emirates mohammed mubarak al-mazrouei,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for entrepreneurship united arab emirates alia bint abdullah al-mazrouei,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for federal national council affairs united arab emirates abdulrahman mohamed al-owais,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for financial affairs united arab emirates muhammad bin hadi al-hussaini,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for foreign affairs united arab emirates shakhboot bin nahyan bin mubarak al nuhayyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for foreign affairs united arab emirates khalifa shahin al-marrar,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for foreign trade united arab emirates thani bin ahmed al-zeyoudi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for government development & the future united arab emirates ohoud bint khalfan al-rumi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for international cooperation united arab emirates reem bint ibrahim al-hashemi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state for youth united arab emirates sultan saif al-neyadi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates ahmad ali al-sayegh,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates maitha salim al-shamsi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates hamad bin mubarak al-shamsi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates jaber muhammad ghanem al-suwaidi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates noura bint mohammed al-kaabi,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates hessa buhumaid,0.85,"IAB11 Law, Gov’t & Politics"
minister of state without portfolio united arab emirates maryam al-hammadi,0.85,"IAB11 Law, Gov’t & Politics"
"governor, central bank united arab emirates khalid muhammad balama",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us united arab emirates yusif bin mani bin said al-utayba,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york united arab emirates muhammad abushahab",0.85,"IAB11 Law, Gov’t & Politics"
president. argentina javier milei,0.85,"IAB11 Law, Gov’t & Politics"
vice president. argentina victoria villarruel,0.85,"IAB11 Law, Gov’t & Politics"
chief of cabinet argentina guillermo francos,0.85,"IAB11 Law, Gov’t & Politics"
secretary. gen. of the presidency argentina karina milei,0.85,"IAB11 Law, Gov’t & Politics"
minister of defense argentina luis petri,0.85,"IAB11 Law, Gov’t & Politics"
minister of deregulation and state transformation argentina federico sturzenegger,0.85,"IAB11 Law, Gov’t & Politics"
minister of economy argentina luis caputo,0.85,"IAB11 Law, Gov’t & Politics"
"minister of foreign relations, international trade, & worship argentina gerardo werthein",0.85,"IAB11 Law, Gov’t & Politics"
minister of health argentina mario lugones,0.85,"IAB11 Law, Gov’t & Politics"
minister of human capital argentina sandra pettovello,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice argentina mariano cuneo libarona,0.85,"IAB11 Law, Gov’t & Politics"
minister of security argentina patricia bullrich,0.85,"IAB11 Law, Gov’t & Politics"
"president., central bank argentina santiago bausili",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us argentina gerardo werthein,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york argentina ricardo ernesto lagorio",0.85,"IAB11 Law, Gov’t & Politics"
president. armenia vahagn khachaturyan,0.85,"IAB11 Law, Gov’t & Politics"
prime minister armenia nikol pashinyan,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister armenia mher grigoryan,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister armenia tigran khachatryan,0.85,"IAB11 Law, Gov’t & Politics"
president's chief of staff armenia nan,0.85,"IAB11 Law, Gov’t & Politics"
prime minister's chief of staff armenia arayik harutyunyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of defense armenia suren papikyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of economy armenia gevorg papoyan,0.85,"IAB11 Law, Gov’t & Politics"
"minister of education, science, culture, & sport armenia zhanna andreasyan",0.85,"IAB11 Law, Gov’t & Politics"
minister of environment armenia hakob simidyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of finance armenia vahe hovhannisyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of foreign affairs armenia ararat mirzoyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of health armenia anahit avanesyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of high-tech industry armenia mkhitar hayrapetyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of internal affairs armenia arpine sargsyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of justice armenia srbuhi galyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of labor & social affairs armenia narek mkrtchyan,0.85,"IAB11 Law, Gov’t & Politics"
minister of territorial administration & infrastructure armenia david khudatyan,0.85,"IAB11 Law, Gov’t & Politics"
"chmn., central bank of armenia armenia martin galstyan",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us armenia lilit makunts,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york armenia paruyr hovhannisyan",0.85,"IAB11 Law, Gov’t & Politics"
"governor gen. antigua and barbuda rodney williams,dr.",0.85,"IAB11 Law, Gov’t & Politics"
prime minister antigua and barbuda gaston browne,0.85,"IAB11 Law, Gov’t & Politics"
"minister for education, creative industries, & sport antigua and barbuda daryll matthew",0.85,"IAB11 Law, Gov’t & Politics"
"minister of finance, corporate governance, & public-private partnerships antigua and barbuda gaston browne",0.85,"IAB11 Law, Gov’t & Politics"
"minister of foreign affairs, agriculture, trade, immigration, & barbuda affairs antigua and barbuda chet greene",0.85,"IAB11 Law, Gov’t & Politics"
"minister of health, wellness, social transformation & the environment antigua and barbuda molwyn joseph",0.85,"IAB11 Law, Gov’t & Politics"
"minister for housing, works, lands, & urban renewal antigua and barbuda maria browne",0.85,"IAB11 Law, Gov’t & Politics"
"minister of information, communication, technologies, utilities, & energy antigua and barbuda melford nicholas",0.85,"IAB11 Law, Gov’t & Politics"
"minister of legal affairs, public safety, immigration, & labor antigua and barbuda steadroy benjamin",0.85,"IAB11 Law, Gov’t & Politics"
"minister of tourism, civil aviation, transportation, & investment antigua and barbuda charles fernandez",0.85,"IAB11 Law, Gov’t & Politics"
attorney gen. antigua and barbuda steadroy benjamin,0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us antigua and barbuda ronald sanders,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york antigua and barbuda walton webson",0.85,"IAB11 Law, Gov’t & Politics"
"governor gen. australia david john hurley,gen (ret.)",0.85,"IAB11 Law, Gov’t & Politics"
prime minister australia anthony albanese,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister australia richard marles,0.85,"IAB11 Law, Gov’t & Politics"
minister for aged care australia anika wells,0.85,"IAB11 Law, Gov’t & Politics"
"minister for agriculture, fisheries & forestry australia murray watt",0.85,"IAB11 Law, Gov’t & Politics"
minister for arts australia tony burke,0.85,"IAB11 Law, Gov’t & Politics"
minister for climate change & energy australia chris bowen,0.85,"IAB11 Law, Gov’t & Politics"
minister for communications australia michelle rowland,0.85,"IAB11 Law, Gov’t & Politics"
minister for cybersecurity australia clare oâneil,0.85,"IAB11 Law, Gov’t & Politics"
minister for defense australia richard marles,0.85,"IAB11 Law, Gov’t & Politics"
minister for defense industry australia pat conroy,0.85,"IAB11 Law, Gov’t & Politics"
minister for defense personnel australia matt keogh,0.85,"IAB11 Law, Gov’t & Politics"
minister for early childhood education australia anne aly,0.85,"IAB11 Law, Gov’t & Politics"
minister for education australia jason clare,0.85,"IAB11 Law, Gov’t & Politics"
minister for emergency management australia murray watt,0.85,"IAB11 Law, Gov’t & Politics"
minister for employment & workplace relations australia tony burke,0.85,"IAB11 Law, Gov’t & Politics"
minister for environment & water australia tanya plibersek,0.85,"IAB11 Law, Gov’t & Politics"
minister for finance australia katy gallagher,0.85,"IAB11 Law, Gov’t & Politics"
minister for financial services australia stephen jones,0.85,"IAB11 Law, Gov’t & Politics"
minister for foreign affairs australia penny wong,0.85,"IAB11 Law, Gov’t & Politics"
minister for govt. services australia bill shorten,0.85,"IAB11 Law, Gov’t & Politics"
minister for health and aged care australia mark butler,0.85,"IAB11 Law, Gov’t & Politics"
minister for home affairs australia clare o'neil,0.85,"IAB11 Law, Gov’t & Politics"
minister for homelessness australia julie collins,0.85,"IAB11 Law, Gov’t & Politics"
minister for housing australia julie collins,0.85,"IAB11 Law, Gov’t & Politics"
"minister for immigration, citizenship & multicultural affairs australia andrew giles",0.85,"IAB11 Law, Gov’t & Politics"
minister for indigenous australians australia linda burney,0.85,"IAB11 Law, Gov’t & Politics"
minister for industrial relations australia tony burke,0.85,"IAB11 Law, Gov’t & Politics"
minister for industry & science australia ed husic,0.85,"IAB11 Law, Gov’t & Politics"
"minister for infrastructure, transport, regional development & local government australia catherine king",0.85,"IAB11 Law, Gov’t & Politics"
minister for intl. development & the pacific australia pat conroy,0.85,"IAB11 Law, Gov’t & Politics"
minister for the national disability insurance scheme australia bill shorten,0.85,"IAB11 Law, Gov’t & Politics"
minister for northern australia australia madeleine king,0.85,"IAB11 Law, Gov’t & Politics"
minister for public service australia katy gallagher,0.85,"IAB11 Law, Gov’t & Politics"
"minister for regional development, local government & territories australia kristy mcbain",0.85,"IAB11 Law, Gov’t & Politics"
minister for resources australia madeleine king,0.85,"IAB11 Law, Gov’t & Politics"
minister for skills & training australia brendan o'connor,0.85,"IAB11 Law, Gov’t & Politics"
minister for small business australia julie collins,0.85,"IAB11 Law, Gov’t & Politics"
minister for social services australia amanda rishworth,0.85,"IAB11 Law, Gov’t & Politics"
minister for sport australia anika wells,0.85,"IAB11 Law, Gov’t & Politics"
minister for trade & tourism australia don farrell,0.85,"IAB11 Law, Gov’t & Politics"
minister for veterans' affairs australia matt keogh,0.85,"IAB11 Law, Gov’t & Politics"
minister for women australia katy gallagher,0.85,"IAB11 Law, Gov’t & Politics"
minister for youth australia anne aly,0.85,"IAB11 Law, Gov’t & Politics"
treasurer australia jim chalmers,0.85,"IAB11 Law, Gov’t & Politics"
attorney gen. australia mark dreyfus,0.85,"IAB11 Law, Gov’t & Politics"
"governor, reserve bank of australia australia philip lowe",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us australia kevin rudd,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york australia mitchell peter fifield",0.85,"IAB11 Law, Gov’t & Politics"
president. austria alexander van der bellen,0.85,"IAB11 Law, Gov’t & Politics"
chancellor austria christian stocker,0.85,"IAB11 Law, Gov’t & Politics"
vice chancellor austria andreas babler,0.85,"IAB11 Law, Gov’t & Politics"
"minister for agriculture, forestry, regions, & water management austria norbert totschnig",0.85,"IAB11 Law, Gov’t & Politics"
"minister for arts, culture, the civil service, & sport austria andreas babler",0.85,"IAB11 Law, Gov’t & Politics"
"minister for climate action, environment, energy, mobility, innovation, & technology austria peter hanke",0.85,"IAB11 Law, Gov’t & Politics"
minister for defense austria klaudia tanner,0.85,"IAB11 Law, Gov’t & Politics"
"minister for education, science, & research austria christoph wiederkehr",0.85,"IAB11 Law, Gov’t & Politics"
minister for european & international affairs austria beate meinl-reisinger,0.85,"IAB11 Law, Gov’t & Politics"
minister for finance austria markus marterbauer,0.85,"IAB11 Law, Gov’t & Politics"
minister for the interior austria gerhard karner,0.85,"IAB11 Law, Gov’t & Politics"
minister for justice austria anna sporrer,0.85,"IAB11 Law, Gov’t & Politics"
minister for labor & economy austria wolfgang hattmannsdorfer,0.85,"IAB11 Law, Gov’t & Politics"
"minister for social affairs, health, care, & consumer protection austria korinna schumann",0.85,"IAB11 Law, Gov’t & Politics"
minister for women & science at the federal chancellery austria eva maria holzleitner,0.85,"IAB11 Law, Gov’t & Politics"
"minister for youth, family, integration, and eu at the federal chancellery austria claudia plakolm",0.85,"IAB11 Law, Gov’t & Politics"
"governor, austrian national bank austria robert holzmann",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us austria petra schneebauer,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york austria gregor koessler",0.85,"IAB11 Law, Gov’t & Politics"
president. azerbaijan ilham aliyev,0.85,"IAB11 Law, Gov’t & Politics"
first vice president. azerbaijan mehriban aliyeva,0.85,"IAB11 Law, Gov’t & Politics"
prime minister azerbaijan ali asadov,0.85,"IAB11 Law, Gov’t & Politics"
first deputy. prime minister azerbaijan yagub eyyubov,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister azerbaijan samir sharifov,0.85,"IAB11 Law, Gov’t & Politics"
deputy. prime minister azerbaijan shahin mustafayev,0.85,"IAB11 Law, Gov’t & Politics"
minister of agriculture azerbaijan majnun mammadov,0.85,"IAB11 Law, Gov’t & Politics"
minister of culture azerbaijan adil karimli,0.85,"IAB11 Law, Gov’t & Politics"
"minister of defense azerbaijan zakir hasanov,col. gen.",0.85,"IAB11 Law, Gov’t & Politics"
minister of defense industry azerbaijan vugar mustafayev,0.85,"IAB11 Law, Gov’t & Politics"
minister of digital development & transport azerbaijan rashad nabiyev,0.85,"IAB11 Law, Gov’t & Politics"
minister of ecology & natural resources azerbaijan vacant,0.85,"IAB11 Law, Gov’t & Politics"
minister of economy azerbaijan mikayil jabbarov,0.85,"IAB11 Law, Gov’t & Politics"
minister of education azerbaijan emin amrullayev,0.85,"IAB11 Law, Gov’t & Politics"
minister of emergency situations azerbaijan kamaladdin heydarov,0.85,"IAB11 Law, Gov’t & Politics"
minister of energy azerbaijan parviz shahbazov,0.85,"IAB11 Law, Gov’t & Politics"
minister of finance azerbaijan sahil babayev,0.85,"IAB11 Law, Gov’t & Politics"
minister of foreign affairs azerbaijan jeyhun bayramov,0.85,"IAB11 Law, Gov’t & Politics"
minister of health azerbaijan teymur musayev,0.85,"IAB11 Law, Gov’t & Politics"
"minister of internal affairs azerbaijan vilayat eyvazov,col. gen.",0.85,"IAB11 Law, Gov’t & Politics"
minister of justice azerbaijan farid ahmadov,0.85,"IAB11 Law, Gov’t & Politics"
minister of labor & social protection of the population azerbaijan anar aliyev,0.85,"IAB11 Law, Gov’t & Politics"
minister of  youth & sports azerbaijan farid gayibov,0.85,"IAB11 Law, Gov’t & Politics"
"chmn., central bank of the republic of azerbaijan azerbaijan taleh kazimov",0.85,"IAB11 Law, Gov’t & Politics"
ambassador to the us azerbaijan khazar ibrahim,0.85,"IAB11 Law, Gov’t & Politics"
"permanent representative to the un, new york azerbaijan tofig musayev",0.85,"IAB11 Law, Gov’t & Politics"
president's representative for climate issues azerbaijan mukhtar babayev,0.85,"IAB11 Law, Gov’t & Politics"
president. burundi evariste ndayishimiye,0.85,"IAB11 Law, Gov’t & Politics"
vice president. burundi prosper bazombanza,0.85,"IAB11 Law, Gov’t & Politics"
prime minister burundi gervais ndirakobuca,0.85,"IAB11 Law, Gov’t & Politics"
"minister of commerce, transport, industry, & tourism burundi immaculate ndabaneze",0.85,"IAB11 Law, Gov’t & Politics"
"minister of communication, information technology, & media burundi marie chantal nijimbere",0.85,"IAB11 Law, Gov’t & Politics"
