text,confidence,iab_label
religion zhong gong,0.85,IAB23 Religion & Spirituality
"religion way of the celestial mastersnorthern celestial masterszhengyi dao(""way of the right oneness"")",0.85,IAB23 Religion & Spirituality
religion northern celestial masters,0.85,IAB23 Religion & Spirituality
"religion zhengyi dao(""way of the right oneness"")",0.85,IAB23 Religion & Spirituality
"religion dragon gate taoismwuliupai(""school of wu-liu"")",0.85,IAB23 Religion & Spirituality
religion huang–lao,0.85,IAB23 Religion & Spirituality
religion kōshin,0.85,IAB23 Religion & Spirituality
"religion xuanxue(""neo-taoism"")",0.85,IAB23 Religion & Spirituality
"religion yao taoism(""meishanism"")",0.85,IAB23 Religion & Spirituality
"religion wuliupai(""school of wu-liu"")",0.85,IAB23 Religion & Spirituality
"religion pre-sectarian buddhism(theorized)mahayanachinese buddhismtiantaitendaicheontaehuayan schoolbaiyunzong(syncretic)daśabhūmikāchan buddhismseon buddhismjogye orderkwan um schooltaego orderthiền buddhismtiep hien ordertrúc lâm(syncretic)zen buddhismjapanese zencaodong schoolsōtōkeizanlinejakuenlinegiin linelinji schoolotokan linerinzaiōbakufuke-shūsanbo kyodanmadhyamakasanlunprasaṅgikasvatantrikanichiren buddhismfuju-fusehonmon butsuryū-shūkempon hokkenichirenismnichiren shōshūnichiren shūpure land buddhismjōdo shinshūhonganji-haōtani-haohigashiyuzu nembutsuseizanjōdo-shūchinzeiyogācāraeast asian yogācāranikaya buddhism(also called ""hinayana"")theravadasangharaj nikayamahasthabir nikayadwara nikayashwegyin nikayathudhamma nikayaamarapura–rāmañña nikāyagalduwa forest traditionsiam nikayasri lankan forest traditiondhammayuttika nikayathai forest traditionmaha nikaya(thailand)dhammakaya movementvipassana movement(united states)vajrayanaazhaliismbongthingismchinese esoteric buddhismnewar buddhismindonesian esoteric buddhismshingon buddhismtachikawa-ryūsouthern esoteric buddhismtibetan buddhismbon(syncretic)gelugyellow shamanism(syncretic)kagyudagpo kagyukarma kagyudrukpa kagyushangpa kagyunyingmasakyajonangbodongpa",0.85,IAB23 Religion & Spirituality
religion navayana,0.85,IAB23 Religion & Spirituality
religion mahayanachinese buddhismtiantaitendaicheontaehuayan schoolbaiyunzong(syncretic)daśabhūmikāchan buddhismseon buddhismjogye orderkwan um schooltaego orderthiền buddhismtiep hien ordertrúc lâm(syncretic)zen buddhismjapanese zencaodong schoolsōtōkeizanlinejakuenlinegiin linelinji schoolotokan linerinzaiōbakufuke-shūsanbo kyodanmadhyamakasanlunprasaṅgikasvatantrikanichiren buddhismfuju-fusehonmon butsuryū-shūkempon hokkenichirenismnichiren shōshūnichiren shūpure land buddhismjōdo shinshūhonganji-haōtani-haohigashiyuzu nembutsuseizanjōdo-shūchinzeiyogācāraeast asian yogācāra,0.85,IAB23 Religion & Spirituality
"religion nikaya buddhism(also called ""hinayana"")theravadasangharaj nikayamahasthabir nikayadwara nikayashwegyin nikayathudhamma nikayaamarapura–rāmañña nikāyagalduwa forest traditionsiam nikayasri lankan forest traditiondhammayuttika nikayathai forest traditionmaha nikaya(thailand)dhammakaya movementvipassana movement(united states)",0.85,IAB23 Religion & Spirituality
religion vajrayanaazhaliismbongthingismchinese esoteric buddhismnewar buddhismindonesian esoteric buddhismshingon buddhismtachikawa-ryūsouthern esoteric buddhismtibetan buddhismbon(syncretic)gelugyellow shamanism(syncretic)kagyudagpo kagyukarma kagyudrukpa kagyushangpa kagyunyingmasakyajonangbodongpa,0.85,IAB23 Religion & Spirituality
religion chinese buddhismtiantaitendaicheontaehuayan schoolbaiyunzong(syncretic)daśabhūmikāchan buddhismseon buddhismjogye orderkwan um schooltaego orderthiền buddhismtiep hien ordertrúc lâm(syncretic)zen buddhismjapanese zencaodong schoolsōtōkeizanlinejakuenlinegiin linelinji schoolotokan linerinzaiōbakufuke-shūsanbo kyodan,0.85,IAB23 Religion & Spirituality
religion madhyamakasanlunprasaṅgikasvatantrika,0.85,IAB23 Religion & Spirituality
religion nichiren buddhismfuju-fusehonmon butsuryū-shūkempon hokkenichirenismnichiren shōshūnichiren shū,0.85,IAB23 Religion & Spirituality
religion pure land buddhismjōdo shinshūhonganji-haōtani-haohigashiyuzu nembutsuseizanjōdo-shūchinzei,0.85,IAB23 Religion & Spirituality
religion yogācāraeast asian yogācāra,0.85,IAB23 Religion & Spirituality
religion tiantaitendaicheontae,0.85,IAB23 Religion & Spirituality
religion huayan schoolbaiyunzong(syncretic)daśabhūmikā,0.85,IAB23 Religion & Spirituality
religion chan buddhismseon buddhismjogye orderkwan um schooltaego orderthiền buddhismtiep hien ordertrúc lâm(syncretic)zen buddhismjapanese zencaodong schoolsōtōkeizanlinejakuenlinegiin linelinji schoolotokan linerinzaiōbakufuke-shūsanbo kyodan,0.85,IAB23 Religion & Spirituality
religion tendai,0.85,IAB23 Religion & Spirituality
religion cheontae,0.85,IAB23 Religion & Spirituality
religion baiyunzong(syncretic),0.85,IAB23 Religion & Spirituality
religion daśabhūmikā,0.85,IAB23 Religion & Spirituality
religion seon buddhismjogye orderkwan um schooltaego order,0.85,IAB23 Religion & Spirituality
religion thiền buddhismtiep hien ordertrúc lâm(syncretic),0.85,IAB23 Religion & Spirituality
religion zen buddhismjapanese zencaodong schoolsōtōkeizanlinejakuenlinegiin linelinji schoolotokan linerinzaiōbakufuke-shūsanbo kyodan,0.85,IAB23 Religion & Spirituality
religion jogye orderkwan um school,0.85,IAB23 Religion & Spirituality
religion taego order,0.85,IAB23 Religion & Spirituality
religion kwan um school,0.85,IAB23 Religion & Spirituality
religion tiep hien order,0.85,IAB23 Religion & Spirituality
religion trúc lâm(syncretic),0.85,IAB23 Religion & Spirituality
religion japanese zen,0.85,IAB23 Religion & Spirituality
religion caodong schoolsōtōkeizanlinejakuenlinegiin line,0.85,IAB23 Religion & Spirituality
religion linji schoolotokan linerinzaiōbakufuke-shū,0.85,IAB23 Religion & Spirituality
religion sanbo kyodan,0.85,IAB23 Religion & Spirituality
religion sōtōkeizanlinejakuenlinegiin line,0.85,IAB23 Religion & Spirituality
religion keizanline,0.85,IAB23 Religion & Spirituality
religion jakuenline,0.85,IAB23 Religion & Spirituality
religion giin line,0.85,IAB23 Religion & Spirituality
religion otokan linerinzai,0.85,IAB23 Religion & Spirituality
religion ōbaku,0.85,IAB23 Religion & Spirituality
religion fuke-shū,0.85,IAB23 Religion & Spirituality
religion rinzai,0.85,IAB23 Religion & Spirituality
religion sanlun,0.85,IAB23 Religion & Spirituality
religion prasaṅgika,0.85,IAB23 Religion & Spirituality
religion svatantrika,0.85,IAB23 Religion & Spirituality
religion fuju-fuse,0.85,IAB23 Religion & Spirituality
religion honmon butsuryū-shū,0.85,IAB23 Religion & Spirituality
religion kempon hokke,0.85,IAB23 Religion & Spirituality
religion nichirenism,0.85,IAB23 Religion & Spirituality
religion nichiren shōshū,0.85,IAB23 Religion & Spirituality
religion nichiren shū,0.85,IAB23 Religion & Spirituality
religion jōdo shinshūhonganji-haōtani-haohigashiyuzu nembutsuseizan,0.85,IAB23 Religion & Spirituality
religion jōdo-shūchinzei,0.85,IAB23 Religion & Spirituality
religion honganji-ha,0.85,IAB23 Religion & Spirituality
religion ōtani-haohigashi,0.85,IAB23 Religion & Spirituality
religion yuzu nembutsu,0.85,IAB23 Religion & Spirituality
religion seizan,0.85,IAB23 Religion & Spirituality
religion ohigashi,0.85,IAB23 Religion & Spirituality
religion chinzei,0.85,IAB23 Religion & Spirituality
religion east asian yogācāra,0.85,IAB23 Religion & Spirituality
religion theravadasangharaj nikayamahasthabir nikayadwara nikayashwegyin nikayathudhamma nikayaamarapura–rāmañña nikāyagalduwa forest traditionsiam nikayasri lankan forest traditiondhammayuttika nikayathai forest traditionmaha nikaya(thailand)dhammakaya movement,0.85,IAB23 Religion & Spirituality
religion vipassana movement(united states),0.85,IAB23 Religion & Spirituality
religion sangharaj nikaya,0.85,IAB23 Religion & Spirituality
religion mahasthabir nikaya,0.85,IAB23 Religion & Spirituality
religion dwara nikaya,0.85,IAB23 Religion & Spirituality
religion shwegyin nikaya,0.85,IAB23 Religion & Spirituality
religion thudhamma nikaya,0.85,IAB23 Religion & Spirituality
religion amarapura–rāmañña nikāyagalduwa forest tradition,0.85,IAB23 Religion & Spirituality
religion siam nikaya,0.85,IAB23 Religion & Spirituality
religion sri lankan forest tradition,0.85,IAB23 Religion & Spirituality
religion dhammayuttika nikayathai forest tradition,0.85,IAB23 Religion & Spirituality
religion maha nikaya(thailand)dhammakaya movement,0.85,IAB23 Religion & Spirituality
religion galduwa forest tradition,0.85,IAB23 Religion & Spirituality
religion thai forest tradition,0.85,IAB23 Religion & Spirituality
religion dhammakaya movement,0.85,IAB23 Religion & Spirituality
religion azhaliism,0.85,IAB23 Religion & Spirituality
religion bongthingism,0.85,IAB23 Religion & Spirituality
religion chinese esoteric buddhism,0.85,IAB23 Religion & Spirituality
religion newar buddhism,0.85,IAB23 Religion & Spirituality
religion indonesian esoteric buddhism,0.85,IAB23 Religion & Spirituality
religion shingon buddhismtachikawa-ryū,0.85,IAB23 Religion & Spirituality
religion southern esoteric buddhism,0.85,IAB23 Religion & Spirituality
religion tibetan buddhismbon(syncretic)gelugyellow shamanism(syncretic)kagyudagpo kagyukarma kagyudrukpa kagyushangpa kagyunyingmasakyajonangbodongpa,0.85,IAB23 Religion & Spirituality
religion tachikawa-ryū,0.85,IAB23 Religion & Spirituality
religion bon(syncretic),0.85,IAB23 Religion & Spirituality
religion gelugyellow shamanism(syncretic),0.85,IAB23 Religion & Spirituality
religion kagyudagpo kagyukarma kagyudrukpa kagyushangpa kagyu,0.85,IAB23 Religion & Spirituality
religion nyingma,0.85,IAB23 Religion & Spirituality
religion sakya,0.85,IAB23 Religion & Spirituality
religion jonang,0.85,IAB23 Religion & Spirituality
religion bodongpa,0.85,IAB23 Religion & Spirituality
religion yellow shamanism(syncretic),0.85,IAB23 Religion & Spirituality
religion dagpo kagyukarma kagyudrukpa kagyu,0.85,IAB23 Religion & Spirituality
religion shangpa kagyu,0.85,IAB23 Religion & Spirituality
religion karma kagyu,0.85,IAB23 Religion & Spirituality
religion drukpa kagyu,0.85,IAB23 Religion & Spirituality
religion āstika(orthodox schools)nyayamimamsasamkhyavaisheshikavedantaadvaita vedantaakshar-purushottam darshanbhedabhedaachintya bheda abhedadvaitadvaitadvaita vedantapratyabhijnashaiva siddhantashiva advaitashuddhadvaitavishishtadvaitayoga (philosophy),0.85,IAB23 Religion & Spirituality
religion nyaya,0.85,IAB23 Religion & Spirituality
religion mimamsa,0.85,IAB23 Religion & Spirituality
religion samkhya,0.85,IAB23 Religion & Spirituality
religion vaisheshika,0.85,IAB23 Religion & Spirituality
religion vedantaadvaita vedantaakshar-purushottam darshanbhedabhedaachintya bheda abhedadvaitadvaitadvaita vedantapratyabhijnashaiva siddhantashiva advaitashuddhadvaitavishishtadvaita,0.85,IAB23 Religion & Spirituality
religion yoga (philosophy),0.85,IAB23 Religion & Spirituality
religion advaita vedanta,0.85,IAB23 Religion & Spirituality
religion akshar-purushottam darshan,0.85,IAB23 Religion & Spirituality
religion bhedabhedaachintya bheda abhedadvaitadvaita,0.85,IAB23 Religion & Spirituality
religion dvaita vedanta,0.85,IAB23 Religion & Spirituality
religion pratyabhijna,0.85,IAB23 Religion & Spirituality
religion shaiva siddhanta,0.85,IAB23 Religion & Spirituality
religion shiva advaita,0.85,IAB23 Religion & Spirituality
religion shuddhadvaita,0.85,IAB23 Religion & Spirituality
religion vishishtadvaita,0.85,IAB23 Religion & Spirituality
religion achintya bheda abheda,0.85,IAB23 Religion & Spirituality
religion dvaitadvaita,0.85,IAB23 Religion & Spirituality
religion ajivika,0.85,IAB23 Religion & Spirituality
religion ajñana,0.85,IAB23 Religion & Spirituality
religion akiriya,0.85,IAB23 Religion & Spirituality
religion buddhism,0.85,IAB23 Religion & Spirituality
religion jainism,0.85,IAB23 Religion & Spirituality
religion sassatavada,0.85,IAB23 Religion & Spirituality
religion ganapatya,0.85,IAB23 Religion & Spirituality
religion sant matdadupanthkabir panthravidassia religionsadh,0.85,IAB23 Religion & Spirituality
religion satya mahima dharma,0.85,IAB23 Religion & Spirituality
religion saura,0.85,IAB23 Religion & Spirituality
religion smartism,0.85,IAB23 Religion & Spirituality
religion śrauta,0.85,IAB23 Religion & Spirituality
religion tantrakaulanewar hinduism,0.85,IAB23 Religion & Spirituality
religion zunism(disputedly hindu),0.85,IAB23 Religion & Spirituality
religion dadupanth,0.85,IAB23 Religion & Spirituality
religion kabir panth,0.85,IAB23 Religion & Spirituality
religion ravidassia religion,0.85,IAB23 Religion & Spirituality
religion sadh,0.85,IAB23 Religion & Spirituality
religion aghori,0.85,IAB23 Religion & Spirituality
religion kapalika,0.85,IAB23 Religion & Spirituality
religion kashmir shaivism,0.85,IAB23 Religion & Spirituality
religion kaumaram,0.85,IAB23 Religion & Spirituality
religion nathadinath sampradayainchegeri sampradaya,0.85,IAB23 Religion & Spirituality
religion pashupata shaivism,0.85,IAB23 Religion & Spirituality
religion veerashaivismlingayatism,0.85,IAB23 Religion & Spirituality
religion adinath sampradaya,0.85,IAB23 Religion & Spirituality
religion inchegeri sampradaya,0.85,IAB23 Religion & Spirituality
religion lingayatism,0.85,IAB23 Religion & Spirituality
religion caribbean shaktism,0.85,IAB23 Religion & Spirituality
religion srikula,0.85,IAB23 Religion & Spirituality
religion kaulanewar hinduism,0.85,IAB23 Religion & Spirituality
religion newar hinduism,0.85,IAB23 Religion & Spirituality
religion balmikism,0.85,IAB23 Religion & Spirituality
religion bhagavata tradition,0.85,IAB23 Religion & Spirituality
religion brahma sampradayamadhva traditiongaudiya vaishnavismmanipuri vaishnavismharidasa,0.85,IAB23 Religion & Spirituality
religion ekasarana dharma,0.85,IAB23 Religion & Spirituality
religion kapadi sampradaya,0.85,IAB23 Religion & Spirituality
religion mahanubhava,0.85,IAB23 Religion & Spirituality
religion nimbarka sampradaya,0.85,IAB23 Religion & Spirituality
religion pranami/pranami sampraday,0.85,IAB23 Religion & Spirituality
religion radha vallabh sampradaya,0.85,IAB23 Religion & Spirituality
religion ramsnehi sampradaya,0.85,IAB23 Religion & Spirituality
religion rudra sampradayapushtimarg,0.85,IAB23 Religion & Spirituality
religion sri vaishnavismramanandi sampradayathenkalaismanavala mamunigal sabha,0.85,IAB23 Religion & Spirituality
religion vaishnava-sahajiya,0.85,IAB23 Religion & Spirituality
religion warkari,0.85,IAB23 Religion & Spirituality
religion madhva tradition,0.85,IAB23 Religion & Spirituality
religion gaudiya vaishnavismmanipuri vaishnavism,0.85,IAB23 Religion & Spirituality
religion haridasa,0.85,IAB23 Religion & Spirituality
religion manipuri vaishnavism,0.85,IAB23 Religion & Spirituality
religion pushtimarg,0.85,IAB23 Religion & Spirituality
religion ramanandi sampradaya,0.85,IAB23 Religion & Spirituality
religion thenkalaismanavala mamunigal sabha,0.85,IAB23 Religion & Spirituality
religion manavala mamunigal sabha,0.85,IAB23 Religion & Spirituality
religion banjara hinduism,0.85,IAB23 Religion & Spirituality
religion baul,0.85,IAB23 Religion & Spirituality
religion bhil hinduism,0.85,IAB23 Religion & Spirituality
religion folk hinduism,0.85,IAB23 Religion & Spirituality
religion dyaoism,0.85,IAB23 Religion & Spirituality
religion indonesian hinduismbalinese hinduismjavanese hinduismtenggerese hinduismkaharingannaurusnuaulu religion,0.85,IAB23 Religion & Spirituality
religion balinese hinduism,0.85,IAB23 Religion & Spirituality
religion javanese hinduismtenggerese hinduism,0.85,IAB23 Religion & Spirituality
religion kaharingan,0.85,IAB23 Religion & Spirituality
religion naurusnuaulu religion,0.85,IAB23 Religion & Spirituality
religion tenggerese hinduism,0.85,IAB23 Religion & Spirituality
religion nuaulu religion,0.85,IAB23 Religion & Spirituality
religion śvētāmbaramurtipujakasthānakavāsī,0.85,IAB23 Religion & Spirituality
religion yapaniya(historical),0.85,IAB23 Religion & Spirituality
religion taran panth,0.85,IAB23 Religion & Spirituality
religion murtipujaka,0.85,IAB23 Religion & Spirituality
religion sthānakavāsī,0.85,IAB23 Religion & Spirituality
religion tat khalsa,0.85,IAB23 Religion & Spirituality
religion udasi,0.85,IAB23 Religion & Spirituality
religion nanakpanthi,0.85,IAB23 Religion & Spirituality
religion nirankari,0.85,IAB23 Religion & Spirituality
religion nirmala,0.85,IAB23 Religion & Spirituality
religion sewapanthi,0.85,IAB23 Religion & Spirituality
religion nihang,0.85,IAB23 Religion & Spirituality
religion taksali,0.85,IAB23 Religion & Spirituality
religion mina,0.85,IAB23 Religion & Spirituality
religion ramraiya,0.85,IAB23 Religion & Spirituality
religion namdhari,0.85,IAB23 Religion & Spirituality
religion akhand kirtani,0.85,IAB23 Religion & Spirituality
religion 3ho,0.85,IAB23 Religion & Spirituality
religion sanatan sikh,0.85,IAB23 Religion & Spirituality
religion ananda yoga,0.85,IAB23 Religion & Spirituality
religion bhakti yoga,0.85,IAB23 Religion & Spirituality
religion hatha yogabihar school of yoga,0.85,IAB23 Religion & Spirituality
religion integral yoga,0.85,IAB23 Religion & Spirituality
religion jivamukti yoga,0.85,IAB23 Religion & Spirituality
religion jnana yoga,0.85,IAB23 Religion & Spirituality
religion karma yoga,0.85,IAB23 Religion & Spirituality
religion kripalu yoga,0.85,IAB23 Religion & Spirituality
religion kriya yoga,0.85,IAB23 Religion & Spirituality
religion kundalini yoga,0.85,IAB23 Religion & Spirituality
religion raja yoga,0.85,IAB23 Religion & Spirituality
religion sahaja yoga,0.85,IAB23 Religion & Spirituality
religion siddha yoga,0.85,IAB23 Religion & Spirituality
religion sivananda yoga,0.85,IAB23 Religion & Spirituality
religion surat shabd yoga,0.85,IAB23 Religion & Spirituality
religion tantric yoga,0.85,IAB23 Religion & Spirituality
religion bihar school of yoga,0.85,IAB23 Religion & Spirituality
religion arianism,0.85,IAB23 Religion & Spirituality
religion jewish christianitypauline christianityproto-orthodox christianitygreat churchnicene christianitychalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion johannine community,0.85,IAB23 Religion & Spirituality
religion proto-gnosticismgnosticismbogomilismcainitescatharismpaulicianismsethianismvalentinianismsimonians,0.85,IAB23 Religion & Spirituality
religion marcionism,0.85,IAB23 Religion & Spirituality
religion pauline christianityproto-orthodox christianitygreat churchnicene christianitychalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion proto-orthodox christianitygreat churchnicene christianitychalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion great churchnicene christianitychalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion nicene christianitychalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion chalcedonian christianityneo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion neo-chalcedonism,0.85,IAB23 Religion & Spirituality
religion gnosticismbogomilismcainitescatharismpaulicianismsethianismvalentinianismsimonians,0.85,IAB23 Religion & Spirituality
religion bogomilism,0.85,IAB23 Religion & Spirituality
religion cainites,0.85,IAB23 Religion & Spirituality
religion catharism,0.85,IAB23 Religion & Spirituality
religion paulicianism,0.85,IAB23 Religion & Spirituality
religion sethianismvalentinianism,0.85,IAB23 Religion & Spirituality
religion simonians,0.85,IAB23 Religion & Spirituality
religion valentinianism,0.85,IAB23 Religion & Spirituality
"religion church of the east(called ""nestorianism"")ancient church of the eastassyrian church of the eastchaldean syrian church",0.85,IAB23 Religion & Spirituality
"religion eastern catholic churchesalbanian greek catholic churchbelarusian greek catholic churchbulgarian greek catholic churchbyzantine catholic church of croatia and serbiachaldean catholic churchgreek byzantine catholic churchhungarian byzantine catholic churchitalo-albanian catholic church(a.k.a. the ""italo-greek catholic church"")macedonian catholic churchmaronite churchmelkite greek catholic churchromanian greek catholic churchrussian greek catholic churchruthenian greek catholic church(a.k.a. the ""byzantine catholic church"" in the united states)slovak greek catholic churchsyriac catholic churchsyro-malankara catholic churchsyro-malabar churchukrainian greek catholic church(independent eastern catholic churches)ukrainian orthodox greek catholic church",0.85,IAB23 Religion & Spirituality
"religion eastern orthodox church(officially the ""orthodox catholic church"")albanian orthodox churchbulgarian orthodox churchgeorgian orthodox churchgreek orthodox churchold believersromanian orthodox churchrussian orthodox churchbelarusian orthodox churchserbian orthodox churchtrue orthodox churchold calendaristsukrainian orthodox church",0.85,IAB23 Religion & Spirituality
"religion oriental orthodox churches(a.k.a. ""non-chalcedonian"" or ""miaphysite""/""monophysite"")armenian apostolic churchcoptic orthodox churchsyriac orthodox churchjacobite syrian christian church(of thest. thomas christiansin india)ethiopian orthodox churcheritrean orthodox churchmalankara orthodox syrian church(of thest. thomas christiansin india)",0.85,IAB23 Religion & Spirituality
religion spiritual christianity,0.85,IAB23 Religion & Spirituality
religion ancient church of the east,0.85,IAB23 Religion & Spirituality
religion assyrian church of the eastchaldean syrian church,0.85,IAB23 Religion & Spirituality
religion chaldean syrian church,0.85,IAB23 Religion & Spirituality
religion albanian greek catholic church,0.85,IAB23 Religion & Spirituality
religion belarusian greek catholic church,0.85,IAB23 Religion & Spirituality
religion bulgarian greek catholic church,0.85,IAB23 Religion & Spirituality
religion byzantine catholic church of croatia and serbia,0.85,IAB23 Religion & Spirituality
religion chaldean catholic church,0.85,IAB23 Religion & Spirituality
religion greek byzantine catholic church,0.85,IAB23 Religion & Spirituality
religion hungarian byzantine catholic church,0.85,IAB23 Religion & Spirituality
"religion italo-albanian catholic church(a.k.a. the ""italo-greek catholic church"")",0.85,IAB23 Religion & Spirituality
religion macedonian catholic church,0.85,IAB23 Religion & Spirituality
religion maronite church,0.85,IAB23 Religion & Spirituality
religion melkite greek catholic church,0.85,IAB23 Religion & Spirituality
religion romanian greek catholic church,0.85,IAB23 Religion & Spirituality
religion russian greek catholic church,0.85,IAB23 Religion & Spirituality
"religion ruthenian greek catholic church(a.k.a. the ""byzantine catholic church"" in the united states)",0.85,IAB23 Religion & Spirituality
religion slovak greek catholic church,0.85,IAB23 Religion & Spirituality
religion syriac catholic church,0.85,IAB23 Religion & Spirituality
religion syro-malankara catholic church,0.85,IAB23 Religion & Spirituality
religion syro-malabar church,0.85,IAB23 Religion & Spirituality
religion ukrainian greek catholic church,0.85,IAB23 Religion & Spirituality
religion (independent eastern catholic churches)ukrainian orthodox greek catholic church,0.85,IAB23 Religion & Spirituality
religion ukrainian orthodox greek catholic church,0.85,IAB23 Religion & Spirituality
religion albanian orthodox church,0.85,IAB23 Religion & Spirituality
religion bulgarian orthodox church,0.85,IAB23 Religion & Spirituality
religion georgian orthodox church,0.85,IAB23 Religion & Spirituality
religion greek orthodox church,0.85,IAB23 Religion & Spirituality
religion old believers,0.85,IAB23 Religion & Spirituality
religion romanian orthodox church,0.85,IAB23 Religion & Spirituality
religion russian orthodox churchbelarusian orthodox church,0.85,IAB23 Religion & Spirituality
religion serbian orthodox church,0.85,IAB23 Religion & Spirituality
religion true orthodox churchold calendarists,0.85,IAB23 Religion & Spirituality
religion ukrainian orthodox church,0.85,IAB23 Religion & Spirituality
religion belarusian orthodox church,0.85,IAB23 Religion & Spirituality
religion old calendarists,0.85,IAB23 Religion & Spirituality
religion armenian apostolic church,0.85,IAB23 Religion & Spirituality
religion coptic orthodox church,0.85,IAB23 Religion & Spirituality
religion syriac orthodox churchjacobite syrian christian church(of thest. thomas christiansin india),0.85,IAB23 Religion & Spirituality
religion ethiopian orthodox church,0.85,IAB23 Religion & Spirituality
religion eritrean orthodox church,0.85,IAB23 Religion & Spirituality
religion malankara orthodox syrian church(of thest. thomas christiansin india),0.85,IAB23 Religion & Spirituality
religion jacobite syrian christian church(of thest. thomas christiansin india),0.85,IAB23 Religion & Spirituality
religion proto-protestantismbrethren of the free spirit(historical)hussites(historical)czech brethrenmoravianslollardy(historical)strigolniki(historical)waldensians,0.85,IAB23 Religion & Spirituality
"religion protestantismanabaptists(radical protestants)amishhutteritesmennonitesriver brethrenschwarzenau brethrenanglicanismanglo-catholicismcontinuing anglican movementevangelical anglicanismbaptistsblack churchblack theologycharismatic christianitypentecostalism(""first wave"")oneness pentecostalismword of faithcharismatic movement(""second wave"")neo-charismatic movement(""third wave"")christian deismconfessing movementevangelicalismprogressive christianityprotestant fundamentalismlutheranismevangelical catholicneo-lutheranismpietismmethodismcalvinistic methodistsholiness movementwesleyanismpuritansquakersreformed churchesamyraldism(a.k.a.""four-point calvinism"")arminianismchristian reconstructionismcongregational churchescontinental reformed churchesswiss reformeddutch reformedfrench huguenotneo-calvinismnew calvinismpresbyterianismzwinglianismreformed eastern christianityrestoration movement(a.k.a. ""restorationism"")adventismseventh-day adventist churchchurches of christbible student movementjehovah's witnesseslatter day saint movementthe church of jesus christ of latter-day saintsmormon fundamentalismswedenborgianism(a.k.a. ""the new church"")unitarianism",0.85,IAB23 Religion & Spirituality
