text,confidence,iab_label
movement neo-slavism,0.85,IAB14 Society
movement new enlightenment,0.85,IAB14 Society
movement new right (south korea),0.85,IAB14 Society
movement non-cooperation movement,0.85,IAB14 Society
movement nonviolence movement,0.85,IAB14 Society
movement occupy movement,0.85,IAB14 Society
movement occupy wall street,0.85,IAB14 Society
movement organic movement,0.85,IAB14 Society
movement plogging,0.85,IAB14 Society
movement pochvennichestvo,0.85,IAB14 Society
movement popular assembly of the peoples of oaxaca,0.85,IAB14 Society
movement pro-choice movement,0.85,IAB14 Society
movement pro-life movement,0.85,IAB14 Society
movement psychiatric survivors movement,0.85,IAB14 Society
movement psilocybin decriminalization in the united states,0.85,IAB14 Society
movement qanon,0.85,IAB14 Society
movement rape crisis movement,0.85,IAB14 Society
movement rastafari movement,0.85,IAB14 Society
movement reform movementsin theunited states,0.85,IAB14 Society
movement reproductive justice,0.85,IAB14 Society
movement right to health,0.85,IAB14 Society
movement right to life,0.85,IAB14 Society
movement rural people's movement,0.85,IAB14 Society
movement russian nihilist movement,0.85,IAB14 Society
movement scouting movement,0.85,IAB14 Society
movement salt march(salt satyagraha movement),0.85,IAB14 Society
movement skeptical movement,0.85,IAB14 Society
movement sex-positive movement,0.85,IAB14 Society
movement sex workers' rights movement,0.85,IAB14 Society
movement slow food movement,0.85,IAB14 Society
movement slow movement,0.85,IAB14 Society
movement situationist international,0.85,IAB14 Society
movement slavophilia,0.85,IAB14 Society
movement smenovekhovtsy,0.85,IAB14 Society
movement social democracy,0.85,IAB14 Society
movement south african unemployed peoples' movement,0.85,IAB14 Society
movement soviet jewry movement,0.85,IAB14 Society
movement student movement,0.85,IAB14 Society
movement sunrise movement,0.85,IAB14 Society
movement taishō democracy movement,0.85,IAB14 Society
movement tangwai movement,0.85,IAB14 Society
movement tea party movement,0.85,IAB14 Society
movement temperance movement,0.85,IAB14 Society
movement the bees army,0.85,IAB14 Society
movement the zeitgeist movement,0.85,IAB14 Society
movement time to change,0.85,IAB14 Society
movement time's up (movement),0.85,IAB14 Society
movement treatment action campaign- movement struggling for hiv/aids treatment in south africa,0.85,IAB14 Society
movement umbrella movement,0.85,IAB14 Society
movement veganism,0.85,IAB14 Society
"movement via campesina- international peasants movement representing 150 million people, advocatingfood sovereignty.",0.85,IAB14 Society
movement voluntary human extinction movement,0.85,IAB14 Society
movement white wednesdays,0.85,IAB14 Society
movement western cape anti-eviction campaignsouth african movement struggling against evictions,0.85,IAB14 Society
movement westernizer,0.85,IAB14 Society
movement white power movement,0.85,IAB14 Society
movement wikimedia movement,0.85,IAB14 Society
movement women against war,0.85,IAB14 Society
movement woman's exchange movement,0.85,IAB14 Society
movement women's liberation movement,0.85,IAB14 Society
movement women's suffrage,0.85,IAB14 Society
movement workplace spirituality,0.85,IAB14 Society
movement yug nirman yojana,0.85,IAB14 Society
movement asa section on collective behavior and social movements,0.85,IAB14 Society
movement mobilizationjournal,0.85,IAB14 Society
"movement research in social movements, conflicts and changejournal",0.85,IAB14 Society
"movement social movement studies: journal of social, cultural and political protest",0.85,IAB14 Society
movement interface: a journal for and about social movements,0.85,IAB14 Society
movement social movements: a summary of what works (pdf),0.85,IAB14 Society
civil rights civil rights movement portal,0.85,IAB14 Society
civil rights abolition of slavery timeline,0.85,IAB14 Society
civil rights civil rights movement (1896–1954),0.85,IAB14 Society
civil rights civil rights movement,0.85,IAB14 Society
civil rights chicano movement,0.85,IAB14 Society
civil rights civil and political rights,0.85,IAB14 Society
civil rights civil liberties in the united kingdom,0.85,IAB14 Society
civil rights convention on the elimination of all forms of discrimination against women,0.85,IAB14 Society
civil rights convention on the political rights of women,0.85,IAB14 Society
civil rights counterculture of the 1960s,0.85,IAB14 Society
civil rights declaration of the rights of man and of the citizen,0.85,IAB14 Society
civil rights declaration of the rights of woman and of the female citizen,0.85,IAB14 Society
civil rights declaration on the elimination of discrimination against women,0.85,IAB14 Society
civil rights english bill of rights,0.85,IAB14 Society
civil rights equality before the law,0.85,IAB14 Society
civil rights european convention on human rights,0.85,IAB14 Society
civil rights founding fathers of the united statesafrican american founding fathers of the united states,0.85,IAB14 Society
civil rights free speech fight,0.85,IAB14 Society
civil rights free speech movement,0.85,IAB14 Society
civil rights history of human rights,0.85,IAB14 Society
civil rights human rights,0.85,IAB14 Society
civil rights human rights awards,0.85,IAB14 Society
civil rights international covenant on civil and political rights,0.85,IAB14 Society
civil rights lgbt rights by country,0.85,IAB14 Society
civil rights lgbt social movements,0.85,IAB14 Society
civil rights cannabis rights leaders,0.85,IAB14 Society
civil rights human rights organizations,0.85,IAB14 Society
civil rights indigenous rights organizations,0.85,IAB14 Society
civil rights lgbt rights activists,0.85,IAB14 Society
civil rights lgbt rights organizations,0.85,IAB14 Society
civil rights nobel peace prize laureates,0.85,IAB14 Society
civil rights peace activists,0.85,IAB14 Society
civil rights suffragists and suffragettes,0.85,IAB14 Society
civil rights women's rights activists,0.85,IAB14 Society
civil rights magna carta,0.85,IAB14 Society
civil rights national human rights institutions,0.85,IAB14 Society
civil rights seneca falls convention,0.85,IAB14 Society
civil rights status of same-sex marriage,0.85,IAB14 Society
civil rights suffrage,0.85,IAB14 Society
civil rights timeline of the civil rights movement,0.85,IAB14 Society
civil rights timeline of first women's suffrage in majority-muslim countries,0.85,IAB14 Society
civil rights timeline of women's rights (other than voting),0.85,IAB14 Society
civil rights timeline of women's suffrage,0.85,IAB14 Society
civil rights united nations high commissioner for human rights,0.85,IAB14 Society
civil rights united nations human rights committee,0.85,IAB14 Society
civil rights united nations human rights council,0.85,IAB14 Society
civil rights united states bill of rights,0.85,IAB14 Society
civil rights universal declaration of human rights,0.85,IAB14 Society
civil rights universal suffrage,0.85,IAB14 Society
civil rights virginia declaration of rights,0.85,IAB14 Society
civil rights women's rights,0.85,IAB14 Society
civil rights women's suffrage,0.85,IAB14 Society
civil rights african american founding fathers of the united states,0.85,IAB14 Society
civil rights blackhistorydaily.com – activists,0.85,IAB14 Society
civil rights right to run for officeage of candidacybanned,0.85,IAB14 Society
civil rights womensuffragettewomen's liberation movement,0.85,IAB14 Society
civil rights men,0.85,IAB14 Society
civil rights black,0.85,IAB14 Society
civil rights youthdemeny voting,0.85,IAB14 Society
civil rights non-citizen,0.85,IAB14 Society
civil rights non-resident citizen,0.85,IAB14 Society
civil rights voting age,0.85,IAB14 Society
"civil rights free and fair electionone man, one votesecret ballot",0.85,IAB14 Society
civil rights compulsory voting,0.85,IAB14 Society
civil rights disfranchisement,0.85,IAB14 Society
civil rights voter turnout,0.85,IAB14 Society
civil rights age of candidacy,0.85,IAB14 Society
civil rights banned,0.85,IAB14 Society
civil rights suffragette,0.85,IAB14 Society
civil rights women's liberation movement,0.85,IAB14 Society
civil rights demeny voting,0.85,IAB14 Society
"civil rights one man, one vote",0.85,IAB14 Society
civil rights secret ballot,0.85,IAB14 Society
civil rights austria,0.85,IAB14 Society
civil rights australia1902 commonwealth franchise actaboriginalwomen,0.85,IAB14 Society
civil rights canada,0.85,IAB14 Society
civil rights chile,0.85,IAB14 Society
civil rights colombia,0.85,IAB14 Society
civil rights ecuador,0.85,IAB14 Society
civil rights hong kong,0.85,IAB14 Society
civil rights india,0.85,IAB14 Society
civil rights japan,0.85,IAB14 Society
civil rights kuwait,0.85,IAB14 Society
civil rights liechtenstein,0.85,IAB14 Society
civil rights mexico,0.85,IAB14 Society
civil rights new zealand,0.85,IAB14 Society
"civil rights spain (civil war,francoist)",0.85,IAB14 Society
civil rights sri lanka,0.85,IAB14 Society
civil rights sweden,0.85,IAB14 Society
civil rights switzerland,0.85,IAB14 Society
civil rights united kingdomwomencayman islandsscotlandwaleslaws183219181928,0.85,IAB14 Society
"civil rights united stateswomenafrican americansnative americansfelonsforeignersdistrict of columbiapuerto ricostatesconstitutional amendments:15th,19th,23rd,24th,26thindian citizenship act1965 voting rights act",0.85,IAB14 Society
civil rights 1902 commonwealth franchise act,0.85,IAB14 Society
civil rights aboriginal,0.85,IAB14 Society
civil rights women,0.85,IAB14 Society
civil rights womencayman islandsscotlandwales,0.85,IAB14 Society
civil rights laws183219181928,0.85,IAB14 Society
civil rights cayman islands,0.85,IAB14 Society
civil rights scotland,0.85,IAB14 Society
civil rights wales,0.85,IAB14 Society
civil rights 1832,0.85,IAB14 Society
civil rights 1918,0.85,IAB14 Society
civil rights 1928,0.85,IAB14 Society
civil rights african americans,0.85,IAB14 Society
civil rights native americans,0.85,IAB14 Society
civil rights felons,0.85,IAB14 Society
civil rights foreigners,0.85,IAB14 Society
civil rights district of columbia,0.85,IAB14 Society
civil rights puerto rico,0.85,IAB14 Society
civil rights states,0.85,IAB14 Society
"civil rights constitutional amendments:15th,19th,23rd,24th,26th",0.85,IAB14 Society
civil rights indian citizenship act,0.85,IAB14 Society
civil rights 1965 voting rights act,0.85,IAB14 Society
civil rights international woman suffrage allianceconferences1st2nd3rd4th5th6th7th8th9th10th11th12th13th14th,0.85,IAB14 Society
civil rights 1st,0.85,IAB14 Society
civil rights 2nd,0.85,IAB14 Society
civil rights 3rd,0.85,IAB14 Society
civil rights 4th,0.85,IAB14 Society
civil rights 5th,0.85,IAB14 Society
civil rights 6th,0.85,IAB14 Society
civil rights 7th,0.85,IAB14 Society
civil rights 8th,0.85,IAB14 Society
civil rights 9th,0.85,IAB14 Society
civil rights 10th,0.85,IAB14 Society
civil rights 11th,0.85,IAB14 Society
civil rights 12th,0.85,IAB14 Society
civil rights 13th,0.85,IAB14 Society
civil rights 14th,0.85,IAB14 Society
civil rights hong kong 1 july marches,0.85,IAB14 Society
civil rights 2014 hong kong protests,0.85,IAB14 Society
civil rights 2019–2020 hong kong protests,0.85,IAB14 Society
civil rights wspu march (1906),0.85,IAB14 Society
civil rights mud march (1907),0.85,IAB14 Society
civil rights women's sunday (1908),0.85,IAB14 Society
civil rights black friday (1910),0.85,IAB14 Society
civil rights battle of downing street (1910),0.85,IAB14 Society
civil rights women's coronation procession (1911),0.85,IAB14 Society
civil rights great pilgrimage (1913),0.85,IAB14 Society
civil rights open christmas letter (1914),0.85,IAB14 Society
civil rights suffragette bombing and arson campaign,0.85,IAB14 Society
civil rights seneca falls convention (1848),0.85,IAB14 Society
civil rights declaration of sentiments (1848),0.85,IAB14 Society
civil rights rochester convention (1848),0.85,IAB14 Society
civil rights ohio women's convention (1850),0.85,IAB14 Society
civil rights ohio women's convention (1851),0.85,IAB14 Society
civil rights national women's rights convention (1850–1869),0.85,IAB14 Society
civil rights trial of susan b. anthony (1872–1873),0.85,IAB14 Society
civil rights suffrage hikes (1912–1914),0.85,IAB14 Society
civil rights woman suffrage procession (1913),0.85,IAB14 Society
civil rights suffrage torch,0.85,IAB14 Society
civil rights suffrage special (1916),0.85,IAB14 Society
civil rights silent sentinels (1917–1919)night of terrorprison special,0.85,IAB14 Society
civil rights 1920 united states presidential election,0.85,IAB14 Society
"civil rights ""give us the ballot"" (1957)",0.85,IAB14 Society
civil rights freedom summer (1964),0.85,IAB14 Society
civil rights selma to montgomery marches (1965),0.85,IAB14 Society
civil rights night of terror,0.85,IAB14 Society
civil rights prison special,0.85,IAB14 Society
civil rights timeline of women's suffrageusin majority-muslim countries,0.85,IAB14 Society
civil rights historiography of the suffragettes,0.85,IAB14 Society
civil rights women's suffrage organizations and publications,0.85,IAB14 Society
civil rights leser v. garnett,0.85,IAB14 Society
civil rights belmont–paul monument,0.85,IAB14 Society
"civil rights rise up, women(emmeline pankhurst statue)",0.85,IAB14 Society
civil rights emmeline and christabel pankhurst memorial,0.85,IAB14 Society
civil rights elizabeth cady stantonstatue,0.85,IAB14 Society
civil rights suffragette memorial,0.85,IAB14 Society
civil rights portrait monument,0.85,IAB14 Society
civil rights women's rights pioneers monument,0.85,IAB14 Society
civil rights forwardstatue,0.85,IAB14 Society
civil rights kate sheppard national memorial,0.85,IAB14 Society
civil rights millicent fawcettstatue,0.85,IAB14 Society
civil rights great petition(2008 sculpture),0.85,IAB14 Society
civil rights centenary of women's suffrage commemorative fountain,0.85,IAB14 Society
civil rights resilience,0.85,IAB14 Society
civil rights turning point suffragist memorial,0.85,IAB14 Society
civil rights eagle house,0.85,IAB14 Society
civil rights pankhurst centre,0.85,IAB14 Society
civil rights paulsdale,0.85,IAB14 Society
civil rights suffragette handkerchief,0.85,IAB14 Society
civil rights holloway banner,0.85,IAB14 Society
civil rights holloway brooch,0.85,IAB14 Society
civil rights holloway jingles,0.85,IAB14 Society
civil rights hunger strike medal,0.85,IAB14 Society
civil rights justice bell,0.85,IAB14 Society
civil rights suffrage jewellery,0.85,IAB14 Society
civil rights suffragette penny,0.85,IAB14 Society
civil rights suffrage oak,0.85,IAB14 Society
civil rights women's rights national historical park,0.85,IAB14 Society
civil rights women's suffrage national monument,0.85,IAB14 Society
civil rights international women's day,0.85,IAB14 Society
civil rights susan b. anthony day,0.85,IAB14 Society
civil rights women's equality day,0.85,IAB14 Society
civil rights us,0.85,IAB14 Society
civil rights in majority-muslim countries,0.85,IAB14 Society
"civil rights ""the women's marseillaise""",0.85,IAB14 Society
"civil rights ""the march of the women"" (1910 song)",0.85,IAB14 Society
civil rights the mother of us all(1947 opera),0.85,IAB14 Society
"civil rights ""sister suffragette"" (1964 song)",0.85,IAB14 Society
civil rights suffrage plays,0.85,IAB14 Society
civil rights women's suffrage in film,0.85,IAB14 Society
civil rights votes for women(1912 film),0.85,IAB14 Society
civil rights shoulder to shoulder(1974 series),0.85,IAB14 Society
civil rights not for ourselves alone(1999 documentary),0.85,IAB14 Society
civil rights iron jawed angels(2004 film),0.85,IAB14 Society
civil rights up the women(2013 sitcom),0.85,IAB14 Society
civil rights selma(2014 film),0.85,IAB14 Society
civil rights suffragette(2015 film),0.85,IAB14 Society
civil rights sylvia(2018 musical),0.85,IAB14 Society
civil rights suffs(2022 musical),0.85,IAB14 Society
civil rights lioness(upcoming film),0.85,IAB14 Society
civil rights susan b. anthony dollar,0.85,IAB14 Society
civil rights national voting rights museum (us),0.85,IAB14 Society
civil rights new zealand ten-dollar note,0.85,IAB14 Society
civil rights women's suffrage centennial silver dollar(2020 u.s. commemorative),0.85,IAB14 Society
civil rights 2020 us ten-dollar bill,0.85,IAB14 Society
civil rights art in the women's suffrage movement in the united states,0.85,IAB14 Society
civil rights music and women's suffrage in the united states,0.85,IAB14 Society
civil rights timeline,0.85,IAB14 Society
civil rights first-wave,0.85,IAB14 Society
civil rights second-wavetimeline,0.85,IAB14 Society
civil rights third-wave,0.85,IAB14 Society
civil rights fourth-wave,0.85,IAB14 Society
civil rights bicycling and feminism,0.85,IAB14 Society
civil rights feminist history,0.85,IAB14 Society
civil rights women's history,0.85,IAB14 Society
civil rights timeline of women's legal rights (other than voting),0.85,IAB14 Society
civil rights australia,0.85,IAB14 Society
civil rights majority-muslim countries,0.85,IAB14 Society
civil rights united kingdomwales,0.85,IAB14 Society
civil rights united statestimelineafrican-americanstates ofutahvirginiawyoming,0.85,IAB14 Society
civil rights african-american,0.85,IAB14 Society
civil rights states ofutahvirginiawyoming,0.85,IAB14 Society
civil rights utah,0.85,IAB14 Society
civil rights virginia,0.85,IAB14 Society
civil rights wyoming,0.85,IAB14 Society
civil rights analytical,0.85,IAB14 Society
civil rights anarchist,0.85,IAB14 Society
civil rights anti-abortion,0.85,IAB14 Society
civil rights anti-fascist,0.85,IAB14 Society
civil rights atheist,0.85,IAB14 Society
civil rights carceral,0.85,IAB14 Society
civil rights choice,0.85,IAB14 Society
civil rights conservative,0.85,IAB14 Society
civil rights cultural,0.85,IAB14 Society
civil rights cyberhci,0.85,IAB14 Society
civil rights difference,0.85,IAB14 Society
civil rights ecovegetarian,0.85,IAB14 Society
civil rights equality,0.85,IAB14 Society
civil rights eugenic,0.85,IAB14 Society
civil rights fat,0.85,IAB14 Society
civil rights gender-critical or trans-exclusionary,0.85,IAB14 Society
civil rights global,0.85,IAB14 Society
civil rights hip hopactivism,0.85,IAB14 Society
civil rights individualist,0.85,IAB14 Society
civil rights labor,0.85,IAB14 Society
civil rights lesbian,0.85,IAB14 Society
civil rights liberalequity,0.85,IAB14 Society
civil rights lipstick,0.85,IAB14 Society
civil rights materialist,0.85,IAB14 Society
civil rights maternal,0.85,IAB14 Society
civil rights neo-,0.85,IAB14 Society
civil rights new,0.85,IAB14 Society
civil rights post-,0.85,IAB14 Society
civil rights postcolonial,0.85,IAB14 Society
civil rights postmodern,0.85,IAB14 Society
civil rights post-structural,0.85,IAB14 Society
civil rights radical,0.85,IAB14 Society
civil rights reactionary,0.85,IAB14 Society
civil rights separatism,0.85,IAB14 Society
civil rights sex-positive,0.85,IAB14 Society
civil rights social,0.85,IAB14 Society
civil rights socialistmarxist,0.85,IAB14 Society
civil rights standpoint,0.85,IAB14 Society
civil rights state,0.85,IAB14 Society
civil rights trans,0.85,IAB14 Society
civil rights transnational,0.85,IAB14 Society
civil rights victim,0.85,IAB14 Society
civil rights womanismafricana,0.85,IAB14 Society
civil rights women's liberation,0.85,IAB14 Society
civil rights hci,0.85,IAB14 Society
civil rights vegetarian,0.85,IAB14 Society
civil rights activism,0.85,IAB14 Society
civil rights equity,0.85,IAB14 Society
civil rights marxist,0.85,IAB14 Society
civil rights africana,0.85,IAB14 Society
civil rights buddhist,0.85,IAB14 Society
civil rights christianmormonnewwomanistasian,0.85,IAB14 Society
civil rights neopagandianic wiccareclaimingecofeminist,0.85,IAB14 Society
civil rights hindu,0.85,IAB14 Society
civil rights islamic,0.85,IAB14 Society
civil rights jewishorthodox,0.85,IAB14 Society
civil rights sikh,0.85,IAB14 Society
civil rights mormon,0.85,IAB14 Society
civil rights womanist,0.85,IAB14 Society
civil rights asian,0.85,IAB14 Society
civil rights dianic wicca,0.85,IAB14 Society
civil rights reclaiming,0.85,IAB14 Society
civil rights ecofeminist,0.85,IAB14 Society
civil rights orthodox,0.85,IAB14 Society
civil rights kurdish (jineology),0.85,IAB14 Society
civil rights native american,0.85,IAB14 Society
civil rights sámi,0.85,IAB14 Society
civil rights mizrahi,0.85,IAB14 Society
civil rights antinaturalism,0.85,IAB14 Society
civil rights choice feminism,0.85,IAB14 Society
civil rights cognitive labor,0.85,IAB14 Society
civil rights complementarianism,0.85,IAB14 Society
civil rights literaturechildren's literature,0.85,IAB14 Society
civil rights diversity (politics),0.85,IAB14 Society
"civil rights diversity, equity, and inclusion",0.85,IAB14 Society
civil rights effects on society,0.85,IAB14 Society
civil rights female education,0.85,IAB14 Society
civil rights female genital mutilation,0.85,IAB14 Society
civil rights femicide,0.85,IAB14 Society
civil rights femonationalism,0.85,IAB14 Society
civil rights feminism in culture,0.85,IAB14 Society
civil rights feminist movementafrican-american women's suffrage movementart movementin hip hop,0.85,IAB14 Society
civil rights feminist stripper,0.85,IAB14 Society
civil rights formal equality,0.85,IAB14 Society
civil rights gender equality,0.85,IAB14 Society
civil rights gender quota,0.85,IAB14 Society
civil rights girl power,0.85,IAB14 Society
civil rights honor killing,0.85,IAB14 Society
civil rights ideal womanhood,0.85,IAB14 Society
civil rights invisible labor,0.85,IAB14 Society
civil rights internalized sexism,0.85,IAB14 Society
civil rights internationalgirl's dayandwomen's day,0.85,IAB14 Society
civil rights language reform,0.85,IAB14 Society
civil rights feminist capitalism,0.85,IAB14 Society
civil rights gender-blind,0.85,IAB14 Society
civil rights likeability trap,0.85,IAB14 Society
civil rights male privilege,0.85,IAB14 Society
civil rights matriarchal religion,0.85,IAB14 Society
civil rights media,0.85,IAB14 Society
civil rights men in feminism,0.85,IAB14 Society
civil rights misogynytrans,0.85,IAB14 Society
civil rights oedipus complex,0.85,IAB14 Society
civil rights opposition to feminism,0.85,IAB14 Society
civil rights pro-feminism,0.85,IAB14 Society
civil rights protofeminism,0.85,IAB14 Society
civil rights purplewashing,0.85,IAB14 Society
civil rights racism,0.85,IAB14 Society
civil rights reproductive justice,0.85,IAB14 Society
civil rights sex workers' rights,0.85,IAB14 Society
civil rights sexual harassment,0.85,IAB14 Society
civil rights sexual objectification,0.85,IAB14 Society
civil rights substantive equality,0.85,IAB14 Society
civil rights toxic masculinity,0.85,IAB14 Society
civil rights transmisogyny,0.85,IAB14 Society
civil rights triple oppression,0.85,IAB14 Society
civil rights violence against women,0.85,IAB14 Society
civil rights war on women,0.85,IAB14 Society
civil rights women's empowerment,0.85,IAB14 Society
civil rights women-only space,0.85,IAB14 Society
civil rights women's health,0.85,IAB14 Society
civil rights women in the workforce,0.85,IAB14 Society
civil rights children's literature,0.85,IAB14 Society
civil rights african-american women's suffrage movement,0.85,IAB14 Society
civil rights art movement,0.85,IAB14 Society
civil rights in hip hop,0.85,IAB14 Society
civil rights matriarchy,0.85,IAB14 Society
civil rights women's studies,0.85,IAB14 Society
civil rights men's studies,0.85,IAB14 Society
civil rights kyriarchy,0.85,IAB14 Society
civil rights patriarchy,0.85,IAB14 Society
civil rights écriture féminine,0.85,IAB14 Society
civil rights economics,0.85,IAB14 Society
civil rights post-structuralist discourse analysis,0.85,IAB14 Society
civil rights method,0.85,IAB14 Society
civil rights political theory,0.85,IAB14 Society
civil rights theologythealogywomanist,0.85,IAB14 Society
civil rights sexology,0.85,IAB14 Society
civil rights sociology,0.85,IAB14 Society
civil rights rhetoric,0.85,IAB14 Society
civil rights legal theory,0.85,IAB14 Society
civil rights artart criticismliterary criticismfilm theory,0.85,IAB14 Society
civil rights biology,0.85,IAB14 Society
civil rights political ecology,0.85,IAB14 Society
civil rights architecture,0.85,IAB14 Society
civil rights anthropology,0.85,IAB14 Society
civil rights archaeology,0.85,IAB14 Society
civil rights criminologypathways perspective,0.85,IAB14 Society
civil rights geography,0.85,IAB14 Society
civil rights pedagogy,0.85,IAB14 Society
civil rights philosophyaestheticsempiricismepistemologyethicsjustice ethicsexistentialismmetaphysicsscience,0.85,IAB14 Society
civil rights pornography,0.85,IAB14 Society
civil rights psychologytherapy,0.85,IAB14 Society
civil rights seriality,0.85,IAB14 Society
civil rights international relations,0.85,IAB14 Society
civil rights existentialism,0.85,IAB14 Society
civil rights revisionist mythology,0.85,IAB14 Society
civil rights technoscience,0.85,IAB14 Society
civil rights science fiction,0.85,IAB14 Society
civil rights composition studies,0.85,IAB14 Society
civil rights thealogy,0.85,IAB14 Society
civil rights art criticism,0.85,IAB14 Society
civil rights literary criticism,0.85,IAB14 Society
civil rights film theory,0.85,IAB14 Society
civil rights pathways perspective,0.85,IAB14 Society
civil rights aesthetics,0.85,IAB14 Society
civil rights empiricism,0.85,IAB14 Society
civil rights epistemology,0.85,IAB14 Society
civil rights ethicsjustice ethics,0.85,IAB14 Society
civil rights metaphysics,0.85,IAB14 Society
civil rights science,0.85,IAB14 Society
civil rights justice ethics,0.85,IAB14 Society
civil rights therapy,0.85,IAB14 Society
civil rights africademocratic republic of the congoegyptethiopiaghanamalinigeriasenegalsouth africa,0.85,IAB14 Society
civil rights albania,0.85,IAB14 Society
civil rights bangladesh,0.85,IAB14 Society
civil rights china,0.85,IAB14 Society
