text,confidence,iab_label
miscellaneous field research,0.85,IAB24 Uncategorized
miscellaneous historical method,0.85,IAB24 Uncategorized
miscellaneous inferential statistics,0.85,IAB24 Uncategorized
miscellaneous interviews,0.85,IAB24 Uncategorized
miscellaneous mappingcultural mapping,0.85,IAB24 Uncategorized
miscellaneous phenomenography,0.85,IAB24 Uncategorized
miscellaneous secondary researchbibliometricsliterature reviewmeta-analysisscoping reviewsystematic review,0.85,IAB24 Uncategorized
miscellaneous scientific modellingsimulation,0.85,IAB24 Uncategorized
miscellaneous survey,0.85,IAB24 Uncategorized
miscellaneous autoethnography,0.85,IAB24 Uncategorized
miscellaneous field experiment,0.85,IAB24 Uncategorized
miscellaneous social experiment,0.85,IAB24 Uncategorized
miscellaneous quasi-experiment,0.85,IAB24 Uncategorized
miscellaneous cultural mapping,0.85,IAB24 Uncategorized
miscellaneous bibliometrics,0.85,IAB24 Uncategorized
miscellaneous literature review,0.85,IAB24 Uncategorized
miscellaneous meta-analysis,0.85,IAB24 Uncategorized
miscellaneous scoping review,0.85,IAB24 Uncategorized
miscellaneous systematic review,0.85,IAB24 Uncategorized
miscellaneous simulation,0.85,IAB24 Uncategorized
miscellaneous argument technology,0.85,IAB24 Uncategorized
miscellaneous gis software,0.85,IAB24 Uncategorized
miscellaneous lis softwarebibliometricsreference management,0.85,IAB24 Uncategorized
miscellaneous science softwarequalitative data analysissimulationstatistics,0.85,IAB24 Uncategorized
miscellaneous reference management,0.85,IAB24 Uncategorized
miscellaneous qualitative data analysis,0.85,IAB24 Uncategorized
miscellaneous statistics,0.85,IAB24 Uncategorized
miscellaneous v,0.85,IAB24 Uncategorized
miscellaneous t,0.85,IAB24 Uncategorized
miscellaneous e,0.85,IAB24 Uncategorized
"miscellaneous music(outline)accompanyingchamber musicchurch musicconductingchoral conductingorchestralconductingwind ensemble conductingearly musicjazzstudies (outline)musical compositionmusic educationmusic historymusicologyhistorical musicologysystematic musicologyethnomusicologymusic theoryorchestralstudiesorganologyorganandhistorical keyboardspianostrings,harp,oud, andguitar(outline)singingwoodwinds,brass, andpercussionrecording",0.85,IAB24 Uncategorized
miscellaneous dance(outline)choreographydance notationethnochoreologyhistory of dance,0.85,IAB24 Uncategorized
miscellaneous television(outline)television studies,0.85,IAB24 Uncategorized
miscellaneous theatre(outline)actingdirectingdramaturgyhistory of theatremusical theatreplaywrightingpuppetryscenographystage designventriloquism,0.85,IAB24 Uncategorized
miscellaneous film(outline)animationfilm criticismfilmmakingfilm theorylive action,0.85,IAB24 Uncategorized
miscellaneous accompanying,0.85,IAB24 Uncategorized
miscellaneous chamber music,0.85,IAB24 Uncategorized
miscellaneous church music,0.85,IAB24 Uncategorized
miscellaneous conductingchoral conductingorchestralconductingwind ensemble conducting,0.85,IAB24 Uncategorized
miscellaneous early music,0.85,IAB24 Uncategorized
miscellaneous jazzstudies (outline),0.85,IAB24 Uncategorized
miscellaneous musical composition,0.85,IAB24 Uncategorized
miscellaneous music education,0.85,IAB24 Uncategorized
miscellaneous music history,0.85,IAB24 Uncategorized
miscellaneous musicologyhistorical musicologysystematic musicology,0.85,IAB24 Uncategorized
miscellaneous ethnomusicology,0.85,IAB24 Uncategorized
miscellaneous music theory,0.85,IAB24 Uncategorized
miscellaneous orchestralstudies,0.85,IAB24 Uncategorized
"miscellaneous organologyorganandhistorical keyboardspianostrings,harp,oud, andguitar(outline)singingwoodwinds,brass, andpercussion",0.85,IAB24 Uncategorized
miscellaneous recording,0.85,IAB24 Uncategorized
miscellaneous choral conducting,0.85,IAB24 Uncategorized
miscellaneous orchestralconducting,0.85,IAB24 Uncategorized
miscellaneous wind ensemble conducting,0.85,IAB24 Uncategorized
miscellaneous historical musicology,0.85,IAB24 Uncategorized
miscellaneous systematic musicology,0.85,IAB24 Uncategorized
miscellaneous organandhistorical keyboards,0.85,IAB24 Uncategorized
miscellaneous piano,0.85,IAB24 Uncategorized
"miscellaneous strings,harp,oud, andguitar(outline)",0.85,IAB24 Uncategorized
miscellaneous singing,0.85,IAB24 Uncategorized
"miscellaneous woodwinds,brass, andpercussion",0.85,IAB24 Uncategorized
miscellaneous choreography,0.85,IAB24 Uncategorized
miscellaneous dance notation,0.85,IAB24 Uncategorized
miscellaneous ethnochoreology,0.85,IAB24 Uncategorized
miscellaneous history of dance,0.85,IAB24 Uncategorized
miscellaneous television studies,0.85,IAB24 Uncategorized
miscellaneous acting,0.85,IAB24 Uncategorized
miscellaneous directing,0.85,IAB24 Uncategorized
miscellaneous dramaturgy,0.85,IAB24 Uncategorized
miscellaneous history of theatre,0.85,IAB24 Uncategorized
miscellaneous musical theatre,0.85,IAB24 Uncategorized
miscellaneous playwrighting,0.85,IAB24 Uncategorized
miscellaneous puppetry,0.85,IAB24 Uncategorized
miscellaneous scenography,0.85,IAB24 Uncategorized
miscellaneous stage design,0.85,IAB24 Uncategorized
miscellaneous ventriloquism,0.85,IAB24 Uncategorized
miscellaneous animation,0.85,IAB24 Uncategorized
miscellaneous film criticism,0.85,IAB24 Uncategorized
miscellaneous filmmaking,0.85,IAB24 Uncategorized
miscellaneous film theory,0.85,IAB24 Uncategorized
miscellaneous live action,0.85,IAB24 Uncategorized
miscellaneous applied artsanimationtextile artsart directorcalligraphyculinary artsoutline of cuisinesdecorative artsdigital artmixed mediaprintmakingstudio artgraphic designarchitecture(outline of architecture)interior architecturelandscape architecturelandscape designlandscape planningarchitectural analyticshistoric preservationinterior design(interior architecture)technical drawing,0.85,IAB24 Uncategorized
miscellaneous fashion,0.85,IAB24 Uncategorized
miscellaneous fine artsgraphic artsdrawing(outline)painting(outline)photography(outline)sculpture(outline),0.85,IAB24 Uncategorized
miscellaneous textile arts,0.85,IAB24 Uncategorized
miscellaneous art director,0.85,IAB24 Uncategorized
miscellaneous calligraphy,0.85,IAB24 Uncategorized
miscellaneous culinary arts,0.85,IAB24 Uncategorized
miscellaneous outline of cuisines,0.85,IAB24 Uncategorized
miscellaneous decorative arts,0.85,IAB24 Uncategorized
miscellaneous digital art,0.85,IAB24 Uncategorized
miscellaneous mixed media,0.85,IAB24 Uncategorized
miscellaneous printmaking,0.85,IAB24 Uncategorized
miscellaneous studio art,0.85,IAB24 Uncategorized
miscellaneous graphic design,0.85,IAB24 Uncategorized
miscellaneous architecture(outline of architecture)interior architecturelandscape architecturelandscape designlandscape planningarchitectural analyticshistoric preservationinterior design(interior architecture)technical drawing,0.85,IAB24 Uncategorized
miscellaneous interior architecture,0.85,IAB24 Uncategorized
miscellaneous landscape architecturelandscape designlandscape planning,0.85,IAB24 Uncategorized
miscellaneous architectural analytics,0.85,IAB24 Uncategorized
miscellaneous historic preservation,0.85,IAB24 Uncategorized
miscellaneous interior design(interior architecture),0.85,IAB24 Uncategorized
miscellaneous technical drawing,0.85,IAB24 Uncategorized
miscellaneous landscape design,0.85,IAB24 Uncategorized
miscellaneous landscape planning,0.85,IAB24 Uncategorized
miscellaneous graphic artsdrawing(outline)painting(outline)photography(outline),0.85,IAB24 Uncategorized
miscellaneous sculpture(outline),0.85,IAB24 Uncategorized
miscellaneous drawing(outline),0.85,IAB24 Uncategorized
miscellaneous painting(outline),0.85,IAB24 Uncategorized
miscellaneous photography(outline),0.85,IAB24 Uncategorized
miscellaneous african history,0.85,IAB24 Uncategorized
miscellaneous american history,0.85,IAB24 Uncategorized
miscellaneous ancient historyancient egyptcarthageancient greek history(outline)ancient roman history(outline)assyriancivilizationbronze agecivilizationsbiblical historyhistory of the indus valley civilizationpreclassic mayahistory of mesopotamiathe stone agehistory of the yangtze civilizationhistory of the yellow river civilization,0.85,IAB24 Uncategorized
miscellaneous art history,0.85,IAB24 Uncategorized
miscellaneous asian historychinese historyindian history(outline)indonesian historyiranian history,0.85,IAB24 Uncategorized
miscellaneous australian history,0.85,IAB24 Uncategorized
miscellaneous cultural history,0.85,IAB24 Uncategorized
miscellaneous ecclesiastical history of the catholic church,0.85,IAB24 Uncategorized
miscellaneous economic history,0.85,IAB24 Uncategorized
miscellaneous environmental history,0.85,IAB24 Uncategorized
miscellaneous european history,0.85,IAB24 Uncategorized
miscellaneous intellectual history,0.85,IAB24 Uncategorized
miscellaneous jewish history,0.85,IAB24 Uncategorized
miscellaneous latin american history,0.85,IAB24 Uncategorized
miscellaneous modern history,0.85,IAB24 Uncategorized
miscellaneous philosophical historyancient philosophycontemporary philosophymedieval philosophyhumanism(outline)scholasticismmodern philosophy,0.85,IAB24 Uncategorized
miscellaneous political historyhistory of political thought,0.85,IAB24 Uncategorized
miscellaneous pre-columbian erahistory,0.85,IAB24 Uncategorized
miscellaneous prehistory,0.85,IAB24 Uncategorized
miscellaneous public history,0.85,IAB24 Uncategorized
miscellaneous russian history,0.85,IAB24 Uncategorized
miscellaneous scientific history,0.85,IAB24 Uncategorized
miscellaneous technological history,0.85,IAB24 Uncategorized
miscellaneous world history,0.85,IAB24 Uncategorized
miscellaneous ancient egypt,0.85,IAB24 Uncategorized
miscellaneous carthage,0.85,IAB24 Uncategorized
miscellaneous ancient greek history(outline),0.85,IAB24 Uncategorized
miscellaneous ancient roman history(outline),0.85,IAB24 Uncategorized
miscellaneous assyriancivilization,0.85,IAB24 Uncategorized
miscellaneous bronze agecivilizations,0.85,IAB24 Uncategorized
miscellaneous biblical history,0.85,IAB24 Uncategorized
miscellaneous history of the indus valley civilization,0.85,IAB24 Uncategorized
miscellaneous preclassic maya,0.85,IAB24 Uncategorized
miscellaneous history of mesopotamia,0.85,IAB24 Uncategorized
miscellaneous the stone age,0.85,IAB24 Uncategorized
miscellaneous history of the yangtze civilization,0.85,IAB24 Uncategorized
miscellaneous history of the yellow river civilization,0.85,IAB24 Uncategorized
miscellaneous chinese history,0.85,IAB24 Uncategorized
miscellaneous indian history(outline),0.85,IAB24 Uncategorized
miscellaneous indonesian history,0.85,IAB24 Uncategorized
miscellaneous iranian history,0.85,IAB24 Uncategorized
miscellaneous ancient philosophy,0.85,IAB24 Uncategorized
miscellaneous contemporary philosophy,0.85,IAB24 Uncategorized
miscellaneous medieval philosophyhumanism(outline)scholasticism,0.85,IAB24 Uncategorized
miscellaneous modern philosophy,0.85,IAB24 Uncategorized
miscellaneous humanism(outline),0.85,IAB24 Uncategorized
miscellaneous scholasticism,0.85,IAB24 Uncategorized
miscellaneous history of political thought,0.85,IAB24 Uncategorized
miscellaneous english studies,0.85,IAB24 Uncategorized
miscellaneous comics studies,0.85,IAB24 Uncategorized
miscellaneous comparative literature,0.85,IAB24 Uncategorized
miscellaneous creative writingpoetryprosenon-fictionfiction(outline),0.85,IAB24 Uncategorized
miscellaneous english literature,0.85,IAB24 Uncategorized
miscellaneous history of literatureancient literaturemedieval literaturepost-colonial literaturepost-modern literature,0.85,IAB24 Uncategorized
miscellaneous literary theorycritical theory(outline)literary criticismpoetics,0.85,IAB24 Uncategorized
miscellaneous world literatureamerican literatureafrican-american literaturesouthern literaturebritish literaturecanadian literatureindian english literatureirish literaturenew zealand literaturescottish literaturesouth african literaturewelsh literature,0.85,IAB24 Uncategorized
miscellaneous poetry,0.85,IAB24 Uncategorized
miscellaneous prose,0.85,IAB24 Uncategorized
miscellaneous non-fiction,0.85,IAB24 Uncategorized
miscellaneous fiction(outline),0.85,IAB24 Uncategorized
miscellaneous ancient literature,0.85,IAB24 Uncategorized
miscellaneous medieval literature,0.85,IAB24 Uncategorized
miscellaneous post-colonial literature,0.85,IAB24 Uncategorized
miscellaneous post-modern literature,0.85,IAB24 Uncategorized
miscellaneous critical theory(outline),0.85,IAB24 Uncategorized
miscellaneous literary criticism,0.85,IAB24 Uncategorized
miscellaneous poetics,0.85,IAB24 Uncategorized
miscellaneous american literatureafrican-american literaturesouthern literature,0.85,IAB24 Uncategorized
miscellaneous british literature,0.85,IAB24 Uncategorized
miscellaneous canadian literature,0.85,IAB24 Uncategorized
miscellaneous indian english literature,0.85,IAB24 Uncategorized
miscellaneous irish literature,0.85,IAB24 Uncategorized
miscellaneous new zealand literature,0.85,IAB24 Uncategorized
miscellaneous scottish literature,0.85,IAB24 Uncategorized
miscellaneous south african literature,0.85,IAB24 Uncategorized
miscellaneous welsh literature,0.85,IAB24 Uncategorized
miscellaneous african-american literature,0.85,IAB24 Uncategorized
miscellaneous southern literature,0.85,IAB24 Uncategorized
miscellaneous administrative law,0.85,IAB24 Uncategorized
miscellaneous canon law,0.85,IAB24 Uncategorized
miscellaneous civil lawadmiralty lawanimal law/animal rightscivil procedurecommon lawcontract lawcorporationsenvironmental lawfamily lawfederal lawinternational lawpublic international lawsupranational lawlabor lawproperty lawtax lawtort law(outline),0.85,IAB24 Uncategorized
miscellaneous comparative law,0.85,IAB24 Uncategorized
miscellaneous competition law,0.85,IAB24 Uncategorized
miscellaneous constitutional law,0.85,IAB24 Uncategorized
miscellaneous criminal lawcriminal justice(outline)criminal procedureforensic science(outline)police science,0.85,IAB24 Uncategorized
miscellaneous islamic law,0.85,IAB24 Uncategorized
miscellaneous jewish law(outline),0.85,IAB24 Uncategorized
miscellaneous jurisprudence(philosophy of law),0.85,IAB24 Uncategorized
miscellaneous legal management (academic discipline)commercial lawcorporate law,0.85,IAB24 Uncategorized
miscellaneous procedural law,0.85,IAB24 Uncategorized
miscellaneous substantive law,0.85,IAB24 Uncategorized
miscellaneous admiralty law,0.85,IAB24 Uncategorized
miscellaneous animal law/animal rights,0.85,IAB24 Uncategorized
miscellaneous civil procedure,0.85,IAB24 Uncategorized
miscellaneous common law,0.85,IAB24 Uncategorized
miscellaneous contract law,0.85,IAB24 Uncategorized
miscellaneous corporations,0.85,IAB24 Uncategorized
miscellaneous environmental law,0.85,IAB24 Uncategorized
miscellaneous family law,0.85,IAB24 Uncategorized
miscellaneous federal law,0.85,IAB24 Uncategorized
miscellaneous international lawpublic international lawsupranational law,0.85,IAB24 Uncategorized
miscellaneous labor law,0.85,IAB24 Uncategorized
miscellaneous property law,0.85,IAB24 Uncategorized
miscellaneous tax law,0.85,IAB24 Uncategorized
miscellaneous tort law(outline),0.85,IAB24 Uncategorized
miscellaneous public international law,0.85,IAB24 Uncategorized
miscellaneous supranational law,0.85,IAB24 Uncategorized
miscellaneous criminal justice(outline),0.85,IAB24 Uncategorized
miscellaneous criminal procedureforensic science(outline)police science,0.85,IAB24 Uncategorized
miscellaneous forensic science(outline),0.85,IAB24 Uncategorized
miscellaneous police science,0.85,IAB24 Uncategorized
miscellaneous commercial law,0.85,IAB24 Uncategorized
miscellaneous corporate law,0.85,IAB24 Uncategorized
miscellaneous aesthetics(outline),0.85,IAB24 Uncategorized
miscellaneous applied philosophyphilosophy of economicsphilosophy of educationphilosophy of engineeringphilosophy of historyphilosophy of languagephilosophy of lawphilosophy of mathematicsphilosophy of musicphilosophy of psychologyphilosophy of religionphilosophy of physical sciencesphilosophy of biologyphilosophy of chemistryphilosophy of physicsphilosophy of social sciencephilosophy of technologysystems philosophypolitical philosophy,0.85,IAB24 Uncategorized
miscellaneous epistemology(outline)justificationreasoning errors,0.85,IAB24 Uncategorized
"miscellaneous ethics(outline)applied ethicsanimal rightsbioethicsenvironmental ethicsmeta-ethicsmoral psychology,descriptive ethics,value theorynormative ethicsvirtue ethics",0.85,IAB24 Uncategorized
miscellaneous logic(outline)mathematical logicphilosophical logic,0.85,IAB24 Uncategorized
miscellaneous meta-philosophy,0.85,IAB24 Uncategorized
miscellaneous metaphysics(outline)philosophy of actiondeterminismandfree willontologyphilosophy of mindphilosophy of painphilosophy of artificial intelligencephilosophy of perceptionphilosophy of space and timeteleologytheismandatheism,0.85,IAB24 Uncategorized
miscellaneous philosophical traditions and schoolsafrican philosophyanalytic philosophyaristotelianismcontinental philosophyeastern philosophyfeminist philosophyislamic philosophyplatonism,0.85,IAB24 Uncategorized
miscellaneous social philosophyandpolitical philosophyanarchism(outline)feminist philosophylibertarianism(outline)marxism,0.85,IAB24 Uncategorized
miscellaneous philosophy of economics,0.85,IAB24 Uncategorized
miscellaneous philosophy of education,0.85,IAB24 Uncategorized
miscellaneous philosophy of engineering,0.85,IAB24 Uncategorized
miscellaneous philosophy of history,0.85,IAB24 Uncategorized
miscellaneous philosophy of language,0.85,IAB24 Uncategorized
miscellaneous philosophy of law,0.85,IAB24 Uncategorized
miscellaneous philosophy of mathematics,0.85,IAB24 Uncategorized
miscellaneous philosophy of music,0.85,IAB24 Uncategorized
miscellaneous philosophy of psychology,0.85,IAB24 Uncategorized
miscellaneous philosophy of religion,0.85,IAB24 Uncategorized
miscellaneous philosophy of physical sciencesphilosophy of biologyphilosophy of chemistryphilosophy of physics,0.85,IAB24 Uncategorized
miscellaneous philosophy of social science,0.85,IAB24 Uncategorized
miscellaneous philosophy of technology,0.85,IAB24 Uncategorized
miscellaneous systems philosophy,0.85,IAB24 Uncategorized
miscellaneous political philosophy,0.85,IAB24 Uncategorized
miscellaneous philosophy of biology,0.85,IAB24 Uncategorized
miscellaneous philosophy of chemistry,0.85,IAB24 Uncategorized
miscellaneous philosophy of physics,0.85,IAB24 Uncategorized
miscellaneous justification,0.85,IAB24 Uncategorized
miscellaneous reasoning errors,0.85,IAB24 Uncategorized
miscellaneous applied ethicsanimal rightsbioethicsenvironmental ethics,0.85,IAB24 Uncategorized
miscellaneous meta-ethics,0.85,IAB24 Uncategorized
"miscellaneous moral psychology,descriptive ethics,value theory",0.85,IAB24 Uncategorized
miscellaneous normative ethicsvirtue ethics,0.85,IAB24 Uncategorized
miscellaneous animal rights,0.85,IAB24 Uncategorized
miscellaneous bioethics,0.85,IAB24 Uncategorized
miscellaneous environmental ethics,0.85,IAB24 Uncategorized
miscellaneous virtue ethics,0.85,IAB24 Uncategorized
miscellaneous mathematical logic,0.85,IAB24 Uncategorized
miscellaneous philosophical logic,0.85,IAB24 Uncategorized
miscellaneous philosophy of action,0.85,IAB24 Uncategorized
miscellaneous determinismandfree will,0.85,IAB24 Uncategorized
miscellaneous ontology,0.85,IAB24 Uncategorized
miscellaneous philosophy of mindphilosophy of painphilosophy of artificial intelligencephilosophy of perception,0.85,IAB24 Uncategorized
miscellaneous philosophy of space and time,0.85,IAB24 Uncategorized
miscellaneous teleology,0.85,IAB24 Uncategorized
miscellaneous theismandatheism,0.85,IAB24 Uncategorized
miscellaneous philosophy of pain,0.85,IAB24 Uncategorized
miscellaneous philosophy of artificial intelligence,0.85,IAB24 Uncategorized
miscellaneous philosophy of perception,0.85,IAB24 Uncategorized
miscellaneous african philosophy,0.85,IAB24 Uncategorized
miscellaneous analytic philosophy,0.85,IAB24 Uncategorized
miscellaneous aristotelianism,0.85,IAB24 Uncategorized
miscellaneous continental philosophy,0.85,IAB24 Uncategorized
miscellaneous eastern philosophy,0.85,IAB24 Uncategorized
miscellaneous feminist philosophy,0.85,IAB24 Uncategorized
miscellaneous islamic philosophy,0.85,IAB24 Uncategorized
miscellaneous platonism,0.85,IAB24 Uncategorized
miscellaneous anarchism(outline),0.85,IAB24 Uncategorized
miscellaneous libertarianism(outline),0.85,IAB24 Uncategorized
miscellaneous marxism,0.85,IAB24 Uncategorized
miscellaneous history of religion,0.85,IAB24 Uncategorized
miscellaneous anthropology of religion,0.85,IAB24 Uncategorized
miscellaneous sociology of religion,0.85,IAB24 Uncategorized
miscellaneous psychology of religion,0.85,IAB24 Uncategorized
miscellaneous phenomenology of religion,0.85,IAB24 Uncategorized
miscellaneous church history,0.85,IAB24 Uncategorized
miscellaneous field ministrypastoral counselingpastoral theologyreligious educationtechniqueshomileticsliturgysacred musicmissiology,0.85,IAB24 Uncategorized
miscellaneous scriptural study and languagesbiblical hebrewbiblical studies/sacred scripturevedic studynew testament greeklatinold church slavonic,0.85,IAB24 Uncategorized
miscellaneous theology(outline)dogmatic theologyecclesiologysacramentaltheologysystematic theologychristian ethicshindu ethicsmoral theologyhistorical theology,0.85,IAB24 Uncategorized
miscellaneous pastoral counseling,0.85,IAB24 Uncategorized
miscellaneous pastoral theology,0.85,IAB24 Uncategorized
miscellaneous religious educationtechniques,0.85,IAB24 Uncategorized
miscellaneous homiletics,0.85,IAB24 Uncategorized
miscellaneous liturgy,0.85,IAB24 Uncategorized
miscellaneous sacred music,0.85,IAB24 Uncategorized
miscellaneous missiology,0.85,IAB24 Uncategorized
miscellaneous biblical hebrew,0.85,IAB24 Uncategorized
miscellaneous biblical studies/sacred scripture,0.85,IAB24 Uncategorized
miscellaneous vedic study,0.85,IAB24 Uncategorized
miscellaneous new testament greek,0.85,IAB24 Uncategorized
miscellaneous latin,0.85,IAB24 Uncategorized
miscellaneous old church slavonic,0.85,IAB24 Uncategorized
miscellaneous dogmatic theology,0.85,IAB24 Uncategorized
miscellaneous ecclesiology,0.85,IAB24 Uncategorized
miscellaneous sacramentaltheology,0.85,IAB24 Uncategorized
miscellaneous systematic theology,0.85,IAB24 Uncategorized
miscellaneous christian ethics,0.85,IAB24 Uncategorized
miscellaneous hindu ethics,0.85,IAB24 Uncategorized
miscellaneous moral theology,0.85,IAB24 Uncategorized
miscellaneous historical theology,0.85,IAB24 Uncategorized
"miscellaneous biblical studiesbiblical hebrew,koine greek,aramaic",0.85,IAB24 Uncategorized
miscellaneous buddhist theologypali studies,0.85,IAB24 Uncategorized
miscellaneous christian theologyanglican theologybaptist theologycatholic theologyeastern orthodox theologyprotestant theology,0.85,IAB24 Uncategorized
miscellaneous hindu theologysanskrit studiesdravidian studies,0.85,IAB24 Uncategorized
miscellaneous jewish theology,0.85,IAB24 Uncategorized
miscellaneous muslim theologyarabic studies,0.85,IAB24 Uncategorized
"miscellaneous biblical hebrew,koine greek,aramaic",0.85,IAB24 Uncategorized
miscellaneous pali studies,0.85,IAB24 Uncategorized
miscellaneous anglican theology,0.85,IAB24 Uncategorized
miscellaneous baptist theology,0.85,IAB24 Uncategorized
miscellaneous catholic theology,0.85,IAB24 Uncategorized
miscellaneous eastern orthodox theology,0.85,IAB24 Uncategorized
miscellaneous protestant theology,0.85,IAB24 Uncategorized
miscellaneous sanskrit studies,0.85,IAB24 Uncategorized
miscellaneous dravidian studies,0.85,IAB24 Uncategorized
miscellaneous arabic studies,0.85,IAB24 Uncategorized
miscellaneous biological anthropology,0.85,IAB24 Uncategorized
miscellaneous linguistic anthropology,0.85,IAB24 Uncategorized
miscellaneous cultural anthropology,0.85,IAB24 Uncategorized
miscellaneous social anthropology,0.85,IAB24 Uncategorized
miscellaneous paleoanthropology,0.85,IAB24 Uncategorized
miscellaneous biocultural anthropology,0.85,IAB24 Uncategorized
miscellaneous evolutionary anthropology,0.85,IAB24 Uncategorized
miscellaneous feminist archaeology,0.85,IAB24 Uncategorized
miscellaneous forensic anthropology,0.85,IAB24 Uncategorized
miscellaneous maritime archaeology,0.85,IAB24 Uncategorized
miscellaneous cashless society,0.85,IAB24 Uncategorized
miscellaneous climate,0.85,IAB24 Uncategorized
miscellaneous agricultural economics,0.85,IAB24 Uncategorized
miscellaneous applied economics,0.85,IAB24 Uncategorized
miscellaneous behavioural economics,0.85,IAB24 Uncategorized
miscellaneous computational economics,0.85,IAB24 Uncategorized
miscellaneous development economics,0.85,IAB24 Uncategorized
miscellaneous econometrics,0.85,IAB24 Uncategorized
miscellaneous economic geography,0.85,IAB24 Uncategorized
miscellaneous economic sociology,0.85,IAB24 Uncategorized
miscellaneous economic systems,0.85,IAB24 Uncategorized
miscellaneous education economics,0.85,IAB24 Uncategorized
miscellaneous energy economics,0.85,IAB24 Uncategorized
miscellaneous environmental economics,0.85,IAB24 Uncategorized
miscellaneous experimental economics,0.85,IAB24 Uncategorized
miscellaneous family economics,0.85,IAB24 Uncategorized
miscellaneous financial economics,0.85,IAB24 Uncategorized
miscellaneous growth economics,0.85,IAB24 Uncategorized
miscellaneous information economics,0.85,IAB24 Uncategorized
miscellaneous institutional economics,0.85,IAB24 Uncategorized
miscellaneous international economics,0.85,IAB24 Uncategorized
miscellaneous labor economics,0.85,IAB24 Uncategorized
miscellaneous health economics,0.85,IAB24 Uncategorized
miscellaneous law and economics,0.85,IAB24 Uncategorized
miscellaneous macroeconomics,0.85,IAB24 Uncategorized
miscellaneous managerial economics,0.85,IAB24 Uncategorized
miscellaneous mathematical economics,0.85,IAB24 Uncategorized
miscellaneous microeconomics,0.85,IAB24 Uncategorized
miscellaneous monetary economics,0.85,IAB24 Uncategorized
miscellaneous neuroeconomics,0.85,IAB24 Uncategorized
miscellaneous political economy,0.85,IAB24 Uncategorized
miscellaneous public economics,0.85,IAB24 Uncategorized
miscellaneous public choice,0.85,IAB24 Uncategorized
miscellaneous public finance,0.85,IAB24 Uncategorized
miscellaneous real estate economics,0.85,IAB24 Uncategorized
miscellaneous resource economics,0.85,IAB24 Uncategorized
miscellaneous social choice theory,0.85,IAB24 Uncategorized
miscellaneous transport economics,0.85,IAB24 Uncategorized
miscellaneous welfare economics,0.85,IAB24 Uncategorized
miscellaneous physical geography(is also listed inearth science)atmologybiogeographyclimatologycoastal geographyemergency managementenvironmental geographygeobiologygeochemistrygeographic information systemsgeologygeomaticsgeomorphologygeophysicsglaciologyhydrologylandscape ecologylithologymeteorologymineralogyoceanographypalaeogeographypalaeontologypetrologyquaternary sciencesoil geography,0.85,IAB24 Uncategorized
miscellaneous human geographybehavioural geographycognitive geographycultural geographydevelopment geographyeconomic geographyhealth geographyhistorical geographylanguage geographymathematical geographymarketing geographymilitary geographypolitical geographypopulation geographyreligion geographysocial geographystrategic geographytime geographytourism geographytransport geographyurban geography,0.85,IAB24 Uncategorized
miscellaneous integrated geography,0.85,IAB24 Uncategorized
miscellaneous cartographycelestial cartographyplanetary cartographytopography,0.85,IAB24 Uncategorized
miscellaneous atmology,0.85,IAB24 Uncategorized
