text,confidence,iab_label
dish roti canai,0.85,IAB8 Food & Drink
dish crunchwrap supreme,0.85,IAB8 Food & Drink
dish cabbage roll,0.85,IAB8 Food & Drink
dish cheesecake,0.85,IAB8 Food & Drink
dish chocolate cake,0.85,IAB8 Food & Drink
dish carrot cake,0.85,IAB8 Food & Drink
dish strawberry cake,0.85,IAB8 Food & Drink
dish ice-cream cake,0.85,IAB8 Food & Drink
dish vanilla cake,0.85,IAB8 Food & Drink
dish red velvet cake,0.85,IAB8 Food & Drink
dish cupcake,0.85,IAB8 Food & Drink
dish fudge cake,0.85,IAB8 Food & Drink
dish cake pop,0.85,IAB8 Food & Drink
dish cakes,0.85,IAB8 Food & Drink
dish white chocolate,0.85,IAB8 Food & Drink
dish dark chocolate,0.85,IAB8 Food & Drink
dish milk chocolate,0.85,IAB8 Food & Drink
dish ruby chocolate,0.85,IAB8 Food & Drink
dish poundcake,0.85,IAB8 Food & Drink
dish gruyère cheese,0.85,IAB8 Food & Drink
dish mozzarella,0.85,IAB8 Food & Drink
dish brie,0.85,IAB8 Food & Drink
dish feta,0.85,IAB8 Food & Drink
dish blue cheese,0.85,IAB8 Food & Drink
dish parmesan,0.85,IAB8 Food & Drink
dish parmigiano reggiano,0.85,IAB8 Food & Drink
dish tasty cheese,0.85,IAB8 Food & Drink
dish cheese stick,0.85,IAB8 Food & Drink
dish cheesestrings,0.85,IAB8 Food & Drink
dish jam,0.85,IAB8 Food & Drink
dish sprinkles,0.85,IAB8 Food & Drink
dish donut holes,0.85,IAB8 Food & Drink
dish chocolate,0.85,IAB8 Food & Drink
dish krispy kreme,0.85,IAB8 Food & Drink
dish tim hortons,0.85,IAB8 Food & Drink
dish mcdonalds,0.85,IAB8 Food & Drink
dish fun guo,0.85,IAB8 Food & Drink
dish har gow,0.85,IAB8 Food & Drink
dish momo (food),0.85,IAB8 Food & Drink
dish pierogi,0.85,IAB8 Food & Drink
dish wonton,0.85,IAB8 Food & Drink
dish apricot,0.85,IAB8 Food & Drink
dish apple,0.85,IAB8 Food & Drink
dish banana,0.85,IAB8 Food & Drink
