text,confidence,iab_label
dog breed kamchatka sled dog,0.85,IAB16 Pets
dog breed karakachan,0.85,IAB16 Pets
dog breed karelo-finnish laika,0.85,IAB16 Pets
dog breed kazakh tazy,0.85,IAB16 Pets
dog breed kintamani,0.85,IAB16 Pets
dog breed kokoni,0.85,IAB16 Pets
dog breed koolie,0.85,IAB16 Pets
dog breed kunming,0.85,IAB16 Pets
dog breed kurdish mastiff,0.85,IAB16 Pets
dog breed lài,0.85,IAB16 Pets
dog breed levriero sardo,0.85,IAB16 Pets
dog breed lhasa apso,0.85,IAB16 Pets
dog breed lobito herreño,0.85,IAB16 Pets
dog breed lucas terrier,0.85,IAB16 Pets
dog breed lupo italiano,0.85,IAB16 Pets
dog breed mackenzie river husky,0.85,IAB16 Pets
dog breed majorca shepherd dog,0.85,IAB16 Pets
dog breed markiesje,0.85,IAB16 Pets
dog breed mcnab,0.85,IAB16 Pets
dog breed miniature american shepherd,0.85,IAB16 Pets
dog breed miniature fox terrier,0.85,IAB16 Pets
dog breed molossus of epirus,0.85,IAB16 Pets
dog breed mongrel,0.85,IAB16 Pets
dog breed moscow watchdog,0.85,IAB16 Pets
dog breed nenets herding laika,0.85,IAB16 Pets
dog breed new guinea singing dog,0.85,IAB16 Pets
dog breed new zealand heading dog,0.85,IAB16 Pets
dog breed northern inuit dog,0.85,IAB16 Pets
dog breed nureongi,0.85,IAB16 Pets
dog breed pachón navarro,0.85,IAB16 Pets
dog breed pampas deerhound,0.85,IAB16 Pets
dog breed pastore della lessinia e del lagorai,0.85,IAB16 Pets
dog breed patagonian sheepdog,0.85,IAB16 Pets
dog breed perdigueiro galego,0.85,IAB16 Pets
dog breed perro majorero,0.85,IAB16 Pets
dog breed phu quoc ridgeback,0.85,IAB16 Pets
dog breed podenco andaluz,0.85,IAB16 Pets
dog breed podenco valenciano,0.85,IAB16 Pets
dog breed pungsan,0.85,IAB16 Pets
dog breed rastreador brasileiro,0.85,IAB16 Pets
dog breed ratonero murciano,0.85,IAB16 Pets
dog breed rize koyun,0.85,IAB16 Pets
dog breed russian spaniel,0.85,IAB16 Pets
dog breed ryukyu,0.85,IAB16 Pets
dog breed saint-usuge spaniel,0.85,IAB16 Pets
dog breed sakhalin husky,0.85,IAB16 Pets
dog breed sapsali,0.85,IAB16 Pets
dog breed sarail hound,0.85,IAB16 Pets
dog breed sardinian shepherd dog,0.85,IAB16 Pets
dog breed segugio dell'appennino,0.85,IAB16 Pets
dog breed segugio maremmano,0.85,IAB16 Pets
dog breed serrano bulldog,0.85,IAB16 Pets
dog breed shar pei,0.85,IAB16 Pets
dog breed silken windhound,0.85,IAB16 Pets
dog breed sinhala hound,0.85,IAB16 Pets
dog breed small međimurje dog,0.85,IAB16 Pets
dog breed smithfield,0.85,IAB16 Pets
dog breed spino degli iblei,0.85,IAB16 Pets
dog breed taiwan dog,0.85,IAB16 Pets
dog breed tamaskan dog,0.85,IAB16 Pets
dog breed tang dog,0.85,IAB16 Pets
dog breed tarsus çatalburun,0.85,IAB16 Pets
dog breed teddy roosevelt terrier,0.85,IAB16 Pets
dog breed telomian,0.85,IAB16 Pets
dog breed tenterfield terrier,0.85,IAB16 Pets
dog breed thai bangkaew dog,0.85,IAB16 Pets
dog breed tibetan kyi apso,0.85,IAB16 Pets
dog breed tonya finosu,0.85,IAB16 Pets
dog breed treeing cur,0.85,IAB16 Pets
dog breed treeing tennessee brindle,0.85,IAB16 Pets
dog breed valencian terrier,0.85,IAB16 Pets
dog breed villano de las encartaciones,0.85,IAB16 Pets
dog breed villanuco de las encartaciones,0.85,IAB16 Pets
dog breed volkosob,0.85,IAB16 Pets
dog breed welsh hound,0.85,IAB16 Pets
dog breed welsh sheepdog,0.85,IAB16 Pets
dog breed white shepherd,0.85,IAB16 Pets
dog breed wirehaired vizsla,0.85,IAB16 Pets
dog breed xiasi dog,0.85,IAB16 Pets
dog breed yakutian laika,0.85,IAB16 Pets
dog breed zerdava,0.85,IAB16 Pets
dog breed abyssinian sand terrier,0.85,IAB16 Pets
dog breed argentine polar dog,0.85,IAB16 Pets
dog breed assyrian mastiff,0.85,IAB16 Pets
dog breed buckhound,0.85,IAB16 Pets
dog breed chiribaya dog,0.85,IAB16 Pets
dog breed córdoba fighting dog,0.85,IAB16 Pets
dog breed cumberland sheepdog,0.85,IAB16 Pets
dog breed dumfriesshire hound,0.85,IAB16 Pets
dog breed english water spaniel,0.85,IAB16 Pets
dog breed fuegian,0.85,IAB16 Pets
dog breed hare indian dog,0.85,IAB16 Pets
dog breed hawaiian poi dog,0.85,IAB16 Pets
dog breed king's white hound,0.85,IAB16 Pets
dog breed laconian,0.85,IAB16 Pets
dog breed lapponian shepherd,0.85,IAB16 Pets
dog breed limer,0.85,IAB16 Pets
dog breed marquesan dog,0.85,IAB16 Pets
dog breed molossus,0.85,IAB16 Pets
dog breed moscow water dog,0.85,IAB16 Pets
dog breed norfolk spaniel,0.85,IAB16 Pets
dog breed norman hound,0.85,IAB16 Pets
dog breed north country beagle,0.85,IAB16 Pets
dog breed old croatian sighthound,0.85,IAB16 Pets
dog breed old english bulldog,0.85,IAB16 Pets
dog breed old spanish pointer,0.85,IAB16 Pets
dog breed old welsh grey sheepdog,0.85,IAB16 Pets
dog breed paisley terrier,0.85,IAB16 Pets
dog breed polynesian dog,0.85,IAB16 Pets
dog breed rache,0.85,IAB16 Pets
dog breed salish wool dog,0.85,IAB16 Pets
dog breed sleuth hound,0.85,IAB16 Pets
dog breed st. john's water dog,0.85,IAB16 Pets
dog breed staghound,0.85,IAB16 Pets
dog breed tahitian dog,0.85,IAB16 Pets
dog breed techichi,0.85,IAB16 Pets
dog breed terceira mastiff,0.85,IAB16 Pets
dog breed tesem,0.85,IAB16 Pets
dog breed toy bulldog,0.85,IAB16 Pets
dog breed toy trawler spaniel,0.85,IAB16 Pets
dog breed turnspit,0.85,IAB16 Pets
dog breed dog type,0.85,IAB16 Pets
dog breed dog crossbreeds,0.85,IAB16 Pets
dog breed italian dog breeds,0.85,IAB16 Pets
dog breed dog breeds from india,0.85,IAB16 Pets
dog breed tibetan dog breeds,0.85,IAB16 Pets
"dog breed alderton, david(2000).hounds of the world. shrewsbury: swan hill press.isbn1-85310-912-6.",0.85,IAB16 Pets
"dog breed fogle, bruce(2009).the encyclopedia of the dog. new york: dk publishing.isbn978-0-7566-6004-8.",0.85,IAB16 Pets
"dog breed hancock, david (2014a).dogs of the shepherds: a review of the pastoral breeds. ramsbury, wiltshire: the crowood press ltd.isbn978-1-84797-808-0.",0.85,IAB16 Pets
"dog breed hancock, david (2013).gundogs: their past, their performance and their prospects. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-492-1.",0.85,IAB16 Pets
"dog breed hancock, david (2014b).hounds: hunting by scent. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-601-7.",0.85,IAB16 Pets
"dog breed hancock, david (1984).old working dogs. botley, oxfordshire: shire publications ltd.isbn0852636784.",0.85,IAB16 Pets
"dog breed hancock, david (2012).sighthounds: their form, their function and their future. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-392-4.",0.85,IAB16 Pets
"dog breed hancock, david (2011).sporting terriers: their form, their function and their future. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-303-0.",0.85,IAB16 Pets
"dog breed jackson, stephen; groves, colin (2015).taxonomy of australian mammals. csiro publishing, clayton, victoria, australia.isbn9781486300136.",0.85,IAB16 Pets
"dog breed mehus-roe, kristin (2005).the original dog bible: the definitive source for all things dog. irvine, ca: bow tie press.isbn1-931993-34-3.",0.85,IAB16 Pets
"dog breed morris, desmond(2001).dogs: the ultimate dictionary of over 1,000 dog breeds. north pomfret, vt: trafalgar square publishing.isbn1-57076-219-8.",0.85,IAB16 Pets
"dog breed soman, w.v. (1962).the indian dog. mumbai: popular prakashan.",0.85,IAB16 Pets
"dog breed taefehshokr, sina; key, yashar; maleki, mehrdad (2014).""survey on iran's breeds of dogs"".journal of veterinary medicine(in persian) (21). tabriz: faculty of veterinary medicine,islamic azad university. retrieved20 may2020.",0.85,IAB16 Pets
dog breed african village dog,0.85,IAB16 Pets
dog breed free-ranging dogpye-dogstreet dog,0.85,IAB16 Pets
dog breed hairless dog,0.85,IAB16 Pets
dog breed herding dogcollielivestock guardian dogsheep dog,0.85,IAB16 Pets
dog breed hunting dogcurfeistlurchergun dogpointerretrieversetterspanielwater doghoundscenthoundbassetcoonhoundfoxhoundsighthoundlongdogterrierbull-type terrierpinscherschnauzer,0.85,IAB16 Pets
dog breed mastiffbulldog,0.85,IAB16 Pets
dog breed spitzhuskylaikatugou,0.85,IAB16 Pets
dog breed toy dogbichon,0.85,IAB16 Pets
dog breed turnspit dog,0.85,IAB16 Pets
dog breed pye-dog,0.85,IAB16 Pets
dog breed street dog,0.85,IAB16 Pets
dog breed collie,0.85,IAB16 Pets
dog breed livestock guardian dog,0.85,IAB16 Pets
dog breed sheep dog,0.85,IAB16 Pets
dog breed curfeistlurcher,0.85,IAB16 Pets
dog breed gun dogpointerretrieversetterspanielwater dog,0.85,IAB16 Pets
dog breed houndscenthoundbassetcoonhoundfoxhoundsighthoundlongdog,0.85,IAB16 Pets
dog breed terrierbull-type terrierpinscherschnauzer,0.85,IAB16 Pets
dog breed feist,0.85,IAB16 Pets
dog breed lurcher,0.85,IAB16 Pets
dog breed pointer,0.85,IAB16 Pets
dog breed retriever,0.85,IAB16 Pets
dog breed setter,0.85,IAB16 Pets
dog breed spaniel,0.85,IAB16 Pets
dog breed water dog,0.85,IAB16 Pets
dog breed scenthoundbassetcoonhoundfoxhound,0.85,IAB16 Pets
dog breed sighthoundlongdog,0.85,IAB16 Pets
dog breed basset,0.85,IAB16 Pets
dog breed coonhound,0.85,IAB16 Pets
dog breed foxhound,0.85,IAB16 Pets
dog breed longdog,0.85,IAB16 Pets
dog breed bull-type terrier,0.85,IAB16 Pets
dog breed pinscher,0.85,IAB16 Pets
dog breed schnauzer,0.85,IAB16 Pets
dog breed bulldog,0.85,IAB16 Pets
dog breed husky,0.85,IAB16 Pets
dog breed laika,0.85,IAB16 Pets
dog breed tugou,0.85,IAB16 Pets
dog breed bichon,0.85,IAB16 Pets
dog breed breeds,0.85,IAB16 Pets
dog breed crossbreeds,0.85,IAB16 Pets
dog breed mixed-breed dog,0.85,IAB16 Pets
dog breed crossbreed,0.85,IAB16 Pets
dog breed extinct breeds,0.85,IAB16 Pets
dog breed most popular,0.85,IAB16 Pets
dog breed assistance dogautism dogguide doghearing dogmedical response dogseizure dogmobility assistance dogtherapy dogpsychiatric assistance dog,0.85,IAB16 Pets
dog breed attack dog,0.85,IAB16 Pets
dog breed bay dog,0.85,IAB16 Pets
dog breed carriage dog,0.85,IAB16 Pets
dog breed catch dog,0.85,IAB16 Pets
dog breed companion dog,0.85,IAB16 Pets
dog breed detection dog,0.85,IAB16 Pets
dog breed fighting dog,0.85,IAB16 Pets
dog breed guard dog,0.85,IAB16 Pets
dog breed lap dog,0.85,IAB16 Pets
dog breed meat dog,0.85,IAB16 Pets
dog breed mercy dog,0.85,IAB16 Pets
dog breed police dogusage by country,0.85,IAB16 Pets
dog breed search and rescue dog,0.85,IAB16 Pets
dog breed sled dog,0.85,IAB16 Pets
dog breed war dog,0.85,IAB16 Pets
dog breed autism dog,0.85,IAB16 Pets
dog breed guide dog,0.85,IAB16 Pets
dog breed hearing dog,0.85,IAB16 Pets
dog breed medical response dogseizure dog,0.85,IAB16 Pets
dog breed mobility assistance dog,0.85,IAB16 Pets
dog breed therapy dogpsychiatric assistance dog,0.85,IAB16 Pets
dog breed seizure dog,0.85,IAB16 Pets
dog breed psychiatric assistance dog,0.85,IAB16 Pets
dog breed usage by country,0.85,IAB16 Pets
dog breed communicationbarkingbody languagehowling,0.85,IAB16 Pets
dog breed intelligence,0.85,IAB16 Pets
dog breed dog–cat relationship,0.85,IAB16 Pets
dog breed barking,0.85,IAB16 Pets
dog breed body language,0.85,IAB16 Pets
dog breed howling,0.85,IAB16 Pets
dog breed animal testing,0.85,IAB16 Pets
dog breed baiting,0.85,IAB16 Pets
dog breed breed-specific legislation,0.85,IAB16 Pets
dog breed cynanthropy,0.85,IAB16 Pets
dog breed dog bite,0.85,IAB16 Pets
dog breed dog beach,0.85,IAB16 Pets
dog breed dog daycare,0.85,IAB16 Pets
dog breed dog fighting,0.85,IAB16 Pets
dog breed dog fooddog biscuit2007 recalls,0.85,IAB16 Pets
dog breed dog grooming,0.85,IAB16 Pets
dog breed dogs in religion,0.85,IAB16 Pets
dog breed dogs in space,0.85,IAB16 Pets
dog breed dog licence,0.85,IAB16 Pets
dog breed dog meat,0.85,IAB16 Pets
dog breed dog park,0.85,IAB16 Pets
dog breed dog show,0.85,IAB16 Pets
dog breed dog theft,0.85,IAB16 Pets
dog breed dog sports,0.85,IAB16 Pets
dog breed dog walking,0.85,IAB16 Pets
dog breed fear of dogs,0.85,IAB16 Pets
dog breed human–canine bond,0.85,IAB16 Pets
dog breed origin of the domestic dog,0.85,IAB16 Pets
dog breed therapy,0.85,IAB16 Pets
dog breed dog biscuit,0.85,IAB16 Pets
dog breed 2007 recalls,0.85,IAB16 Pets
dog breed aging(list of longest-living dogs),0.85,IAB16 Pets
dog breed anatomy,0.85,IAB16 Pets
dog breed breeding,0.85,IAB16 Pets
dog breed coat,0.85,IAB16 Pets
dog breed conformation,0.85,IAB16 Pets
dog breed diseases,0.85,IAB16 Pets
dog breed dog food,0.85,IAB16 Pets
dog breed odor,0.85,IAB16 Pets
dog breed rabies in animals,0.85,IAB16 Pets
dog breed rage syndrome,0.85,IAB16 Pets
dog breed reproduction,0.85,IAB16 Pets
dog breed skin disorders,0.85,IAB16 Pets
dog breed vaccination,0.85,IAB16 Pets
dog breed clicker,0.85,IAB16 Pets
dog breed crate training,0.85,IAB16 Pets
dog breed housebreaking,0.85,IAB16 Pets
dog breed socialization,0.85,IAB16 Pets
dog breed domesticated silver fox,0.85,IAB16 Pets
dog breed individual dogs,0.85,IAB16 Pets
dog breed fictional dogs,0.85,IAB16 Pets
dog breed lists of dogs,0.85,IAB16 Pets
dog breed category,0.85,IAB16 Pets
dog breed portal,0.85,IAB16 Pets
dog breed lists of breeds,0.85,IAB16 Pets
dog breed lists of cultivars,0.85,IAB16 Pets
dog breed backcrossing,0.85,IAB16 Pets
dog breed inbreeding,0.85,IAB16 Pets
dog breed marker-assisted selection,0.85,IAB16 Pets
dog breed mutation breeding,0.85,IAB16 Pets
dog breed outcrossing,0.85,IAB16 Pets
dog breed preservation breeding,0.85,IAB16 Pets
dog breed selective breeding,0.85,IAB16 Pets
dog breed smart breeding (marker-assisted selection),0.85,IAB16 Pets
dog breed hybrid,0.85,IAB16 Pets
dog breed purebred,0.85,IAB16 Pets
dog breed cat,0.85,IAB16 Pets
dog breed cattle,0.85,IAB16 Pets
dog breed chicken,0.85,IAB16 Pets
dog breed dogbreeding,0.85,IAB16 Pets
dog breed donkey,0.85,IAB16 Pets
dog breed duck,0.85,IAB16 Pets
dog breed goat,0.85,IAB16 Pets
dog breed goose,0.85,IAB16 Pets
dog breed guinea pig,0.85,IAB16 Pets
dog breed horsebreeding,0.85,IAB16 Pets
dog breed pig,0.85,IAB16 Pets
dog breed pigeonbreeding,0.85,IAB16 Pets
dog breed rabbit,0.85,IAB16 Pets
dog breed sheep,0.85,IAB16 Pets
dog breed turkey,0.85,IAB16 Pets
dog breed water buffalo,0.85,IAB16 Pets
dog breed backyard breeder,0.85,IAB16 Pets
dog breed breed standard,0.85,IAB16 Pets
dog breed breeding back,0.85,IAB16 Pets
dog breed breeding pair,0.85,IAB16 Pets
dog breed breeding program,0.85,IAB16 Pets
dog breed captive breeding,0.85,IAB16 Pets
dog breed designer crossbreed,0.85,IAB16 Pets
dog breed applejapanese,0.85,IAB16 Pets
dog breed banana,0.85,IAB16 Pets
dog breed basil,0.85,IAB16 Pets
dog breed callistemon,0.85,IAB16 Pets
dog breed canna,0.85,IAB16 Pets
dog breed cannabis,0.85,IAB16 Pets
dog breed capsicum,0.85,IAB16 Pets
dog breed cherimoya,0.85,IAB16 Pets
dog breed citrushybrids,0.85,IAB16 Pets
dog breed coffee,0.85,IAB16 Pets
dog breed cucumber,0.85,IAB16 Pets
dog breed gazania,0.85,IAB16 Pets
dog breed grape,0.85,IAB16 Pets
dog breed grevillea,0.85,IAB16 Pets
dog breed hop,0.85,IAB16 Pets
dog breed mango,0.85,IAB16 Pets
dog breed narcissus(daffodils),0.85,IAB16 Pets
dog breed nemesia,0.85,IAB16 Pets
dog breed nepenthes,0.85,IAB16 Pets
dog breed olives,0.85,IAB16 Pets
dog breed onion,0.85,IAB16 Pets
dog breed pear,0.85,IAB16 Pets
dog breed rice,0.85,IAB16 Pets
dog breed rosebreederscultivars,0.85,IAB16 Pets
dog breed strawberry,0.85,IAB16 Pets
dog breed sweet potato,0.85,IAB16 Pets
dog breed sweetcorn,0.85,IAB16 Pets
dog breed tomato,0.85,IAB16 Pets
dog breed venus flytrap,0.85,IAB16 Pets
dog breed japanese,0.85,IAB16 Pets
dog breed hybrids,0.85,IAB16 Pets
dog breed breeders,0.85,IAB16 Pets
dog breed cultivars,0.85,IAB16 Pets
dog breed culling,0.85,IAB16 Pets
dog breed natural selectionbalancingdirectionaldisruptivenegativeselective sweepstabilizing,0.85,IAB16 Pets
dog breed selection methods in plant breeding,0.85,IAB16 Pets
dog breed genotype,0.85,IAB16 Pets
dog breed phenotype,0.85,IAB16 Pets
dog breed dominance,0.85,IAB16 Pets
dog breed codominance,0.85,IAB16 Pets
dog breed epistasis,0.85,IAB16 Pets
dog breed dwarfing,0.85,IAB16 Pets
dog breed heterosis,0.85,IAB16 Pets
dog breed outbreeding depression,0.85,IAB16 Pets
dog breed inbreeding depression,0.85,IAB16 Pets
dog breed recessive trait,0.85,IAB16 Pets
dog breed sex linkage,0.85,IAB16 Pets
dog breed f1 hybrid,0.85,IAB16 Pets
dog breed balancing,0.85,IAB16 Pets
dog breed directional,0.85,IAB16 Pets
dog breed disruptive,0.85,IAB16 Pets
dog breed negative,0.85,IAB16 Pets
dog breed selective sweep,0.85,IAB16 Pets
dog breed stabilizing,0.85,IAB16 Pets
dog breed breed registry,0.85,IAB16 Pets
dog breed breederprofessionanimal,0.85,IAB16 Pets
dog breed eugenics,0.85,IAB16 Pets
dog breed germline,0.85,IAB16 Pets
dog breed heirloom plant,0.85,IAB16 Pets
dog breed landrace,0.85,IAB16 Pets
dog breed rare breed,0.85,IAB16 Pets
dog breed tree breeding,0.85,IAB16 Pets
dog breed profession,0.85,IAB16 Pets
dog breed animal,0.85,IAB16 Pets
cat breed animal show,0.85,IAB16 Pets
cat breed animals in sport,0.85,IAB16 Pets
cat breed felidae– the entire cat family,0.85,IAB16 Pets
cat breed felinae– the subfamily of all smaller cat species,0.85,IAB16 Pets
cat breed lists of breeds,0.85,IAB16 Pets
cat breed experimental cat breeds,0.85,IAB16 Pets
cat breed cat registries,0.85,IAB16 Pets
cat breed individual cats,0.85,IAB16 Pets
cat breed selective breeding,0.85,IAB16 Pets
cat breed wildcat– the ancestor of the domestic cat,0.85,IAB16 Pets
cat breed anatomy,0.85,IAB16 Pets
cat breed genetics,0.85,IAB16 Pets
cat breed dwarf cat,0.85,IAB16 Pets
cat breed kitten,0.85,IAB16 Pets
cat breed odd-eyed cat,0.85,IAB16 Pets
cat breed squitten,0.85,IAB16 Pets
cat breed coat genetics,0.85,IAB16 Pets
cat breed bicolor cat,0.85,IAB16 Pets
cat breed black cat,0.85,IAB16 Pets
cat breed calico cat,0.85,IAB16 Pets
cat breed tabby cat,0.85,IAB16 Pets
cat breed tortoiseshell cat,0.85,IAB16 Pets
cat breed aging,0.85,IAB16 Pets
cat breed declawing,0.85,IAB16 Pets
cat breed dietdental healthsenior,0.85,IAB16 Pets
cat breed vaccination,0.85,IAB16 Pets
cat breed dental health,0.85,IAB16 Pets
cat breed senior,0.85,IAB16 Pets
cat breed cat–dog relationship,0.85,IAB16 Pets
cat breed catfight,0.85,IAB16 Pets
cat breed catnipvalerian,0.85,IAB16 Pets
cat breed communicationmeowpurr,0.85,IAB16 Pets
cat breed kneading,0.85,IAB16 Pets
cat breed intelligence,0.85,IAB16 Pets
cat breed play and toys,0.85,IAB16 Pets
cat breed righting reflex,0.85,IAB16 Pets
cat breed senses,0.85,IAB16 Pets
cat breed valerian,0.85,IAB16 Pets
cat breed meow,0.85,IAB16 Pets
cat breed purr,0.85,IAB16 Pets
cat breed ailurophobia,0.85,IAB16 Pets
cat breed cat cafés,0.85,IAB16 Pets
cat breed cat killers,0.85,IAB16 Pets
cat breed cat massage,0.85,IAB16 Pets
cat breed cat meat,0.85,IAB16 Pets
cat breed cat-scratch disease,0.85,IAB16 Pets
cat breed cat show,0.85,IAB16 Pets
cat breed cats in ancient egypt,0.85,IAB16 Pets
cat breed cultural depictionsfictionalinternet,0.85,IAB16 Pets
cat breed dog-like cat,0.85,IAB16 Pets
cat breed feral cat,0.85,IAB16 Pets
cat breed cats and islam,0.85,IAB16 Pets
cat breed lolcat,0.85,IAB16 Pets
cat breed national cat day,0.85,IAB16 Pets
cat breed nekonomics,0.85,IAB16 Pets
cat breed pet cat,0.85,IAB16 Pets
cat breed working catbodega catfarm catlibrary catship's cat,0.85,IAB16 Pets
cat breed zoonosis,0.85,IAB16 Pets
cat breed fictional,0.85,IAB16 Pets
cat breed internet,0.85,IAB16 Pets
cat breed bodega cat,0.85,IAB16 Pets
cat breed farm cat,0.85,IAB16 Pets
cat breed library cat,0.85,IAB16 Pets
cat breed ship's cat,0.85,IAB16 Pets
cat breed american cat fanciers association,0.85,IAB16 Pets
cat breed associazione nazionale felina italiana,0.85,IAB16 Pets
cat breed australian cat federation,0.85,IAB16 Pets
cat breed canadian cat association,0.85,IAB16 Pets
cat breed cat aficionado association,0.85,IAB16 Pets
cat breed cat fanciers' association,0.85,IAB16 Pets
cat breed fédération internationale féline,0.85,IAB16 Pets
cat breed governing council of the cat fancy,0.85,IAB16 Pets
cat breed new zealand cat fancy,0.85,IAB16 Pets
cat breed southern africa cat council,0.85,IAB16 Pets
cat breed the international cat association,0.85,IAB16 Pets
cat breed world cat congress,0.85,IAB16 Pets
cat breed world cat federation,0.85,IAB16 Pets
cat breed american bobtail,0.85,IAB16 Pets
cat breed american curl,0.85,IAB16 Pets
cat breed american wirehair,0.85,IAB16 Pets
cat breed asian,0.85,IAB16 Pets
cat breed australian mist,0.85,IAB16 Pets
cat breed balinese,0.85,IAB16 Pets
cat breed birman,0.85,IAB16 Pets
cat breed bombay,0.85,IAB16 Pets
cat breed burmilla,0.85,IAB16 Pets
cat breed california spangled,0.85,IAB16 Pets
cat breed chantilly,0.85,IAB16 Pets
cat breed colorpoint shorthair,0.85,IAB16 Pets
cat breed cornish rex,0.85,IAB16 Pets
cat breed cymric,0.85,IAB16 Pets
cat breed devon rex,0.85,IAB16 Pets
cat breed donskoy,0.85,IAB16 Pets
cat breed exotic shorthair,0.85,IAB16 Pets
cat breed foldex,0.85,IAB16 Pets
cat breed german rex,0.85,IAB16 Pets
cat breed havana brown,0.85,IAB16 Pets
cat breed himalayan,0.85,IAB16 Pets
cat breed japanese bobtail,0.85,IAB16 Pets
cat breed javanese,0.85,IAB16 Pets
cat breed laperm,0.85,IAB16 Pets
cat breed lykoi,0.85,IAB16 Pets
cat breed munchkin,0.85,IAB16 Pets
cat breed neva masquerade,0.85,IAB16 Pets
cat breed ocicat,0.85,IAB16 Pets
cat breed ojos azules,0.85,IAB16 Pets
cat breed oriental longhair,0.85,IAB16 Pets
cat breed oriental shorthair,0.85,IAB16 Pets
cat breed persian,0.85,IAB16 Pets
cat breed peterbald,0.85,IAB16 Pets
cat breed pixie-bob,0.85,IAB16 Pets
cat breed ragamuffin,0.85,IAB16 Pets
cat breed ragdoll,0.85,IAB16 Pets
cat breed scottish fold,0.85,IAB16 Pets
cat breed selkirk rex,0.85,IAB16 Pets
cat breed siamese,0.85,IAB16 Pets
cat breed singapura,0.85,IAB16 Pets
cat breed snowshoe,0.85,IAB16 Pets
cat breed somali,0.85,IAB16 Pets
cat breed sphynx,0.85,IAB16 Pets
cat breed tiffanie,0.85,IAB16 Pets
cat breed tonkinese,0.85,IAB16 Pets
cat breed toybob,0.85,IAB16 Pets
cat breed ukrainian levkoy,0.85,IAB16 Pets
cat breed abyssinian,0.85,IAB16 Pets
cat breed aegean,0.85,IAB16 Pets
cat breed american shorthair,0.85,IAB16 Pets
cat breed arabian mau,0.85,IAB16 Pets
cat breed brazilian shorthair,0.85,IAB16 Pets
cat breed british shorthair,0.85,IAB16 Pets
cat breed burmese,0.85,IAB16 Pets
cat breed chartreux,0.85,IAB16 Pets
cat breed chinese li hua,0.85,IAB16 Pets
cat breed cyprus,0.85,IAB16 Pets
cat breed egyptian mau,0.85,IAB16 Pets
cat breed european shorthair,0.85,IAB16 Pets
cat breed khao manee,0.85,IAB16 Pets
cat breed korat,0.85,IAB16 Pets
cat breed kurilian bobtail,0.85,IAB16 Pets
cat breed maine coon,0.85,IAB16 Pets
cat breed manx,0.85,IAB16 Pets
cat breed norwegian forest,0.85,IAB16 Pets
cat breed raas,0.85,IAB16 Pets
cat breed russian blue,0.85,IAB16 Pets
cat breed siberian,0.85,IAB16 Pets
