text,confidence,iab_label
tourist attraction mammals of pakistan,0.85,IAB20 Travel
tourist attraction mausolea and shrines in pakistan,0.85,IAB20 Travel
tourist attraction minerals of pakistan,0.85,IAB20 Travel
tourist attraction mosques in pakistan,0.85,IAB20 Travel
tourist attraction museums in pakistan,0.85,IAB20 Travel
tourist attraction mountain passes in pakistan,0.85,IAB20 Travel
tourist attraction mountains in pakistan,0.85,IAB20 Travel
tourist attraction national monuments of pakistan,0.85,IAB20 Travel
tourist attraction national parks of pakistan,0.85,IAB20 Travel
tourist attraction parks and gardens in pakistan,0.85,IAB20 Travel
tourist attraction rivers of pakistan,0.85,IAB20 Travel
tourist attraction shiva temples in pakistan,0.85,IAB20 Travel
tourist attraction shopping malls in pakistan,0.85,IAB20 Travel
tourist attraction stadiums in pakistan,0.85,IAB20 Travel
tourist attraction pakistani sweets and desserts,0.85,IAB20 Travel
tourist attraction valleys in pakistan,0.85,IAB20 Travel
tourist attraction waterfalls of pakistan,0.85,IAB20 Travel
tourist attraction world heritage sites in pakistan,0.85,IAB20 Travel
tourist attraction zoos in pakistan,0.85,IAB20 Travel
tourist attraction tourism in azad jammu & kashmir,0.85,IAB20 Travel
tourist attraction tourism in balochistan,0.85,IAB20 Travel
tourist attraction tourism in gilgit-baltistan,0.85,IAB20 Travel
tourist attraction tourist attractions in islamabad,0.85,IAB20 Travel
tourist attraction tourism in khyber pakhtunkhwa,0.85,IAB20 Travel
"tourist attraction tourism in punjab, pakistanlist of tourist sites in lahorelist of parks and gardens in lahore",0.85,IAB20 Travel
tourist attraction tourism in sindhtourism in karachilist of tourist attractions in karachilist of parks and gardens in karachi,0.85,IAB20 Travel
tourist attraction tourist sites in lahorelist of parks and gardens in lahore,0.85,IAB20 Travel
tourist attraction parks and gardens in lahore,0.85,IAB20 Travel
tourist attraction tourism in karachilist of tourist attractions in karachilist of parks and gardens in karachi,0.85,IAB20 Travel
tourist attraction tourist attractions in karachi,0.85,IAB20 Travel
tourist attraction parks and gardens in karachi,0.85,IAB20 Travel
tourist attraction attractions in papua new guinea,0.85,IAB20 Travel
tourist attraction tourist attractions in lima,0.85,IAB20 Travel
tourist attraction tourist attraction in the philippines,0.85,IAB20 Travel
tourist attraction tourist attractions in warsaw,0.85,IAB20 Travel
tourist attraction world heritage sites in portugal,0.85,IAB20 Travel
tourist attraction christ the kingstatue inalmada,0.85,IAB20 Travel
tourist attraction sanctuary of our ladyinfátima,0.85,IAB20 Travel
"tourist attraction marinha beachinlagoa, algarve",0.85,IAB20 Travel
tourist attraction moscow tourist attractions,0.85,IAB20 Travel
tourist attraction landmarks of saint petersburg,0.85,IAB20 Travel
tourist attraction tourist attractions in singapore,0.85,IAB20 Travel
tourist attraction south korean tourist attractions,0.85,IAB20 Travel
tourist attraction national parks of spain,0.85,IAB20 Travel
tourist attraction world heritage sites in spain,0.85,IAB20 Travel
tourist attraction lists of tourist attractions in switzerland,0.85,IAB20 Travel
tourist attraction museums in taiwan,0.85,IAB20 Travel
tourist attraction tourist attractions in taipei,0.85,IAB20 Travel
tourist attraction tourist attractions in taiwan,0.85,IAB20 Travel
tourist attraction tourism in bangkok,0.85,IAB20 Travel
tourist attraction national parks of thailand,0.85,IAB20 Travel
tourist attraction world heritage sites in thailand,0.85,IAB20 Travel
tourist attraction museums in ukraine,0.85,IAB20 Travel
tourist attraction world heritage sites in ukraine,0.85,IAB20 Travel
tourist attraction tourist attractions in the united arab emirates,0.85,IAB20 Travel
tourist attraction heritage railroads in the united states,0.85,IAB20 Travel
tourist attraction botanical gardens and arboretums in the united states,0.85,IAB20 Travel
tourist attraction museums in the united states,0.85,IAB20 Travel
tourist attraction national parks in the united states,0.85,IAB20 Travel
tourist attraction art museums,0.85,IAB20 Travel
tourist attraction society portal,0.85,IAB20 Travel
tourist attraction lists portal,0.85,IAB20 Travel
tourist attraction vacation spot (disambiguation),0.85,IAB20 Travel
tourist attraction landmark,0.85,IAB20 Travel
tourist attraction accessible,0.85,IAB20 Travel
tourist attraction adventure,0.85,IAB20 Travel
tourist attraction agritourism,0.85,IAB20 Travel
tourist attraction alternative,0.85,IAB20 Travel
tourist attraction atomic,0.85,IAB20 Travel
tourist attraction backpacking,0.85,IAB20 Travel
tourist attraction beachgoing,0.85,IAB20 Travel
tourist attraction bicycle touring,0.85,IAB20 Travel
tourist attraction birth,0.85,IAB20 Travel
tourist attraction business,0.85,IAB20 Travel
tourist attraction culinaryenotourism,0.85,IAB20 Travel
tourist attraction culturalarchaeologicalfilmliterarybookstoretolkienmusicpop-culture,0.85,IAB20 Travel
tourist attraction darkdisasterholocaustwar,0.85,IAB20 Travel
tourist attraction domestic,0.85,IAB20 Travel
tourist attraction ecotourismshark,0.85,IAB20 Travel
tourist attraction experiential,0.85,IAB20 Travel
tourist attraction extreme,0.85,IAB20 Travel
tourist attraction fashion,0.85,IAB20 Travel
tourist attraction garden,0.85,IAB20 Travel
tourist attraction genealogyheritageidentity,0.85,IAB20 Travel
tourist attraction geotourism,0.85,IAB20 Travel
tourist attraction industrial,0.85,IAB20 Travel
tourist attraction internationalvolunteering,0.85,IAB20 Travel
tourist attraction jungle,0.85,IAB20 Travel
tourist attraction justice,0.85,IAB20 Travel
tourist attraction lgbt,0.85,IAB20 Travel
tourist attraction medical,0.85,IAB20 Travel
"tourist attraction mice (meetings, incentives, conferences, exhibitions)",0.85,IAB20 Travel
tourist attraction nautical,0.85,IAB20 Travel
