text,confidence,iab_label
board game suffragetto,0.85,IAB9 Hobbies & Interests
board game sugoroku,0.85,IAB9 Hobbies & Interests
board game summoner wars (second edition),0.85,IAB9 Hobbies & Interests
board game ta yü,0.85,IAB9 Hobbies & Interests
board game tâb,0.85,IAB9 Hobbies & Interests
board game tafl(tablut),0.85,IAB9 Hobbies & Interests
board game tantrix,0.85,IAB9 Hobbies & Interests
board game tak,0.85,IAB9 Hobbies & Interests
"board game twilight struggle: the cold war, 1945–1989",0.85,IAB9 Hobbies & Interests
board game verquere,0.85,IAB9 Hobbies & Interests
board game xiangqi(chinese chess),0.85,IAB9 Hobbies & Interests
board game yinsh,0.85,IAB9 Hobbies & Interests
board game zèrtz,0.85,IAB9 Hobbies & Interests
board game 13 dead end drive,0.85,IAB9 Hobbies & Interests
board game 1313 dead end drive,0.85,IAB9 Hobbies & Interests
board game american megafauna,0.85,IAB9 Hobbies & Interests
board game anti-monopoly,0.85,IAB9 Hobbies & Interests
board game attack!,0.85,IAB9 Hobbies & Interests
board game axis & allies,0.85,IAB9 Hobbies & Interests
board game bang!,0.85,IAB9 Hobbies & Interests
board game battle sheep,0.85,IAB9 Hobbies & Interests
board game betrayal at house on the hill,0.85,IAB9 Hobbies & Interests
board game blokus,0.85,IAB9 Hobbies & Interests
board game blood feud in new york,0.85,IAB9 Hobbies & Interests
board game blue max,0.85,IAB9 Hobbies & Interests
board game bookchase,0.85,IAB9 Hobbies & Interests
board game castle risk,0.85,IAB9 Hobbies & Interests
board game clue jr.: case of the missing pet,0.85,IAB9 Hobbies & Interests
board game coppit,0.85,IAB9 Hobbies & Interests
board game diplomacy,0.85,IAB9 Hobbies & Interests
board game djambi,0.85,IAB9 Hobbies & Interests
board game doom: the boardgame,0.85,IAB9 Hobbies & Interests
board game eclipse: new dawn for the galaxy,0.85,IAB9 Hobbies & Interests
board game the farming game,0.85,IAB9 Hobbies & Interests
board game finance,0.85,IAB9 Hobbies & Interests
board game ghettopoly,0.85,IAB9 Hobbies & Interests
board game glückshaus,0.85,IAB9 Hobbies & Interests
board game the great train robbery,0.85,IAB9 Hobbies & Interests
board game heroscape,0.85,IAB9 Hobbies & Interests
"board game hey, that's my fish!",0.85,IAB9 Hobbies & Interests
board game hotel,0.85,IAB9 Hobbies & Interests
board game jenga,0.85,IAB9 Hobbies & Interests
board game king of tokyo,0.85,IAB9 Hobbies & Interests
board game king oil,0.85,IAB9 Hobbies & Interests
board game ludo,0.85,IAB9 Hobbies & Interests
board game mikado,0.85,IAB9 Hobbies & Interests
board game monopoly,0.85,IAB9 Hobbies & Interests
board game poleconomy,0.85,IAB9 Hobbies & Interests
board game risk,0.85,IAB9 Hobbies & Interests
board game shadow hunters,0.85,IAB9 Hobbies & Interests
board game shengguan tu,0.85,IAB9 Hobbies & Interests
board game shogun/samurai swords,0.85,IAB9 Hobbies & Interests
board game solarquest,0.85,IAB9 Hobbies & Interests
board game sopwith,0.85,IAB9 Hobbies & Interests
board game spy alley,0.85,IAB9 Hobbies & Interests
board game star wars epic duels,0.85,IAB9 Hobbies & Interests
board game star wars tactics,0.85,IAB9 Hobbies & Interests
board game starcraft: the board game,0.85,IAB9 Hobbies & Interests
board game strange synergy,0.85,IAB9 Hobbies & Interests
board game summit,0.85,IAB9 Hobbies & Interests
board game teg,0.85,IAB9 Hobbies & Interests
board game terakh,0.85,IAB9 Hobbies & Interests
board game titan,0.85,IAB9 Hobbies & Interests
board game tri-nim,0.85,IAB9 Hobbies & Interests
board game triumph,0.85,IAB9 Hobbies & Interests
board game tsuro,0.85,IAB9 Hobbies & Interests
board game tsuro of the seas,0.85,IAB9 Hobbies & Interests
"board game war on terror, the boardgame",0.85,IAB9 Hobbies & Interests
board game cartagena,0.85,IAB9 Hobbies & Interests
board game chicken cha cha cha,0.85,IAB9 Hobbies & Interests
board game formula d,0.85,IAB9 Hobbies & Interests
board game game of the goose,0.85,IAB9 Hobbies & Interests
board game hare and tortoise,0.85,IAB9 Hobbies & Interests
board game mississippi queen,0.85,IAB9 Hobbies & Interests
board game transformers,0.85,IAB9 Hobbies & Interests
board game 18xx,0.85,IAB9 Hobbies & Interests
board game 221b baker street: the master detective game,0.85,IAB9 Hobbies & Interests
board game 30 seconds,0.85,IAB9 Hobbies & Interests
board game about time,0.85,IAB9 Hobbies & Interests
board game acquire,0.85,IAB9 Hobbies & Interests
board game acronymble,0.85,IAB9 Hobbies & Interests
board game afrikan tähti,0.85,IAB9 Hobbies & Interests
board game agricola,0.85,IAB9 Hobbies & Interests
board game air charter,0.85,IAB9 Hobbies & Interests
board game aksharit,0.85,IAB9 Hobbies & Interests
board game aladdin's dragons,0.85,IAB9 Hobbies & Interests
board game alhambra,0.85,IAB9 Hobbies & Interests
board game alias,0.85,IAB9 Hobbies & Interests
board game amun-re,0.85,IAB9 Hobbies & Interests
board game arkham horror,0.85,IAB9 Hobbies & Interests
board game articulate!,0.85,IAB9 Hobbies & Interests
board game auf achse,0.85,IAB9 Hobbies & Interests
board game australia,0.85,IAB9 Hobbies & Interests
board game ave caesar,0.85,IAB9 Hobbies & Interests
board game azul,0.85,IAB9 Hobbies & Interests
board game bailout! the game,0.85,IAB9 Hobbies & Interests
board game balderdash,0.85,IAB9 Hobbies & Interests
board game barbarossa,0.85,IAB9 Hobbies & Interests
board game battlestar galactica,0.85,IAB9 Hobbies & Interests
board game bezzerwizzer,0.85,IAB9 Hobbies & Interests
board game blankety blank,0.85,IAB9 Hobbies & Interests
board game blood rage,0.85,IAB9 Hobbies & Interests
board game bonkers!,0.85,IAB9 Hobbies & Interests
board game brain chain,0.85,IAB9 Hobbies & Interests
board game buccaneer,0.85,IAB9 Hobbies & Interests
board game camel up,0.85,IAB9 Hobbies & Interests
board game candy land,0.85,IAB9 Hobbies & Interests
board game can't stop,0.85,IAB9 Hobbies & Interests
board game capitol,0.85,IAB9 Hobbies & Interests
board game carcassonne,0.85,IAB9 Hobbies & Interests
board game careers,0.85,IAB9 Hobbies & Interests
board game caribbean,0.85,IAB9 Hobbies & Interests
board game caylus,0.85,IAB9 Hobbies & Interests
board game chinese checkers(sternhalma),0.85,IAB9 Hobbies & Interests
board game chowka bhara,0.85,IAB9 Hobbies & Interests
board game chromino,0.85,IAB9 Hobbies & Interests
board game cirkis,0.85,IAB9 Hobbies & Interests
board game civilization,0.85,IAB9 Hobbies & Interests
board game clans,0.85,IAB9 Hobbies & Interests
board game clue/cluedo,0.85,IAB9 Hobbies & Interests
board game codenames,0.85,IAB9 Hobbies & Interests
board game coin hopping—washington d.c.,0.85,IAB9 Hobbies & Interests
board game colt express,0.85,IAB9 Hobbies & Interests
board game concept,0.85,IAB9 Hobbies & Interests
board game conspiracy,0.85,IAB9 Hobbies & Interests
board game continuo,0.85,IAB9 Hobbies & Interests
board game cosmic encounter,0.85,IAB9 Hobbies & Interests
board game catan(the settlers of catan),0.85,IAB9 Hobbies & Interests
board game cranium,0.85,IAB9 Hobbies & Interests
board game crosstrack,0.85,IAB9 Hobbies & Interests
board game dark tower,0.85,IAB9 Hobbies & Interests
board game dead of winter: a cross roads game,0.85,IAB9 Hobbies & Interests
board game diamant,0.85,IAB9 Hobbies & Interests
board game dixit,0.85,IAB9 Hobbies & Interests
board game dominion,0.85,IAB9 Hobbies & Interests
board game don't miss the boat,0.85,IAB9 Hobbies & Interests
board game don't quote me,0.85,IAB9 Hobbies & Interests
board game dorn,0.85,IAB9 Hobbies & Interests
board game drunter und drüber,0.85,IAB9 Hobbies & Interests
board game dune,0.85,IAB9 Hobbies & Interests
board game dungeons & dragons,0.85,IAB9 Hobbies & Interests
board game el grande,0.85,IAB9 Hobbies & Interests
board game elfenland,0.85,IAB9 Hobbies & Interests
board game enchanted forest,0.85,IAB9 Hobbies & Interests
board game entdecker,0.85,IAB9 Hobbies & Interests
board game everdell,0.85,IAB9 Hobbies & Interests
board game escape from atlantis,0.85,IAB9 Hobbies & Interests
board game a feast for odin,0.85,IAB9 Hobbies & Interests
board game fictionary,0.85,IAB9 Hobbies & Interests
board game figure it out,0.85,IAB9 Hobbies & Interests
board game fireball island,0.85,IAB9 Hobbies & Interests
board game focus,0.85,IAB9 Hobbies & Interests
board game fresco,0.85,IAB9 Hobbies & Interests
board game game for fame,0.85,IAB9 Hobbies & Interests
board game the game of life,0.85,IAB9 Hobbies & Interests
board game gift trap,0.85,IAB9 Hobbies & Interests
board game giganten,0.85,IAB9 Hobbies & Interests
board game girl talk,0.85,IAB9 Hobbies & Interests
board game the golf game: par excellence,0.85,IAB9 Hobbies & Interests
board game gridiron master,0.85,IAB9 Hobbies & Interests
board game halma,0.85,IAB9 Hobbies & Interests
board game history of the world,0.85,IAB9 Hobbies & Interests
board game hoity toity,0.85,IAB9 Hobbies & Interests
board game hūsker dū?,0.85,IAB9 Hobbies & Interests
board game i'm the boss!,0.85,IAB9 Hobbies & Interests
board game imhotep,0.85,IAB9 Hobbies & Interests
board game imperial,0.85,IAB9 Hobbies & Interests
board game indigo,0.85,IAB9 Hobbies & Interests
board game ingenious,0.85,IAB9 Hobbies & Interests
board game inkan aarre,0.85,IAB9 Hobbies & Interests
board game java,0.85,IAB9 Hobbies & Interests
board game john company,0.85,IAB9 Hobbies & Interests
board game journey through europe,0.85,IAB9 Hobbies & Interests
board game junta,0.85,IAB9 Hobbies & Interests
board game karuba,0.85,IAB9 Hobbies & Interests
board game keltis,0.85,IAB9 Hobbies & Interests
board game kill doctor lucky,0.85,IAB9 Hobbies & Interests
board game kingdomino,0.85,IAB9 Hobbies & Interests
board game kingdoms,0.85,IAB9 Hobbies & Interests
board game labyrinth,0.85,IAB9 Hobbies & Interests
board game landslide,0.85,IAB9 Hobbies & Interests
board game las vegas,0.85,IAB9 Hobbies & Interests
board game le havre,0.85,IAB9 Hobbies & Interests
board game the logo board game,0.85,IAB9 Hobbies & Interests
board game the london game,0.85,IAB9 Hobbies & Interests
board game lords of waterdeep,0.85,IAB9 Hobbies & Interests
board game löwenherz,0.85,IAB9 Hobbies & Interests
board game luck of the draw,0.85,IAB9 Hobbies & Interests
board game die macher,0.85,IAB9 Hobbies & Interests
board game the mad magazine game,0.85,IAB9 Hobbies & Interests
board game the magic labyrinth,0.85,IAB9 Hobbies & Interests
board game mahjong,0.85,IAB9 Hobbies & Interests
board game malefiz,0.85,IAB9 Hobbies & Interests
board game mall madness,0.85,IAB9 Hobbies & Interests
board game manhattan,0.85,IAB9 Hobbies & Interests
board game masterpiece,0.85,IAB9 Hobbies & Interests
board game medici,0.85,IAB9 Hobbies & Interests
board game medina,0.85,IAB9 Hobbies & Interests
board game mensch ärgere dich nicht,0.85,IAB9 Hobbies & Interests
board game merchant of venus,0.85,IAB9 Hobbies & Interests
board game metro,0.85,IAB9 Hobbies & Interests
board game mexica,0.85,IAB9 Hobbies & Interests
board game mine a million,0.85,IAB9 Hobbies & Interests
board game modern art,0.85,IAB9 Hobbies & Interests
board game mutant meeples,0.85,IAB9 Hobbies & Interests
board game near and far,0.85,IAB9 Hobbies & Interests
board game niagara,0.85,IAB9 Hobbies & Interests
board game omega virus,0.85,IAB9 Hobbies & Interests
board game ouija,0.85,IAB9 Hobbies & Interests
board game outrage!,0.85,IAB9 Hobbies & Interests
board game pack & stack,0.85,IAB9 Hobbies & Interests
board game pank-a-squith,0.85,IAB9 Hobbies & Interests
board game parcheesi,0.85,IAB9 Hobbies & Interests
board game parqués,0.85,IAB9 Hobbies & Interests
board game pay day,0.85,IAB9 Hobbies & Interests
board game personal preference,0.85,IAB9 Hobbies & Interests
board game pictionary,0.85,IAB9 Hobbies & Interests
board game pirate's cove,0.85,IAB9 Hobbies & Interests
board game power grid,0.85,IAB9 Hobbies & Interests
board game primordial soup,0.85,IAB9 Hobbies & Interests
board game the princes of florence,0.85,IAB9 Hobbies & Interests
board game probe,0.85,IAB9 Hobbies & Interests
board game puerto rico,0.85,IAB9 Hobbies & Interests
board game puzzle,0.85,IAB9 Hobbies & Interests
board game qin,0.85,IAB9 Hobbies & Interests
board game the quest of the philosopher's stone,0.85,IAB9 Hobbies & Interests
board game quoridor,0.85,IAB9 Hobbies & Interests
board game ra,0.85,IAB9 Hobbies & Interests
board game rail baron,0.85,IAB9 Hobbies & Interests
board game railway rivals,0.85,IAB9 Hobbies & Interests
board game ricochet robots,0.85,IAB9 Hobbies & Interests
"board game rivers, roads & rails",0.85,IAB9 Hobbies & Interests
board game roborally,0.85,IAB9 Hobbies & Interests
board game rummoli,0.85,IAB9 Hobbies & Interests
board game saint petersburg,0.85,IAB9 Hobbies & Interests
board game samurai,0.85,IAB9 Hobbies & Interests
board game san marco,0.85,IAB9 Hobbies & Interests
board game scattergories,0.85,IAB9 Hobbies & Interests
board game scene it?,0.85,IAB9 Hobbies & Interests
board game scotland yard,0.85,IAB9 Hobbies & Interests
board game scoundrels of skullport,0.85,IAB9 Hobbies & Interests
board game scrabble,0.85,IAB9 Hobbies & Interests
board game scythe,0.85,IAB9 Hobbies & Interests
board game sequence,0.85,IAB9 Hobbies & Interests
board game shadows over camelot,0.85,IAB9 Hobbies & Interests
board game sherlock holmes: consulting detective,0.85,IAB9 Hobbies & Interests
board game skirrid,0.85,IAB9 Hobbies & Interests
board game small world,0.85,IAB9 Hobbies & Interests
board game snakes and ladders,0.85,IAB9 Hobbies & Interests
board game sorry!,0.85,IAB9 Hobbies & Interests
board game splendor,0.85,IAB9 Hobbies & Interests
board game squatter,0.85,IAB9 Hobbies & Interests
board game stock ticker,0.85,IAB9 Hobbies & Interests
board game taj mahal,0.85,IAB9 Hobbies & Interests
board game take it easy,0.85,IAB9 Hobbies & Interests
board game take the galaxy,0.85,IAB9 Hobbies & Interests
board game terraforming mars,0.85,IAB9 Hobbies & Interests
board game terra mystica,0.85,IAB9 Hobbies & Interests
board game through the ages: a story of civilization,0.85,IAB9 Hobbies & Interests
board game through the desert,0.85,IAB9 Hobbies & Interests
board game thurn and taxis,0.85,IAB9 Hobbies & Interests
board game ticket to ride,0.85,IAB9 Hobbies & Interests
board game tigris and euphrates,0.85,IAB9 Hobbies & Interests
board game tikal,0.85,IAB9 Hobbies & Interests
board game timberland,0.85,IAB9 Hobbies & Interests
board game time's up!,0.85,IAB9 Hobbies & Interests
board game top secret spies,0.85,IAB9 Hobbies & Interests
board game torres,0.85,IAB9 Hobbies & Interests
board game totopoly,0.85,IAB9 Hobbies & Interests
board game tracks to telluride,0.85,IAB9 Hobbies & Interests
board game transamerica,0.85,IAB9 Hobbies & Interests
board game travel go,0.85,IAB9 Hobbies & Interests
board game trivial pursuit,0.85,IAB9 Hobbies & Interests
board game trouble,0.85,IAB9 Hobbies & Interests
board game twilight imperium,0.85,IAB9 Hobbies & Interests
board game ubongo,0.85,IAB9 Hobbies & Interests
board game upwords,0.85,IAB9 Hobbies & Interests
board game vanished planet,0.85,IAB9 Hobbies & Interests
board game vinci,0.85,IAB9 Hobbies & Interests
board game wingspan,0.85,IAB9 Hobbies & Interests
board game yahtzee,0.85,IAB9 Hobbies & Interests
board game yut,0.85,IAB9 Hobbies & Interests
board game yunnori,0.85,IAB9 Hobbies & Interests
board game zombies!!!,0.85,IAB9 Hobbies & Interests
board game catan,0.85,IAB9 Hobbies & Interests
board game kolejka,0.85,IAB9 Hobbies & Interests
board game københavn,0.85,IAB9 Hobbies & Interests
board game mr. trucker,0.85,IAB9 Hobbies & Interests
board game race for the galaxy,0.85,IAB9 Hobbies & Interests
board game risk 2210 a.d.,0.85,IAB9 Hobbies & Interests
board game root,0.85,IAB9 Hobbies & Interests
board game sentinels of the multiverse,0.85,IAB9 Hobbies & Interests
board game triopoly,0.85,IAB9 Hobbies & Interests
board game blockhead!,0.85,IAB9 Hobbies & Interests
board game buckaroo!,0.85,IAB9 Hobbies & Interests
board game camp granada,0.85,IAB9 Hobbies & Interests
board game carrom,0.85,IAB9 Hobbies & Interests
board game chapayev,0.85,IAB9 Hobbies & Interests
board game crokinole,0.85,IAB9 Hobbies & Interests
board game dart wars,0.85,IAB9 Hobbies & Interests
board game gnip gnop,0.85,IAB9 Hobbies & Interests
board game hungry hungry hippos,0.85,IAB9 Hobbies & Interests
board game kerplunk,0.85,IAB9 Hobbies & Interests
board game perfection,0.85,IAB9 Hobbies & Interests
board game polarity,0.85,IAB9 Hobbies & Interests
board game subbuteo,0.85,IAB9 Hobbies & Interests
board game twister,0.85,IAB9 Hobbies & Interests
board game villa paletti,0.85,IAB9 Hobbies & Interests
board game catan junior,0.85,IAB9 Hobbies & Interests
board game don't break the ice,0.85,IAB9 Hobbies & Interests
board game don't wake daddy,0.85,IAB9 Hobbies & Interests
board game forbidden bridge,0.85,IAB9 Hobbies & Interests
board game hey pa! there's a goat on the roof,0.85,IAB9 Hobbies & Interests
board game hi ho! cherry-o,0.85,IAB9 Hobbies & Interests
board game the kids of catan,0.85,IAB9 Hobbies & Interests
board game mouse trap,0.85,IAB9 Hobbies & Interests
board game snakes and ladders(chutes and ladders),0.85,IAB9 Hobbies & Interests
board game space hop,0.85,IAB9 Hobbies & Interests
board game battlestar galactica: the board game,0.85,IAB9 Hobbies & Interests
board game castle panic,0.85,IAB9 Hobbies & Interests
board game flash point: fire rescue,0.85,IAB9 Hobbies & Interests
board game forbidden island,0.85,IAB9 Hobbies & Interests
board game freedom: the underground railroad,0.85,IAB9 Hobbies & Interests
board game gloomhaven,0.85,IAB9 Hobbies & Interests
board game hanabi,0.85,IAB9 Hobbies & Interests
board game just one,0.85,IAB9 Hobbies & Interests
board game lord of the rings,0.85,IAB9 Hobbies & Interests
board game pandemic,0.85,IAB9 Hobbies & Interests
board game space alert,0.85,IAB9 Hobbies & Interests
board game spirit island,0.85,IAB9 Hobbies & Interests
board game what next?,0.85,IAB9 Hobbies & Interests
board game xcom,0.85,IAB9 Hobbies & Interests
board game 25 words or less,0.85,IAB9 Hobbies & Interests
board game alfapet,0.85,IAB9 Hobbies & Interests
board game bananagrams,0.85,IAB9 Hobbies & Interests
board game the big taboo,0.85,IAB9 Hobbies & Interests
board game boggle,0.85,IAB9 Hobbies & Interests
board game kings cribbage,0.85,IAB9 Hobbies & Interests
board game thiruthamizh,0.85,IAB9 Hobbies & Interests
board game trickster,0.85,IAB9 Hobbies & Interests
board game words with friends,0.85,IAB9 Hobbies & Interests
board game flibbix,0.85,IAB9 Hobbies & Interests
board game hanafuda,0.85,IAB9 Hobbies & Interests
board game icehouse pieces,0.85,IAB9 Hobbies & Interests
board game stonehenge,0.85,IAB9 Hobbies & Interests
board game piecepack,0.85,IAB9 Hobbies & Interests
board game games portal,0.85,IAB9 Hobbies & Interests
board game lists portal,0.85,IAB9 Hobbies & Interests
board game spiel des jahres(game of the year),0.85,IAB9 Hobbies & Interests
board game games 100,0.85,IAB9 Hobbies & Interests
board game board wargames,0.85,IAB9 Hobbies & Interests
board game japanese board games,0.85,IAB9 Hobbies & Interests
board game mancala games,0.85,IAB9 Hobbies & Interests
board game board game publishers,0.85,IAB9 Hobbies & Interests
board game game manufacturers,0.85,IAB9 Hobbies & Interests
board game cross and circle games,0.85,IAB9 Hobbies & Interests
board game board game geek,0.85,IAB9 Hobbies & Interests
board game a zen guide to board games,0.85,IAB9 Hobbies & Interests
board game gamerate game database,0.85,IAB9 Hobbies & Interests
board game board games land,0.85,IAB9 Hobbies & Interests
board game board game theories,0.85,IAB9 Hobbies & Interests
card game whist group.a standardwhist packis used with cards ranking in theirnatural orderand four players playing in partnerships of two. usually a trump suit is nominated through turning a card or bidding and the aim is to win as many tricks as possible.,0.85,IAB9 Hobbies & Interests
card game no trump games. as above but there is no trump suit.,0.85,IAB9 Hobbies & Interests
"card game put group. input, tricks are won by the highest card regardless of suit.treysare usually highest.",0.85,IAB9 Hobbies & Interests
card game last trick group. the player who makes the last trick wins (or loses) the hand.,0.85,IAB9 Hobbies & Interests
card game trump group. either trump games in which fewer cards are dealt (e.g. 5) or in which there arechosen suits.,0.85,IAB9 Hobbies & Interests
card game ombre group.ombreintroduced one of the two most significant features in the history of card games: bidding. other common characteristics of this family are 3matadorsand atalonof undealt cards.,0.85,IAB9 Hobbies & Interests
"card game boston group. games of thebostongroup are played like whist, but players formalliancesof two or three players depending on the outcome of bidding.",0.85,IAB9 Hobbies & Interests
card game auction whist group.auction or bid whistgames involved fixed partnerships and an auction to determine the contract to be played.,0.85,IAB9 Hobbies & Interests
card game preference group. games of thepréférencefamily are typically for three players who 10 cards each from a 32-card pack and bid to play alone against the other two.,0.85,IAB9 Hobbies & Interests
card game exact bidding group. players bid the exact number of tricks they expect to take and must achieve that to win.,0.85,IAB9 Hobbies & Interests
"card game multi-trick group. mostly oriental games in which several cards may be led to a trick at once. however, some european games of the trump group, such asbruus, also include this feature.",0.85,IAB9 Hobbies & Interests
"card game tarot games. alltarot gamesusetarot cardsfor their original purpose of playing games and are either french- or spanish-suited. the tarots form a special trump suit and the counting cards are the highest, second highest and lowest trumps along with thecourt cards. there are usually bonuses for certain feats or card combinations and most games have multiple contracts which the players may bid for. notable examples include  germancego, austriantarock,french tarotand italianminchiate.",0.85,IAB9 Hobbies & Interests
"card game manille group.a small group of mainly french and spanish games originating in""malille""characterized by the top card being the 9 in spanish games or the 10 in belgian and french games. additional counters are the akqj.",0.85,IAB9 Hobbies & Interests
"card game couillon group.a small group from thebeneluxcountries in which the counters and highest cards are the ace (4), king (3), queen (2) and jack (1). a typical member is luxembourgischkonter a matt.",0.85,IAB9 Hobbies & Interests
"card game trappola group.this family is virtually extinct. its progenitor,trappola, was a venetian game that emerged in the 1500s and was played with a special pack that is still available frompiatniktoday. the counters are the ace (6), king (5), knight (4) and jack (3). there were bonuses for certain trick-winning feats.",0.85,IAB9 Hobbies & Interests
"card game all fours group.based on the old english game ofall foursin which there were game points for high (highest trump), low (lowest trump), jack (of trumps) and game (most card points). surviving members of the group include americanpitch, britishphatand irishdon.",0.85,IAB9 Hobbies & Interests
"card game ace–ten games. theace–ten familyincludes most of the national games of europe including germanskat, frenchbelote, dutchklaverjas, austrianschnapsen, spanishtute, swissjass, portuguesesueca, italianbriscolaand czechmariáš.pinochleis an american example of french or swiss origin. ace–ten games may be further subdivided into theschafkopfgroup,marriage group(which includes thejassgroup), thesedma groupand thegerman tarokgroup (which includes american games likefrogandsix-bid solo.",0.85,IAB9 Hobbies & Interests
"card game tresette group.tressetteis an italian game with the odd card ranking of 32akqj7654. aces count 1 point, treys, deuces and courts are worth1⁄3point each. most are italian variants of tressette, but les quatre sept is played in canada.",0.85,IAB9 Hobbies & Interests
"card game reverse games. historically the most significant wasreversis, now rarely played. the best known reverse game today isblack lady, often calledheartsalthough that name also refers to a simpler reverse game. reverse games often feature incompendium games.",0.85,IAB9 Hobbies & Interests
"card game miscellaneous games. these include small families of oriental games such as the king-ten-five group, in which the counters are the kings and tens (10 each) and fives (5), and picture group, in which the akqjt are worth 1 point each and in whichelfernis the only western example. of historical interest aregleekandpenneech, whilecuccois one played with a special cucco pack.",0.85,IAB9 Hobbies & Interests
card game most cards. the aim is to capture as many cards as possible. most plain trick games fall into this group.,0.85,IAB9 Hobbies & Interests
"card game fewest cards.common incompendium games, otherwise rare. often occurs as a contract within a game known as amisère,bettel, null or nolo.",0.85,IAB9 Hobbies & Interests
card game exact number of cards. to win games of theexact bidding groupa player must take the exact number of tricks bid.,0.85,IAB9 Hobbies & Interests
