text,iab_label,confidence,source
erykah badu kisses news reporter live broadcast,IAB12 News,0.82,natural
fox news nabs halfhour interview hillary clinton,IAB12 News,0.82,natural
jessica simpson wedding news exhusband nick lachey vanessa,IAB12 News,0.82,natural
reports pistorius mentally ill killing,IAB12 News,0.82,natural
shocking truth,IAB12 News,0.82,natural
peaches geldof died aged 25 uk news motheroftwos death,IAB12 News,0.82,natural
diane sawyer steps role abcs evening news,IAB12 News,0.82,natural
news american idol oops singer caused j lo drop fbomb,IAB12 News,0.82,natural
final fed climate report present dire picture fox29 wflx tv west palm,IAB12 News,0.82,natural
theres pretty bad news men beards,IAB12 News,0.82,natural
things get superawkward cnbc discusses whether tim cook gay,IAB12 News,0.82,natural
hot mess actress stacey dash becomes fox news commentator,IAB12 News,0.82,natural
today news remembering ruby dee,IAB12 News,0.81,natural
erykah badu crashes live newscast,IAB12 News,0.81,natural
wjtv news channel 12 internet tv case justices show concern,IAB12 News,0.81,natural
erykah badu tries kiss local news anchor live tv,IAB12 News,0.81,natural
today news jesus wife papyrus fake experts say,IAB12 News,0.81,natural
euronews prorussian rebels donetsk fear government troops launch,IAB12 News,0.81,natural
fox news bob beckel calls bachelorette star andi dorfman slt five,IAB12 News,0.81,natural
new york times china russia said reach major gas deal,IAB12 News,0.81,natural
hillary clinton books interview fox news,IAB12 News,0.81,natural
abc news anchors correspondents reveal barbara walters inspired,IAB12 News,0.81,natural
top news astrazeneca rejects pfizers gbp69 billion final offer,IAB12 News,0.81,natural
hillary clinton sit fox news june report,IAB12 News,0.81,natural
oracle corporation orcl news oracle appears undervalued sap ag adr,IAB12 News,0.81,natural
climate change facts news weather federal report warns increased,IAB12 News,0.81,natural
news american idol xiii,IAB12 News,0.81,natural
brittany murphys last film something wicked gets release date news,IAB12 News,0.81,natural
citigroup inc c news fed loves hate citi,IAB12 News,0.81,natural
angelina jolie reportedly getting ready undergo hysterectomy,IAB12 News,0.81,natural
ryan lewis talks mothers battle hiv cbs morning,IAB12 News,0.81,natural
anchor leaving good morning america,IAB12 News,0.81,natural
celebrity news ann b davis dies,IAB12 News,0.81,natural
2 recalls push gm total 48m month 14 news wfie evansville,IAB12 News,0.81,natural
breaking obama picks former procter gamble head lead veterans affairs,IAB12 News,0.81,natural
pioneer natural resources pxd sharply higher export news,IAB12 News,0.81,natural
top female us news anchor diane sawyer steps,IAB12 News,0.81,natural
news 2 minutes,IAB12 News,0.81,natural
massive dirt pile may led bridge closure nbc29 wvir charlottesville,IAB12 News,0.81,natural
diane sawyer steps anchor abcs world news,IAB12 News,0.81,natural
trending news flaming lips release sgt peppers lonely hearts club,IAB12 News,0.81,natural
stocks go nowhere merger news heres,IAB12 News,0.81,natural
piers morgan bows cnn show final call change absurd us gun,IAB12 News,0.81,natural
news wrap un says polio outbreak global emergency,IAB12 News,0.81,natural
mountain dirt suspected bridge closure spokane north idaho news,IAB12 News,0.81,natural
newsmakers actor held wifes slaying,IAB12 News,0.81,natural
new details california killer victims,IAB12 News,0.8,natural
fox unveils schedule cutting back idol,IAB12 News,0.8,natural
mers news middle east respiratory syndrome case confirmed florida,IAB12 News,0.8,natural
exxonmobil gas station dallas dallas morning news file photo,IAB12 News,0.8,natural
newsalert ebola ruled case sick saskatchewan man,IAB12 News,0.8,natural
lawyer dont let aaron hernandez get paid nbc4 columbus ohio news,IAB12 News,0.8,natural
samantha harris cancer news former dancing stars host endures,IAB12 News,0.8,natural
nbc wins week among big 4 key demo,IAB12 News,0.8,natural
prairie chicken listed threatened san jose mercury news,IAB12 News,0.8,natural
breaking hair news kim kardashian blonde,IAB12 News,0.8,natural
theres bad news people smoke ecigarettes,IAB12 News,0.8,natural
new report shows cases child autism,IAB12 News,0.8,natural
watch erykah badu interrupts live news report shia labeoufs arrest,IAB12 News,0.8,natural
report justin bieber investigated attempted robbery,IAB12 News,0.8,natural
amy robach named news anchor good morning america,IAB12 News,0.8,natural
merkel athens praises greek reform progress wncn news weather,IAB12 News,0.8,natural
news dancing stars recap surprise double elimination,IAB12 News,0.8,natural
heres whats trending avalanche kills 12 chelsea clinton news aca,IAB12 News,0.8,natural
new ceo air products announced,IAB12 News,0.8,natural
home news lindsay mosquitoes test positive,IAB12 News,0.8,natural
diane sawyer signs abcs world news,IAB12 News,0.8,natural
miley cyrus news updates 2014 miley flashes nipple accidental new nip,IAB12 News,0.8,natural
university kansas hospital st lukes among nations best us news,IAB12 News,0.8,natural
tabloid unearth lindsay lohans handwritten list hookups,IAB12 News,0.8,natural
miley cyrus hospitalized leonardo dicaprio cant fight video celebrity news,IAB12 News,0.8,natural
fox news hires clueless star dash commentator,IAB12 News,0.8,natural
blood moon bad news good news,IAB12 News,0.8,natural
apnewsbreak obama actions test workplace ideas,IAB12 News,0.8,natural
ntsb faults pilot mismanagment asiana flight 7news boston whdhtv,IAB12 News,0.8,natural
credit suisse 885m us lawsuit settlement wncn news weather,IAB12 News,0.8,natural
stock market rises merger news ktvn channel 2 reno tahoe news,IAB12 News,0.8,natural
bayonne times edition front back page news saturday april 19 2014,IAB12 News,0.8,natural
blackberry keyboard news march 31 2014,IAB12 News,0.8,natural
mexican etfs focus cinco de mayo etf news commentary,IAB12 News,0.8,natural
new york report slump tech shares weighs nasdaq,IAB12 News,0.8,natural
fresh warning ebola,IAB12 News,0.8,natural
bachelorette airs unusually emotional hometown visit episode news,IAB12 News,0.8,natural
diane sawyer stepping abcs world news,IAB12 News,0.8,natural
photo news cosmos formation,IAB12 News,0.8,natural
tech news investors turn tech stocks pulling nasdaqtech,IAB12 News,0.8,natural
official proof link debris missing malaysia airlines j new york news,IAB12 News,0.8,natural
spdr gold trust etf gld news selloff bright spot gold,IAB12 News,0.8,natural
james franco gets shirtless madonna shows armpit hair celeb news,IAB12 News,0.8,natural
apnewsbreak washington state issues first potshop licenses middleofthe,IAB12 News,0.8,natural
another gm recall 118m suvs air bag issue wncn news weather,IAB12 News,0.8,natural
bayonne times edition front back page news monday april 7 2014,IAB12 News,0.8,natural
new york report good earnings drug deals lift wall street,IAB12 News,0.8,natural
random act kindness sioux falls catches national attention,IAB12 News,0.8,natural
extra scoop katherine heigl suing drugstore chain,IAB12 News,0.8,natural
diane sawyer step abcs world news,IAB12 News,0.8,natural
abc nbc announce news changes,IAB12 News,0.8,natural
diane sawyer say final goodbye tonight anchor abcs world news,IAB12 News,0.8,natural
facebook ceo reaps 33b gain stock options wncn news weather,IAB12 News,0.8,natural
news analysis ebola treatments long time coming,IAB12 News,0.8,natural
mick jaggers girlfriend found dead suspected suicide top story,IAB12 News,0.8,natural
cincinnatis toprated hospitals us news,IAB12 News,0.79,natural
new teenage mutant ninja turtles trailer news note,IAB12 News,0.79,natural
watch erykah badu try steal kiss nyc news,IAB12 News,0.79,natural
elisabeth hasselbeck harsh words news rosie odonnells return,IAB12 News,0.79,natural
people news wednesday may 14 2014,IAB12 News,0.79,natural
farmers droughtstricken california get good news,IAB12 News,0.79,natural
reports pistorius mentally ill girlfriends killing,IAB12 News,0.79,natural
solar stocks jump following solarcity yingli news,IAB12 News,0.79,natural
diane sawyer signs world news,IAB12 News,0.79,natural
hillary clinton talks fox news,IAB12 News,0.79,natural
news humanosphere ebola reaches liberias capital,IAB12 News,0.79,natural
wwe news wall street responded wwes financial report wwe,IAB12 News,0.79,natural
new treatment migraine headaches shows promise,IAB12 News,0.79,natural
pictures news april 14 2014,IAB12 News,0.79,natural
marijuana news pot may ease ms symptoms review finds,IAB12 News,0.79,natural
early buzz twin peaks blondie news,IAB12 News,0.79,natural
scandal cast 2014 news columbus short arrested charged felony,IAB12 News,0.79,natural
alarmist new report obama environmental agenda high gear,IAB12 News,0.79,natural
new bachelor revealed abcs good morning america,IAB12 News,0.79,natural
watch erykah badu try kiss news reporter live,IAB12 News,0.79,natural
apnewsbreak prairie chicken listed threatened,IAB12 News,0.79,natural
new day basically story 24,IAB12 News,0.79,natural
bayonne times edition front back page news monday april 14 2014,IAB12 News,0.79,natural
legendary frankie knuckles dies 59 news,IAB12 News,0.79,natural
major ground beef recall need know,IAB12 News,0.79,natural
fox news anchor bob beckel calls andi dorfman slut sleeping two,IAB12 News,0.79,natural
report ultimate warrior cause death revealed,IAB12 News,0.79,natural
mayo clinic ranked 1 hospital us news world report,IAB12 News,0.79,natural
local news red robin restaurant exposes thousands hepatitis infected,IAB12 News,0.79,natural
heralds deputy editor refuses ice bucket challenge heres,IAB12 News,0.79,natural
poll kingqueen evening news,IAB12 News,0.79,natural
glen campbell death reports true country singer glen campbell,IAB12 News,0.79,natural
ultimate warrior death cause revealed wwe hall famer jim hellwig died,IAB12 News,0.79,natural
good news live time alcohol powdered form nearly,IAB12 News,0.79,natural
diane sawyer step abcs world news anchor,IAB12 News,0.79,natural
new couple alert zac efron michelle rodriguez seen kissing,IAB12 News,0.79,natural
stock market news march 28 2014 market news,IAB12 News,0.78,natural
jessica simpson flubbed wedding vows report says,IAB12 News,0.78,natural
dow jones industrial average gains 146 points heres top news,IAB12 News,0.78,natural
stock market news march 31 2014 market news,IAB12 News,0.78,natural
princes major announcement revealed,IAB12 News,0.78,natural
star wars episode 7 movie news update jj abrams confirms filming,IAB12 News,0.78,natural
bad news keeps coming people smoke ecigarettes,IAB12 News,0.78,natural
fifty shades grey movie news first footage new film revealed,IAB12 News,0.78,natural
sarepta therapeutics inc srpt soared 5month high eteplirsen news,IAB12 News,0.78,natural
report germans seize cocaine way vatican,IAB12 News,0.78,natural
diane sawyer leaving evening news white guys,IAB12 News,0.78,natural
khloe kardashian lamar odom relationship news update 2014 kuwtk star,IAB12 News,0.78,natural
diane sawyer exit abcs world news,IAB12 News,0.78,natural
juju chang named anchor nightline,IAB12 News,0.78,natural
nigeria 8th worst place mother earth says report,IAB12 News,0.78,natural
apple inc aapl news wsjs apple comcast story accurate news,IAB12 News,0.78,natural
merger news helps lift us equity futures,IAB12 News,0.78,natural
new power rangers movie announced transformers godzilla,IAB12 News,0.78,natural
cfda fashion awardsaward rihanna icon bubble wrap magazine news,IAB12 News,0.78,natural
celebrity news upon time wedding,IAB12 News,0.78,natural
endocyte surges news cancer drug,IAB12 News,0.78,natural
stock market news march 24 2014 market news,IAB12 News,0.78,natural
2 recalls push gm total 48m month wncn news weather,IAB12 News,0.78,natural
jungle book release date cast news update scarlett johansson,IAB12 News,0.78,natural
wjtv news channel 12 police actor told 911 shot wife los angeles,IAB12 News,0.78,natural
white house announces federal strategy reverse honey bee decline,IAB12 News,0.78,natural
showbiz news angelina jolie reacts queens birthday honour,IAB12 News,0.78,natural
news pictures day friday 21st march 2014,IAB12 News,0.78,natural
true blood shocker shows latest victim speaks,IAB12 News,0.78,natural
selena gomez justin bieber news friends think boyfriend singer,IAB12 News,0.78,natural
jonah hill apologizes gay slur paparazzo wboctv 16 delmarvas news,IAB12 News,0.78,natural
news corp heading future without murdochs 21st century fox,IAB12 News,0.78,natural
news 90 seconds,IAB12 News,0.78,natural
orange new black trailer news note,IAB12 News,0.78,natural
mercury news editorial santa barbara slayings revive mental health issues,IAB12 News,0.78,natural
woman tries kiss reporter live tvbut woman thats,IAB12 News,0.78,natural
fox news hires clueless actress stacey dash contributor,IAB12 News,0.78,natural
foxs fake prince dating show news note,IAB12 News,0.78,natural
idina menzel john travolta friends news note,IAB12 News,0.78,natural
josh elliott defects gma nbc pressure mounts embattled today,IAB12 News,0.77,natural
olivia palermo secretly got married city hall last week report,IAB12 News,0.77,natural
new report alzheimers disease affects women men,IAB12 News,0.77,natural
khloe kardashian french montana relationship news update 2014,IAB12 News,0.77,natural
pfizer news update pfizer offers legal guarantees astrazeneca,IAB12 News,0.77,natural
report highlights importance uplands farming,IAB12 News,0.77,natural
fox news hires clueless star stacey dash contributor,IAB12 News,0.77,natural
new facts emerge george clooneys fiancee amal alamuddin,IAB12 News,0.77,natural
reports new cases ebola west africa,IAB12 News,0.77,natural
todays top style news,IAB12 News,0.77,natural
goddess thunder thor undergoes sex change bangkok post news,IAB12 News,0.77,natural
news investor june 26 2014,IAB12 News,0.77,natural
stock market news july 08 2014 market news,IAB12 News,0.77,natural
newspaper bestseller economics bad math,IAB12 News,0.77,natural
fox news uses bioshock infinite logo ken levine calls irony,IAB12 News,0.77,natural
home news world lick giraffe poignant goodbye,IAB12 News,0.77,natural
leaked un report reveals new terrifying climate change fact,IAB12 News,0.77,natural
former gma anchor joan lunden reveals breast cancer,IAB12 News,0.77,natural
stocks fall argentina country enters default northern michigans news,IAB12 News,0.77,natural
miley cyrus flaming lips star weirdest nsfw video,IAB12 News,0.77,natural
celebrity news jenny mccarthy engaged,IAB12 News,0.77,natural
fox news borrows bioshock infinite logo,IAB12 News,0.77,natural
overdraft fees risky consumers bonanza us banks report,IAB12 News,0.77,natural
former louisvillian diane sawyer steps abcs world news,IAB12 News,0.77,natural
star wars vii casting news imminent,IAB12 News,0.77,natural
heres erykah badu trying kiss reporter live tv,IAB12 News,0.77,natural
ultimate warriors cause death revealed,IAB12 News,0.77,natural
hot couple alert sofia vergara reportedly dating joe manganiello,IAB12 News,0.77,natural
millions wasted flu drug claims major report,IAB12 News,0.77,natural
area hospitals receives us news world report recognition,IAB12 News,0.77,natural
state diane sawyers abc newscast demo growth second place,IAB12 News,0.77,natural
report jim kellys chemotherapy treatment postponed,IAB12 News,0.77,natural
breaking diane sawyer leaving abc news,IAB12 News,0.77,natural
erie timesnews,IAB12 News,0.77,natural
mystoryyourstory bad news comes cant prepare,IAB12 News,0.77,natural
new report alarm climate turns people,IAB12 News,0.77,natural
godzilla officially getting sequel,IAB12 News,0.77,natural
watch dogs alleged pr stunt causes bomb scare australian newsroom,IAB12 News,0.77,natural
astrazeneca cancer news boosts soriots 45 billion case,IAB12 News,0.77,natural
climate change national security threat military reports ring alarm bells,IAB12 News,0.77,natural
new report says global warming rapidly ruining america,IAB12 News,0.77,natural
diane sawyer surprises early farewell evening news,IAB12 News,0.77,natural
newspaper reporters job second worst us study,IAB12 News,0.77,natural
new details emerge nyts firing combative abramson,IAB12 News,0.77,natural
breaking fcc website net neutrality comments broke,IAB12 News,0.77,natural
news nuggets 8 things need know new veronica mars movie,IAB12 News,0.77,natural
news briefs county confirms west nile virus activity,IAB12 News,0.77,natural
kim kardashian kanye west wedding report true source,IAB12 News,0.76,natural
newscast candy crush fans wall street,IAB12 News,0.76,natural
news investor june 30 2014,IAB12 News,0.76,natural
eyewitness news,IAB12 News,0.76,natural
syria weapons moved onto us ship destruction wcbdtv news weather,IAB12 News,0.76,natural
new gay orthodoxy,IAB12 News,0.76,natural
cost fighting warming modest says un panel wncn news weather,IAB12 News,0.76,natural
kim kardashian kanye west wedding new details upcoming affair,IAB12 News,0.76,natural
nbc puts kids front center believe boy,IAB12 News,0.76,natural
latest gossip kim kardashian kanye wests wedding hit,IAB12 News,0.76,natural
new warning mosquitoborne virus,IAB12 News,0.76,natural
bioshock infinite fox news controversy ken levine responds logo,IAB12 News,0.76,natural
williams partners advises unitholders reference news today,IAB12 News,0.76,natural
breaking news blood test could predict suicide risk,IAB12 News,0.76,natural
latest global warming bad news antarctic glaciers melting fast,IAB12 News,0.76,natural
today news cdc says autism risen 30 percent two years,IAB12 News,0.76,natural
grrrreat news lee marshall voice tony tiger died,IAB12 News,0.76,natural
stock market news june 30 2014 market news,IAB12 News,0.76,natural
stock market news april 21 2014 market news,IAB12 News,0.76,natural
laugh learn stephen colbert taught audience traditional news,IAB12 News,0.76,natural
fireworks nbc,IAB12 News,0.76,natural
good news given heard often,IAB12 News,0.76,natural
diane sawyer leaves world news david muir anchor,IAB12 News,0.76,natural
diane sawyer signs abcs world news anchor,IAB12 News,0.76,natural
yellen fed us labor market dynamics,IAB12 News,0.76,natural
santa barbara mass shooting sends yesallwomen trending,IAB12 News,0.76,natural
fox news hires stacey dash commentator,IAB12 News,0.76,natural
news scan mar 26 2014,IAB12 News,0.76,natural
russiachina mega gas deal worth 400 billion 30 years reports,IAB12 News,0.76,natural
celebrity news jodie foster marries girlfriend,IAB12 News,0.76,natural
diane sawyer leaving anchor chair abcs world news,IAB12 News,0.76,natural
westfield news,IAB12 News,0.76,natural
diane sawyer steps abcs world news anchor,IAB12 News,0.76,natural
stock market news june 27 2014 market news,IAB12 News,0.76,natural
news scan jul 16 2014,IAB12 News,0.76,natural
another mers case reported us,IAB12 News,0.76,natural
kim kanye get married report,IAB12 News,0.76,natural
surprising thing veterans affairs admitted asking congress 18,IAB12 News,0.76,natural
erykah badu crashes news report makes rude hand gestures,IAB12 News,0.76,natural
beef filet filling cash came wcbdtv news weather,IAB12 News,0.76,natural
heartbleed note morrisburg news,IAB12 News,0.76,natural
gays lesbians face certain health challenges us report says,IAB12 News,0.76,natural
diane sawyer says goodbye abc world news little fanfare read,IAB12 News,0.76,natural
mh370 news search malaysia airlines plane going nowhere,IAB12 News,0.76,natural
news scan mar 28 2014,IAB12 News,0.76,natural
anchor diane sawyer step abc world news show,IAB12 News,0.76,natural
people news april 1 2014,IAB12 News,0.76,natural
fox unveils 20142015 schedule,IAB12 News,0.76,natural
