text,iab_label,confidence,source
home price appreciation taps brakes,IAB21 Real Estate,0.75,natural
zillow inc worlds biggest real estate website talks buy number two,IAB21 Real Estate,0.75,natural
south florida house prices sales inch march,IAB21 Real Estate,0.75,natural
china housing bubble wont impact global financial markets says treasury,IAB21 Real Estate,0.75,natural
realtors existinghome sales remain soft march,IAB21 Real Estate,0.75,natural
housing market still sluggish pending home sales rise,IAB21 Real Estate,0.75,natural
home price appreciation expected cool half,IAB21 Real Estate,0.75,natural
americas housing market broken,IAB21 Real Estate,0.75,natural
rptchinese stocks fall property sector concerns,IAB21 Real Estate,0.75,natural
home prices overall sales illinois,IAB21 Real Estate,0.75,natural
game changer major online house hunting companies zillow trulia talks,IAB21 Real Estate,0.74,natural
oecd warns housing boom risks overheating uk economy,IAB21 Real Estate,0.74,natural
home prices caseshiller reports home price gains march,IAB21 Real Estate,0.74,natural
imf wrong housing bubble argues economist,IAB21 Real Estate,0.74,natural
prompted one estate agent suggest london grip house,IAB21 Real Estate,0.74,natural
home prices rise expected march,IAB21 Real Estate,0.74,natural
seattle home prices continue upward climb,IAB21 Real Estate,0.74,natural
house prices increasingly strong 68 january ons,IAB21 Real Estate,0.72,natural
warning uk runaway house prices,IAB21 Real Estate,0.72,natural
photos 50 million estate tom brady gisele built scratch,IAB21 Real Estate,0.72,natural
zillow trulia sale could change real estate market,IAB21 Real Estate,0.72,natural
home sales look slowing coming months,IAB21 Real Estate,0.71,natural
realtors california pending home sales jump march,IAB21 Real Estate,0.71,natural
citybycity look home prices march,IAB21 Real Estate,0.71,natural
real estate listings giant zillow buy rival trulia 35b stock,IAB21 Real Estate,0.71,natural
houseprice gains slowing though cleveland bucks trend latest caseshiller,IAB21 Real Estate,0.71,natural
index south florida house prices 162 percent march,IAB21 Real Estate,0.7,natural
zillow buying trulia make real estate titan,IAB21 Real Estate,0.7,natural
paul walkers estate planning disaster followed accident opines ultratrust,IAB21 Real Estate,0.7,natural
zillow trulia deal means fewer competitors online real estate,IAB21 Real Estate,0.7,natural
truliazillow juggernaut threatens entrenched real estate players,IAB21 Real Estate,0.7,natural
homes sales rise first time year,IAB21 Real Estate,0.69,natural
real estate website zillow buying rival trulia,IAB21 Real Estate,0.69,natural
world wide web zillow buying trulia create real estate titan,IAB21 Real Estate,0.69,natural
oecd calls action house price rises,IAB21 Real Estate,0.69,natural
pending home sales show great outperformance,IAB21 Real Estate,0.69,natural
flas housing market listings rising prices april 2014,IAB21 Real Estate,0.68,natural
housing regaining footing supply improves,IAB21 Real Estate,0.68,natural
rising mortgage rates affect phoenix housing market,IAB21 Real Estate,0.68,natural
tom gisele selling megaestate la,IAB21 Real Estate,0.68,natural
anonymous real estate magnate giving away cash twitter,IAB21 Real Estate,0.68,natural
home prices major cities grow slower rate march,IAB21 Real Estate,0.68,natural
housing market south shore recovering still peak,IAB21 Real Estate,0.68,natural
stock futures tilt lower ahead housing data,IAB21 Real Estate,0.68,natural
chicagoarea home sales prices may,IAB21 Real Estate,0.67,natural
florida housing sales prices rise slightly april last year,IAB21 Real Estate,0.67,natural
homeprice increases cool,IAB21 Real Estate,0.67,natural
realtors shouldnt worry zillowtrulia deal pros,IAB21 Real Estate,0.67,natural
pending home sales may,IAB21 Real Estate,0.67,natural
home prices slowing boombust markets,IAB21 Real Estate,0.67,natural
long island estate sells record 145m,IAB21 Real Estate,0.66,natural
denver home prices hit record high 3rd month pace gains eases,IAB21 Real Estate,0.66,natural
existing home sales prices may,IAB21 Real Estate,0.66,natural
zillow buy trulia control 70 online real estate searches,IAB21 Real Estate,0.66,natural
lindsay lohan house hunting new york city,IAB21 Real Estate,0.66,natural
sales new homes drop 5month low,IAB21 Real Estate,0.66,natural
homebuilders stocks strong home sales,IAB21 Real Estate,0.66,natural
bullish consumers rising home prices brighten us growth picture,IAB21 Real Estate,0.66,natural
realtor activist susan ferguson dies,IAB21 Real Estate,0.66,natural
home price gains slow 6thstraight month,IAB21 Real Estate,0.66,natural
china homeprice rises slow demand eases,IAB21 Real Estate,0.66,natural
real estate website operator zillow buying trulia 35 billion stockforstock deal,IAB21 Real Estate,0.66,natural
allcash share us residential sales reaches new high first quarter,IAB21 Real Estate,0.66,natural
home prices inched march rate appreciation slowing,IAB21 Real Estate,0.66,natural
tom brady selling house justbuilt la mansion listed 50m,IAB21 Real Estate,0.65,natural
massachusetts housing market bouncing back greater fall river,IAB21 Real Estate,0.65,natural
ons house prices 91pc,IAB21 Real Estate,0.65,natural
jacksons estate 3 big claims unresolved,IAB21 Real Estate,0.65,natural
18acre hamptons estate sells recordsetting 147m,IAB21 Real Estate,0.65,natural
zillowtrulia merger could finally change business real estate,IAB21 Real Estate,0.65,natural
new home sales rise,IAB21 Real Estate,0.65,natural
massachusetts homes sales march median prices continue rise,IAB21 Real Estate,0.65,natural
metro atlanta home prices jump 16 march,IAB21 Real Estate,0.65,natural
wrapup 2bullish consumers rising home prices brighten us growth picture,IAB21 Real Estate,0.65,natural
metro atlanta home prices 16 january,IAB21 Real Estate,0.65,natural
zillow buying trulia 35 billion make real estate titan,IAB21 Real Estate,0.65,natural
confidence among homebuilders falls lowest year,IAB21 Real Estate,0.65,natural
national house price inflation 91 ons,IAB21 Real Estate,0.65,natural
chicagoarea home prices climb 15 may,IAB21 Real Estate,0.64,natural
zillow buying trulia create real estate titan,IAB21 Real Estate,0.64,natural
housebuilders slide interest rate fears housing market slowing,IAB21 Real Estate,0.64,natural
south florida home prices sparkle sales sluggish,IAB21 Real Estate,0.64,natural
online real estate firm zillow buy rival trulia 35 billion deal,IAB21 Real Estate,0.64,natural
us house prices fall may,IAB21 Real Estate,0.64,natural
home prices rise 105 percent year year april,IAB21 Real Estate,0.64,natural
sales preowned homes rise 1st time year,IAB21 Real Estate,0.64,natural
real estate website operator zillow buying trulia 35 billion allstock deal,IAB21 Real Estate,0.64,natural
home sales decline wisconsin 5th straight month median price rises,IAB21 Real Estate,0.64,natural
imf canadas economy risk debt housing market,IAB21 Real Estate,0.64,natural
ons data shows house prices 8 year,IAB21 Real Estate,0.63,natural
us house price growth slows,IAB21 Real Estate,0.63,natural
zillow buys trulia 35b deal merge two biggest real estate advertising,IAB21 Real Estate,0.63,natural
homeprice growth slows 14month low,IAB21 Real Estate,0.63,natural
housebuilders struggle amid interest rate rise,IAB21 Real Estate,0.63,natural
home prices ease aprils smallest yearoveryear jump 14 months,IAB21 Real Estate,0.63,natural
gisele bundchen tom brady selling estate la,IAB21 Real Estate,0.63,natural
pending home sales 8th straight month,IAB21 Real Estate,0.63,natural
china property market cools,IAB21 Real Estate,0.63,natural
massachusetts home sales may median prices continue rise,IAB21 Real Estate,0.63,natural
tampa area home prices rise sales fall march,IAB21 Real Estate,0.63,natural
newhome sales fell july,IAB21 Real Estate,0.62,natural
caseshiller home prices grow slower pace southern california,IAB21 Real Estate,0.62,natural
sales new homes falls fourmonth low,IAB21 Real Estate,0.62,natural
sales new homes fall fourmonth low,IAB21 Real Estate,0.62,natural
kim kanye bigger nyc home search couple looking privacy space,IAB21 Real Estate,0.62,natural
rosenstein buys 147m hamptons estate,IAB21 Real Estate,0.62,natural
new home sales rose april,IAB21 Real Estate,0.62,natural
metro detroit homes prices 15 higher january previous,IAB21 Real Estate,0.62,natural
kim kanye ellens got nothing us flipping houses,IAB21 Real Estate,0.62,natural
wealthy real estate developer anonymously stashing cash around san,IAB21 Real Estate,0.62,natural
existing home sales decline third straight month prices keep rising,IAB21 Real Estate,0.62,natural
home resales rise 13 april housing market heats,IAB21 Real Estate,0.62,natural
dallasarea homeprice gains may smallest since last summer,IAB21 Real Estate,0.62,natural
chicago home prices rising slightly faster nation,IAB21 Real Estate,0.61,natural
charlotte home prices rise 69,IAB21 Real Estate,0.61,natural
sales existing us homes hit best monthly gains since 2011,IAB21 Real Estate,0.61,natural
home sales inventories bounce back,IAB21 Real Estate,0.61,natural
existing home sales rise less expected,IAB21 Real Estate,0.61,natural
existing homesales show strong returns month may,IAB21 Real Estate,0.61,natural
housing market improves first time 2014,IAB21 Real Estate,0.61,natural
home sales fall may little inventory market,IAB21 Real Estate,0.61,natural
bank england cannot finetune house prices,IAB21 Real Estate,0.61,natural
gisele bundchen tom brady sell los angeles estate,IAB21 Real Estate,0.61,natural
tepid home sales tamp price rise,IAB21 Real Estate,0.61,natural
correction spcaseshiller us home prices story,IAB21 Real Estate,0.61,natural
home sales median prices favorable region,IAB21 Real Estate,0.61,natural
existing home sales languishing 2014,IAB21 Real Estate,0.6,natural
existinghome sales rise april,IAB21 Real Estate,0.6,natural
zillow buying trulia 35 billion deal create online real estate titan,IAB21 Real Estate,0.6,natural
economy watch homebuilders confidence little rattled,IAB21 Real Estate,0.6,natural
real estate pros ready google glass go sale tuesday,IAB21 Real Estate,0.6,natural
existing home sales hit slowest pace since 2012 analysts arent worried,IAB21 Real Estate,0.6,natural
newhome sales tumble march prices rise,IAB21 Real Estate,0.6,natural
july new home sales falter,IAB21 Real Estate,0.6,natural
florida home prices rise may inventory grows,IAB21 Real Estate,0.6,natural
pending home sales make sharp comeback rates ease inventories rise,IAB21 Real Estate,0.6,natural
real estate back goto career market rebounds,IAB21 Real Estate,0.59,natural
3 big claims still unresolved michael jacksons estate,IAB21 Real Estate,0.59,natural
us home prices rise january,IAB21 Real Estate,0.59,natural
us home prices rise slower rate march,IAB21 Real Estate,0.59,natural
sales new homes reach troubling 4month low,IAB21 Real Estate,0.59,natural
pendinghome sales surge,IAB21 Real Estate,0.59,natural
tom brady gisele bündchen selling la estate cool 50 mil,IAB21 Real Estate,0.59,natural
janet yellens big concern housing slowdown,IAB21 Real Estate,0.59,natural
us home prices rise fewer americans afford buy,IAB21 Real Estate,0.59,natural
metro denver home prices hit record high may helen h richardson,IAB21 Real Estate,0.59,natural
mick jagger declared sole heir lwren scotts 9million estate property,IAB21 Real Estate,0.59,natural
new home sales rocket higher may,IAB21 Real Estate,0.59,natural
pending home sales move 61,IAB21 Real Estate,0.59,natural
pending home sales sharply may,IAB21 Real Estate,0.58,natural
newhome sales rise still lagging,IAB21 Real Estate,0.58,natural
home prices rose expected march survey reports,IAB21 Real Estate,0.58,natural
pace home price gains slow,IAB21 Real Estate,0.58,natural
home sales still question mark,IAB21 Real Estate,0.58,natural
housing starts disappoint market needs inventory,IAB21 Real Estate,0.58,natural
homeprice gains slow tepid sales keep recovery sluggish,IAB21 Real Estate,0.58,natural
us home prices increase slower pace march,IAB21 Real Estate,0.58,natural
home sales edge signs stress remain,IAB21 Real Estate,0.58,natural
wouldbe online househunting giant brokers scared,IAB21 Real Estate,0.58,natural
new home sales fall 5month low,IAB21 Real Estate,0.57,natural
prices homes rise columbia county,IAB21 Real Estate,0.57,natural
existinghome sales show slight march decrease,IAB21 Real Estate,0.57,natural
existing home sales fall three months row,IAB21 Real Estate,0.57,natural
lwren scott leaves rm30m estate mick jagger,IAB21 Real Estate,0.57,natural
maine home sales rose 126 percent march,IAB21 Real Estate,0.57,natural
huge jump housing recovery,IAB21 Real Estate,0.57,natural
existing home sales rise first time year,IAB21 Real Estate,0.57,natural
existing homes sales post first 2014 increase,IAB21 Real Estate,0.57,natural
george osborne told rein britains booming housing market,IAB21 Real Estate,0.57,natural
us home prices rise moderately may,IAB21 Real Estate,0.57,natural
us home prices lift march,IAB21 Real Estate,0.57,natural
march new home sales plunge,IAB21 Real Estate,0.57,natural
dallas fed retail real estate spurred regions economic growth,IAB21 Real Estate,0.57,natural
home prices rise slowest pace 15 months,IAB21 Real Estate,0.57,natural
zillowtrulia hookup mean housing,IAB21 Real Estate,0.57,natural
vital signs low inventories support home prices,IAB21 Real Estate,0.57,natural
existinghome sales rise 13 april,IAB21 Real Estate,0.57,natural
pending home sales slip higher costs stall demand,IAB21 Real Estate,0.57,natural
boe trapped low cpi soaring house prices,IAB21 Real Estate,0.57,natural
zillow buying trulia build online real estate info titan,IAB21 Real Estate,0.57,natural
mark carney scotland rates qe housing boom,IAB21 Real Estate,0.57,natural
february new home sales fall,IAB21 Real Estate,0.56,natural
us home prices rise march slowing pace,IAB21 Real Estate,0.56,natural
dallas home prices hit record high foreclosure rates decline,IAB21 Real Estate,0.56,natural
yellen geopolitics us housing could slow recovery,IAB21 Real Estate,0.56,natural
whats holding housing back ahead wall street,IAB21 Real Estate,0.56,natural
us real estate recovers sales new homes rose 64 percent april,IAB21 Real Estate,0.56,natural
sales new homes fell 33 percent february,IAB21 Real Estate,0.56,natural
home prices 20 cities rose slower pace may,IAB21 Real Estate,0.56,natural
newhome sales,IAB21 Real Estate,0.56,natural
us home prices rise may gains remain weak index shows,IAB21 Real Estate,0.56,natural
sales new houses disappoint july dimming hopes economic boost,IAB21 Real Estate,0.56,natural
cash home sales soar south florida realtytrac says,IAB21 Real Estate,0.56,natural
charlottearea home prices 47,IAB21 Real Estate,0.56,natural
new home sales fall fivemonth low us,IAB21 Real Estate,0.56,natural
pending homes sales rise may,IAB21 Real Estate,0.55,natural
new home sales rise momentum lacking,IAB21 Real Estate,0.55,natural
sales us existing homes fell march lowest level 20 months face,IAB21 Real Estate,0.55,natural
gold futures poised drop us home sales increase,IAB21 Real Estate,0.55,natural
brief charlotte home prices rise 69,IAB21 Real Estate,0.55,natural
housing starts building permits plunge may,IAB21 Real Estate,0.55,natural
sales us homes rose may highest six years,IAB21 Real Estate,0.55,natural
sales existing homes rise first time four months,IAB21 Real Estate,0.55,natural
triangle home prices kept rising april according report,IAB21 Real Estate,0.55,natural
new home sales decline fourmonth low 24,IAB21 Real Estate,0.55,natural
us housing regaining footing supply improves,IAB21 Real Estate,0.55,natural
zillow acquisition creating online real estate giant,IAB21 Real Estate,0.55,natural
smaller house price gains south florida april,IAB21 Real Estate,0.55,natural
april new home sales expected,IAB21 Real Estate,0.55,natural
real estate rival acquires trulia 35bn allshare deal,IAB21 Real Estate,0.54,natural
corelogic us home prices rise 105 percent year year april,IAB21 Real Estate,0.54,natural
sales new homes 33 percent,IAB21 Real Estate,0.54,natural
china growth dips property fears rise,IAB21 Real Estate,0.54,natural
south florida home prices grow april despite condo sales dip,IAB21 Real Estate,0.54,natural
china new home prices rise 77 yearonyear march,IAB21 Real Estate,0.54,natural
home price gains slow april amid tepid sales,IAB21 Real Estate,0.54,natural
sales new us homes surge,IAB21 Real Estate,0.54,natural
homes sales reach worst level since october 2011,IAB21 Real Estate,0.54,natural
wall street dips tuesday home sales rise,IAB21 Real Estate,0.54,natural
newhome sales hit 6year high,IAB21 Real Estate,0.54,natural
zillow buys trulia combining top 2 online real estate info providers,IAB21 Real Estate,0.54,natural
activist investor buys ny mansion record 147m,IAB21 Real Estate,0.54,natural
pending home sales drop eighth straight month february,IAB21 Real Estate,0.53,natural
ohio homebuyers busier april sales still arent matching 2013 levels,IAB21 Real Estate,0.53,natural
existing home sales rebound inventory increases,IAB21 Real Estate,0.53,natural
carney mmr speculative sellers cause slowing housing demand,IAB21 Real Estate,0.53,natural
median home prices 83 percent illinois,IAB21 Real Estate,0.53,natural
hong kong main index hits highest since december optimism property gains,IAB21 Real Estate,0.53,natural
us home prices rise slower rate,IAB21 Real Estate,0.53,natural
sales new homes take hit february,IAB21 Real Estate,0.53,natural
repeat uk house price inflation accelerates january,IAB21 Real Estate,0.53,natural
designer leaves 9m estate jagger,IAB21 Real Estate,0.53,natural
home prices rose 132 smallest gain since august amid higher rates,IAB21 Real Estate,0.53,natural
pending home sales soar 61,IAB21 Real Estate,0.53,natural
caseshiller home prices 169 march,IAB21 Real Estate,0.53,natural
existing home sales rise first time 2014,IAB21 Real Estate,0.53,natural
home prices dip jan 3rd straight month,IAB21 Real Estate,0.53,natural
us home prices rise expected march,IAB21 Real Estate,0.53,natural
sales new homes unexpectedly fall fourmonth low,IAB21 Real Estate,0.53,natural
existing home sales see betterthanexpected may pick,IAB21 Real Estate,0.52,natural
lwren scott left mick jagger 9 million estate report,IAB21 Real Estate,0.52,natural
kim kardashian goes house hunting multimillion dollar home nyc,IAB21 Real Estate,0.52,natural
existinghome sales see highest uptick since 2011,IAB21 Real Estate,0.52,natural
sales us homes slip 20month low,IAB21 Real Estate,0.52,natural
us home price gains slow may,IAB21 Real Estate,0.52,natural
house condo sales still last springs market,IAB21 Real Estate,0.52,natural
pending home sales highest eight months,IAB21 Real Estate,0.52,natural
home values kansas city drop,IAB21 Real Estate,0.52,natural
rptchinas janmay property investment 147 pct yy,IAB21 Real Estate,0.52,natural
st louis home prices rise 77 percent,IAB21 Real Estate,0.52,natural
beyonce allegedly househunting alone new york,IAB21 Real Estate,0.51,natural
kim kardashian kanye west getting real estate biz,IAB21 Real Estate,0.51,natural
newhome sales fell across us february,IAB21 Real Estate,0.51,natural
paltrow martin selling london house,IAB21 Real Estate,0.51,natural
cramer building permits number indicates housing sector growth,IAB21 Real Estate,0.51,natural
new home sales jumped april first increase since january,IAB21 Real Estate,0.51,natural
china shares fall financials property hong kong follows,IAB21 Real Estate,0.51,natural
newhome sales fell 33 february,IAB21 Real Estate,0.51,natural
new home sales plummet 145,IAB21 Real Estate,0.51,natural
existing home sales edge 13,IAB21 Real Estate,0.51,natural
pending home sales beat expectations,IAB21 Real Estate,0.51,natural
lawrence home sales prices fall april new numbers suggest local tax,IAB21 Real Estate,0.51,natural
new home sales expected show gains may,IAB21 Real Estate,0.51,natural
caseshiller home prices fall slightly portland us,IAB21 Real Estate,0.51,natural
maine home sales increased may prices dipped almost 5 percent,IAB21 Real Estate,0.51,natural
gains china average new home prices slow march,IAB21 Real Estate,0.51,natural
zillow buying rival trulia crafts 35 billion real estate titan,IAB21 Real Estate,0.51,natural
newhome sales surge may prices decline,IAB21 Real Estate,0.51,natural
stock futures ahead confidence housing data,IAB21 Real Estate,0.51,natural
existing home sales inventory surge may,IAB21 Real Estate,0.51,natural
seasonallyadjusted home prices declined may,IAB21 Real Estate,0.51,natural
pending home sales soar nationwide may,IAB21 Real Estate,0.51,natural
sales new us homes fell 33 february,IAB21 Real Estate,0.51,natural
maine home sales march,IAB21 Real Estate,0.5,natural
rba leaves interest rates hold housing price growth slows,IAB21 Real Estate,0.5,natural
china new home prices rise slows 77 pct yy march,IAB21 Real Estate,0.5,natural
nahb us homebuilder sentiment hits sixmonth high july,IAB21 Real Estate,0.5,natural
us house price growth slows demand weakens,IAB21 Real Estate,0.5,natural
housing sector turning corner jobs market firming,IAB21 Real Estate,0.5,natural
pending sales existing homes rise four years,IAB21 Real Estate,0.5,natural
sales previously owned homes jump 49 may,IAB21 Real Estate,0.5,natural
home sales rose 13 percent april,IAB21 Real Estate,0.5,natural
empire state median sales price continues climb home sales dip first,IAB21 Real Estate,0.5,natural
existing home sales rose 49 49m may topping expectations,IAB21 Real Estate,0.5,natural
stocks inch strong housing consumer data,IAB21 Real Estate,0.5,natural
existinghome sales heat may inventory levels continue improve,IAB21 Real Estate,0.5,natural
sales existing us homes rose forecast may,IAB21 Real Estate,0.5,natural
may sees surge pending home sales year still lags last year,IAB21 Real Estate,0.5,natural
illinois median home prices 83 percent year ago statewide home,IAB21 Real Estate,0.5,natural
5 tips selling home best price,IAB21 Real Estate,0.5,natural
realtors concerned effects zillowtrulia merger,IAB21 Real Estate,0.5,natural
china may home sales decline 11 weak buying sentiment,IAB21 Real Estate,0.5,natural
zillow buys rival trulia creating web realty giant,IAB21 Real Estate,0.5,natural
kiwi falls new zealands house prices edges,IAB21 Real Estate,0.5,natural
massachusetts homes sales march,IAB21 Real Estate,0.5,natural
new home sales grew april 64 percent,IAB21 Real Estate,0.5,natural
us existing home sales head lower heres,IAB21 Real Estate,0.5,natural
us home prices slowed sharply singledigit rate may,IAB21 Real Estate,0.49,natural
us stocks move higher home prices rise,IAB21 Real Estate,0.49,natural
wall st opens flat ahead housing data,IAB21 Real Estate,0.49,natural
housing starts building permits sink may,IAB21 Real Estate,0.49,natural
sales new us homes fall 24 august,IAB21 Real Estate,0.49,natural
consumer confidence housing data bolster us growth outlook,IAB21 Real Estate,0.49,natural
us home resales hit 112 year low may stabilizing,IAB21 Real Estate,0.48,natural
sales us existing homes slip 20month low,IAB21 Real Estate,0.48,natural
allergan owners left wanting valeant real,IAB21 Real Estate,0.48,natural
home sales across us rise 13 percent april,IAB21 Real Estate,0.48,natural
nearly half home sales allcash deals,IAB21 Real Estate,0.48,natural
nationwide sales new homes fell 33 percent february,IAB21 Real Estate,0.48,natural
sales new us homes plunge 145 percent march,IAB21 Real Estate,0.48,natural
march bay state home sales post decrease,IAB21 Real Estate,0.48,natural
consumer prices rising us housing stabilizes economy,IAB21 Real Estate,0.48,natural
kim kardashian goes house hunting privacy nyc,IAB21 Real Estate,0.48,natural
us home price gains slowing says new caseshiller index,IAB21 Real Estate,0.48,natural
home sales increase locally may,IAB21 Real Estate,0.48,natural
mickey rooneys wife estate tussle actors remains,IAB21 Real Estate,0.48,natural
21yearold selena gomez buys 3m house,IAB21 Real Estate,0.48,natural
higher home prices help toll bros top quarterly views,IAB21 Real Estate,0.48,natural
home sales dip fifth straight month,IAB21 Real Estate,0.48,natural
china march new home price increases ease tighter credit 2,IAB21 Real Estate,0.47,natural
housing starts permits fall expected may,IAB21 Real Estate,0.47,natural
local state existing home sales decline,IAB21 Real Estate,0.47,natural
sp 500 path new closing high homebuilders lead,IAB21 Real Estate,0.47,natural
new home sales rebound inventories 312 year high,IAB21 Real Estate,0.47,natural
selena gomez buys 3 milion mansion,IAB21 Real Estate,0.47,natural
inflation falls new low london house prices soar 13 per cent,IAB21 Real Estate,0.47,natural
wrapup 2us new home sales hint prolonged housing weakness,IAB21 Real Estate,0.47,natural
toll brothers earnings show housing boom wealthy stocktwits,IAB21 Real Estate,0.47,natural
builder stocks shrug home price momentum loss,IAB21 Real Estate,0.47,natural
gold hits session high disappointing us housing data,IAB21 Real Estate,0.47,natural
israeli apartments foreigners want,IAB21 Real Estate,0.47,natural
new home sales plunge 145,IAB21 Real Estate,0.47,natural
another worrying sign sales new homes slow,IAB21 Real Estate,0.47,natural
detroitowned homes head online auction,IAB21 Real Estate,0.47,natural
home sales 83 april,IAB21 Real Estate,0.47,natural
us home prices may consumer confidence strong,IAB21 Real Estate,0.47,natural
stock exchanges see mixed performance gold property sectors fall,IAB21 Real Estate,0.47,natural
may housing starts fell short forecasts,IAB21 Real Estate,0.47,natural
bank england control soaring house prices mark carney tells mps,IAB21 Real Estate,0.47,natural
newhome sales us unexpectedly slump eightmonth low,IAB21 Real Estate,0.46,natural
vote financial package 3 world trade center office tower delayed,IAB21 Real Estate,0.46,natural
newhome sales rebound 64 perecnt,IAB21 Real Estate,0.46,natural
newhome sales plunge eightmonth low march,IAB21 Real Estate,0.46,natural
business briefing zillow buying trulia create real estate titan,IAB21 Real Estate,0.46,natural
caseshiller home prices drop third consecutive month,IAB21 Real Estate,0.46,natural
detroit home auctions online 1000 starting bid vacant foreclosed houses,IAB21 Real Estate,0.46,natural
lehman estate finds scant interest de shaw stake,IAB21 Real Estate,0.46,natural
portlands househappy raises cash real estate listings portal,IAB21 Real Estate,0.46,natural
lennar quarterly profit beats estimates us home sales surge,IAB21 Real Estate,0.46,natural
sales existing us homes 49 percent may,IAB21 Real Estate,0.46,natural
price increases homes slow,IAB21 Real Estate,0.46,natural
april existing home sales nearly 7 last year,IAB21 Real Estate,0.46,natural
us home sales still lagging,IAB21 Real Estate,0.45,natural
st louis area home sales fall april,IAB21 Real Estate,0.45,natural
sales us existing homes jump 49 per cent may best monthly gain nearly,IAB21 Real Estate,0.45,natural
slower home price increases raises difficulties underwater mortgages,IAB21 Real Estate,0.45,natural
wisconsin home sales slide weather blamed,IAB21 Real Estate,0.45,natural
lwren scott leaves entire 9 million estate mick jagger mysteriously,IAB21 Real Estate,0.45,natural
stock futures drift ahead report home sales,IAB21 Real Estate,0.45,natural
sales new homes plunge 145,IAB21 Real Estate,0.45,natural
wisconsin home sales drop fifth month row,IAB21 Real Estate,0.45,natural
newhome sales rose 64 percent april,IAB21 Real Estate,0.45,natural
investor buys long island mansion record 147m,IAB21 Real Estate,0.45,natural
eurozone liquidity shrinking eu cpi us pending home sales,IAB21 Real Estate,0.45,natural
official reynolds building become kimpton hotel apartments,IAB21 Real Estate,0.45,natural
pending us resales,IAB21 Real Estate,0.45,natural
kim kardashian kanye west selling 11m bel air estate watch,IAB21 Real Estate,0.44,natural
california pending home sales spike march,IAB21 Real Estate,0.44,natural
dollar edges us confidence data housing numbers weigh,IAB21 Real Estate,0.44,natural
posthumous album michael jackson material coming may estate,IAB21 Real Estate,0.44,natural
zillow buys real estate rival trulia,IAB21 Real Estate,0.44,natural
home sales decline wisconsin 5th month,IAB21 Real Estate,0.44,natural
sales existing us homes climbed forecast may,IAB21 Real Estate,0.44,natural
existing home sales us uptick april,IAB21 Real Estate,0.44,natural
new homes sales february hit slowest pace 5 months,IAB21 Real Estate,0.44,natural
sales new homes plunge march,IAB21 Real Estate,0.44,natural
mondays early trade wall street falls housing data disappoints,IAB21 Real Estate,0.44,natural
microsoft office ipad might make sense real estate,IAB21 Real Estate,0.44,natural
home sales see biggest monthly gain nearly 3 years,IAB21 Real Estate,0.43,natural
existinghome sales increase 49 may,IAB21 Real Estate,0.43,natural
