text,iab_label,confidence,source
2015 corvette z06 convertible inevitable,IAB2 Automotive,0.86,natural
miley cyrus stolen maserati found,IAB2 Automotive,0.86,natural
miley cyrus maserati stolen north hollywood home,IAB2 Automotive,0.86,natural
2014 ford mustang gt overview,IAB2 Automotive,0.86,natural
2015 corvette z06 convertible revealed photovideo,IAB2 Automotive,0.86,natural
video ford mustang turns 50 today,IAB2 Automotive,0.85,natural
flextronics automotive group provides engineering support new jeep,IAB2 Automotive,0.85,natural
2015 jeep renegade close,IAB2 Automotive,0.85,natural
tesla motors musk auto industry patents belong,IAB2 Automotive,0.85,natural
google android developers show 2014 android auto automobiles,IAB2 Automotive,0.85,natural
new cadillacs offer wireless phone charging,IAB2 Automotive,0.85,natural
miley cyrus stolen maserati found days burglary,IAB2 Automotive,0.85,natural
mercedesbenz g63 amg 6x6 gets stuck beach happened,IAB2 Automotive,0.85,natural
recent happenings auto industry tesla motors inc nasdaqtsla ford,IAB2 Automotive,0.85,natural
ipo preview truecar true,IAB2 Automotive,0.85,natural
someone stole miley cyrus maserati,IAB2 Automotive,0.85,natural
ford f150 chevrolet corvette dodge viper american vehicles america,IAB2 Automotive,0.85,natural
ford mustang proudly sitting atop empire state building pictures,IAB2 Automotive,0.85,natural
fiat 500l recalled faulty knee airbags,IAB2 Automotive,0.85,natural
still another recall general motors time camaro,IAB2 Automotive,0.85,natural
porsche tops jd power quality survey,IAB2 Automotive,0.85,natural
camaro wishes mustang happy 50th birthday,IAB2 Automotive,0.85,natural
new 2015 camry ready take comers,IAB2 Automotive,0.85,natural
paul walkers accident investigators say porsche carrera gt 93 mph,IAB2 Automotive,0.84,natural
mileys maserati stolen,IAB2 Automotive,0.84,natural
2015 ford mustang convertible recreate empire state building stunt,IAB2 Automotive,0.84,natural
fiat chryslers 5year plan americans,IAB2 Automotive,0.84,natural
motorolas next handset roll may,IAB2 Automotive,0.84,natural
2015 volkswagen jetta first look,IAB2 Automotive,0.84,natural
editorial toyota loss latest example failed leadership,IAB2 Automotive,0.84,natural
auto sales,IAB2 Automotive,0.84,natural
google becoming car manufacturer,IAB2 Automotive,0.84,natural
new volkswagen jetta promises improved efficiency safety,IAB2 Automotive,0.84,natural
miley cyruss 61000 maserati quattroporte stolen,IAB2 Automotive,0.84,natural
android auto simplified android car,IAB2 Automotive,0.84,natural
fiat chrysler shares plunge poor results,IAB2 Automotive,0.84,natural
fiat shares sink plan financing,IAB2 Automotive,0.84,natural
batman arkham knight batmobile car tank,IAB2 Automotive,0.84,natural
miley cyrus stolen maserati found simi valley police say,IAB2 Automotive,0.83,natural
obamas robot pal tapped honda driverlessauto edge cars,IAB2 Automotive,0.83,natural
chrysler dropping minivan avenger dodge,IAB2 Automotive,0.83,natural
fiat chrysler posts small profit special charge,IAB2 Automotive,0.83,natural
teslas new model called model 3,IAB2 Automotive,0.83,natural
miley cyrus los angeles mansion burglarized new maserati,IAB2 Automotive,0.83,natural
burglars stole miley cyruss new maserati,IAB2 Automotive,0.83,natural
google brings android car android auto,IAB2 Automotive,0.83,natural
meet corvette z06 convertible,IAB2 Automotive,0.83,natural
fords mustang turns 50,IAB2 Automotive,0.83,natural
omg french bought khloe jeep 30th birthday,IAB2 Automotive,0.83,natural
2015 jeep renegade capablemighty capable,IAB2 Automotive,0.83,natural
2015 cadillac ats feature wireless smartphone charging,IAB2 Automotive,0.83,natural
fiat chryslers 5year plan italians,IAB2 Automotive,0.83,natural
fiat chrysler automobiles headquartered italy us,IAB2 Automotive,0.83,natural
fiat chrysler lays global push,IAB2 Automotive,0.83,natural
miley cyrus stolen maserati located police,IAB2 Automotive,0.83,natural
auto boom continues big 3 despite numbers,IAB2 Automotive,0.83,natural
perfect formula consumer reports ranks bmw m235i porsche 911,IAB2 Automotive,0.83,natural
gm recalling camaro,IAB2 Automotive,0.83,natural
take ford mustang turns 50,IAB2 Automotive,0.83,natural
chrysler issues minivan recall,IAB2 Automotive,0.82,natural
buick shaking recall stigma ease enjoying sales growth,IAB2 Automotive,0.82,natural
fiat chrysler automobiles earns shareholder approval,IAB2 Automotive,0.82,natural
miley cyrus stolen maserati recovered police,IAB2 Automotive,0.82,natural
google appears heading car business,IAB2 Automotive,0.82,natural
volvo audi roll android autoenabled cars year,IAB2 Automotive,0.82,natural
auto sales 2 percent march chrysler jeep leading pack,IAB2 Automotive,0.82,natural
fiat chrysler relaunch alfa romeo,IAB2 Automotive,0.82,natural
commence burnouts 2015 mustang gt gets standard line lock,IAB2 Automotive,0.82,natural
fords fields follows legend leaving automaker prime,IAB2 Automotive,0.82,natural
mustang turns half century,IAB2 Automotive,0.82,natural
fiat shares lower doubts capital structure fiat chrysler automobiles,IAB2 Automotive,0.82,natural
extra scoop miley cyrus stolen maserati found,IAB2 Automotive,0.82,natural
mustang conquered america,IAB2 Automotive,0.82,natural
car industry struggles solve air bag explosions,IAB2 Automotive,0.81,natural
mustang celebrates milestone atop empire state building,IAB2 Automotive,0.81,natural
automakers dynamite march,IAB2 Automotive,0.81,natural
google brings android os car android auto,IAB2 Automotive,0.81,natural
2015 mercedes mclass facelift rendered,IAB2 Automotive,0.81,natural
cadillacs new wireless charging probably wont work phone,IAB2 Automotive,0.81,natural
may auto sales canada chrysler ford,IAB2 Automotive,0.81,natural
better watch guys car,IAB2 Automotive,0.81,natural
jeep renegade arrives china beijing auto show,IAB2 Automotive,0.81,natural
air bag recall spreads automakers,IAB2 Automotive,0.81,natural
output indian ambassador car halted,IAB2 Automotive,0.81,natural
next cadillac srx built former saturn factory,IAB2 Automotive,0.81,natural
tesla tsla doesnt crack top 50 mostvaluable auto brands f gm,IAB2 Automotive,0.81,natural
video mercedesbenz amg gt spied ring,IAB2 Automotive,0.81,natural
police found miley cyrus stolen maserati youre hook,IAB2 Automotive,0.81,natural
official report paul walker crashed porsche driving 94 mph,IAB2 Automotive,0.81,natural
honda exploding airbags,IAB2 Automotive,0.8,natural
cory johnson tesla motors inc tsla model car millionaires,IAB2 Automotive,0.8,natural
driving seat chinas yuppies new market force global automakers,IAB2 Automotive,0.8,natural
iconic carmaker fiat leaves italy 115 years chrysler merger finalized,IAB2 Automotive,0.8,natural
tesla motors inc tsla model highly vulnerable hacking,IAB2 Automotive,0.8,natural
chrysler group automaker jeep dodge brands saw us auto sales jump,IAB2 Automotive,0.8,natural
2008 2011 mercedesbenz cclass recalled taillight flaw fire hazard,IAB2 Automotive,0.8,natural
volkswagen takes second place global auto race,IAB2 Automotive,0.8,natural
2013 chevrolet camaro zl1,IAB2 Automotive,0.8,natural
chrysler recalls fiat 500ls fix air bags,IAB2 Automotive,0.8,natural
tmobile gets ftc damning cramming,IAB2 Automotive,0.8,natural
fiat chrysler hope rides jeep alfa,IAB2 Automotive,0.8,natural
truecar true stock today,IAB2 Automotive,0.8,natural
motorola moto e images specs leaked ahead official launch,IAB2 Automotive,0.8,natural
monthly auto sales show consistent growth,IAB2 Automotive,0.8,natural
miley cyrus stolen maserati spotted simi valley police investigate incident,IAB2 Automotive,0.8,natural
ford f150 top americanmade second year,IAB2 Automotive,0.8,natural
teslas allelectric car masses called model iii,IAB2 Automotive,0.8,natural
2015 ford mustang 50th anniversary edition heading new york auto show,IAB2 Automotive,0.8,natural
2014 ford fusion jeep wrangler nissan versa lead sizzling july auto sales,IAB2 Automotive,0.8,natural
teslas fire fix model get titanium battery shield,IAB2 Automotive,0.8,natural
fiat chrysler vows put jeep back top,IAB2 Automotive,0.8,natural
fiat chrysler coming india specific plans,IAB2 Automotive,0.8,natural
honda motor hmc stock higher today,IAB2 Automotive,0.8,natural
kind car steering wheel brakes one google,IAB2 Automotive,0.79,natural
selfdriving car,IAB2 Automotive,0.79,natural
fiat chrysler boost investment research development,IAB2 Automotive,0.79,natural
ram pickup jeep grand cherokee push improvement chrysler,IAB2 Automotive,0.79,natural
general motors ceo mary barra nhtsa face congress 26millioncar,IAB2 Automotive,0.79,natural
fiat shares climb takeover rumour,IAB2 Automotive,0.79,natural
porsche ranks number one quality study second year row,IAB2 Automotive,0.79,natural
july auto sales gm toyota surge ahead volkswagens sales continue,IAB2 Automotive,0.79,natural
daimler renaultnissan build 14b autoplant mexico,IAB2 Automotive,0.79,natural
chrysler ax grand caravan,IAB2 Automotive,0.79,natural
chrysler ford say canada auto sales trucks,IAB2 Automotive,0.79,natural
volkswagen inches close toyota global auto leader,IAB2 Automotive,0.79,natural
large recalls ford chrysler,IAB2 Automotive,0.79,natural
general motors recalls 34 million cars ignition problems,IAB2 Automotive,0.79,natural
mazda honda nissan recall millions defective airbags,IAB2 Automotive,0.79,natural
camaro sends cheeky 50th birthday card mustang,IAB2 Automotive,0.79,natural
teslas next car bmw 3series fighting model 3,IAB2 Automotive,0.79,natural
car industry struggles solve air bag fiasco,IAB2 Automotive,0.78,natural
driverless cars mastering streets,IAB2 Automotive,0.78,natural
beijing auto show starts,IAB2 Automotive,0.78,natural
ny judge approves 12b fraud penalty toyota,IAB2 Automotive,0.78,natural
watch fords righteous rejoinder smug cadillac ad everyone hates,IAB2 Automotive,0.78,natural
steal miley cyrus maserati,IAB2 Automotive,0.78,natural
2015 dodge challenger srt produces whopping 707 horsepower,IAB2 Automotive,0.78,natural
another gm recall camaro ignition switch problem cause crashes,IAB2 Automotive,0.78,natural
first look android auto audi chevy honda video,IAB2 Automotive,0.78,natural
fiat chrysler unveils aggressive fiveyear plan,IAB2 Automotive,0.78,natural
wrongful death suit filed general motors claims automaker knew,IAB2 Automotive,0.78,natural
mercedes h1 sales tally record,IAB2 Automotive,0.78,natural
2015 chevy corvette z06 convertible drops top early,IAB2 Automotive,0.78,natural
jeep leads way chryslers best may 7 years,IAB2 Automotive,0.78,natural
happy birthday mustang,IAB2 Automotive,0.78,natural
fiat shares jump vw takeover rumour,IAB2 Automotive,0.78,natural
tmobile volte heads seattle,IAB2 Automotive,0.78,natural
fiat chrysler drop dodge minivan wider revamp,IAB2 Automotive,0.78,natural
another 3 million gm cars recalled,IAB2 Automotive,0.78,natural
auto industry breaks car recall record,IAB2 Automotive,0.78,natural
lady driver mustang shifted gears toward women,IAB2 Automotive,0.78,natural
general motors recalls 24 million cars,IAB2 Automotive,0.78,natural
mustang top empire state building,IAB2 Automotive,0.78,natural
gm recalls 316 million cars ignition defect,IAB2 Automotive,0.77,natural
2014 new york auto show live jeep renegade,IAB2 Automotive,0.77,natural
chrysler recall moves faster expected,IAB2 Automotive,0.77,natural
chrysler group antilock brake recall affects 25000 suvs,IAB2 Automotive,0.77,natural
fiat chrysler posts 690m q1 loss,IAB2 Automotive,0.77,natural
images details motorolas upcoming moto e leaked,IAB2 Automotive,0.77,natural
gm recalls 1 million suvs due air bag problems,IAB2 Automotive,0.77,natural
gm issues 3 recalls 474k autos,IAB2 Automotive,0.77,natural
fiatchrysler one global automaker marchionne says,IAB2 Automotive,0.77,natural
chrysler investigated ignition switch problem,IAB2 Automotive,0.77,natural
fiat chrysler reveals plans grow sales,IAB2 Automotive,0.77,natural
ford tesla motors automotive assembly line evolved,IAB2 Automotive,0.77,natural
mercedes g63 amg 6x6 rendering carlex design,IAB2 Automotive,0.77,natural
july auto sales continue blistering pace ford gm chrysler gain,IAB2 Automotive,0.77,natural
ford chrysler toyota see march auto sales warm winter fades,IAB2 Automotive,0.77,natural
grand theft auto v makers sued lindsay lohan,IAB2 Automotive,0.77,natural
v6 powered ford f150 pickup boosts automakers sales,IAB2 Automotive,0.77,natural
hyundai recalling thousands sonatas,IAB2 Automotive,0.77,natural
800000 honda odysseys recalled fiery death risk,IAB2 Automotive,0.77,natural
chinas yuppies new global auto market force,IAB2 Automotive,0.77,natural
chevy cruze recalled due air bags problem,IAB2 Automotive,0.77,natural
hong kong stocks extend gains auto rally,IAB2 Automotive,0.77,natural
2015 cadillac ats gets powermat wireless charging smartphones,IAB2 Automotive,0.77,natural
2015 ford mustang 50th anniversary edition launched new york auto show,IAB2 Automotive,0.77,natural
gm faced cadillac ignition switch issue 2006,IAB2 Automotive,0.77,natural
model car,IAB2 Automotive,0.77,natural
ford mustang turns 50,IAB2 Automotive,0.77,natural
honda odyssey recalled due fuel pump creating fire risk,IAB2 Automotive,0.77,natural
completely redesigned 2015 toyota camry revealed 2014 new york auto,IAB2 Automotive,0.77,natural
let go grand theft auto iv cathartic frozen mods,IAB2 Automotive,0.77,natural
era frontwheel drive alfa romeo,IAB2 Automotive,0.77,natural
new 2015 toyota camry struts stuff new york,IAB2 Automotive,0.77,natural
two ford recalls faulty software sticking door handles issue,IAB2 Automotive,0.77,natural
general motors recalls another 336 million defective cars,IAB2 Automotive,0.76,natural
general motors move cadillac srx production spring hill tennessee,IAB2 Automotive,0.76,natural
amazons classic take classics,IAB2 Automotive,0.76,natural
ford mustang turns 50 hint midlife crisis,IAB2 Automotive,0.76,natural
fiat chrysler ceo marchionne stick automaker 2018,IAB2 Automotive,0.76,natural
automakers recall millions cars defective air bags,IAB2 Automotive,0.76,natural
fiat shares shed 10 pct plan financing concerns,IAB2 Automotive,0.76,natural
auto sales grow 11 july chrysler sales surge 20,IAB2 Automotive,0.76,natural
gm recalls 510000 camaros ignition problem linked 3 crashes,IAB2 Automotive,0.76,natural
chrysler says jeep help lead revival,IAB2 Automotive,0.76,natural
man drives camaro bridge drag race tie probed,IAB2 Automotive,0.76,natural
teslas model crush concrete new underbody shields,IAB2 Automotive,0.76,natural
teslas model titanium underbody shield reduce risk battery,IAB2 Automotive,0.76,natural
bar car 1,IAB2 Automotive,0.76,natural
porsche hyundai lead 2014 jd power initial quality results,IAB2 Automotive,0.76,natural
vodafone expands car electronics cobra automotive technologies,IAB2 Automotive,0.76,natural
fiat 500x jeep renegades platform 2014 paris motor show,IAB2 Automotive,0.76,natural
air bag accident lawsuit led gm cruze recall,IAB2 Automotive,0.76,natural
toyota camry gets makeover,IAB2 Automotive,0.76,natural
automakers impacted air bag recall,IAB2 Automotive,0.76,natural
chrysler drop dodge minivan wide revamp,IAB2 Automotive,0.76,natural
general motors recalls another 3 million cars,IAB2 Automotive,0.76,natural
miley cyrus 350k maserati stolen second house burglary,IAB2 Automotive,0.76,natural
daimler renaultnissan detail latest jv,IAB2 Automotive,0.76,natural
stole miley cyrus maserati,IAB2 Automotive,0.76,natural
legendary ford mustang turns 50,IAB2 Automotive,0.76,natural
european car sales climbing still lot lost ground left cover,IAB2 Automotive,0.76,natural
electric automaker tesla motors loses 50 million q1,IAB2 Automotive,0.76,natural
ford mustang american icon turns 50,IAB2 Automotive,0.76,natural
chrysler recalls 25000 jeep grand cherokees dodge durangos,IAB2 Automotive,0.76,natural
video cadillac atsv sedan flies around ring,IAB2 Automotive,0.76,natural
car recall list,IAB2 Automotive,0.76,natural
happy birthday ford mustang turns 50,IAB2 Automotive,0.76,natural
thanks gm fiat chrysler facing ignition recall,IAB2 Automotive,0.75,natural
car recalls general motors,IAB2 Automotive,0.75,natural
mustang 50th birthday celebration,IAB2 Automotive,0.75,natural
fiat chrysler boost output 6 million cars year,IAB2 Automotive,0.75,natural
chevrolet corvette z06 convertible,IAB2 Automotive,0.75,natural
auto industry breaks recall record,IAB2 Automotive,0.75,natural
brief volkswagen moves reverse sales slide us,IAB2 Automotive,0.75,natural
car loan companies german automakers successful 2013,IAB2 Automotive,0.75,natural
chrysler drop dodge minivan wider revamp,IAB2 Automotive,0.75,natural
1st 2015 chevrolet corvette z06 auctioned benefit detroitbased cancer,IAB2 Automotive,0.75,natural
miley cyrus stolen maserati found cops adore law enforcement,IAB2 Automotive,0.75,natural
driverless cars mastering cities,IAB2 Automotive,0.75,natural
mercedesbenz sales alltime high,IAB2 Automotive,0.75,natural
recall alert 20132014 ford fusion escape cmax lincoln mkz,IAB2 Automotive,0.75,natural
infiniti mercedesbenz built new 1b mexico plant,IAB2 Automotive,0.75,natural
chrysler recall work,IAB2 Automotive,0.75,natural
march 2014 big 8 us auto sales numbers gm ford chrysler,IAB2 Automotive,0.75,natural
weather incentives help lift march us auto sales,IAB2 Automotive,0.75,natural
video nj emt dancing ambulance becomes viral hit,IAB2 Automotive,0.75,natural
new cadillac built spring hill,IAB2 Automotive,0.75,natural
gm us car sales,IAB2 Automotive,0.75,natural
say hello motorola moto e video,IAB2 Automotive,0.75,natural
gasolineloving spiders prompt another mazda recall,IAB2 Automotive,0.75,natural
general motors recalls 63900 cadillac xts sedans possible overheating,IAB2 Automotive,0.75,natural
chrysler speeding jeep fixes,IAB2 Automotive,0.75,natural
first corvette z06 sells 1m auction,IAB2 Automotive,0.75,natural
vw closes toyota global auto leader,IAB2 Automotive,0.75,natural
lindsay lohan sues grand theft auto,IAB2 Automotive,0.75,natural
toyotas 12 billion fine gm recall highlight defects us auto safety,IAB2 Automotive,0.75,natural
chrysler faces major new recall,IAB2 Automotive,0.75,natural
two million vehicles recalled honda,IAB2 Automotive,0.75,natural
sinkhole likely stay part corvette museum bowling green ky,IAB2 Automotive,0.75,natural
mercedes rolls madeinindia s500,IAB2 Automotive,0.75,natural
google io android autonew operating system cars,IAB2 Automotive,0.74,natural
huh 7 top 10 americanmade cars japanese brands,IAB2 Automotive,0.74,natural
driverless cars mastering busy city streets,IAB2 Automotive,0.74,natural
honda mazda nissan issue recalls airbag problems,IAB2 Automotive,0.74,natural
12b fine settle probe delivers relief toyota,IAB2 Automotive,0.74,natural
general motors recalls 15 million vehicles ignition defects,IAB2 Automotive,0.74,natural
motorola mobility found guilty breaching eu competition law escapes fine,IAB2 Automotive,0.74,natural
motogp austin dominio marquez podio ducati,IAB2 Automotive,0.74,natural
air bag recall spreads bmw chrysler ford honda mazda nissan toyota,IAB2 Automotive,0.74,natural
oscar vulnerable stumps says doctor,IAB2 Automotive,0.74,natural
honda mazda nissan issue recalls airbag problem,IAB2 Automotive,0.74,natural
european car sales sixth month row,IAB2 Automotive,0.74,natural
grand theft auto crew sued lindsay lohan basing obnoxious,IAB2 Automotive,0.74,natural
2015 toyota fcv production design revealed,IAB2 Automotive,0.74,natural
car recalls,IAB2 Automotive,0.74,natural
recalls continue us automakers,IAB2 Automotive,0.74,natural
fiat group swings loss,IAB2 Automotive,0.74,natural
video cadillac atsv caught testing getting air nurburgring,IAB2 Automotive,0.74,natural
fiat shares fall investors question cost ambitious plan,IAB2 Automotive,0.74,natural
nissan mercedes team construct new mexican car plant,IAB2 Automotive,0.74,natural
general motors recalls 33000 chevrolet cruze sedans defective airbags,IAB2 Automotive,0.74,natural
gm recalls 18 million suvs air bag issue,IAB2 Automotive,0.74,natural
apple adds 9 auto makers including audi chrysler dodge,IAB2 Automotive,0.74,natural
new ford escort debuts beijing auto show,IAB2 Automotive,0.74,natural
automakers top analysts sales estimates may,IAB2 Automotive,0.74,natural
2015 toyota camry debuts new york auto show,IAB2 Automotive,0.74,natural
complaint shutting camaro knee dates back year,IAB2 Automotive,0.74,natural
hyundai motor cuts fuel economy new sonata says made error,IAB2 Automotive,0.74,natural
chrysler fix jeeps faster predicted,IAB2 Automotive,0.74,natural
12b toyota penalty sends warning auto industry,IAB2 Automotive,0.74,natural
carmakers battle airbag explosions,IAB2 Automotive,0.74,natural
cadillacs add wireless charging smartphones,IAB2 Automotive,0.74,natural
itsy bitsy spiders result kizashi auto recall,IAB2 Automotive,0.74,natural
ford mustang celebrates 50 years,IAB2 Automotive,0.74,natural
2015 toyota camry photo gallery 24 photos,IAB2 Automotive,0.74,natural
chrysler nissan lead march sales gains,IAB2 Automotive,0.74,natural
china voices reservations wto auto case ruling,IAB2 Automotive,0.74,natural
oscar exposed stumps,IAB2 Automotive,0.73,natural
2015 volkswagen jetta unveiled,IAB2 Automotive,0.73,natural
chrysler recalls fiat 500l kneeairbag defect,IAB2 Automotive,0.73,natural
chrysler moves kill dodge grand caravan minivan,IAB2 Automotive,0.73,natural
eyes austin motogp touches usa,IAB2 Automotive,0.73,natural
autos construction fuel us job growth,IAB2 Automotive,0.73,natural
general motors recalls another 34 million cars ignition problem,IAB2 Automotive,0.73,natural
2014 dodge challenger rt redline quick spin,IAB2 Automotive,0.73,natural
experienced infestation car spiders,IAB2 Automotive,0.73,natural
ford puts mustang top empire state building,IAB2 Automotive,0.73,natural
fiat chrysler drop dodge minivan invest jeep alfa grow sales 2018,IAB2 Automotive,0.73,natural
moto e officially launched india rs 6999,IAB2 Automotive,0.73,natural
truecar ipo 15,IAB2 Automotive,0.73,natural
general motors recalls 24 million vehicles,IAB2 Automotive,0.73,natural
gm recalls another 32 million cars,IAB2 Automotive,0.73,natural
gm recalls 316 mln cars ignition key issues,IAB2 Automotive,0.73,natural
50th anniversary mustang,IAB2 Automotive,0.73,natural
tesla hand technology automakers free,IAB2 Automotive,0.73,natural
gm recalls 512000 camaros ignition switch problem,IAB2 Automotive,0.73,natural
buick sales 18 moves gm 1 higher june,IAB2 Automotive,0.73,natural
automaker news tesla motors inc nasdaqtsla ford motor company,IAB2 Automotive,0.73,natural
ram maserati ferrari unveil fiveyear plan,IAB2 Automotive,0.73,natural
corvette museum leaving part sinkhole,IAB2 Automotive,0.73,natural
2014 beijing auto exhibition kicks sunday,IAB2 Automotive,0.73,natural
latest gm recall brings us industry total 224 million cars,IAB2 Automotive,0.73,natural
gm recalls 34 million cars ignition issue,IAB2 Automotive,0.73,natural
general motors recalls 34 million cars due ignition problems,IAB2 Automotive,0.73,natural
mercedesbenz uclass envisioned flagship model,IAB2 Automotive,0.73,natural
spiders cause mazda recall cars,IAB2 Automotive,0.73,natural
canada retail sales post surprise dip record autos 1,IAB2 Automotive,0.73,natural
fiat recalls nearly 30000 fiat 500l models,IAB2 Automotive,0.73,natural
fiat shares shed 11pc plan financing,IAB2 Automotive,0.73,natural
auto sales emerge cold,IAB2 Automotive,0.73,natural
smackdown chevrolet corvette stingray vs porsche 911,IAB2 Automotive,0.73,natural
lindsay lohan files lawsuit grand theft auto v,IAB2 Automotive,0.73,natural
driverless cars master city streets,IAB2 Automotive,0.73,natural
gm recalls 15 million suvs air bag issue problems,IAB2 Automotive,0.73,natural
vodafone acquire cobra automotive euro 145 mn,IAB2 Automotive,0.73,natural
priced 2014 mercedesbenz bclass electric drive,IAB2 Automotive,0.73,natural
air bag suit leads gm cruze recall,IAB2 Automotive,0.72,natural
many victims faulty gm cars young drivers,IAB2 Automotive,0.72,natural
gm build cadillac srx spring hill plant tennessee,IAB2 Automotive,0.72,natural
fiat chrysler ceo deliveries double thanks merger,IAB2 Automotive,0.72,natural
lindsay lohan suing creators grand theft auto,IAB2 Automotive,0.72,natural
hyundai recalls 2015 sonata dangerous brakes,IAB2 Automotive,0.72,natural
honda nissan mazda recall cars airbag defect,IAB2 Automotive,0.72,natural
chrysler speed fixes jeep suv,IAB2 Automotive,0.72,natural
ford recalls 692487 suvs cars fix air bags wont fire,IAB2 Automotive,0.72,natural
lawmakers question gm ceo automakers failure fix ignitionswitch defect,IAB2 Automotive,0.72,natural
gm set recall cruze models due air bag problems,IAB2 Automotive,0.72,natural
gm recalls camaros ignition switch defect,IAB2 Automotive,0.72,natural
miley cyrus burgled thieves steal later ditch maserati,IAB2 Automotive,0.72,natural
lindsay lohan filed lawsuit grand theft auto v birthday,IAB2 Automotive,0.72,natural
latest gm recalls include camaros possible ignition switch problem,IAB2 Automotive,0.72,natural
feds investigate fiat chrysler ignition switch problems,IAB2 Automotive,0.72,natural
fiat chrysler boost output 6m cars year,IAB2 Automotive,0.72,natural
vodafone buy cobra automotive update,IAB2 Automotive,0.72,natural
chevy cruze caught airbag recall,IAB2 Automotive,0.72,natural
microsoft shows windows mobile experience connected cars,IAB2 Automotive,0.72,natural
ongoing 2014 new york international auto show 2015 toyota camry unveiled,IAB2 Automotive,0.72,natural
air bag recall spreads automakers bmw ford chrysler join 4 japan,IAB2 Automotive,0.72,natural
gm recalls another 32 million cars ignition problems,IAB2 Automotive,0.72,natural
boss boss pit original mustang boss 302,IAB2 Automotive,0.72,natural
jeep china deal month ends,IAB2 Automotive,0.72,natural
audi volvo among first commit android auto vehicles,IAB2 Automotive,0.72,natural
hidustan motors shutdown production ambassador car,IAB2 Automotive,0.72,natural
toyota make new 2015 camry xse sexy,IAB2 Automotive,0.72,natural
ford recalls 692000 suvs airbag door latch problems,IAB2 Automotive,0.72,natural
motorola mobility escapes eu fine patent dispute,IAB2 Automotive,0.72,natural
chrysler dropping dodge grand caravan avenger planning hybrid minivan,IAB2 Automotive,0.72,natural
chevy 2014 new york auto show,IAB2 Automotive,0.72,natural
fiat chrysler shareholders expect much good news future,IAB2 Automotive,0.72,natural
tesla motors inc model latest crashes photos,IAB2 Automotive,0.72,natural
oscar mayer recall,IAB2 Automotive,0.72,natural
200811 mercedesbenz cclass recalled taillight problem,IAB2 Automotive,0.72,natural
gm chevrolet cobalt hhr saturn sky ion pontiac g5,IAB2 Automotive,0.72,natural
general motors recalls another 82 million vehicles,IAB2 Automotive,0.72,natural
general motors recalls 316 million vehicles us ignition issue,IAB2 Automotive,0.72,natural
snazzy new ford f150 tots,IAB2 Automotive,0.72,natural
national corvette museums sinkhole could stay,IAB2 Automotive,0.72,natural
2015 mercedes bclass facelift spied minor changes,IAB2 Automotive,0.72,natural
2015 toyota camry gets toptobottom makeover,IAB2 Automotive,0.72,natural
indias iconic ambassador car grinds halt,IAB2 Automotive,0.72,natural
spiders cause mazda recall,IAB2 Automotive,0.72,natural
get ford mustang top empire state building,IAB2 Automotive,0.72,natural
