text,iab_label,confidence,source
google fit challenge apple samsung healthtracking arena,IAB7 Health & Fitness,0.48,natural
kim kardashian goes makeup free au naturel gym work pics,IAB7 Health & Fitness,0.47,natural
gym tells hot fit woman cover shes intimidating others,IAB7 Health & Fitness,0.47,natural
google developing new fitness tracking platform called google fit,IAB7 Health & Fitness,0.46,natural
herbalifes ftc probe threatens stock rally,IAB7 Health & Fitness,0.46,natural
hey men forget smartwatch fitness band track vitals health shirt,IAB7 Health & Fitness,0.45,natural
google confirms google fit health fitness tracking,IAB7 Health & Fitness,0.45,natural
earnings deck blackberry ltd lululemon athletica inc red hat inc,IAB7 Health & Fitness,0.44,natural
google unveils fit health fitness tracking platform,IAB7 Health & Fitness,0.44,natural
google fit googles play track health data android apps,IAB7 Health & Fitness,0.44,natural
report google take apples healthkit launch google fit,IAB7 Health & Fitness,0.44,natural
gym tanning fighting situation jersey shore charged fight,IAB7 Health & Fitness,0.44,natural
hightech workout clothes track bodys vitals,IAB7 Health & Fitness,0.43,natural
google fit answer apples healthkit fitness battle,IAB7 Health & Fitness,0.43,natural
google fit healthcare service vs apple healthkit samsung sami,IAB7 Health & Fitness,0.43,natural
herbalife facing ftc inquiry shares take hit,IAB7 Health & Fitness,0.42,natural
google announces google fit help better track health,IAB7 Health & Fitness,0.42,natural
wednesday national walking day,IAB7 Health & Fitness,0.42,natural
lulu lululemon stock pops despite weak outlook,IAB7 Health & Fitness,0.41,natural
dr paula walker discusses national walking day,IAB7 Health & Fitness,0.41,natural
local youth celebrate kick butts day,IAB7 Health & Fitness,0.4,natural
google fit platform unveiled integrate health apps devices,IAB7 Health & Fitness,0.4,natural
national walking day 2014 get walking hearts health,IAB7 Health & Fitness,0.4,natural
google said prepping google fit health service io launch expected,IAB7 Health & Fitness,0.4,natural
hf risk tied processed red meat intake,IAB7 Health & Fitness,0.4,natural
importance of posture in fitness,IAB7 Health & Fitness,0.39,synthetic
importance of electrolytes in fitness,IAB7 Health & Fitness,0.38,synthetic
kim kardashian fights kanye marriage woes gym,IAB7 Health & Fitness,0.38,natural
google developing health data app fit take apple,IAB7 Health & Fitness,0.38,natural
fbi herbalife investigation whats going,IAB7 Health & Fitness,0.38,natural
gym jessica simpsons weight loss reaches new levels,IAB7 Health & Fitness,0.38,natural
sanofi regeneron prep pcsk9 cardio contender fda review phiii,IAB7 Health & Fitness,0.37,natural
work smarter hightech fitnesstracking shirt,IAB7 Health & Fitness,0.37,natural
health tracking platform google fit may unveiled google io 2014,IAB7 Health & Fitness,0.37,natural
jada pinkett smith gets physical,IAB7 Health & Fitness,0.37,natural
facebook sets sights fitness buying activitytracking app moves,IAB7 Health & Fitness,0.37,natural
google fit health service announcement expected,IAB7 Health & Fitness,0.37,natural
ftc starts herbalife investigation shares drop,IAB7 Health & Fitness,0.37,natural
angelina jolie forced yoga,IAB7 Health & Fitness,0.36,natural
google fit androids new health fitness tracking platform,IAB7 Health & Fitness,0.36,natural
gym memberships cellphone contracts 35 percent americans,IAB7 Health & Fitness,0.36,natural
kimyes divorce inevitable gym using advertising,IAB7 Health & Fitness,0.36,natural
rob kardashian hits gym picture,IAB7 Health & Fitness,0.36,natural
herbalife faces ftc inquiry shares plunge,IAB7 Health & Fitness,0.35,natural
