text,iab_label,confidence,source
published cigarettes united kingdom,IAB14 Society,0.68,natural
sony xperia z2 vs htc one m8 spec comparison,IAB14 Society,0.68,natural
taylor yard sale benefits american cancer society,IAB14 Society,0.68,natural
skidmore college offers sociology course miley cyrus,IAB14 Society,0.68,natural
union strike likely septa dispute,IAB14 Society,0.68,natural
saudi urges reduction opec talks,IAB14 Society,0.67,natural
sonys struggling tv unit line profit,IAB14 Society,0.67,natural
sonys top executives return annual bonuses report,IAB14 Society,0.67,natural
prestigious science society seeks move dialogue climate change,IAB14 Society,0.66,natural
miley cyrus sociology course offered new york college,IAB14 Society,0.66,natural
shire shares surge following takeover bid,IAB14 Society,0.66,natural
va waitlists result socialized health care,IAB14 Society,0.66,natural
sonys online store place buy best phone us,IAB14 Society,0.66,natural
sony shows virtual reality headset prototype,IAB14 Society,0.66,natural
sony xperia z2 vs htc one m8 specifications pricing compared,IAB14 Society,0.65,natural
sony difficulty meeting demand ps4,IAB14 Society,0.65,natural
statement peterson foundation social security medicare,IAB14 Society,0.65,natural
european stocks decline weekly gain asos drops,IAB14 Society,0.65,natural
sony showcases ps4 video editor sharefactory coming 170 update,IAB14 Society,0.65,natural
sonys playstation network hit ddos attack,IAB14 Society,0.65,natural
sony xperia z2 vs htc one m8 specs price comparison,IAB14 Society,0.64,natural
sony developing liveaction barbie comedy,IAB14 Society,0.64,natural
sony accepts large scale ddos attack playstation network,IAB14 Society,0.64,natural
shire share price surges lastminute takeover deal abbvie,IAB14 Society,0.64,natural
reconsidering gay pride todays inclusive society,IAB14 Society,0.64,natural
sonys new xperia c3 smartphone wants help take best selfies ever,IAB14 Society,0.64,natural
smpso taking back unwanted prescription drugs,IAB14 Society,0.63,natural
medicare social security still face longterm hurdles,IAB14 Society,0.63,natural
sonys top executives return bonuses,IAB14 Society,0.63,natural
sony executives lose bonuses another bad year,IAB14 Society,0.63,natural
sony unveils xperia c3 smartphone led flash front,IAB14 Society,0.63,natural
kids new college course sociology miley cyrus,IAB14 Society,0.63,natural
social security administration ceases old debt collection,IAB14 Society,0.63,natural
cinco de mayo find socal celebration,IAB14 Society,0.63,natural
sony announces worlds best selfie smartphone xperia c3,IAB14 Society,0.63,natural
shire props european shares bid hopes,IAB14 Society,0.62,natural
sony sell playstation consoles china takes microsofts xbox one e,IAB14 Society,0.62,natural
higher education college offers sociology miley cyrus course,IAB14 Society,0.62,natural
shire pharmaceutical shares soar rejected abbvie bid,IAB14 Society,0.62,natural
sony pioneer six different technologies develop virtualreality headset,IAB14 Society,0.62,natural
sony issues batteryfire warning,IAB14 Society,0.62,natural
social security suspends program targeting tax refunds,IAB14 Society,0.62,natural
sony sell tv film content comcast,IAB14 Society,0.62,natural
harris wife alwen royal television society awards 2002,IAB14 Society,0.61,natural
sonys project morpheus shows promise three tech demos,IAB14 Society,0.61,natural
sony aims expand playstation 4 sales network services drive,IAB14 Society,0.61,natural
casey kasem death american mass culture,IAB14 Society,0.61,natural
sony xperia z1 compact vs samsung galaxy s5 mini price specification,IAB14 Society,0.61,natural
sony offered help make vita version titanfall,IAB14 Society,0.61,natural
shire shares rise premarket trade abbvie ups buyout bid 11,IAB14 Society,0.61,natural
sony says playstation user information safe attack,IAB14 Society,0.61,natural
sony joins china gaming console market joint venture,IAB14 Society,0.61,natural
sonys selfie smartphone leaked ahead global debut,IAB14 Society,0.61,natural
jonah hills apology homophobic slur draws reaction social,IAB14 Society,0.61,natural
sonys playstation 4 topselling console march titanfall,IAB14 Society,0.61,natural
data point sony back top videogame hardware sales,IAB14 Society,0.61,natural
shire rejects unsolicited 465 billion takeover offer abbvie,IAB14 Society,0.6,natural
sony boosts selfie trend launch xperia c3 worlds best selfie,IAB14 Society,0.6,natural
sonys ceo executives taking 50 pay cut losing bonuses,IAB14 Society,0.6,natural
sony xperia z2 vs nokia lumia 1020 specs price comparison australia,IAB14 Society,0.6,natural
skidmore college offering course summer called sociology,IAB14 Society,0.6,natural
mad mens shipka act together,IAB14 Society,0.6,natural
skidmore college putting aside book learnin offer miley cyrus sociology,IAB14 Society,0.6,natural
sony kicks amazing spiderman mission,IAB14 Society,0.59,natural
socialized medicine british national health service worlds best healthcare,IAB14 Society,0.59,natural
shire rejects 27bn abbvie bid sees 12 shares surge,IAB14 Society,0.59,natural
shire upgrades fy view quarterly revenue rises,IAB14 Society,0.59,natural
sonys gaming network returns hacker attack bomb threat,IAB14 Society,0.59,natural
sony xperia z1 compact vs samsung galaxy s4 mini specs features price,IAB14 Society,0.59,natural
shire rebuffs raider vow double sales,IAB14 Society,0.59,natural
sony issues vaio fit fire warning,IAB14 Society,0.59,natural
sony tops console sales beat microsoft third month 1,IAB14 Society,0.59,natural
sony takes another dig microsoft policies,IAB14 Society,0.59,natural
climate change shape asias future,IAB14 Society,0.58,natural
sony unveils answer oculus rift,IAB14 Society,0.58,natural
new american cancer society data show investing colorectal cancer,IAB14 Society,0.58,natural
sony set joint venture sell ps4 china,IAB14 Society,0.58,natural
social security stop garnishing tax refunds pay old debts,IAB14 Society,0.58,natural
credit suisses guilty plea tax evasion means,IAB14 Society,0.58,natural
sony discontinues psp japan,IAB14 Society,0.58,natural
sony set unveil new vr headset,IAB14 Society,0.58,natural
shire rejects abbvies 46 billion takeover bid,IAB14 Society,0.58,natural
india open defecators united nations,IAB14 Society,0.58,natural
roster sony using sinister six,IAB14 Society,0.58,natural
sony xperia z1 compact vs htc one mini 2 similar different,IAB14 Society,0.58,natural
sony selling lot playstation 4 consoles,IAB14 Society,0.58,natural
sony ceo sees wearable gaming gear companys future,IAB14 Society,0.58,natural
baton rouge aids society offer free 24hour testing,IAB14 Society,0.58,natural
snowden nsa setting fire future internet,IAB14 Society,0.58,natural
sony online entertainment president john smedley picture file,IAB14 Society,0.58,natural
bigger threat humanity,IAB14 Society,0.57,natural
another week another settlement,IAB14 Society,0.57,natural
sia promotes 1000 forms fear without facing cameras,IAB14 Society,0.57,natural
house language slammed nutrition advocates,IAB14 Society,0.57,natural
shire wins key patent ruling adhd drug vyvanse,IAB14 Society,0.57,natural
shire rejects 27bn takeover abbvie bid,IAB14 Society,0.57,natural
shire plans double product sales 10 billion 2020,IAB14 Society,0.57,natural
sony offered help make titanfall vita,IAB14 Society,0.57,natural
sony xperia z1 compact vs htc one m7 review specs prices,IAB14 Society,0.57,natural
sonys ps4 continues sell continues move games,IAB14 Society,0.57,natural
sa backs nigerias economic step,IAB14 Society,0.57,natural
sa takes stringent measures ebola,IAB14 Society,0.56,natural
104 mcso mug shots week,IAB14 Society,0.56,natural
cable show powell nets conduit better society,IAB14 Society,0.56,natural
sony enter chinas gaming console market,IAB14 Society,0.56,natural
worlds largest scientific society combat climate change,IAB14 Society,0.56,natural
shire plc rejects 46b takeover offer abbvie inc abbv,IAB14 Society,0.56,natural
sony xperia z2 vs google nexus 5,IAB14 Society,0.56,natural
sony xperia c3 selfie phone confirmed 5mp front camera august,IAB14 Society,0.56,natural
sony releases 1st official trailer fury starring brad pitt,IAB14 Society,0.56,natural
welcome tower destinys mission social hub,IAB14 Society,0.56,natural
sony xperia z1 compact vs samsung galaxy s4 mini specifications,IAB14 Society,0.56,natural
sony debuts google play standalone background defocus app,IAB14 Society,0.56,natural
death knell sounded sony psp,IAB14 Society,0.56,natural
sony aims increase market share xperia z2 us market summer,IAB14 Society,0.56,natural
sony launches dual sim xperia c3 priced dhs1199 uae,IAB14 Society,0.55,natural
shire shares leap 27bn takeover rejection,IAB14 Society,0.55,natural
samsung galaxy note 4 powered exynos 5433 soc trumps snapdragon 805,IAB14 Society,0.55,natural
sony unveils vr headset ps4 expect,IAB14 Society,0.55,natural
sony sells 7m playstation 4 consoles,IAB14 Society,0.55,natural
shire rejects takeover bid us drug maker abbvie,IAB14 Society,0.55,natural
sonys virtual reality ambitions playstation 4,IAB14 Society,0.55,natural
shire shares rise potential bid botox maker allergan,IAB14 Society,0.55,natural
scotus tells aereo tv phone free,IAB14 Society,0.55,natural
smith social securitys problems solved,IAB14 Society,0.55,natural
sony unveils virtual reality headset playstation 4,IAB14 Society,0.55,natural
prestigious college offers course sociology miley cyrus,IAB14 Society,0.54,natural
sony xperia c3 claims worlds best selfie smartphone thanks 5,IAB14 Society,0.54,natural
sony xperia z2 smartphone review,IAB14 Society,0.54,natural
sonys playstation 4 continues destroy microsofts xbox one,IAB14 Society,0.54,natural
sony takes facebooks oculus virtual reality race,IAB14 Society,0.54,natural
shire plc shpg sees product sales doubling 10b 2020,IAB14 Society,0.54,natural
shire targets product sales 10bn 2020,IAB14 Society,0.54,natural
ps4 vs xbox one sony beats microsoft console sales,IAB14 Society,0.54,natural
shire finally accepts abbvies takeover offer,IAB14 Society,0.54,natural
social security remains strong overall separate budget,IAB14 Society,0.54,natural
sonys vr headset worthy competitor oculus rift,IAB14 Society,0.54,natural
sonys launching selfie phone tomorrow probably xperia c3,IAB14 Society,0.54,natural
sony announced xperia z2 mwc alongside xperia z2 tablet,IAB14 Society,0.53,natural
snowden nsa set fire future internet,IAB14 Society,0.53,natural
scotus preview lawyers behind abc v aereo,IAB14 Society,0.53,natural
shire lays defence anticipated fourth takeover bid,IAB14 Society,0.53,natural
shire agrees 55b abbvie takeover offer,IAB14 Society,0.53,natural
sony considering possibility last us remastered discount,IAB14 Society,0.53,natural
sony issues statement mlb 14 show,IAB14 Society,0.53,natural
sonys ps4 vr measure oculus rift,IAB14 Society,0.53,natural
social security halts effort collect old debts,IAB14 Society,0.53,natural
sony follows microsoft china playstation console,IAB14 Society,0.53,natural
sias 1000 forms fear debuts 1 us album charts,IAB14 Society,0.53,natural
shire agrees 32bn abbvie takeover deal,IAB14 Society,0.53,natural
sony executives lose bonuses third straight year,IAB14 Society,0.53,natural
sonys upcoming selfie phone appears new leak packs frontfacing led flash,IAB14 Society,0.53,natural
sony issues laptop recall,IAB14 Society,0.53,natural
sonys playstation network back online following ddos service attack,IAB14 Society,0.52,natural
sony expects playstation 4 bring profits ps2,IAB14 Society,0.52,natural
sonys project morpheus vr device shape future games claims,IAB14 Society,0.52,natural
sony xperia z2 compact potentially revealed xperia a2,IAB14 Society,0.52,natural
sony xperia z3 release date price specs new xperia smartphone imminent,IAB14 Society,0.52,natural
shire shares trend higher suntrusts note possible allergan bid,IAB14 Society,0.52,natural
sony unveils virtual reality headset ps4,IAB14 Society,0.52,natural
shire aims double sales 2020,IAB14 Society,0.52,natural
sony plans use android wear smartwatches,IAB14 Society,0.52,natural
sony says android wear use smartwatch platform,IAB14 Society,0.52,natural
sony unveils prototype virtual reality headset playstation 4,IAB14 Society,0.52,natural
sony xperia z2 successor xperia z3 gets benchmarked release date,IAB14 Society,0.52,natural
sony sells seven million ps4s microsoft,IAB14 Society,0.52,natural
stars line barbara walters farewell usa,IAB14 Society,0.52,natural
shire abbvie set new financial targets,IAB14 Society,0.52,natural
sony beats microsoft console sales 4th straight month,IAB14 Society,0.52,natural
sony launch playstation china taking microsoft,IAB14 Society,0.52,natural
usa facing cancer care crisis asco,IAB14 Society,0.52,natural
oculus rift draws near sony attacks,IAB14 Society,0.52,natural
america sitting duck cyberattacks,IAB14 Society,0.51,natural
sony playstation4 sells 7 million units microsoft xbox one sells 5 million units,IAB14 Society,0.51,natural
sony enters virtual reality gaming,IAB14 Society,0.51,natural
shire rejects 27bn takeover approach abbvie,IAB14 Society,0.51,natural
sony needs amazing spiderman 2 huge win,IAB14 Society,0.51,natural
psn name change considered sony get important,IAB14 Society,0.51,natural
lawmakers urged act soon shore social security,IAB14 Society,0.51,natural
social security stops taking refunds collect old debts,IAB14 Society,0.51,natural
sony said would make headset available game developers soon,IAB14 Society,0.51,natural
sony teases selfiefocused xperia smartphone tuesday launch,IAB14 Society,0.51,natural
shire rises analyst predicts allergan takeover,IAB14 Society,0.5,natural
sony corp adr partners shanghai firm offer playstation china,IAB14 Society,0.5,natural
shire outlines plans double sales 2020,IAB14 Society,0.5,natural
sony xperia c3 announced first professional selfie smartphone,IAB14 Society,0.5,natural
sonys ps 4 sales top 7 mln,IAB14 Society,0.5,natural
lebron james joins universals trainwreck cast,IAB14 Society,0.5,natural
sony sells 7m ps4 consoles,IAB14 Society,0.5,natural
weir approaches metso merger,IAB14 Society,0.5,natural
1 billion agreement suntrust address mortgage loan origination,IAB14 Society,0.5,natural
shire targets 10 bln annual product sales 2020 quick facts,IAB14 Society,0.49,natural
saudi proposes opec meetings even less often,IAB14 Society,0.49,natural
4 things need know state social security,IAB14 Society,0.49,natural
move sony,IAB14 Society,0.49,natural
septa regional rail workers go strike,IAB14 Society,0.49,natural
eurusd start move meaningfully lower socgen,IAB14 Society,0.49,natural
sony wont use android wear,IAB14 Society,0.49,natural
sonys early morpheus prototype looked pretty dumb,IAB14 Society,0.49,natural
shire jumps talk bid botox maker allergan ftse hits seven week,IAB14 Society,0.49,natural
saudi announces new death mers virus,IAB14 Society,0.49,natural
sony wont use android wear instead focus androidbased,IAB14 Society,0.49,natural
sony pay bonus senior executives 3rd straight year,IAB14 Society,0.49,natural
watch duck dynastys phil robertson attack another socalled,IAB14 Society,0.49,natural
sony unveils virtual reality headset prototype playstation 0,IAB14 Society,0.49,natural
social security trouble,IAB14 Society,0.49,natural
sony recovers cyberattack,IAB14 Society,0.49,natural
sonys playstation network resumes service hacking attack,IAB14 Society,0.49,natural
oculus sony throw competing vr headsets gdc,IAB14 Society,0.49,natural
sony introduces video editor app next playstation 4 update,IAB14 Society,0.49,natural
sony offered develop vita version titanfalls prototype,IAB14 Society,0.49,natural
us college offers course sociology miley cyrus,IAB14 Society,0.49,natural
sony hints new phone front flash better selfies,IAB14 Society,0.49,natural
toward tobaccofree society,IAB14 Society,0.49,natural
se asia group calls china speed maritime security talks,IAB14 Society,0.49,natural
lse announces rights issue help fund 27bn frank russell bid,IAB14 Society,0.48,natural
social security closes record number offices millions baby boomers,IAB14 Society,0.48,natural
lindsay lohans reality show soso start,IAB14 Society,0.48,natural
5sos album debuts no1 us,IAB14 Society,0.48,natural
lse plans rights issue fund frank russell bid,IAB14 Society,0.48,natural
trustees project 15 percent increase social security,IAB14 Society,0.48,natural
deal septa regional rail workers go strike,IAB14 Society,0.48,natural
stolen social insurance numbers cause many problems,IAB14 Society,0.48,natural
box office transformers age extinction save summer soso,IAB14 Society,0.48,natural
social security closings creating benefits delays,IAB14 Society,0.48,natural
sony halt psp shipments japan later month,IAB14 Society,0.48,natural
sonys project morpheus vr take facebooks oculus headset,IAB14 Society,0.48,natural
sony gave another reason buy ps4 instead xbox one,IAB14 Society,0.47,natural
big increase serious skin cancer says charity,IAB14 Society,0.47,natural
sony xperia z2 compact reportedly leaks xperia a2 branding,IAB14 Society,0.47,natural
shire succumbs 32bn abbvie bid,IAB14 Society,0.47,natural
sony sell playstation consoles china new deal,IAB14 Society,0.47,natural
sony hit cyberattack bomb threat airliner,IAB14 Society,0.47,natural
sony microsoft unvelies new titles e3 ps4 xbox,IAB14 Society,0.47,natural
arguments social circle may double death risk,IAB14 Society,0.47,natural
socioeconomic status plays role even cancer,IAB14 Society,0.47,natural
pfizer ceo defends astrazeneca deal claims deal winwin society,IAB14 Society,0.47,natural
us really giving control internet,IAB14 Society,0.47,natural
sony advises consumers quit using laptops batteries,IAB14 Society,0.47,natural
sony xperia z2 tablet review large android tablets get cool back,IAB14 Society,0.46,natural
five strategies get social security,IAB14 Society,0.46,natural
project morpheus sony forays virtual reality new prototype,IAB14 Society,0.46,natural
shire nixes 46b bid us drug giant abbvie,IAB14 Society,0.46,natural
sony unveils ps4 virtual reality headset,IAB14 Society,0.46,natural
sony winning console war,IAB14 Society,0.46,natural
apple reaches settlement,IAB14 Society,0.46,natural
sony launch playstation 4 china,IAB14 Society,0.46,natural
sony discontinue psp japan europe year,IAB14 Society,0.46,natural
social security closes offices baby boomers approach retirement,IAB14 Society,0.46,natural
nyse group ceo niederauer retires,IAB14 Society,0.46,natural
medicare relatively sound social security disability shakier,IAB14 Society,0.46,natural
social security closing field offices baby boomer retire,IAB14 Society,0.46,natural
45 hamlets shakespeares 450th birthday pictures,IAB14 Society,0.45,natural
sony end psp shipments japan,IAB14 Society,0.45,natural
sonys playstation network back online,IAB14 Society,0.45,natural
shire ramps abbvie defence,IAB14 Society,0.45,natural
cosmos makes big return,IAB14 Society,0.45,natural
saudis least 14 new cases mers virus,IAB14 Society,0.45,natural
nation mourns marquez,IAB14 Society,0.45,natural
social security complexity trip even programs reps,IAB14 Society,0.45,natural
shire surges rejecting abbvies 46 bln takeover bid,IAB14 Society,0.45,natural
mothers day celebrate united kingdom,IAB14 Society,0.45,natural
white house believes air travel safe ebola outbreak,IAB14 Society,0.45,natural
shire abbvie agree 32bn takeover,IAB14 Society,0.45,natural
sony unveils project morpheus virtual reality rival oculus rift,IAB14 Society,0.45,natural
sony xperia z2 review waterproof android smartphone goes beyond,IAB14 Society,0.45,natural
sony microsoft companies recovering weekend ddos,IAB14 Society,0.44,natural
sony xperia z2 tablet,IAB14 Society,0.44,natural
sebi ignore flash boys,IAB14 Society,0.44,natural
sony begin selling playstation consoles china,IAB14 Society,0.44,natural
next generation cassette sony develops tapes 3700 times,IAB14 Society,0.44,natural
sony issues warning vaio battery fire risk update,IAB14 Society,0.44,natural
asco meeting day 1 preserving fertility reducing side effects,IAB14 Society,0.44,natural
braley listens retirees concerns social security,IAB14 Society,0.44,natural
sony psn connectivity restored,IAB14 Society,0.44,natural
sony announces end playstation portable shipments,IAB14 Society,0.44,natural
sony sell playstation china tieups,IAB14 Society,0.44,natural
sony issues batteryfire warning vaio laptops,IAB14 Society,0.44,natural
social security closes offices even demand soars,IAB14 Society,0.44,natural
goodbye psp sony discontinues device decade,IAB14 Society,0.44,natural
scotus v internet supreme court could change tv,IAB14 Society,0.44,natural
new york college offer summer sociology course miley cyrus,IAB14 Society,0.44,natural
sony shocks ps4 takes top spot npd xbox one ships 5 million units,IAB14 Society,0.44,natural
statement lászló andor european commissioner employment social,IAB14 Society,0.44,natural
shire boosts ftse 100 fourth day black,IAB14 Society,0.44,natural
isspresso espresso machine space,IAB14 Society,0.43,natural
sony playstation network game services attacked,IAB14 Society,0.43,natural
alstoms plight illustrates frances problems,IAB14 Society,0.43,natural
nation world,IAB14 Society,0.43,natural
social security agency deputy defends closing field offices,IAB14 Society,0.43,natural
shire plc shpg confirms rejects highly conditional abbvie abbv proposal,IAB14 Society,0.43,natural
google social chief vic gundotra steps,IAB14 Society,0.43,natural
sony advises consumers quit using vaio laptops batteries,IAB14 Society,0.43,natural
new york college offer course sociology miley cyrus summer,IAB14 Society,0.43,natural
shire confirms rejection abbvie proposal,IAB14 Society,0.43,natural
sony sold 7m ps4s,IAB14 Society,0.43,natural
nsa setting fire internet,IAB14 Society,0.43,natural
sony sell playstation 4 console china,IAB14 Society,0.43,natural
seti institute astronomers take skies verify may 23 meteor shower,IAB14 Society,0.43,natural
shire shpg takeover bid rejected stock reaches new high,IAB14 Society,0.43,natural
sony reveals virtual reality headset ps4,IAB14 Society,0.42,natural
sony recalling vaio laptops due battery problems,IAB14 Society,0.42,natural
sony sells 7 million playstation consoles,IAB14 Society,0.42,natural
sony launches project morpheus virtual reality headset playstation 4,IAB14 Society,0.42,natural
scs beach water safety ranked 24th 30 us environmental group,IAB14 Society,0.42,natural
nsa developed industrial scale malware spying,IAB14 Society,0.42,natural
sony sells 7m ps4s,IAB14 Society,0.42,natural
white house urges turkey lift twitter ban,IAB14 Society,0.42,natural
sony warns vaio users fire risk defective batteries,IAB14 Society,0.42,natural
sony make sell playstation games consoles china,IAB14 Society,0.42,natural
sony playstation 4 outsells microsoft xbox one fourth straight month,IAB14 Society,0.42,natural
snowden says nsa set fire future internet,IAB14 Society,0.42,natural
public thinks ecigarettes harmless arent leading health,IAB14 Society,0.42,natural
sony executives lose bonuses,IAB14 Society,0.42,natural
sony xperia c3 selfie phone leaked online,IAB14 Society,0.42,natural
miley cyrus rebounds social 50,IAB14 Society,0.42,natural
home opinion columns empire humanity kingdom god,IAB14 Society,0.42,natural
qa getting inside project morpheus sony rd engineer,IAB14 Society,0.42,natural
sony xperia c3 arrives 5mp selfie camera android 44 kitkat,IAB14 Society,0.42,natural
sony xperia c3 xperia c3 dual promo videos arrive,IAB14 Society,0.42,natural
shire rejects buyout offer abbvie chess match beginning,IAB14 Society,0.41,natural
sonys playstation network back online hacking attempt,IAB14 Society,0.41,natural
nice asks data sovaldi,IAB14 Society,0.41,natural
sony says 7 million playstation 4s sold worldwide,IAB14 Society,0.41,natural
statement retiree leader richard fiesta 2014 social security,IAB14 Society,0.41,natural
insane clown posse loses legal fight fbi,IAB14 Society,0.41,natural
nhs thinks healthy year life worth 20000,IAB14 Society,0.41,natural
bryan singers rape accuser involved social justice documentary,IAB14 Society,0.41,natural
sony seen rejected japan shame index losing stock cull,IAB14 Society,0.41,natural
planted isis flag sonys server,IAB14 Society,0.41,natural
sonys entertainment network forced offline ddos attack possibly isis,IAB14 Society,0.41,natural
5 reasons solange always sisters back,IAB14 Society,0.41,natural
global warming wake call mankind,IAB14 Society,0.41,natural
sony playing right game,IAB14 Society,0.41,natural
social security halts collection kins old debt,IAB14 Society,0.41,natural
express scripts attack cost sovaldi,IAB14 Society,0.41,natural
sony executives take heavy pay cuts report claims,IAB14 Society,0.41,natural
sony warns battery issue vaio laptops,IAB14 Society,0.41,natural
sony xperia c3 selfie phone 5mp front camera official,IAB14 Society,0.41,natural
shire flags existing new drugs defence abbvie,IAB14 Society,0.4,natural
sony tries virtual reality,IAB14 Society,0.4,natural
sony plays data theft fears playstation network attacked,IAB14 Society,0.4,natural
sony offered help respawn bring early titanfall version ps vita,IAB14 Society,0.4,natural
tim hortons inc nysethi gets double double,IAB14 Society,0.4,natural
sony unveils new ps4 virtual reality headset,IAB14 Society,0.4,natural
sony steals show e3 press conference,IAB14 Society,0.4,natural
vietnams civil society groups call antichina protests,IAB14 Society,0.4,natural
nadine gordimer offered model use books social force,IAB14 Society,0.4,natural
game thrones star michelle fairley addresses lady stoneheart social,IAB14 Society,0.4,natural
scs unemployment rate drops lowest since march 2008,IAB14 Society,0.4,natural
sony launch playstation china,IAB14 Society,0.4,natural
beyonce solange put united front,IAB14 Society,0.4,natural
communities brief,IAB14 Society,0.4,natural
white house nsa didnt exploit heartbleed,IAB14 Society,0.4,natural
lithium bought klout social depth,IAB14 Society,0.4,natural
sony xperia z2 compact specifications leak features 22ghz snapdragon,IAB14 Society,0.4,natural
sony says playstation network back online,IAB14 Society,0.4,natural
septa regional rail workers strike,IAB14 Society,0.4,natural
sony reportedly puts oled tv efforts hold,IAB14 Society,0.4,natural
shire rejects abbvies 46bn bid,IAB14 Society,0.39,natural
social security field offices closing baby boomers age,IAB14 Society,0.39,natural
google glass rolls white models us citizens,IAB14 Society,0.39,natural
siemens joins bidding alstom,IAB14 Society,0.39,natural
sony sites hit cyber attack bomb threat plane carrying exec isis claims,IAB14 Society,0.39,natural
fitch revises sebs outlook positive affirms rating,IAB14 Society,0.39,natural
htc one m8 dual sim snapdragon 801 soc launched select markets,IAB14 Society,0.39,natural
phoenixs greg stanton among us mayors unanimously pass climate change,IAB14 Society,0.39,natural
sony tried get vita version titanfall,IAB14 Society,0.39,natural
shire plc accepts 32bn takeover abbvie inc,IAB14 Society,0.39,natural
shire rejects 46b abbvie offer,IAB14 Society,0.39,natural
sony e3 2014 trailer destiny,IAB14 Society,0.39,natural
shire share price abbvie forced retract shareholder comments,IAB14 Society,0.39,natural
sonys playstation 4 sales top 7 million,IAB14 Society,0.39,natural
former archbishop canterbury dr rowan williams blames western lifestyles,IAB14 Society,0.39,natural
uk tescos profits fall second year succession,IAB14 Society,0.39,natural
lithium acquires social service klout,IAB14 Society,0.39,natural
royal dutch shell plc receives hold rating societe generale rdsb,IAB14 Society,0.39,natural
update 3independent scania board members reject bid vw unfazed,IAB14 Society,0.39,natural
sony xperia z2 review,IAB14 Society,0.39,natural
cannes film festival lit class conflict social films richpoor division,IAB14 Society,0.39,natural
scania committee rejects vw bid,IAB14 Society,0.39,natural
sony sells 7 million playstation 4 consoles,IAB14 Society,0.39,natural
siemens buy rolls royce energy assets,IAB14 Society,0.39,natural
sxsw 2014 guide best music acts,IAB14 Society,0.38,natural
sony announces ps4 hit 7 million sales milestone details next software,IAB14 Society,0.38,natural
climate change everyones duty,IAB14 Society,0.38,natural
shire bosses receive windfalls takeover abbvie,IAB14 Society,0.38,natural
lithium technologies grabs social klout 200mn,IAB14 Society,0.38,natural
sonys new virtual reality headset ps4,IAB14 Society,0.38,natural
sony announces new virtual reality headset playstation 4,IAB14 Society,0.38,natural
sony teases new xperia reveal tomorrow could z3,IAB14 Society,0.38,natural
sonys playstation 4 sales top seven million,IAB14 Society,0.38,natural
threat sony president forces emergency stop plane,IAB14 Society,0.38,natural
sony tops console sales microsoft 1st revenue,IAB14 Society,0.38,natural
sc rejects sahara chief subrata roys bail plea,IAB14 Society,0.38,natural
sony reveals new scifi looking project morpheus headset,IAB14 Society,0.38,natural
social security closing offices baby boomers age,IAB14 Society,0.38,natural
mediatek launches 64bit true octacore lte smartphone soc,IAB14 Society,0.38,natural
siemens pay 13b rollsroyce energy assets,IAB14 Society,0.38,natural
shire forecasts 10bn sales 2020 fends us bid,IAB14 Society,0.38,natural
