text,iab_label,confidence,source
1 thing fueling googles android dominance,IAB19 Technology & Computing,0.65,natural
intel relentlessly advancing towards mobile goals intc,IAB19 Technology & Computing,0.65,natural
cisco partners build worlds largest global intercloud,IAB19 Technology & Computing,0.65,natural
microsoft unveils surface pro 3 tablet,IAB19 Technology & Computing,0.65,natural
new macbook airs finally launching week,IAB19 Technology & Computing,0.65,natural
microsoft debuts office 365 personal plan push adoption office ipad,IAB19 Technology & Computing,0.65,natural
first look microsoft surface pro 3,IAB19 Technology & Computing,0.65,natural
microsoft engineer teases something amazing windows phone,IAB19 Technology & Computing,0.65,natural
cisco joins cloud computing race 1 bln plan wsj,IAB19 Technology & Computing,0.65,natural
microsoft office coming ipad,IAB19 Technology & Computing,0.65,natural
silicon valley tv show mike judge tees tech titans,IAB19 Technology & Computing,0.64,natural
intel make tablet chips chinas rockchip,IAB19 Technology & Computing,0.64,natural
google partners nvidia bring pc class gaming portable devices,IAB19 Technology & Computing,0.64,natural
qualcomm snapdragon 805 poised lead 4k revolution mobile,IAB19 Technology & Computing,0.64,natural
apple inc aapl updates macbook air better chips lower prices,IAB19 Technology & Computing,0.64,natural
remember computer,IAB19 Technology & Computing,0.64,natural
satya nadella unveils office apple incs ipad,IAB19 Technology & Computing,0.64,natural
zero day new flaw hits microsofts internet explorer,IAB19 Technology & Computing,0.64,natural
cisco pushes cloud 1bn investment,IAB19 Technology & Computing,0.64,natural
kinect isnt going die anytime soon according microsoft,IAB19 Technology & Computing,0.64,natural
courageous xbox one microsoft,IAB19 Technology & Computing,0.64,natural
microsoft word ipad worth hype price,IAB19 Technology & Computing,0.64,natural
cisco invest 1bn worlds largest cloud network,IAB19 Technology & Computing,0.64,natural
apple inc google inc amazoncom inc battle living room,IAB19 Technology & Computing,0.64,natural
stop freaking ipad isnt dying,IAB19 Technology & Computing,0.64,natural
cisco systems spending 1 billion cloud computing,IAB19 Technology & Computing,0.64,natural
google plans 3d tablet,IAB19 Technology & Computing,0.64,natural
surface pro 3 groundbreaking tablet yet,IAB19 Technology & Computing,0.63,natural
intel bringing core pc chips tablet devices,IAB19 Technology & Computing,0.63,natural
2 winners 1 loser microsofts new office ipad,IAB19 Technology & Computing,0.63,natural
microsoft unveils larger tablet,IAB19 Technology & Computing,0.63,natural
tech ipo bubble burst,IAB19 Technology & Computing,0.63,natural
traders buy high volume call options hewlettpackard company hpq,IAB19 Technology & Computing,0.63,natural
microsoft apple google also read emails,IAB19 Technology & Computing,0.63,natural
microsoft ceo satya nadella unveils office ipad,IAB19 Technology & Computing,0.63,natural
jim cramers mad dash alliant techsystems creative deal,IAB19 Technology & Computing,0.63,natural
beats music compaq biggest acquisitions tech history,IAB19 Technology & Computing,0.63,natural
apple inc google inc yahoo inc could read emails,IAB19 Technology & Computing,0.63,natural
microsoft chief satya nadella crows twitter ipad office soars,IAB19 Technology & Computing,0.63,natural
laptop tradeoffs,IAB19 Technology & Computing,0.63,natural
htc making nextgen nexus tablet,IAB19 Technology & Computing,0.63,natural
office ipad one microsofts finest moments,IAB19 Technology & Computing,0.63,natural
googles project hera merge android chrome web rumor,IAB19 Technology & Computing,0.63,natural
microsoft ceo satya nadella unveil office version ipad march 27,IAB19 Technology & Computing,0.63,natural
cartech company mobileye soars ipo,IAB19 Technology & Computing,0.63,natural
get mac desktop laptop,IAB19 Technology & Computing,0.63,natural
apples legacy macbook pro cddvd superdrive lives 100 price cut,IAB19 Technology & Computing,0.63,natural
microsoft announces surface pro 3 laptop killer,IAB19 Technology & Computing,0.63,natural
htc upgrades htc one phone gives larger screen better software,IAB19 Technology & Computing,0.63,natural
intel bring pc chips tablets new core chips,IAB19 Technology & Computing,0.63,natural
toasterfridge microsofts new pc problems,IAB19 Technology & Computing,0.63,natural
cisco invest 1 billion global cloud network accelerate internet,IAB19 Technology & Computing,0.63,natural
google making modular smartphone,IAB19 Technology & Computing,0.63,natural
apple updates ipad tablet better cameras faster processor,IAB19 Technology & Computing,0.62,natural
ipad helped apple inc aapl dominate global pc market q1 2014,IAB19 Technology & Computing,0.62,natural
samsung tries wooing multitaskers 28inch 4k utra hd monitor,IAB19 Technology & Computing,0.62,natural
lenovo unveils first two consumerfocused chromebooks n20 n20p,IAB19 Technology & Computing,0.62,natural
strength microsofts surface pro 3 great tablet functional laptop,IAB19 Technology & Computing,0.62,natural
top tech stocks gopro inc gpro gt advanced technologies inc gtat,IAB19 Technology & Computing,0.62,natural
googles new intel chromebooks devices dell hp lenovo asus lg,IAB19 Technology & Computing,0.62,natural
ijackers hit australian apple devices ransom demands,IAB19 Technology & Computing,0.62,natural
microsoft unveils 12inch surface pro 3 tablet,IAB19 Technology & Computing,0.62,natural
google coming chrome browsers pc mac,IAB19 Technology & Computing,0.62,natural
microsoft google kill intelasus dual os tablet effort,IAB19 Technology & Computing,0.62,natural
apple unveil new software platform wwdc 2014 iphone ipad apple tv,IAB19 Technology & Computing,0.62,natural
lenovos first consumer chromebook n20 n20p 279 329,IAB19 Technology & Computing,0.62,natural
coming round microsoft corp job cuts could biggest tech giants history,IAB19 Technology & Computing,0.62,natural
nvidia serves dual gk110 gpus 2999 geforce titan z,IAB19 Technology & Computing,0.62,natural
microsoft ceo satya nadella crows twitter ipad office soars,IAB19 Technology & Computing,0.62,natural
apple ibm develop cloud services apps iphones ipads,IAB19 Technology & Computing,0.62,natural
googles revolutionary project ara modular gray phone launch january,IAB19 Technology & Computing,0.62,natural
hands toshibas brilliant 4k laptop,IAB19 Technology & Computing,0.62,natural
intel ups revenue outlook revived pc sales,IAB19 Technology & Computing,0.62,natural
transcendence revenge cybertech,IAB19 Technology & Computing,0.62,natural
new samsung ad gleefully shows apple microsoft kindle,IAB19 Technology & Computing,0.62,natural
microsoft earnings slip soft computer sales,IAB19 Technology & Computing,0.62,natural
intel chinas rockchip android tablets alliance,IAB19 Technology & Computing,0.62,natural
microsofts surface pro 3 tablet right youre one,IAB19 Technology & Computing,0.62,natural
microsofts yusuf mehdi says kinect always integral xbox one,IAB19 Technology & Computing,0.62,natural
apples ipad retook tablet sat crown jd power,IAB19 Technology & Computing,0.62,natural
sign test apples new mac operating system,IAB19 Technology & Computing,0.62,natural
microsoft thank ballmer nadella office ipad goahead,IAB19 Technology & Computing,0.62,natural
apple speeds macbook pro line,IAB19 Technology & Computing,0.62,natural
nvidia ibm unveil nvlink interconnect cpus gpus,IAB19 Technology & Computing,0.62,natural
silicon valley workers en masse san franciscos pride parade,IAB19 Technology & Computing,0.62,natural
microsoft gains wake unveiling office ipad,IAB19 Technology & Computing,0.62,natural
update 2intel make tablet chips chinas rockchip,IAB19 Technology & Computing,0.62,natural
samsung making vr headset phones tablets,IAB19 Technology & Computing,0.62,natural
first look microsoft office ipad pretty functional,IAB19 Technology & Computing,0.61,natural
microsoft gain office 365 users office ipad,IAB19 Technology & Computing,0.61,natural
google developing 3d imaging tablet,IAB19 Technology & Computing,0.61,natural
apple reportedly working 4k imac 12 inch retina macbook air,IAB19 Technology & Computing,0.61,natural
closer look microsofts absurdly thin surface pro 3,IAB19 Technology & Computing,0.61,natural
handson surface pro 3 microsofts hybrid tablet isnt crazy anymore,IAB19 Technology & Computing,0.61,natural
lenovo geared announce first windows phone device,IAB19 Technology & Computing,0.61,natural
intel 5ghz core i7 chip debuts lowcost creative workstations,IAB19 Technology & Computing,0.61,natural
mainframe turns 50,IAB19 Technology & Computing,0.61,natural
lenovo intros n20n20p chromebook duo priced 280,IAB19 Technology & Computing,0.61,natural
watson spark datadriven rd revolution,IAB19 Technology & Computing,0.61,natural
razer announces android tvpowered microconsole google io,IAB19 Technology & Computing,0.61,natural
tradeideas microsoft msft todays postmarket leader stock,IAB19 Technology & Computing,0.61,natural
microsoft may unveil small surface tablet pc may 20,IAB19 Technology & Computing,0.61,natural
microsoft brings word powerpoint excel ipad,IAB19 Technology & Computing,0.61,natural
3d printer used fix mans face,IAB19 Technology & Computing,0.61,natural
gogcom gamersgate kick pc game deals season massive,IAB19 Technology & Computing,0.61,natural
qualcomm inc qcom falling weak forecast,IAB19 Technology & Computing,0.61,natural
microsoft boasts surface 3 replace laptop,IAB19 Technology & Computing,0.61,natural
intel unveils chromebooks based latest laptop chips,IAB19 Technology & Computing,0.61,natural
googles drastic gmail redesign could come browsers,IAB19 Technology & Computing,0.61,natural
microsofts macbook airreplacement surface pro 3 tablet landing uk,IAB19 Technology & Computing,0.61,natural
thieves raid samsung plant brazil make millions worth electronics,IAB19 Technology & Computing,0.61,natural
apple incs key ihome success starts iphone,IAB19 Technology & Computing,0.61,natural
new apple mac mobile features coming fall wvideo,IAB19 Technology & Computing,0.61,natural
facebook faces ico investigation secret user experiment,IAB19 Technology & Computing,0.61,natural
facebook build second data center altoona,IAB19 Technology & Computing,0.61,natural
adobe announces photoshop mix apples ipad,IAB19 Technology & Computing,0.61,natural
weaning microsoft windows,IAB19 Technology & Computing,0.61,natural
apples next focus major redesigning next operating system os x 1010,IAB19 Technology & Computing,0.61,natural
cisco invest 1b expand cloud computing operations republic,IAB19 Technology & Computing,0.61,natural
apples new macbook pro comes retina display,IAB19 Technology & Computing,0.61,natural
review microsofts surface works laptop tradeoffs,IAB19 Technology & Computing,0.61,natural
samsung galaxy note 4 tipped feature 2k display 64bit cpu 4gb ram,IAB19 Technology & Computing,0.61,natural
microsoft launches office ipad word excel powerpoint,IAB19 Technology & Computing,0.61,natural
new apple mac mobile features coming fall,IAB19 Technology & Computing,0.61,natural
cisco goes cloud services 1 billion investment,IAB19 Technology & Computing,0.61,natural
qualcomms 8core snapdragon 615 go production soon,IAB19 Technology & Computing,0.61,natural
microsoft launch surface pro 3 tablet finally replace laptop,IAB19 Technology & Computing,0.61,natural
microsoft unveils office ipad nadella outlines vision cloud mobile,IAB19 Technology & Computing,0.61,natural
symantec shares plunge ceo fired,IAB19 Technology & Computing,0.61,natural
need know microsofts msft internet explorer threat,IAB19 Technology & Computing,0.6,natural
better late never microsoft office finally coming ipad march 27,IAB19 Technology & Computing,0.6,natural
meet googles new smartwatch,IAB19 Technology & Computing,0.6,natural
new htc one htcs flagship phone gets full metal jacket,IAB19 Technology & Computing,0.6,natural
htc volantis set next google nexus tablet,IAB19 Technology & Computing,0.6,natural
nadella expands microsofts mobile cloud horizons office ipad,IAB19 Technology & Computing,0.6,natural
microsoft office comes ipad,IAB19 Technology & Computing,0.6,natural
new macbook pro macbook air iphone 6 ipads 2014 benefit apple,IAB19 Technology & Computing,0.6,natural
apple designer greg christie unlocking software first iphone,IAB19 Technology & Computing,0.6,natural
word processor ipad,IAB19 Technology & Computing,0.6,natural
heartbleed bug crisis fund launched google microsoft tech giants,IAB19 Technology & Computing,0.6,natural
microsoft finally brings office suite ipad,IAB19 Technology & Computing,0.6,natural
cisco doubles data center microsoft,IAB19 Technology & Computing,0.6,natural
apple unveils updated macbook pro,IAB19 Technology & Computing,0.6,natural
openstack takes backseat container tech devops rhsummit,IAB19 Technology & Computing,0.6,natural
intel samsung atmel broadcom dell gadget makers create,IAB19 Technology & Computing,0.6,natural
4 stocks declined microsoft corporation nasdaqmsft,IAB19 Technology & Computing,0.6,natural
thinner ipad air intel unveils first broadwellpowered tablet computex,IAB19 Technology & Computing,0.6,natural
microsoft office arrives ipad,IAB19 Technology & Computing,0.6,natural
office ipad microsofts nadella assures windows 8 users day,IAB19 Technology & Computing,0.6,natural
microsoft unveil office ipad march 27 san francisco press event,IAB19 Technology & Computing,0.6,natural
intels data center revenue hits 31 billion 11 yoy,IAB19 Technology & Computing,0.6,natural
cisco 1bn cloud play covert direct strategy,IAB19 Technology & Computing,0.6,natural
dont get lost trying find office ipad app store,IAB19 Technology & Computing,0.6,natural
apple quietly releases new macbooks,IAB19 Technology & Computing,0.6,natural
microsofts nadella said unveil office ipad march 27,IAB19 Technology & Computing,0.6,natural
ibm launches new computer system,IAB19 Technology & Computing,0.6,natural
showdown microsoft surface pro 3 vs apple ipad air,IAB19 Technology & Computing,0.6,natural
googles project codenamed hera could unify android chrome web,IAB19 Technology & Computing,0.6,natural
microsoft announced office suite ipad,IAB19 Technology & Computing,0.6,natural
apple wwdc iphone 6 ios 8 iwatch,IAB19 Technology & Computing,0.6,natural
mac getting ready new 129inch ipad early 2015,IAB19 Technology & Computing,0.6,natural
microsoft ups ante buying new pc rid world windows xp,IAB19 Technology & Computing,0.6,natural
microsoft unveils thinner surface pro 3 tablet,IAB19 Technology & Computing,0.6,natural
google set release new futuristic 3d imaging tablet,IAB19 Technology & Computing,0.6,natural
enemies allies ibm apple team iphone ipad sales,IAB19 Technology & Computing,0.6,natural
nvidia launches 3000 geforce gtx titan z graphics card,IAB19 Technology & Computing,0.6,natural
infamous second son sony console selling exclusive,IAB19 Technology & Computing,0.6,natural
intel corporation stock flying high microsoft hp next,IAB19 Technology & Computing,0.6,natural
microsoft wants replace laptop,IAB19 Technology & Computing,0.6,natural
diamonds computer best friend,IAB19 Technology & Computing,0.6,natural
intel pc makers working google next wave chromebooks latest,IAB19 Technology & Computing,0.6,natural
supermicro exhibits industrys widest range gpu server solutions hpc,IAB19 Technology & Computing,0.59,natural
microsoft ushers new era apps ipads,IAB19 Technology & Computing,0.59,natural
microsoft ceo satya nadella coming sf march 27 talk cloud mobile,IAB19 Technology & Computing,0.59,natural
might best reason ever feel good buying chromebook,IAB19 Technology & Computing,0.59,natural
adobes first ever photoshop hardware,IAB19 Technology & Computing,0.59,natural
nvidia ibm create gpu interconnect faster supercomputing,IAB19 Technology & Computing,0.59,natural
nvidia profit 33 gains gaming cloud,IAB19 Technology & Computing,0.59,natural
amazon takes apple google fire phone,IAB19 Technology & Computing,0.59,natural
cisco invest 1 billion expand cloud business,IAB19 Technology & Computing,0.59,natural
google set launch 3d imaging tablet,IAB19 Technology & Computing,0.59,natural
breath fresh macbook air,IAB19 Technology & Computing,0.59,natural
kids react old computers hilarious video shows dramatic technology,IAB19 Technology & Computing,0.59,natural
ceo event suggests microsoft office ipad finally coming,IAB19 Technology & Computing,0.59,natural
microsofts satya nadella smart technical vision microsoft,IAB19 Technology & Computing,0.59,natural
5 things know microsofts xp deadline,IAB19 Technology & Computing,0.59,natural
microsoft unveils surface pro 3 tabletlaptop hybrid,IAB19 Technology & Computing,0.59,natural
ill buy microsofts stock surface 3 pro,IAB19 Technology & Computing,0.59,natural
googles project tango take tablet wars next level 3dimaging tech,IAB19 Technology & Computing,0.59,natural
symantec ceo gets boot symc stock tumbles,IAB19 Technology & Computing,0.59,natural
apple bring touch id every new iphone ipad launching year,IAB19 Technology & Computing,0.59,natural
microsofts touchfirst office released ipad,IAB19 Technology & Computing,0.59,natural
compute transformers 4 worst yet,IAB19 Technology & Computing,0.59,natural
video hands microsoft surface pro 3,IAB19 Technology & Computing,0.59,natural
apple iphone ipad hacking incident heres need know,IAB19 Technology & Computing,0.59,natural
microsofts azure cloud hyper,IAB19 Technology & Computing,0.59,natural
apple google intel adobe settle hiring lawsuit,IAB19 Technology & Computing,0.59,natural
apple quietly upgrades processors macbook air line,IAB19 Technology & Computing,0.59,natural
apple unveils new macbook pro models,IAB19 Technology & Computing,0.59,natural
headtohead microsoft surface pro 3 vs apple macbook air,IAB19 Technology & Computing,0.59,natural
robbers loot samsung plant brazil steal products worth 36 million,IAB19 Technology & Computing,0.59,natural
google notifications appearing pcmac computers,IAB19 Technology & Computing,0.59,natural
jamie foxx play younger mike tyson biopic help cgi technology,IAB19 Technology & Computing,0.59,natural
microsoft announces affordable 199 laptops 99 tablets,IAB19 Technology & Computing,0.59,natural
microsoft makes big break tradition office ipad,IAB19 Technology & Computing,0.59,natural
tablet showdown samsung galaxy tab 105 vs ipad air specs clash,IAB19 Technology & Computing,0.59,natural
microsofts new surface pro 3 tablet replace laptops,IAB19 Technology & Computing,0.59,natural
apple making plans launch 129inch ipad alongside iphone 6 buhbye,IAB19 Technology & Computing,0.59,natural
microsoft brings word excel powerpoint ipad today,IAB19 Technology & Computing,0.59,natural
exec vic gundotra leaving tech giant google,IAB19 Technology & Computing,0.59,natural
samsung intel dell team iot connectivity standards,IAB19 Technology & Computing,0.59,natural
brazil bandits steal us63m samsung phones computers,IAB19 Technology & Computing,0.59,natural
microsoft reportedly prepping massive round layoffs,IAB19 Technology & Computing,0.59,natural
microsoft rumors surface pro 3 coming may monster 12inch tablet,IAB19 Technology & Computing,0.59,natural
microsoft chief satya nadella boasts twitter ipad office soars,IAB19 Technology & Computing,0.59,natural
tablet showdown samsung galaxy tab versus ipad,IAB19 Technology & Computing,0.59,natural
office ipad,IAB19 Technology & Computing,0.59,natural
microsoft office ipad coming march 27th satya nandella,IAB19 Technology & Computing,0.58,natural
amazon unveil first smartphone,IAB19 Technology & Computing,0.58,natural
fcc throttled neocities net neutrality protest,IAB19 Technology & Computing,0.58,natural
google inc nasdaqgoog continue internet king era,IAB19 Technology & Computing,0.58,natural
nvidia reports strong quarter tegra sales grow 200,IAB19 Technology & Computing,0.58,natural
apples new ipad 129 inch display,IAB19 Technology & Computing,0.58,natural
google developing advanced vision tablet,IAB19 Technology & Computing,0.58,natural
lenovo recalls thinkpad batteries due fire risk,IAB19 Technology & Computing,0.58,natural
razer announces plans create android tv microconsole,IAB19 Technology & Computing,0.58,natural
galaxy note 4 pack qhd display 64bit cpu 4gb ram,IAB19 Technology & Computing,0.58,natural
computer guy developing virtual reality programs,IAB19 Technology & Computing,0.58,natural
chipmaker intel raises outlook stronger pc demand,IAB19 Technology & Computing,0.58,natural
microsoft reinvent productivity empower people satya nadella,IAB19 Technology & Computing,0.58,natural
cisco invest 1 billion cloud services,IAB19 Technology & Computing,0.58,natural
get ios 8 phone tablet,IAB19 Technology & Computing,0.58,natural
microsoft office ipad expected unveiled 27 march event,IAB19 Technology & Computing,0.58,natural
cisco juniper treating gear potential heartbleed,IAB19 Technology & Computing,0.58,natural
apple google agreed dismiss lawsuits,IAB19 Technology & Computing,0.58,natural
microsoft ceo satya nadella may unveil office ipad march 27,IAB19 Technology & Computing,0.58,natural
new hacking risk microsoft browsers,IAB19 Technology & Computing,0.58,natural
google nexus 6 release date revived anew featuring 55inch display screen,IAB19 Technology & Computing,0.58,natural
intel reaches 5ghz new core i7 chip gamers,IAB19 Technology & Computing,0.58,natural
microsoft ceo nadella pulls trigger longgestating office apps ipad,IAB19 Technology & Computing,0.58,natural
intel computex 2014,IAB19 Technology & Computing,0.58,natural
even bigger ipad acoming,IAB19 Technology & Computing,0.58,natural
good luck microsoft nokias phone sales 30 percent,IAB19 Technology & Computing,0.58,natural
welcome phil spencer microsofts new xboxeverything honcho,IAB19 Technology & Computing,0.58,natural
microsofts surface pro 3 zeroing professional tablet,IAB19 Technology & Computing,0.58,natural
nexus 9 tech specs spilled 64bit tegra k1 chip board,IAB19 Technology & Computing,0.58,natural
htc unveils 5 htc one m8 gesture controls dual rear cameras slomo,IAB19 Technology & Computing,0.58,natural
intel ups outlook stronger pc demand,IAB19 Technology & Computing,0.58,natural
microsoft rallies troops azure cloud push,IAB19 Technology & Computing,0.58,natural
apples latest operating system dramatically improves web services,IAB19 Technology & Computing,0.58,natural
apple iphone ipad mac devices held ransom,IAB19 Technology & Computing,0.58,natural
cisco put 1b cloud expansion,IAB19 Technology & Computing,0.58,natural
microsoft eyes surface pro 3 laptop replacement,IAB19 Technology & Computing,0.58,natural
snapchat settles ftc privacy issue,IAB19 Technology & Computing,0.58,natural
trimming fat cloud computing,IAB19 Technology & Computing,0.58,natural
office ipad means microsoft apple,IAB19 Technology & Computing,0.58,natural
microsoft layoffs biggest job cut satya nadella 5 years,IAB19 Technology & Computing,0.58,natural
new leak points 89inch nexus tablet htc volantis,IAB19 Technology & Computing,0.58,natural
beijing china chinas government says avoid buying computer,IAB19 Technology & Computing,0.58,natural
ouch microsoft slashing 18000 jobs,IAB19 Technology & Computing,0.58,natural
