text,labels,confidence,source,iab_label
would shop eat guns openly carried,,0.52,natural,IAB22 Shopping
kim kardashian wears super tight skinny jeans shop baby north,,0.52,natural,IAB22 Shopping
amazoncart works twitter amazon launches new way shop,,0.52,natural,IAB22 Shopping
sale schumacher medical file disgusting says manager,,0.51,natural,IAB22 Shopping
khloe kardashian sisters enjoy paris shopping spree kris jenner,,0.51,natural,IAB22 Shopping
kim kardashian dotes north west paris shopping trip,,0.51,natural,IAB22 Shopping
amazon dash future grocery shopping video,,0.51,natural,IAB22 Shopping
The Caribbean is a popular destination for shopping.,,0.51,synthetic,IAB22 Shopping
online shopping boosts fedexs profit shares hit life high,,0.5,natural,IAB22 Shopping
amazons cart gets mobile add amazoncart browsing,,0.5,natural,IAB22 Shopping
alibaba big china ask shopper,,0.5,natural,IAB22 Shopping
walmart hurting shoppers,,0.5,natural,IAB22 Shopping
amazon launches shopping machine calls phone,,0.5,natural,IAB22 Shopping
kim kardashian goes braless paris shopping spree kanye west,,0.5,natural,IAB22 Shopping
bbc amazon launches shopping via twitter,,0.5,natural,IAB22 Shopping
facebook tests feature let users shop site,,0.5,natural,IAB22 Shopping
max brenner others zero vacant crumbs shops,,0.5,natural,IAB22 Shopping
amazon introduces online shopping fire smartphone,,0.5,natural,IAB22 Shopping
amazoncart find shop directly twitter feed,,0.49,natural,IAB22 Shopping
google spend 500 million nationwide shopping express expansion,,0.49,natural,IAB22 Shopping
market overview hawkish fed could hit bonds uk retailers,,0.49,natural,IAB22 Shopping
amazons phone helps users shop,,0.49,natural,IAB22 Shopping
amazons shopping machine fire phone criticised,,0.49,natural,IAB22 Shopping
"The UK is a great place to go shopping, with a wide range of shops and boutiques.",,0.49,synthetic,IAB22 Shopping
bachelorette andi dorfman surprises store,,0.49,natural,IAB22 Shopping
nokia lumia 635 sale buy uk,,0.49,natural,IAB22 Shopping
beyonce shops new apartment without jay z,,0.49,natural,IAB22 Shopping
lowcalorie foods losing place supermarket shopping carts,,0.49,natural,IAB22 Shopping
khloe kardashian scott disick head hamptons retail,,0.49,natural,IAB22 Shopping
amazon cart lets shop twitter using hashtag,,0.48,natural,IAB22 Shopping
khloe kardashian sisters enjoy paris shopping spree mom kris,,0.48,natural,IAB22 Shopping
prime music need know amazoncom incs new streaming,,0.48,natural,IAB22 Shopping
add items amazon cart single tweet,,0.48,natural,IAB22 Shopping
get grocery home app amazon,,0.48,natural,IAB22 Shopping
powdered alcohol poised hit us stores,,0.47,natural,IAB22 Shopping
sex tape featuring jayz carmen bryan shopped around,,0.47,natural,IAB22 Shopping
amazon unveils fire phone builtin amazon shopping support,,0.46,natural,IAB22 Shopping
amazon invites go shopping via twitter,,0.46,natural,IAB22 Shopping
"The influence of engines on the shopping experience has been profound, making it easier, faster, and more convenient for consumers to find and purchase products.",,0.46,synthetic,IAB22 Shopping
palcohol hit us stores,,0.46,natural,IAB22 Shopping
ebay user details sale,,0.46,natural,IAB22 Shopping
amazon jeff bezos wants us shop smartphones voila,,0.46,natural,IAB22 Shopping
amazons phone shopaholics dream,,0.46,natural,IAB22 Shopping
health insurance purchased retail store,,0.46,natural,IAB22 Shopping
Notable events in the history of engines have marked significant milestones in the evolution of online shopping.,,0.45,synthetic,IAB22 Shopping
glitch backs checkout lines target stores,,0.45,natural,IAB22 Shopping
amazon fire phone features 3d easier shopping,,0.45,natural,IAB22 Shopping
ahead bell penney soars shoppers return,,0.45,natural,IAB22 Shopping
amazon dash aims make shopping easy lucky,,0.45,natural,IAB22 Shopping
amazon lets add products shopping cart via twitter,,0.45,natural,IAB22 Shopping
Couponing is a complex and multifaceted phenomenon that has a significant impact on the shopping industry.,,0.45,synthetic,IAB22 Shopping
data point school back tablet shoppers,,0.45,natural,IAB22 Shopping
