text,labels,confidence,source,iab_label
internet keeps giving guy money make potato salad,,0.78,natural,IAB8 Food & Drink
breakfast crunchwrap waffle taco oj things dont expect,,0.78,natural,IAB8 Food & Drink
panera overhaul menu ditch fake stuff,,0.78,natural,IAB8 Food & Drink
norovirus cases likely originate restaurants,,0.77,natural,IAB8 Food & Drink
fast food workers go strike next week,,0.77,natural,IAB8 Food & Drink
taco bell heats breakfast wars mcdonalds,,0.77,natural,IAB8 Food & Drink
burger king fire new gay burger,,0.77,natural,IAB8 Food & Drink
outdoor pizza oven domes,,0.77,synthetic,IAB8 Food & Drink
coffee shoo eye problems,,0.77,natural,IAB8 Food & Drink
man raises 10k kickstarter make potato salad,,0.77,natural,IAB8 Food & Drink
mcdonalds giving away free coffee limited time,,0.77,natural,IAB8 Food & Drink
tokyo sushi restaurant obama ate,,0.77,natural,IAB8 Food & Drink
ad day burger king makes fabulous whopper ever lgbt,,0.77,natural,IAB8 Food & Drink
national pi pie day heres grab slice,,0.77,natural,IAB8 Food & Drink
taco bell drawing interest long lines new breakfast menu,,0.77,natural,IAB8 Food & Drink
naked woman destroys florida mcdonalds,,0.77,natural,IAB8 Food & Drink
topless florida woman destroys mcdonalds pauses chug ice cream,,0.77,natural,IAB8 Food & Drink
top kickstarter campaign potato salad,,0.77,natural,IAB8 Food & Drink
taco bell launches new fast casual restaurant,,0.77,natural,IAB8 Food & Drink
drunk charlie sheen meetandgreet fans taco bell drivethrough,,0.76,natural,IAB8 Food & Drink
Global Popularity: Mexican Cuisine as a Culinary Phenomenon,,0.76,synthetic,IAB8 Food & Drink
taco bell poking fun mcdonalds new breakfast ad,,0.76,natural,IAB8 Food & Drink
watch charlie sheen piss drunk taco bell drivethru,,0.76,natural,IAB8 Food & Drink
restaurants major source nasty norovirus infections cdc study finds,,0.76,natural,IAB8 Food & Drink
mcdonalds free coffee giveaway starts monday,,0.76,natural,IAB8 Food & Drink
florida woman arrested topless rampage mcdonalds,,0.76,natural,IAB8 Food & Drink
video surfaces charlie sheen hammered taco bell drivethru,,0.76,natural,IAB8 Food & Drink
yums chinese rebound continues pizza hut still soft yum,,0.76,natural,IAB8 Food & Drink
free coffee morning mcdonalds next 2 weeks,,0.76,natural,IAB8 Food & Drink
mcdonalds wants come free coffee,,0.76,natural,IAB8 Food & Drink
"The vegan movement has had a significant influence on the food and drink industry, leading to the development of a wide range of vegan products and the growth of vegan restaurants and cafes.",,0.76,synthetic,IAB8 Food & Drink
charlie sheen stumbles drunkenly taco bell drivethru life,,0.76,natural,IAB8 Food & Drink
Current Trends: Modern Interpretations and Culinary Innovations,,0.76,synthetic,IAB8 Food & Drink
charlie sheen hammered taco bell drivethrough,,0.76,natural,IAB8 Food & Drink
burrito bowl chipotle going cost,,0.76,natural,IAB8 Food & Drink
shia labeouf actor tried steal mcdonalds food homeless man,,0.76,natural,IAB8 Food & Drink
benedict arnold burger king,,0.75,natural,IAB8 Food & Drink
burger king launches proud whopper,,0.75,natural,IAB8 Food & Drink
topless florida woman wrecks mcdonalds pauses guzzle ice cream,,0.75,natural,IAB8 Food & Drink
burger king announces new gay burger,,0.75,natural,IAB8 Food & Drink
byrds eye view starbucks provide even energy,,0.75,natural,IAB8 Food & Drink
mcdonalds give away free coffee breakfast,,0.75,natural,IAB8 Food & Drink
fastfood worker strike go global,,0.75,natural,IAB8 Food & Drink
burger king youre gay,,0.75,natural,IAB8 Food & Drink
dough sbarro pizza files bankruptcy second time three,,0.75,natural,IAB8 Food & Drink
taco bell breakfast ads feature reallife ronald mcdonalds,,0.75,natural,IAB8 Food & Drink
ronald mcdonald taco bell,,0.75,natural,IAB8 Food & Drink
free coffee mcdonalds starts monday,,0.75,natural,IAB8 Food & Drink
word street taco bell launches new breakfast menu,,0.75,natural,IAB8 Food & Drink
mcdonalds vs taco bell breakfast battle mcdonalds free coffee,,0.75,natural,IAB8 Food & Drink
taco bell breakfast launched today tried,,0.75,natural,IAB8 Food & Drink
coming soon starbucks oprah chai tea,,0.75,natural,IAB8 Food & Drink
get chai oprah chai coming starbucks,,0.75,natural,IAB8 Food & Drink
free coffee mcdonalds next two weeks,,0.75,natural,IAB8 Food & Drink
real reason taco bell made waffle taco,,0.75,natural,IAB8 Food & Drink
feds yet palcohol,,0.75,natural,IAB8 Food & Drink
best st patricks day burgers around country,,0.75,natural,IAB8 Food & Drink
ronald mcdonald loves new taco bell breakfast,,0.75,natural,IAB8 Food & Drink
17062014dominos pizza refuses cave hackers extorsion attempt,,0.75,natural,IAB8 Food & Drink
pi day theres better way celebrate slice pie,,0.75,natural,IAB8 Food & Drink
viral video topless woman trashes st petersburg mcdonalds,,0.75,natural,IAB8 Food & Drink
one put one call option know mcdonalds,,0.74,natural,IAB8 Food & Drink
oprah teams starbucks create oprah chai tea,,0.74,natural,IAB8 Food & Drink
topless woman trashes florida mcdonalds stopping eat ice cream,,0.74,natural,IAB8 Food & Drink
Typical food served at a Spanish tapas bar,,0.74,synthetic,IAB8 Food & Drink
kickstarter needs help potato salad one,,0.74,natural,IAB8 Food & Drink
ronald mcdonald goes taco bell obesity boost,,0.74,natural,IAB8 Food & Drink
cheesecake factory americas unhealthy food franchise,,0.74,natural,IAB8 Food & Drink
fast food workers around world strike may 15,,0.74,natural,IAB8 Food & Drink
meat mcdonalds problem lost mcflurry,,0.74,natural,IAB8 Food & Drink
arnett delivers pizza teenage mutant ninja turtles tease today,,0.74,natural,IAB8 Food & Drink
meet one real ronald mcdonalds taco bell ad,,0.74,natural,IAB8 Food & Drink
happy national grilled cheese day,,0.74,natural,IAB8 Food & Drink
burger king wraps whoppers pride,,0.74,natural,IAB8 Food & Drink
hammered charlie sheen greets fans taco bell,,0.74,natural,IAB8 Food & Drink
dominos pizza held hostage hackers customers eating habits stake,,0.74,natural,IAB8 Food & Drink
millennials lose taste mcdonalds,,0.74,natural,IAB8 Food & Drink
krispy kreme doughnuts,,0.74,natural,IAB8 Food & Drink
help man fund dream making potato salad 10,,0.74,natural,IAB8 Food & Drink
taco bell commercials feature ronald mcdonald,,0.74,natural,IAB8 Food & Drink
taco bell launches breakfast hours menu waffle tacos ronald,,0.74,natural,IAB8 Food & Drink
next chipotle run make wallet lose weight,,0.74,natural,IAB8 Food & Drink
traders purchase large volume call options chipotle mexican grill cmg,,0.73,natural,IAB8 Food & Drink
krispy kreme cuts adjusted earnings outlook costs rise,,0.73,natural,IAB8 Food & Drink
charlie sheen wasted taco bell drivethru,,0.73,natural,IAB8 Food & Drink
dozens arrested fast food workers protest outside mcdonalds,,0.73,natural,IAB8 Food & Drink
couple went taco bell found drunk charlie sheen,,0.73,natural,IAB8 Food & Drink
mcdonalds giving free coffee next two weeks,,0.73,natural,IAB8 Food & Drink
mcdonalds giving away free coffee two weeks,,0.73,natural,IAB8 Food & Drink
roy choi green burrito google glass kogi bbq,,0.73,natural,IAB8 Food & Drink
mcdonalds offers free coffee,,0.73,natural,IAB8 Food & Drink
mcdonalds offering twoweek free coffee promotion,,0.73,natural,IAB8 Food & Drink
video topless woman mcdonalds goes viral,,0.73,natural,IAB8 Food & Drink
starbucks open la boulange test restaurant los angeles caters,,0.73,natural,IAB8 Food & Drink
eat taco bells waffle taco breakfast,,0.73,natural,IAB8 Food & Drink
dominos pizza large breach side ransom,,0.73,natural,IAB8 Food & Drink
cheesecake factory wins awards calorie fat sodium content,,0.73,natural,IAB8 Food & Drink
free wireless device charging comes starbucks,,0.73,natural,IAB8 Food & Drink
taco bell launches breakfast menu ads featuring reallife ronald mcdonalds,,0.72,natural,IAB8 Food & Drink
man raises 34000 kickstarter make potato salad,,0.72,natural,IAB8 Food & Drink
burger king debuts proud whopper,,0.72,natural,IAB8 Food & Drink
mcdonalds try buildyourownburger menu,,0.72,natural,IAB8 Food & Drink
krispy kreme kkd earnings make company relevant,,0.72,natural,IAB8 Food & Drink
chipotle mexican grill sees strong trading volume analyst upgrade cmg,,0.72,natural,IAB8 Food & Drink
taco bell begins serving breakfast today,,0.72,natural,IAB8 Food & Drink
link obesity fried foods genetic makeups,,0.72,natural,IAB8 Food & Drink
protesters workers arrested targeting mcdonalds ahead annual,,0.72,natural,IAB8 Food & Drink
huge victory fast food workers,,0.72,natural,IAB8 Food & Drink
foode offers burgers signatures,,0.72,natural,IAB8 Food & Drink
mcdonalds two weeks free coffee starts today,,0.72,natural,IAB8 Food & Drink
topless woman goes rampage florida mcdonalds,,0.72,natural,IAB8 Food & Drink
eastons ronald mcdonald stars taco bell commercial,,0.72,natural,IAB8 Food & Drink
fastfood wars taco bell takes mcdonalds chickfila takes millennials,,0.72,natural,IAB8 Food & Drink
ronald mcdonald hypes new taco bell breakfast,,0.72,natural,IAB8 Food & Drink
senator calls burger king boycott inversion talks,,0.72,natural,IAB8 Food & Drink
unions behind mcdonalds protest,,0.72,natural,IAB8 Food & Drink
average joe fear waffle taco driven mcdonalds offer free,,0.72,natural,IAB8 Food & Drink
viral video topless woman ransacks mcdonalds florida resists officers,,0.72,natural,IAB8 Food & Drink
san francisco burger king sells proud whopper,,0.72,natural,IAB8 Food & Drink
"The restaurant industry has a long and storied history, dating back to the ancient world.",,0.72,synthetic,IAB8 Food & Drink
fastfood workers strike higher pay gone global,,0.72,natural,IAB8 Food & Drink
even ordering cheap pizza isnt hackerproof anymore,,0.72,natural,IAB8 Food & Drink
video topless woman ransacks florida mcdonalds,,0.72,natural,IAB8 Food & Drink
charlie sheen stumbles around taco bell drivethru im hammered,,0.72,natural,IAB8 Food & Drink
oprah winfrey creates tea line starbucks,,0.72,natural,IAB8 Food & Drink
Vegan alternative for pad thai,,0.72,synthetic,IAB8 Food & Drink
coffee lovers rejoice starbucks offer wireless phone charging pads,,0.72,natural,IAB8 Food & Drink
taco bell releases new ad mocking mcdonalds egg mcmuffin video,,0.71,natural,IAB8 Food & Drink
burger king sells gaypride whopper,,0.71,natural,IAB8 Food & Drink
dubuques ronald mcdonalds star new taco bell ads,,0.71,natural,IAB8 Food & Drink
kickstarter project created make 10 potato salad,,0.71,natural,IAB8 Food & Drink
nestle recalls ice cream,,0.71,natural,IAB8 Food & Drink
Vegan alternative for sushi,,0.71,synthetic,IAB8 Food & Drink
tim hortons burger king target,,0.71,natural,IAB8 Food & Drink
burger kings proud whopper serves message lgbt acceptance,,0.71,natural,IAB8 Food & Drink
Vegan alternative for ramen,,0.71,synthetic,IAB8 Food & Drink
protesters target mcdonalds annual meeting,,0.71,natural,IAB8 Food & Drink
let us pray potato salad kickstarter start trend,,0.71,natural,IAB8 Food & Drink
tim hortons burger king could whopper deal shares surge,,0.71,natural,IAB8 Food & Drink
burger king bkw stock continues surge today,,0.71,natural,IAB8 Food & Drink
Coffee and tea are both beverages that can be enjoyed by people of all cultures.,,0.71,synthetic,IAB8 Food & Drink
tim hortons burger king shares surge,,0.71,natural,IAB8 Food & Drink
mcdonalds giving away coffee dont go taco bell,,0.71,natural,IAB8 Food & Drink
hammered charlie sheen meets fan taco bell drivethru,,0.71,natural,IAB8 Food & Drink
fastfood protests spotlight wage theft,,0.71,natural,IAB8 Food & Drink
theres lime shortage get margarita,,0.71,natural,IAB8 Food & Drink
man raises 9k make potato salad,,0.71,natural,IAB8 Food & Drink
column mexican mobsters hold margaritas hostage,,0.71,natural,IAB8 Food & Drink
planes fire rescue sure please cookiesandmilk crowd,,0.71,natural,IAB8 Food & Drink
man raises 30000 kickstarter make potato salad,,0.71,natural,IAB8 Food & Drink
selena gomez enjoys fast food looking get back justin,,0.71,natural,IAB8 Food & Drink
watch new apple commercial featuring pixies,,0.7,natural,IAB8 Food & Drink
taco bells get times ad targets mcdonalds,,0.7,natural,IAB8 Food & Drink
tina fey mean girls reunion yes hot wings,,0.7,natural,IAB8 Food & Drink
fastfood workers win small battle mcdonalds,,0.7,natural,IAB8 Food & Drink
happened burger kingmade proud whopper,,0.7,natural,IAB8 Food & Drink
enjoy sushi hot noodles barack chinese remain,,0.7,natural,IAB8 Food & Drink
burger king warren buffett fire tim hortons deal,,0.7,natural,IAB8 Food & Drink
survey customers slam mcdonalds kfc taco bell,,0.7,natural,IAB8 Food & Drink
taco bell continues bash mcdonalds new spot,,0.7,natural,IAB8 Food & Drink
cheesecake factory leads fanny pack highestcalorie meals,,0.7,natural,IAB8 Food & Drink
tim hortons burger king join together,,0.7,natural,IAB8 Food & Drink
canadians get taco bell breakfast menu take justin,,0.7,natural,IAB8 Food & Drink
burger king releases proud whopper lgbt pride month,,0.7,natural,IAB8 Food & Drink
"The restaurant industry is a major part of the global economy, employing millions of people and generating billions of dollars in revenue.",,0.7,synthetic,IAB8 Food & Drink
Vegan alternative for tacos,,0.69,synthetic,IAB8 Food & Drink
man raises 30000 kickstarter make bowl potato salad,,0.69,natural,IAB8 Food & Drink
pizza chain sbarro back bankruptcy court,,0.69,natural,IAB8 Food & Drink
What makes pad thai so popular?,,0.69,synthetic,IAB8 Food & Drink
ohio man raises 37k make potato salad,,0.69,natural,IAB8 Food & Drink
eat chocolate,,0.69,natural,IAB8 Food & Drink
burger king proud whopper sends message,,0.69,natural,IAB8 Food & Drink
potato salad kickstarter campaign,,0.69,natural,IAB8 Food & Drink
cheesecake factorys gluttonous meals win awards,,0.69,natural,IAB8 Food & Drink
The Impact of Social Media on Italian Cuisine,,0.69,synthetic,IAB8 Food & Drink
crumbs shutters cupcake shops,,0.69,natural,IAB8 Food & Drink
oak ridges ronald mcdonald taco bell ad,,0.69,natural,IAB8 Food & Drink
go right get free ice cream cone ben jerrys,,0.69,natural,IAB8 Food & Drink
july 4 restaurants dennys applebees golden corral cracker barrel olive,,0.69,natural,IAB8 Food & Drink
panera bread aims clean simple,,0.69,natural,IAB8 Food & Drink
How to make Cambodian kuy teav broth,,0.69,synthetic,IAB8 Food & Drink
kim kardashian gets 10 burger king restaurants wedding present kanye,,0.69,natural,IAB8 Food & Drink
internet joker set raise 10 kickstarter make potato salad,,0.69,natural,IAB8 Food & Drink
taco bell mcdonalds throwing youtube twitter,,0.69,natural,IAB8 Food & Drink
chipotle mexican grill inc posts strong earnings stock falls,,0.69,natural,IAB8 Food & Drink
Coffee and tea are both beverages that can be enjoyed at any time of day.,,0.69,synthetic,IAB8 Food & Drink
yum kickstarter project created make potato salad,,0.68,natural,IAB8 Food & Drink
kickstarter potato salad project raises 35000,,0.68,natural,IAB8 Food & Drink
even ronald mcdonald loves new taco bell breakfast menu,,0.68,natural,IAB8 Food & Drink
justin bieber takes selena gomezs frenemy kendall jenner sushi dinner,,0.68,natural,IAB8 Food & Drink
san francisco burger king marks gay pride proud whopper,,0.68,natural,IAB8 Food & Drink
needle let eat cake,,0.68,natural,IAB8 Food & Drink
even ronald mcdonald loves taco bells new breakfast,,0.68,natural,IAB8 Food & Drink
taco bell ads feature reallife ronald mcdonalds,,0.68,natural,IAB8 Food & Drink
oprah winfrey collaborates starbucks tea line,,0.68,natural,IAB8 Food & Drink
taco bell ronald mcdonalds mom recruits wendys breakfast battle,,0.68,natural,IAB8 Food & Drink
taco bell test us taco co concept huntington beach,,0.68,natural,IAB8 Food & Drink
mcdonalds pours free coffee 2 weeks breakfast wars vs taco bell,,0.68,natural,IAB8 Food & Drink
mcdonalds pours free breakfast coffee,,0.68,natural,IAB8 Food & Drink
how to build an outdoor pizza oven,,0.68,synthetic,IAB8 Food & Drink
charlie sheen caught drunk taco bell drivethru video,,0.68,natural,IAB8 Food & Drink
taco bell testing american inspired taco shop,,0.68,natural,IAB8 Food & Drink
taco bell ads star reallife ronald mcdonalds,,0.68,natural,IAB8 Food & Drink
starbucksowned chain la boulange offer burgers,,0.68,natural,IAB8 Food & Drink
florida man gets taco bell tv ad famous name,,0.68,natural,IAB8 Food & Drink
free coffee mcdonalds breakfast war erupts taco bell,,0.68,natural,IAB8 Food & Drink
"Enrique Olvera: Chef and Restaurateur, Modern Mexican Cuisine Pioneer",,0.68,synthetic,IAB8 Food & Drink
much know fast food,,0.68,natural,IAB8 Food & Drink
cdc norovirus largely transmitted restaurants caterers,,0.68,natural,IAB8 Food & Drink
burger king bkw stock sets new 5year high,,0.68,natural,IAB8 Food & Drink
free mcdonalds coffee breakfast war,,0.68,natural,IAB8 Food & Drink
pizza hut sales unexpectedly fall,,0.68,natural,IAB8 Food & Drink
ronald mcdonalds promoting taco bells breakfast menu,,0.67,natural,IAB8 Food & Drink
nokia employees boycott canteen services,,0.67,natural,IAB8 Food & Drink
guy starts kickstarter make potato salad wins internet,,0.67,natural,IAB8 Food & Drink
taco bell breakfast menu bunch surprising fans,,0.67,natural,IAB8 Food & Drink
mcdonalds protesters arrested rally headquarters,,0.67,natural,IAB8 Food & Drink
thats way cupcake craze crumbles,,0.67,natural,IAB8 Food & Drink
ohio man raises 7500 potato salad,,0.67,natural,IAB8 Food & Drink
darden sell red lobster chain 21 billion private equity firm,,0.67,natural,IAB8 Food & Drink
give bourbon latte back,,0.67,natural,IAB8 Food & Drink
taco bell breakfast contender,,0.67,natural,IAB8 Food & Drink
mcdonalds breakfast review simply better way start day,,0.67,natural,IAB8 Food & Drink
chipotle makes pretty paper cups read eating burrito bowl,,0.67,natural,IAB8 Food & Drink
krispy kreme profit rises stock outlook cut,,0.67,natural,IAB8 Food & Drink
burger king introduces gay whopper,,0.67,natural,IAB8 Food & Drink
video taco bells new tv ads star ronald mcdonald,,0.67,natural,IAB8 Food & Drink
What makes pho so popular?,,0.67,synthetic,IAB8 Food & Drink
mcdonalds offers free coffee 2 weeks breakfast wars vs taco bell,,0.67,natural,IAB8 Food & Drink
internet raises 11500 guy make potato salad,,0.67,natural,IAB8 Food & Drink
coffee prices much youll paying folgers dunkin donuts,,0.67,natural,IAB8 Food & Drink
subway toasted quiznos,,0.67,natural,IAB8 Food & Drink
pledge efforts lieu funding potato salad,,0.67,natural,IAB8 Food & Drink
jude law jude law gorged cheeseburgers,,0.67,natural,IAB8 Food & Drink
katheryn deprill reunited birth mother left burger king,,0.67,natural,IAB8 Food & Drink
10 potato salad kickstarter goes viral raises 40000 internet loves,,0.67,natural,IAB8 Food & Drink
How to make Sri Lankan coconut sambal,,0.67,synthetic,IAB8 Food & Drink
mcdonalds strikes back free coffee,,0.67,natural,IAB8 Food & Drink
mcdonalds offering free breakfast coffee,,0.67,natural,IAB8 Food & Drink
ohio man throwing 35000 potato salad party,,0.67,natural,IAB8 Food & Drink
oprah starbucks make baby called oprah chai tea,,0.67,natural,IAB8 Food & Drink
hackers stole dominos pizza ordering info hope dont order,,0.67,natural,IAB8 Food & Drink
jayz brings budweiser made america los angeles,,0.66,natural,IAB8 Food & Drink
burger king eyes canadian chain,,0.66,natural,IAB8 Food & Drink
taco bell breakfast menu endorsed ronald mcdonald,,0.66,natural,IAB8 Food & Drink
How to prepare okonomiyaki from scratch,,0.66,synthetic,IAB8 Food & Drink
ben jerrys give free ice cream free cone day today,,0.66,natural,IAB8 Food & Drink
massive recall beef due e coli,,0.66,natural,IAB8 Food & Drink
might deal save cupcake bakery crumbs,,0.66,natural,IAB8 Food & Drink
taco bell breakfast photos,,0.66,natural,IAB8 Food & Drink
dont need limes make margaritas cinco de mayo day,,0.66,natural,IAB8 Food & Drink
11 worst fast food restaurants america,,0.66,natural,IAB8 Food & Drink
katzs deli flooded,,0.66,natural,IAB8 Food & Drink
jessica simpson prepares wedding day fourth july barbecue,,0.66,natural,IAB8 Food & Drink
burger worker may exposed 5000 hepatitis,,0.66,natural,IAB8 Food & Drink
kickstarter potato salad raises 50k people wont stop donating,,0.66,natural,IAB8 Food & Drink
Coffee and tea can both be enjoyed as part of a healthy diet.,,0.66,synthetic,IAB8 Food & Drink
mcdonalds giving free coffee limited time breakfast war heats,,0.66,natural,IAB8 Food & Drink
potato salad kickstarter campaign brings 9k,,0.66,natural,IAB8 Food & Drink
urge merge burger king whopper,,0.66,natural,IAB8 Food & Drink
taco bell breakfast war mcdonalds waged online video,,0.66,natural,IAB8 Food & Drink
