text,labels,confidence,source,iab_label
new warnings ebola outbreak,,0.83,natural,IAB12 News
one dies another sick dangerous bacteria abc7com wzvn news,,0.83,natural,IAB12 News
cancer kills 7 manitobans every day report says,,0.83,natural,IAB12 News
today news gwyneth paltrow says working moms easier,,0.83,natural,IAB12 News
fox news anchor calls george clooney gay backtracks says,,0.83,natural,IAB12 News
exelixis cancer trial news matters time,,0.83,natural,IAB12 News
search flight mh370 malaysia published satellite data breaking news,,0.83,natural,IAB12 News
today news new dwarf planet discovered solar system,,0.83,natural,IAB12 News
kim khloe kardashian relationship news kim warns sister stay away,,0.83,natural,IAB12 News
new un warning climate change,,0.83,natural,IAB12 News
live like tom gisele 50 million wncn news weather raleigh,,0.83,natural,IAB12 News
workers key industries getting pay raises abc7com wzvn news,,0.83,natural,IAB12 News
news sierra leone,,0.83,natural,IAB12 News
promising drug news muscular dystrophy patients breakthrough warn,,0.83,natural,IAB12 News
erykah badu crashes live newscast tries kiss reporter,,0.83,natural,IAB12 News
fox news rips bioshock infinite logo,,0.83,natural,IAB12 News
new us mers case health officials alert,,0.83,natural,IAB12 News
apnewsbreak lesser prairie chicken listed threatened species 5 states,,0.83,natural,IAB12 News
breaking news malaysia airlines lost contact flight mh17,,0.83,natural,IAB12 News
diane sawyer steps world news tonight news anchor,,0.83,natural,IAB12 News
news analysis saps cto vishal sikka resigns mean sap,,0.83,natural,IAB12 News
fox news scores halfhour interview hillary clinton,,0.83,natural,IAB12 News
Impact of Financial News on Economic Policy: It can influence government decisions and shape economic outcomes,,0.83,synthetic,IAB12 News
new concerns mers outbreak united states,,0.83,natural,IAB12 News
new york report airlines dent us equities,,0.83,natural,IAB12 News
good news diabetes,,0.83,natural,IAB12 News
news american idol oops singer caused j lo drop fbomb,,0.82,natural,IAB12 News
noah expert appearing fox news,,0.82,natural,IAB12 News
"Challenges in Interpreting Financial News: Complexity, jargon, and potential biases",,0.82,synthetic,IAB12 News
new york times fiasco wont go away jill abramsons departure,,0.82,natural,IAB12 News
member best fking news team ever replace colbert,,0.82,natural,IAB12 News
new 1 us news world report ranks best hospitals,,0.82,natural,IAB12 News
news around wisconsin 558 pm cdt,,0.82,natural,IAB12 News
"Impact of Financial News on Financial Markets: It can influence asset prices, trading volumes, and market volatility",,0.82,synthetic,IAB12 News
fox news nabs halfhour interview hillary clinton,,0.82,natural,IAB12 News
things get superawkward cnbc discusses whether tim cook gay,,0.82,natural,IAB12 News
news american idol finale recap delivered best performances,,0.82,natural,IAB12 News
mayo clinic achieves honor roll status us news world reports top,,0.82,natural,IAB12 News
mountain dirt suspected bridge closure wxow news 19 la crosse wi,,0.82,natural,IAB12 News
drug stocks news teva pharmaceutical industries nyseteva allergan,,0.82,natural,IAB12 News
pipe break flooded ucla dumps 20m gallons san diego california news,,0.82,natural,IAB12 News
peaches geldof died aged 25 uk news motheroftwos death,,0.82,natural,IAB12 News
final fed climate report present dire picture fox29 wflx tv west palm,,0.82,natural,IAB12 News
startling news investors yellen congress,,0.82,natural,IAB12 News
Financial News and Financial Literacy: It can contribute to improving financial literacy among individuals,,0.82,synthetic,IAB12 News
reports pistorius mentally ill killing,,0.82,natural,IAB12 News
market watch libyan news contributes lower crude oil futures prices,,0.82,natural,IAB12 News
diane sawyer steps role abcs evening news,,0.82,natural,IAB12 News
kasalanan ni pnoy yan quickwitted readers react news hindi kitty,,0.82,natural,IAB12 News
nutrition facts new,,0.82,natural,IAB12 News
news katherine heigl vs duane reade,,0.82,natural,IAB12 News
awareness times news briefs sierra leone 7th july 2014,,0.82,natural,IAB12 News
erykah badu kisses news reporter live broadcast,,0.82,natural,IAB12 News
bad heartbleed news come,,0.82,natural,IAB12 News
police dig fatal shooting jaces wife wsvntv 7news miami ft,,0.82,natural,IAB12 News
jessica simpson wedding news exhusband nick lachey vanessa,,0.82,natural,IAB12 News
breaking news full house reunion series planned original cast members,,0.82,natural,IAB12 News
shocking truth,,0.82,natural,IAB12 News
hot mess actress stacey dash becomes fox news commentator,,0.82,natural,IAB12 News
price gold today surges malaysian flight crash news,,0.82,natural,IAB12 News
abc news world news,,0.82,natural,IAB12 News
diane sawyer steps aside abcs world news,,0.82,natural,IAB12 News
theres pretty bad news men beards,,0.82,natural,IAB12 News
morning facepalm fox news uses bioshock infinite logo defend,,0.82,natural,IAB12 News
stocks slip disappointing asia news,,0.82,natural,IAB12 News
anchor leaving good morning america,,0.81,natural,IAB12 News
fox news bob beckel calls bachelorette star andi dorfman slt five,,0.81,natural,IAB12 News
hillary clinton books interview fox news,,0.81,natural,IAB12 News
pioneer natural resources pxd sharply higher export news,,0.81,natural,IAB12 News
euronews prorussian rebels donetsk fear government troops launch,,0.81,natural,IAB12 News
trending news flaming lips release sgt peppers lonely hearts club,,0.81,natural,IAB12 News
new york times china russia said reach major gas deal,,0.81,natural,IAB12 News
"Importance of Understanding Financial News: It provides insights into market trends, economic conditions, and potential risks",,0.81,synthetic,IAB12 News
news 2 minutes,,0.81,natural,IAB12 News
climate change facts news weather federal report warns increased,,0.81,natural,IAB12 News
mountain dirt suspected bridge closure spokane north idaho news,,0.81,natural,IAB12 News
massive dirt pile may led bridge closure nbc29 wvir charlottesville,,0.81,natural,IAB12 News
stocks go nowhere merger news heres,,0.81,natural,IAB12 News
today news jesus wife papyrus fake experts say,,0.81,natural,IAB12 News
brittany murphys last film something wicked gets release date news,,0.81,natural,IAB12 News
diane sawyer steps anchor abcs world news,,0.81,natural,IAB12 News
ryan lewis talks mothers battle hiv cbs morning,,0.81,natural,IAB12 News
celebrity news ann b davis dies,,0.81,natural,IAB12 News
oracle corporation orcl news oracle appears undervalued sap ag adr,,0.81,natural,IAB12 News
hillary clinton sit fox news june report,,0.81,natural,IAB12 News
citigroup inc c news fed loves hate citi,,0.81,natural,IAB12 News
top female us news anchor steps,,0.81,natural,IAB12 News
2 recalls push gm total 48m month 14 news wfie evansville,,0.81,natural,IAB12 News
abc news anchors correspondents reveal barbara walters inspired,,0.81,natural,IAB12 News
today news remembering ruby dee,,0.81,natural,IAB12 News
breaking obama picks former procter gamble head lead veterans affairs,,0.81,natural,IAB12 News
piers morgan bows cnn show final call change absurd us gun,,0.81,natural,IAB12 News
top female us news anchor diane sawyer steps,,0.81,natural,IAB12 News
wjtv news channel 12 internet tv case justices show concern,,0.81,natural,IAB12 News
news wrap un says polio outbreak global emergency,,0.81,natural,IAB12 News
news american idol xiii,,0.81,natural,IAB12 News
angelina jolie reportedly getting ready undergo hysterectomy,,0.81,natural,IAB12 News
erykah badu tries kiss local news anchor live tv,,0.81,natural,IAB12 News
newsmakers actor held wifes slaying,,0.81,natural,IAB12 News
erykah badu crashes live newscast,,0.81,natural,IAB12 News
top news astrazeneca rejects pfizers gbp69 billion final offer,,0.81,natural,IAB12 News
another gm recall 118m suvs air bag issue wncn news weather,,0.8,natural,IAB12 News
slow global warming tellusatoday,,0.8,natural,IAB12 News
diane sawyer signs abcs world news,,0.8,natural,IAB12 News
new details california killer victims,,0.8,natural,IAB12 News
fox news hires clueless star dash commentator,,0.8,natural,IAB12 News
amy robach named news anchor good morning america,,0.8,natural,IAB12 News
photo news cosmos formation,,0.8,natural,IAB12 News
report justin bieber investigated attempted robbery,,0.8,natural,IAB12 News
bayonne times edition front back page news saturday april 19 2014,,0.8,natural,IAB12 News
heres whats trending avalanche kills 12 chelsea clinton news aca,,0.8,natural,IAB12 News
bachelorette airs unusually emotional hometown visit episode news,,0.8,natural,IAB12 News
james franco gets shirtless madonna shows armpit hair celeb news,,0.8,natural,IAB12 News
fox unveils schedule cutting back idol,,0.8,natural,IAB12 News
new ceo air products announced,,0.8,natural,IAB12 News
mick jaggers girlfriend found dead suspected suicide top story,,0.8,natural,IAB12 News
theres bad news people smoke ecigarettes,,0.8,natural,IAB12 News
facebook ceo reaps 33b gain stock options wncn news weather,,0.8,natural,IAB12 News
The Impact of Television on the News Industry: How TV Has Changed the Way We Get Our News,,0.8,synthetic,IAB12 News
diane sawyer say final goodbye tonight anchor abcs world news,,0.8,natural,IAB12 News
news analysis ebola treatments long time coming,,0.8,natural,IAB12 News
prairie chicken listed threatened san jose mercury news,,0.8,natural,IAB12 News
ntsb faults pilot mismanagment asiana flight 7news boston whdhtv,,0.8,natural,IAB12 News
extra scoop katherine heigl suing drugstore chain,,0.8,natural,IAB12 News
mexican etfs focus cinco de mayo etf news commentary,,0.8,natural,IAB12 News
abc nbc announce news changes,,0.8,natural,IAB12 News
samantha harris cancer news former dancing stars host endures,,0.8,natural,IAB12 News
new york report slump tech shares weighs nasdaq,,0.8,natural,IAB12 News
watch erykah badu interrupts live news report shia labeoufs arrest,,0.8,natural,IAB12 News
todays market tech biotech social media stocks news,,0.8,natural,IAB12 News
new report shows cases child autism,,0.8,natural,IAB12 News
credit suisse 885m us lawsuit settlement wncn news weather,,0.8,natural,IAB12 News
new york report good earnings drug deals lift wall street,,0.8,natural,IAB12 News
news dancing stars recap surprise double elimination,,0.8,natural,IAB12 News
official proof link debris missing malaysia airlines j new york news,,0.8,natural,IAB12 News
"Challenges of Financial News in the Digital Age: Information overload, fake news, and the spread of misinformation",,0.8,synthetic,IAB12 News
miley cyrus news updates 2014 miley flashes nipple accidental new nip,,0.8,natural,IAB12 News
movie news new star wars film man steel sequel,,0.8,natural,IAB12 News
diane sawyer stepping abcs world news,,0.8,natural,IAB12 News
spdr gold trust etf gld news selloff bright spot gold,,0.8,natural,IAB12 News
diane sawyer step abcs world news,,0.8,natural,IAB12 News
facebook explains discreet psych experiment uses news feed,,0.8,natural,IAB12 News
stock market rises merger news ktvn channel 2 reno tahoe news,,0.8,natural,IAB12 News
merkel athens praises greek reform progress wncn news weather,,0.8,natural,IAB12 News
fresh warning ebola,,0.8,natural,IAB12 News
hugh jackman reveals new cancer scare,,0.8,natural,IAB12 News
miley cyrus hospitalized leonardo dicaprio cant fight video celebrity news,,0.8,natural,IAB12 News
breaking hair news kim kardashian blonde,,0.8,natural,IAB12 News
tech news investors turn tech stocks pulling nasdaqtech,,0.8,natural,IAB12 News
university kansas hospital st lukes among nations best us news,,0.8,natural,IAB12 News
blood moon bad news good news,,0.8,natural,IAB12 News
nbc wins week among big 4 key demo,,0.8,natural,IAB12 News
random act kindness sioux falls catches national attention,,0.8,natural,IAB12 News
mers news middle east respiratory syndrome case confirmed florida,,0.8,natural,IAB12 News
apnewsbreak obama actions test workplace ideas,,0.8,natural,IAB12 News
exxonmobil gas station dallas dallas morning news file photo,,0.8,natural,IAB12 News
bayonne times edition front back page news monday april 7 2014,,0.8,natural,IAB12 News
lawyer dont let aaron hernandez get paid nbc4 columbus ohio news,,0.8,natural,IAB12 News
newsalert ebola ruled case sick saskatchewan man,,0.8,natural,IAB12 News
apnewsbreak washington state issues first potshop licenses middleofthe,,0.8,natural,IAB12 News
blackberry keyboard news march 31 2014,,0.8,natural,IAB12 News
tabloid unearth lindsay lohans handwritten list hookups,,0.8,natural,IAB12 News
home news lindsay mosquitoes test positive,,0.8,natural,IAB12 News
legendary frankie knuckles dies 59 news,,0.79,natural,IAB12 News
solar stocks jump following solarcity yingli news,,0.79,natural,IAB12 News
new day basically story 24,,0.79,natural,IAB12 News
poll kingqueen evening news,,0.79,natural,IAB12 News
people news wednesday may 14 2014,,0.79,natural,IAB12 News
ultimate warrior death cause revealed wwe hall famer jim hellwig died,,0.79,natural,IAB12 News
elisabeth hasselbeck harsh words news rosie odonnells return,,0.79,natural,IAB12 News
abc news anchor diane sawyer signs pursue new challenge,,0.79,natural,IAB12 News
major ground beef recall need know,,0.79,natural,IAB12 News
local news red robin restaurant exposes thousands hepatitis infected,,0.79,natural,IAB12 News
alarmist new report obama environmental agenda high gear,,0.79,natural,IAB12 News
marijuana news pot may ease ms symptoms review finds,,0.79,natural,IAB12 News
farmers droughtstricken california get good news,,0.79,natural,IAB12 News
cincinnatis toprated hospitals us news,,0.79,natural,IAB12 News
watch erykah badu try steal kiss nyc news,,0.79,natural,IAB12 News
report ultimate warrior cause death revealed,,0.79,natural,IAB12 News
glen campbell death reports true country singer glen campbell,,0.79,natural,IAB12 News
major vatican bank shakeup announced,,0.79,natural,IAB12 News
heralds deputy editor refuses ice bucket challenge heres,,0.79,natural,IAB12 News
bayonne times edition front back page news monday april 14 2014,,0.79,natural,IAB12 News
early buzz twin peaks blondie news,,0.79,natural,IAB12 News
good news live time alcohol powdered form nearly,,0.79,natural,IAB12 News
apnewsbreak prairie chicken listed threatened,,0.79,natural,IAB12 News
new couple alert zac efron michelle rodriguez seen kissing,,0.79,natural,IAB12 News
midday news links indiana mers patient remains good condition,,0.79,natural,IAB12 News
pictures news april 14 2014,,0.79,natural,IAB12 News
news humanosphere ebola reaches liberias capital,,0.79,natural,IAB12 News
diane sawyer signs world news,,0.79,natural,IAB12 News
new teenage mutant ninja turtles trailer news note,,0.79,natural,IAB12 News
hillary clinton talks fox news,,0.79,natural,IAB12 News
mayo clinic ranked 1 hospital us news world report,,0.79,natural,IAB12 News
reports pistorius mentally ill girlfriends killing,,0.79,natural,IAB12 News
diane sawyer step abcs world news anchor,,0.79,natural,IAB12 News
big un report climate change impacts coming reported,,0.79,natural,IAB12 News
watch erykah badu try kiss news reporter live,,0.79,natural,IAB12 News
fox news anchor bob beckel calls andi dorfman slut sleeping two,,0.79,natural,IAB12 News
new treatment migraine headaches shows promise,,0.79,natural,IAB12 News
new bachelor revealed abcs good morning america,,0.79,natural,IAB12 News
wwe news wall street responded wwes financial report wwe,,0.79,natural,IAB12 News
scandal cast 2014 news columbus short arrested charged felony,,0.79,natural,IAB12 News
"Ethical Responsibilities of Financial News Providers: Accuracy, transparency, and avoidance of conflicts of interest",,0.79,synthetic,IAB12 News
americas news agenda april 20,,0.78,natural,IAB12 News
2 recalls push gm total 48m month wncn news weather,,0.78,natural,IAB12 News
jonah hill apologizes gay slur paparazzo wboctv 16 delmarvas news,,0.78,natural,IAB12 News
gaythemed father bride sequel news steve martin,,0.78,natural,IAB12 News
princes major announcement revealed,,0.78,natural,IAB12 News
mining accident soma police arrest 24 suspects turkey breaking news,,0.78,natural,IAB12 News
khloe kardashian lamar odom relationship news update 2014 kuwtk star,,0.78,natural,IAB12 News
news corp heading future without murdochs 21st century fox,,0.78,natural,IAB12 News
new power rangers movie announced transformers godzilla,,0.78,natural,IAB12 News
news 90 seconds,,0.78,natural,IAB12 News
news pictures day friday 21st march 2014,,0.78,natural,IAB12 News
selena gomez justin bieber news friends think boyfriend singer,,0.78,natural,IAB12 News
cfda fashion awardsaward rihanna icon bubble wrap magazine news,,0.78,natural,IAB12 News
sarepta therapeutics inc srpt soared 5month high eteplirsen news,,0.78,natural,IAB12 News
jungle book release date cast news update scarlett johansson,,0.78,natural,IAB12 News
woman tries kiss reporter live tvbut woman thats,,0.78,natural,IAB12 News
fifty shades grey movie news first footage new film revealed,,0.78,natural,IAB12 News
dow jones industrial average gains 146 points heres top news,,0.78,natural,IAB12 News
wjtv news channel 12 police actor told 911 shot wife los angeles,,0.78,natural,IAB12 News
celebrity news upon time wedding,,0.78,natural,IAB12 News
stock market news march 28 2014 market news,,0.78,natural,IAB12 News
juju chang named anchor nightline,,0.78,natural,IAB12 News
nigeria 8th worst place mother earth says report,,0.78,natural,IAB12 News
jessica simpson flubbed wedding vows report says,,0.78,natural,IAB12 News
erykah badu trolls news reporter live tv tries kiss,,0.78,natural,IAB12 News
fox news hires clueless actress stacey dash contributor,,0.78,natural,IAB12 News
true blood shocker shows latest victim speaks,,0.78,natural,IAB12 News
stock market news march 24 2014 market news,,0.78,natural,IAB12 News
endocyte surges news cancer drug,,0.78,natural,IAB12 News
report germans seize cocaine way vatican,,0.78,natural,IAB12 News
bad news keeps coming people smoke ecigarettes,,0.78,natural,IAB12 News
idina menzel john travolta friends news note,,0.78,natural,IAB12 News
apple inc aapl news wsjs apple comcast story accurate news,,0.78,natural,IAB12 News
mercury news editorial santa barbara slayings revive mental health issues,,0.78,natural,IAB12 News
stock market news march 31 2014 market news,,0.78,natural,IAB12 News
merger news helps lift us equity futures,,0.78,natural,IAB12 News
orange new black trailer news note,,0.78,natural,IAB12 News
diane sawyer exit abcs world news,,0.78,natural,IAB12 News
white house announces federal strategy reverse honey bee decline,,0.78,natural,IAB12 News
showbiz news angelina jolie reacts queens birthday honour,,0.78,natural,IAB12 News
foxs fake prince dating show news note,,0.78,natural,IAB12 News
star wars episode 7 movie news update jj abrams confirms filming,,0.78,natural,IAB12 News
diane sawyer leaving evening news white guys,,0.78,natural,IAB12 News
fox news borrows bioshock infinite logo,,0.77,natural,IAB12 News
overdraft fees risky consumers bonanza us banks report,,0.77,natural,IAB12 News
todays top style news,,0.77,natural,IAB12 News
fox news uses bioshock infinite logo ken levine calls irony,,0.77,natural,IAB12 News
diane sawyer surprises early farewell evening news,,0.77,natural,IAB12 News
miley cyrus flaming lips star weirdest nsfw video,,0.77,natural,IAB12 News
report highlights importance uplands farming,,0.77,natural,IAB12 News
climate change national security threat military reports ring alarm bells,,0.77,natural,IAB12 News
fox news continues amaze uses bioshock infinite inspired logo segment,,0.77,natural,IAB12 News
astrazeneca cancer news boosts soriots 45 billion case,,0.77,natural,IAB12 News
report jim kellys chemotherapy treatment postponed,,0.77,natural,IAB12 News
erie timesnews,,0.77,natural,IAB12 News
godzilla officially getting sequel,,0.77,natural,IAB12 News
former gma anchor joan lunden reveals breast cancer,,0.77,natural,IAB12 News
fox news hires clueless star stacey dash contributor,,0.77,natural,IAB12 News
new facts emerge george clooneys fiancee amal alamuddin,,0.77,natural,IAB12 News
celebrity news jenny mccarthy engaged,,0.77,natural,IAB12 News
reports new cases ebola west africa,,0.77,natural,IAB12 News
new report says global warming rapidly ruining america,,0.77,natural,IAB12 News
news investor june 26 2014,,0.77,natural,IAB12 News
newspaper reporters job second worst us study,,0.77,natural,IAB12 News
josh elliott defects gma nbc pressure mounts embattled today,,0.77,natural,IAB12 News
new report alzheimers disease affects women men,,0.77,natural,IAB12 News
breaking fcc website net neutrality comments broke,,0.77,natural,IAB12 News
state diane sawyers abc newscast demo growth second place,,0.77,natural,IAB12 News
breaking diane sawyer leaving abc news,,0.77,natural,IAB12 News
star wars vii casting news imminent,,0.77,natural,IAB12 News
former louisvillian diane sawyer steps abcs world news,,0.77,natural,IAB12 News
watch dogs alleged pr stunt causes bomb scare australian newsroom,,0.77,natural,IAB12 News
area hospitals receives us news world report recognition,,0.77,natural,IAB12 News
news nuggets 8 things need know new veronica mars movie,,0.77,natural,IAB12 News
millions wasted flu drug claims major report,,0.77,natural,IAB12 News
ultimate warriors cause death revealed,,0.77,natural,IAB12 News
newspaper bestseller economics bad math,,0.77,natural,IAB12 News
news briefs county confirms west nile virus activity,,0.77,natural,IAB12 News
new details emerge nyts firing combative abramson,,0.77,natural,IAB12 News
leaked un report reveals new terrifying climate change fact,,0.77,natural,IAB12 News
