text,iab_label,confidence,source,labels
experimental breed infectious peritonitis,IAB16 Pets,0.85,scraped,
dog breed silken windhound,IAB16 Pets,0.85,scraped,
experimental breed lower urinary tract disease,IAB16 Pets,0.85,scraped,
dog breed faroese sheepdog,IAB16 Pets,0.85,scraped,
dog breed georgian shepherd,IAB16 Pets,0.85,scraped,
dog breed german hound,IAB16 Pets,0.85,scraped,
dog breed gull dong,IAB16 Pets,0.85,scraped,
dog breed gull terrier,IAB16 Pets,0.85,scraped,
dog breed hällefors elkhound,IAB16 Pets,0.85,scraped,
dog breed halden hound,IAB16 Pets,0.85,scraped,
dog breed hmong bobtail dog,IAB16 Pets,0.85,scraped,
dog breed indian pariah dog,IAB16 Pets,0.85,scraped,
dog breed indian spitz,IAB16 Pets,0.85,scraped,
dog breed jeju,IAB16 Pets,0.85,scraped,
dog breed majorca shepherd dog,IAB16 Pets,0.85,scraped,
dog breed danish spitz,IAB16 Pets,0.85,scraped,
dog breed markiesje,IAB16 Pets,0.85,scraped,
dog breed miniature american shepherd,IAB16 Pets,0.85,scraped,
dog breed rastreador brasileiro,IAB16 Pets,0.85,scraped,
dog breed gaucho sheepdog,IAB16 Pets,0.85,scraped,
dog breed erbi txakur,IAB16 Pets,0.85,scraped,
experimental breed panleukopenia,IAB16 Pets,0.85,scraped,
dog breed donggyeongi,IAB16 Pets,0.85,scraped,
dog breed koolie,IAB16 Pets,0.85,scraped,
dog breed kunming,IAB16 Pets,0.85,scraped,
dog breed karakachan,IAB16 Pets,0.85,scraped,
dog breed kurdish mastiff,IAB16 Pets,0.85,scraped,
dog breed levriero sardo,IAB16 Pets,0.85,scraped,
dog breed lhasa apso,IAB16 Pets,0.85,scraped,
dog breed lobito herreño,IAB16 Pets,0.85,scraped,
dog breed lucas terrier,IAB16 Pets,0.85,scraped,
dog breed lupo italiano,IAB16 Pets,0.85,scraped,
dog breed mackenzie river husky,IAB16 Pets,0.85,scraped,
dog breed lài,IAB16 Pets,0.85,scraped,
dog breed kamchatka sled dog,IAB16 Pets,0.85,scraped,
dog breed kai ken,IAB16 Pets,0.85,scraped,
dog breed jonangi,IAB16 Pets,0.85,scraped,
dog breed dogo sardesco,IAB16 Pets,0.85,scraped,
dog breed ratonero murciano,IAB16 Pets,0.85,scraped,
dog breed rize koyun,IAB16 Pets,0.85,scraped,
dog breed russian spaniel,IAB16 Pets,0.85,scraped,
dog breed ryukyu,IAB16 Pets,0.85,scraped,
dog breed new guinea singing dog,IAB16 Pets,0.85,scraped,
dog breed new zealand heading dog,IAB16 Pets,0.85,scraped,
dog breed northern inuit dog,IAB16 Pets,0.85,scraped,
dog breed nureongi,IAB16 Pets,0.85,scraped,
dog breed pachón navarro,IAB16 Pets,0.85,scraped,
dog breed pampas deerhound,IAB16 Pets,0.85,scraped,
dog breed pastore della lessinia e del lagorai,IAB16 Pets,0.85,scraped,
dog breed patagonian sheepdog,IAB16 Pets,0.85,scraped,
dog breed perdigueiro galego,IAB16 Pets,0.85,scraped,
dog breed perro majorero,IAB16 Pets,0.85,scraped,
dog breed mcnab,IAB16 Pets,0.85,scraped,
dog breed gun dogpointerretrieversetterspanielwater dog,IAB16 Pets,0.85,scraped,
dog breed continental bulldog,IAB16 Pets,0.85,scraped,
dog breed cimarrón uruguayo,IAB16 Pets,0.85,scraped,
experimental breed giardiasis,IAB16 Pets,0.85,scraped,
dog breed nenets herding laika,IAB16 Pets,0.85,scraped,
dog breed moscow watchdog,IAB16 Pets,0.85,scraped,
dog breed mongrel,IAB16 Pets,0.85,scraped,
dog breed segugio maremmano,IAB16 Pets,0.85,scraped,
dog breed saint-usuge spaniel,IAB16 Pets,0.85,scraped,
dog breed pungsan,IAB16 Pets,0.85,scraped,
dog breed sakhalin husky,IAB16 Pets,0.85,scraped,
dog breed sarail hound,IAB16 Pets,0.85,scraped,
dog breed sardinian shepherd dog,IAB16 Pets,0.85,scraped,
dog breed segugio dell'appennino,IAB16 Pets,0.85,scraped,
dog breed serrano bulldog,IAB16 Pets,0.85,scraped,
dog breed molossus of epirus,IAB16 Pets,0.85,scraped,
dog breed shar pei,IAB16 Pets,0.85,scraped,
dog breed sapsali,IAB16 Pets,0.85,scraped,
dog breed podenco valenciano,IAB16 Pets,0.85,scraped,
dog breed podenco andaluz,IAB16 Pets,0.85,scraped,
dog breed phu quoc ridgeback,IAB16 Pets,0.85,scraped,
dog breed miniature fox terrier,IAB16 Pets,0.85,scraped,
dog breed curfeistlurcher,IAB16 Pets,0.85,scraped,
dog breed retriever,IAB16 Pets,0.85,scraped,
dog breed houndscenthoundbassetcoonhoundfoxhoundsighthoundlongdog,IAB16 Pets,0.85,scraped,
dog breed telomian,IAB16 Pets,0.85,scraped,
dog breed thai bangkaew dog,IAB16 Pets,0.85,scraped,
dog breed tibetan kyi apso,IAB16 Pets,0.85,scraped,
dog breed tonya finosu,IAB16 Pets,0.85,scraped,
dog breed treeing cur,IAB16 Pets,0.85,scraped,
dog breed treeing tennessee brindle,IAB16 Pets,0.85,scraped,
dog breed valencian terrier,IAB16 Pets,0.85,scraped,
dog breed villano de las encartaciones,IAB16 Pets,0.85,scraped,
dog breed fuegian,IAB16 Pets,0.85,scraped,
dog breed hare indian dog,IAB16 Pets,0.85,scraped,
dog breed hawaiian poi dog,IAB16 Pets,0.85,scraped,
dog breed king's white hound,IAB16 Pets,0.85,scraped,
dog breed staghound,IAB16 Pets,0.85,scraped,
dog breed tahitian dog,IAB16 Pets,0.85,scraped,
dog breed techichi,IAB16 Pets,0.85,scraped,
dog breed terceira mastiff,IAB16 Pets,0.85,scraped,
dog breed tenterfield terrier,IAB16 Pets,0.85,scraped,
dog breed teddy roosevelt terrier,IAB16 Pets,0.85,scraped,
dog breed toy bulldog,IAB16 Pets,0.85,scraped,
dog breed tarsus çatalburun,IAB16 Pets,0.85,scraped,
dog breed argentine polar dog,IAB16 Pets,0.85,scraped,
dog breed buckhound,IAB16 Pets,0.85,scraped,
dog breed chiribaya dog,IAB16 Pets,0.85,scraped,
dog breed córdoba fighting dog,IAB16 Pets,0.85,scraped,
dog breed cumberland sheepdog,IAB16 Pets,0.85,scraped,
dog breed dumfriesshire hound,IAB16 Pets,0.85,scraped,
dog breed english water spaniel,IAB16 Pets,0.85,scraped,
dog breed assyrian mastiff,IAB16 Pets,0.85,scraped,
dog breed welsh hound,IAB16 Pets,0.85,scraped,
dog breed volkosob,IAB16 Pets,0.85,scraped,
dog breed villanuco de las encartaciones,IAB16 Pets,0.85,scraped,
dog breed spino degli iblei,IAB16 Pets,0.85,scraped,
dog breed taiwan dog,IAB16 Pets,0.85,scraped,
dog breed tamaskan dog,IAB16 Pets,0.85,scraped,
dog breed tang dog,IAB16 Pets,0.85,scraped,
dog breed tesem,IAB16 Pets,0.85,scraped,
dog breed toy trawler spaniel,IAB16 Pets,0.85,scraped,
dog breed terrierbull-type terrierpinscherschnauzer,IAB16 Pets,0.85,scraped,
dog breed norfolk spaniel,IAB16 Pets,0.85,scraped,
dog breed north country beagle,IAB16 Pets,0.85,scraped,
dog breed old croatian sighthound,IAB16 Pets,0.85,scraped,
dog breed old english bulldog,IAB16 Pets,0.85,scraped,
dog breed old spanish pointer,IAB16 Pets,0.85,scraped,
dog breed old welsh grey sheepdog,IAB16 Pets,0.85,scraped,
dog breed paisley terrier,IAB16 Pets,0.85,scraped,
dog breed polynesian dog,IAB16 Pets,0.85,scraped,
dog breed salish wool dog,IAB16 Pets,0.85,scraped,
cat breed korat,IAB16 Pets,0.85,scraped,
cat breed chartreux,IAB16 Pets,0.85,scraped,
cat breed maine coon,IAB16 Pets,0.85,scraped,
pet foxes,IAB16 Pets,0.85,scraped,
pet donkeysonolatry,IAB16 Pets,0.85,scraped,
pet horseshorses in arthorse worshiphorse sacrificeashvamedha,IAB16 Pets,0.85,scraped,
pet jaguars(maya jaguar gods),IAB16 Pets,0.85,scraped,
dog breed norman hound,IAB16 Pets,0.85,scraped,
dog breed moscow water dog,IAB16 Pets,0.85,scraped,
dog breed turnspit,IAB16 Pets,0.85,scraped,
dog breed molossus,IAB16 Pets,0.85,scraped,
dog breed dog type,IAB16 Pets,0.85,scraped,
dog breed dog crossbreeds,IAB16 Pets,0.85,scraped,
dog breed italian dog breeds,IAB16 Pets,0.85,scraped,
dog breed dog breeds from india,IAB16 Pets,0.85,scraped,
dog breed tibetan dog breeds,IAB16 Pets,0.85,scraped,
"dog breed alderton, david(2000).hounds of the world. shrewsbury: swan hill press.isbn1-85310-912-6.",IAB16 Pets,0.85,scraped,
"dog breed fogle, bruce(2009).the encyclopedia of the dog. new york: dk publishing.isbn978-0-7566-6004-8.",IAB16 Pets,0.85,scraped,
dog breed st. john's water dog,IAB16 Pets,0.85,scraped,
dog breed medical response dogseizure dog,IAB16 Pets,0.85,scraped,
dog breed sleuth hound,IAB16 Pets,0.85,scraped,
dog breed rache,IAB16 Pets,0.85,scraped,
dog breed laconian,IAB16 Pets,0.85,scraped,
dog breed lapponian shepherd,IAB16 Pets,0.85,scraped,
dog breed limer,IAB16 Pets,0.85,scraped,
dog breed marquesan dog,IAB16 Pets,0.85,scraped,
dog breed welsh sheepdog,IAB16 Pets,0.85,scraped,
dog breed abyssinian sand terrier,IAB16 Pets,0.85,scraped,
dog breed zerdava,IAB16 Pets,0.85,scraped,
"dog breed soman, w.v. (1962).the indian dog. mumbai: popular prakashan.",IAB16 Pets,0.85,scraped,
dog breed african village dog,IAB16 Pets,0.85,scraped,
dog breed free-ranging dogpye-dogstreet dog,IAB16 Pets,0.85,scraped,
dog breed hairless dog,IAB16 Pets,0.85,scraped,
dog breed herding dogcollielivestock guardian dogsheep dog,IAB16 Pets,0.85,scraped,
dog breed hunting dogcurfeistlurchergun dogpointerretrieversetterspanielwater doghoundscenthoundbassetcoonhoundfoxhoundsighthoundlongdogterrierbull-type terrierpinscherschnauzer,IAB16 Pets,0.85,scraped,
dog breed mastiffbulldog,IAB16 Pets,0.85,scraped,
dog breed spitzhuskylaikatugou,IAB16 Pets,0.85,scraped,
dog breed toy dogbichon,IAB16 Pets,0.85,scraped,
dog breed sighthoundlongdog,IAB16 Pets,0.85,scraped,
"dog breed hancock, david (1984).old working dogs. botley, oxfordshire: shire publications ltd.isbn0852636784.",IAB16 Pets,0.85,scraped,
dog breed basset,IAB16 Pets,0.85,scraped,
dog breed foxhound,IAB16 Pets,0.85,scraped,
dog breed catch dog,IAB16 Pets,0.85,scraped,
dog breed companion dog,IAB16 Pets,0.85,scraped,
dog breed detection dog,IAB16 Pets,0.85,scraped,
"dog breed taefehshokr, sina; key, yashar; maleki, mehrdad (2014).""survey on iran's breeds of dogs"".journal of veterinary medicine(in persian) (21). tabriz: faculty of veterinary medicine,islamic azad university. retrieved20 may2020.",IAB16 Pets,0.85,scraped,
"dog breed morris, desmond(2001).dogs: the ultimate dictionary of over 1,000 dog breeds. north pomfret, vt: trafalgar square publishing.isbn1-57076-219-8.",IAB16 Pets,0.85,scraped,
dog breed yakutian laika,IAB16 Pets,0.85,scraped,
"dog breed mehus-roe, kristin (2005).the original dog bible: the definitive source for all things dog. irvine, ca: bow tie press.isbn1-931993-34-3.",IAB16 Pets,0.85,scraped,
dog breed collie,IAB16 Pets,0.85,scraped,
dog breed feist,IAB16 Pets,0.85,scraped,
dog breed pointer,IAB16 Pets,0.85,scraped,
dog breed kintamani,IAB16 Pets,0.85,scraped,
dog breed setter,IAB16 Pets,0.85,scraped,
dog breed spaniel,IAB16 Pets,0.85,scraped,
dog breed water dog,IAB16 Pets,0.85,scraped,
dog breed scenthoundbassetcoonhoundfoxhound,IAB16 Pets,0.85,scraped,
dog breed lurcher,IAB16 Pets,0.85,scraped,
dog breed street dog,IAB16 Pets,0.85,scraped,
dog breed pye-dog,IAB16 Pets,0.85,scraped,
dog breed turnspit dog,IAB16 Pets,0.85,scraped,
"dog breed hancock, david (2012).sighthounds: their form, their function and their future. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-392-4.",IAB16 Pets,0.85,scraped,
"dog breed hancock, david (2011).sporting terriers: their form, their function and their future. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-303-0.",IAB16 Pets,0.85,scraped,
"dog breed jackson, stephen; groves, colin (2015).taxonomy of australian mammals. csiro publishing, clayton, victoria, australia.isbn9781486300136.",IAB16 Pets,0.85,scraped,
dog breed fighting dog,IAB16 Pets,0.85,scraped,
dog breed guard dog,IAB16 Pets,0.85,scraped,
dog breed lap dog,IAB16 Pets,0.85,scraped,
dog breed carriage dog,IAB16 Pets,0.85,scraped,
dog breed tugou,IAB16 Pets,0.85,scraped,
dog breed bichon,IAB16 Pets,0.85,scraped,
dog breed breeds,IAB16 Pets,0.85,scraped,
dog breed crossbreeds,IAB16 Pets,0.85,scraped,
dog breed mixed-breed dog,IAB16 Pets,0.85,scraped,
dog breed crossbreed,IAB16 Pets,0.85,scraped,
dog breed extinct breeds,IAB16 Pets,0.85,scraped,
dog breed most popular,IAB16 Pets,0.85,scraped,
dog breed coonhound,IAB16 Pets,0.85,scraped,
"dog breed hancock, david (2014b).hounds: hunting by scent. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-601-7.",IAB16 Pets,0.85,scraped,
"dog breed hancock, david (2013).gundogs: their past, their performance and their prospects. ramsbury, marlborough: the crowood press ltd.isbn978-1-84797-492-1.",IAB16 Pets,0.85,scraped,
"dog breed hancock, david (2014a).dogs of the shepherds: a review of the pastoral breeds. ramsbury, wiltshire: the crowood press ltd.isbn978-1-84797-808-0.",IAB16 Pets,0.85,scraped,
dog breed white shepherd,IAB16 Pets,0.85,scraped,
dog breed wirehaired vizsla,IAB16 Pets,0.85,scraped,
dog breed xiasi dog,IAB16 Pets,0.85,scraped,
dog breed laika,IAB16 Pets,0.85,scraped,
dog breed husky,IAB16 Pets,0.85,scraped,
dog breed bulldog,IAB16 Pets,0.85,scraped,
dog breed guide dog,IAB16 Pets,0.85,scraped,
dog breed meat dog,IAB16 Pets,0.85,scraped,
cat breed khao manee,IAB16 Pets,0.85,scraped,
dog breed search and rescue dog,IAB16 Pets,0.85,scraped,
dog breed sled dog,IAB16 Pets,0.85,scraped,
dog breed war dog,IAB16 Pets,0.85,scraped,
dog breed autism dog,IAB16 Pets,0.85,scraped,
dog breed mercy dog,IAB16 Pets,0.85,scraped,
dog breed schnauzer,IAB16 Pets,0.85,scraped,
dog breed bay dog,IAB16 Pets,0.85,scraped,
dog breed attack dog,IAB16 Pets,0.85,scraped,
dog breed assistance dogautism dogguide doghearing dogmedical response dogseizure dogmobility assistance dogtherapy dogpsychiatric assistance dog,IAB16 Pets,0.85,scraped,
dog breed longdog,IAB16 Pets,0.85,scraped,
dog breed bull-type terrier,IAB16 Pets,0.85,scraped,
dog breed pinscher,IAB16 Pets,0.85,scraped,
dog breed kokoni,IAB16 Pets,0.85,scraped,
cat breed senior,IAB16 Pets,0.85,scraped,
dog breed kazakh tazy,IAB16 Pets,0.85,scraped,
dog breed dog daycare,IAB16 Pets,0.85,scraped,
dog breed psychiatric assistance dog,IAB16 Pets,0.85,scraped,
dog breed usage by country,IAB16 Pets,0.85,scraped,
dog breed communicationbarkingbody languagehowling,IAB16 Pets,0.85,scraped,
dog breed intelligence,IAB16 Pets,0.85,scraped,
dog breed dog–cat relationship,IAB16 Pets,0.85,scraped,
dog breed barking,IAB16 Pets,0.85,scraped,
dog breed body language,IAB16 Pets,0.85,scraped,
dog breed howling,IAB16 Pets,0.85,scraped,
dog breed animal testing,IAB16 Pets,0.85,scraped,
dog breed baiting,IAB16 Pets,0.85,scraped,
dog breed breed-specific legislation,IAB16 Pets,0.85,scraped,
dog breed cynanthropy,IAB16 Pets,0.85,scraped,
dog breed dog bite,IAB16 Pets,0.85,scraped,
dog breed dog beach,IAB16 Pets,0.85,scraped,
dog breed 2007 recalls,IAB16 Pets,0.85,scraped,
dog breed seizure dog,IAB16 Pets,0.85,scraped,
dog breed dog fighting,IAB16 Pets,0.85,scraped,
dog breed selective breeding,IAB16 Pets,0.85,scraped,
dog breed dog fooddog biscuit2007 recalls,IAB16 Pets,0.85,scraped,
dog breed dogs in religion,IAB16 Pets,0.85,scraped,
dog breed dogs in space,IAB16 Pets,0.85,scraped,
dog breed dog licence,IAB16 Pets,0.85,scraped,
dog breed dog meat,IAB16 Pets,0.85,scraped,
dog breed dog park,IAB16 Pets,0.85,scraped,
dog breed dog show,IAB16 Pets,0.85,scraped,
dog breed dog grooming,IAB16 Pets,0.85,scraped,
dog breed dog theft,IAB16 Pets,0.85,scraped,
dog breed dog walking,IAB16 Pets,0.85,scraped,
dog breed fear of dogs,IAB16 Pets,0.85,scraped,
dog breed human–canine bond,IAB16 Pets,0.85,scraped,
dog breed origin of the domestic dog,IAB16 Pets,0.85,scraped,
dog breed therapy,IAB16 Pets,0.85,scraped,
dog breed dog biscuit,IAB16 Pets,0.85,scraped,
dog breed dog sports,IAB16 Pets,0.85,scraped,
dog breed chicken,IAB16 Pets,0.85,scraped,
dog breed aging(list of longest-living dogs),IAB16 Pets,0.85,scraped,
dog breed breeding,IAB16 Pets,0.85,scraped,
dog breed portal,IAB16 Pets,0.85,scraped,
dog breed conformation,IAB16 Pets,0.85,scraped,
dog breed diseases,IAB16 Pets,0.85,scraped,
dog breed dog food,IAB16 Pets,0.85,scraped,
dog breed odor,IAB16 Pets,0.85,scraped,
dog breed rabies in animals,IAB16 Pets,0.85,scraped,
dog breed rage syndrome,IAB16 Pets,0.85,scraped,
dog breed reproduction,IAB16 Pets,0.85,scraped,
dog breed skin disorders,IAB16 Pets,0.85,scraped,
dog breed vaccination,IAB16 Pets,0.85,scraped,
dog breed clicker,IAB16 Pets,0.85,scraped,
dog breed crate training,IAB16 Pets,0.85,scraped,
dog breed housebreaking,IAB16 Pets,0.85,scraped,
dog breed socialization,IAB16 Pets,0.85,scraped,
dog breed domesticated silver fox,IAB16 Pets,0.85,scraped,
dog breed anatomy,IAB16 Pets,0.85,scraped,
dog breed coat,IAB16 Pets,0.85,scraped,
dog breed individual dogs,IAB16 Pets,0.85,scraped,
dog breed fictional dogs,IAB16 Pets,0.85,scraped,
dog breed mutation breeding,IAB16 Pets,0.85,scraped,
dog breed lists of breeds,IAB16 Pets,0.85,scraped,
dog breed lists of cultivars,IAB16 Pets,0.85,scraped,
dog breed backcrossing,IAB16 Pets,0.85,scraped,
dog breed inbreeding,IAB16 Pets,0.85,scraped,
dog breed marker-assisted selection,IAB16 Pets,0.85,scraped,
dog breed category,IAB16 Pets,0.85,scraped,
dog breed preservation breeding,IAB16 Pets,0.85,scraped,
dog breed lists of dogs,IAB16 Pets,0.85,scraped,
dog breed selective sweep,IAB16 Pets,0.85,scraped,
dog breed smart breeding (marker-assisted selection),IAB16 Pets,0.85,scraped,
dog breed hybrid,IAB16 Pets,0.85,scraped,
dog breed purebred,IAB16 Pets,0.85,scraped,
dog breed cat,IAB16 Pets,0.85,scraped,
dog breed outcrossing,IAB16 Pets,0.85,scraped,
dog breed cattle,IAB16 Pets,0.85,scraped,
dog breed dogbreeding,IAB16 Pets,0.85,scraped,
dog breed rare breed,IAB16 Pets,0.85,scraped,
dog breed turkey,IAB16 Pets,0.85,scraped,
dog breed duck,IAB16 Pets,0.85,scraped,
dog breed goat,IAB16 Pets,0.85,scraped,
dog breed goose,IAB16 Pets,0.85,scraped,
dog breed guinea pig,IAB16 Pets,0.85,scraped,
dog breed horsebreeding,IAB16 Pets,0.85,scraped,
dog breed pig,IAB16 Pets,0.85,scraped,
dog breed pigeonbreeding,IAB16 Pets,0.85,scraped,
dog breed rabbit,IAB16 Pets,0.85,scraped,
dog breed sheep,IAB16 Pets,0.85,scraped,
dog breed mango,IAB16 Pets,0.85,scraped,
dog breed water buffalo,IAB16 Pets,0.85,scraped,
dog breed backyard breeder,IAB16 Pets,0.85,scraped,
dog breed breed standard,IAB16 Pets,0.85,scraped,
dog breed breeding back,IAB16 Pets,0.85,scraped,
dog breed breeding pair,IAB16 Pets,0.85,scraped,
dog breed breeding program,IAB16 Pets,0.85,scraped,
dog breed designer crossbreed,IAB16 Pets,0.85,scraped,
dog breed nemesia,IAB16 Pets,0.85,scraped,
dog breed citrushybrids,IAB16 Pets,0.85,scraped,
dog breed canna,IAB16 Pets,0.85,scraped,
dog breed cannabis,IAB16 Pets,0.85,scraped,
dog breed callistemon,IAB16 Pets,0.85,scraped,
experimental breed kanaani,IAB16 Pets,0.85,scraped,
dog breed banana,IAB16 Pets,0.85,scraped,
dog breed capsicum,IAB16 Pets,0.85,scraped,
dog breed basil,IAB16 Pets,0.85,scraped,
dog breed cherimoya,IAB16 Pets,0.85,scraped,
dog breed hop,IAB16 Pets,0.85,scraped,
dog breed coffee,IAB16 Pets,0.85,scraped,
dog breed cucumber,IAB16 Pets,0.85,scraped,
dog breed gazania,IAB16 Pets,0.85,scraped,
dog breed grape,IAB16 Pets,0.85,scraped,
dog breed grevillea,IAB16 Pets,0.85,scraped,
dog breed applejapanese,IAB16 Pets,0.85,scraped,
dog breed captive breeding,IAB16 Pets,0.85,scraped,
dog breed narcissus(daffodils),IAB16 Pets,0.85,scraped,
dog breed rosebreederscultivars,IAB16 Pets,0.85,scraped,
dog breed nepenthes,IAB16 Pets,0.85,scraped,
dog breed olives,IAB16 Pets,0.85,scraped,
dog breed onion,IAB16 Pets,0.85,scraped,
dog breed pear,IAB16 Pets,0.85,scraped,
dog breed rice,IAB16 Pets,0.85,scraped,
dog breed donkey,IAB16 Pets,0.85,scraped,
dog breed strawberry,IAB16 Pets,0.85,scraped,
dog breed sweet potato,IAB16 Pets,0.85,scraped,
dog breed sweetcorn,IAB16 Pets,0.85,scraped,
dog breed tomato,IAB16 Pets,0.85,scraped,
dog breed venus flytrap,IAB16 Pets,0.85,scraped,
dog breed japanese,IAB16 Pets,0.85,scraped,
dog breed hybrids,IAB16 Pets,0.85,scraped,
dog breed breeders,IAB16 Pets,0.85,scraped,
dog breed cultivars,IAB16 Pets,0.85,scraped,
dog breed culling,IAB16 Pets,0.85,scraped,
dog breed natural selectionbalancingdirectionaldisruptivenegativeselective sweepstabilizing,IAB16 Pets,0.85,scraped,
dog breed selection methods in plant breeding,IAB16 Pets,0.85,scraped,
dog breed genotype,IAB16 Pets,0.85,scraped,
dog breed phenotype,IAB16 Pets,0.85,scraped,
dog breed dominance,IAB16 Pets,0.85,scraped,
dog breed codominance,IAB16 Pets,0.85,scraped,
dog breed epistasis,IAB16 Pets,0.85,scraped,
dog breed dwarfing,IAB16 Pets,0.85,scraped,
dog breed heterosis,IAB16 Pets,0.85,scraped,
dog breed outbreeding depression,IAB16 Pets,0.85,scraped,
dog breed inbreeding depression,IAB16 Pets,0.85,scraped,
dog breed recessive trait,IAB16 Pets,0.85,scraped,
dog breed sex linkage,IAB16 Pets,0.85,scraped,
