text,labels,confidence,source,iab_label
microsoft layoffs happening soon,,0.66,natural,IAB19 Technology & Computing
protesters crash googles developers conference san francisco,,0.66,natural,IAB19 Technology & Computing
microsoft ceo satya nadella signals new course ms office ipad,,0.66,natural,IAB19 Technology & Computing
first impressions microsoft office ipad,,0.66,natural,IAB19 Technology & Computing
first look microsoft surface pro 3,,0.65,natural,IAB19 Technology & Computing
microsoft debuts office 365 personal plan push adoption office ipad,,0.65,natural,IAB19 Technology & Computing
intel releases fastest ever core i7 clocked 4ghz,,0.65,natural,IAB19 Technology & Computing
cisco joins cloud computing race 1 bln plan wsj,,0.65,natural,IAB19 Technology & Computing
cloud computing hybrid azure starter kit offered carpathia equinix,,0.65,natural,IAB19 Technology & Computing
cisco partners build worlds largest global intercloud,,0.65,natural,IAB19 Technology & Computing
new macbook airs finally launching week,,0.65,natural,IAB19 Technology & Computing
intel reports lower 1stquarter net income amid pc slump revenue inches,,0.65,natural,IAB19 Technology & Computing
microsoft engineer teases something amazing windows phone,,0.65,natural,IAB19 Technology & Computing
intel relentlessly advancing towards mobile goals intc,,0.65,natural,IAB19 Technology & Computing
"Key Figure: Bill Gates, Co-founder of Microsoft and Architect of Windows",,0.65,synthetic,IAB19 Technology & Computing
microsoft office coming ipad,,0.65,natural,IAB19 Technology & Computing
1 thing fueling googles android dominance,,0.65,natural,IAB19 Technology & Computing
get google windows mac,,0.65,natural,IAB19 Technology & Computing
microsoft unveils surface pro 3 tablet,,0.65,natural,IAB19 Technology & Computing
ciscos big cloud play little choice,,0.65,natural,IAB19 Technology & Computing
penny stock movers intel corporation intc cisco systems inc csco,,0.65,natural,IAB19 Technology & Computing
The Continued Relevance of C/C++ in the Era of Cloud and AI,,0.64,synthetic,IAB19 Technology & Computing
The Challenges Facing C/C++ in the Future,,0.64,synthetic,IAB19 Technology & Computing
microsoft word ipad worth hype price,,0.64,natural,IAB19 Technology & Computing
cisco invest 1bn worlds largest cloud network,,0.64,natural,IAB19 Technology & Computing
apple updates 97inch ipad retina display improved cameras quick facts,,0.64,natural,IAB19 Technology & Computing
satya nadella unveils office apple incs ipad,,0.64,natural,IAB19 Technology & Computing
google partners nvidia bring pc class gaming portable devices,,0.64,natural,IAB19 Technology & Computing
Shareware and freeware have played a significant role in the evolution of technology and computing.,,0.64,synthetic,IAB19 Technology & Computing
zero day new flaw hits microsofts internet explorer,,0.64,natural,IAB19 Technology & Computing
courageous xbox one microsoft,,0.64,natural,IAB19 Technology & Computing
qualcomm snapdragon 805 poised lead 4k revolution mobile,,0.64,natural,IAB19 Technology & Computing
silicon valley tv show mike judge tees tech titans,,0.64,natural,IAB19 Technology & Computing
top 10 htc one m8 apps,,0.64,natural,IAB19 Technology & Computing
apple inc aapl updates macbook air better chips lower prices,,0.64,natural,IAB19 Technology & Computing
apple inc google inc amazoncom inc battle living room,,0.64,natural,IAB19 Technology & Computing
cisco systems spending 1 billion cloud computing,,0.64,natural,IAB19 Technology & Computing
remember computer,,0.64,natural,IAB19 Technology & Computing
intel make tablet chips chinas rockchip,,0.64,natural,IAB19 Technology & Computing
google plans 3d tablet,,0.64,natural,IAB19 Technology & Computing
kinect isnt going die anytime soon according microsoft,,0.64,natural,IAB19 Technology & Computing
cisco pushes cloud 1bn investment,,0.64,natural,IAB19 Technology & Computing
stop freaking ipad isnt dying,,0.64,natural,IAB19 Technology & Computing
htc upgrades htc one phone gives larger screen better software,,0.63,natural,IAB19 Technology & Computing
tech ipo bubble burst,,0.63,natural,IAB19 Technology & Computing
cisco invest 1 billion global cloud network accelerate internet,,0.63,natural,IAB19 Technology & Computing
2 winners 1 loser microsofts new office ipad,,0.63,natural,IAB19 Technology & Computing
computex2014 intel introduces 14nm core processors fanless devices,,0.63,natural,IAB19 Technology & Computing
C/C++ as a Gateway to Computer Science,,0.63,synthetic,IAB19 Technology & Computing
intel bringing core pc chips tablet devices,,0.63,natural,IAB19 Technology & Computing
laptop tradeoffs,,0.63,natural,IAB19 Technology & Computing
toasterfridge microsofts new pc problems,,0.63,natural,IAB19 Technology & Computing
apple inc google inc yahoo inc could read emails,,0.63,natural,IAB19 Technology & Computing
get mac desktop laptop,,0.63,natural,IAB19 Technology & Computing
microsoft unveils larger tablet,,0.63,natural,IAB19 Technology & Computing
intel bring pc chips tablets new core chips,,0.63,natural,IAB19 Technology & Computing
microsoft announces surface pro 3 laptop killer,,0.63,natural,IAB19 Technology & Computing
microsoft ceo satya nadella unveil office version ipad march 27,,0.63,natural,IAB19 Technology & Computing
microsoft chief satya nadella crows twitter ipad office soars,,0.63,natural,IAB19 Technology & Computing
google making modular smartphone,,0.63,natural,IAB19 Technology & Computing
surface pro 3 groundbreaking tablet yet,,0.63,natural,IAB19 Technology & Computing
jim cramers mad dash alliant techsystems creative deal,,0.63,natural,IAB19 Technology & Computing
googles project hera merge android chrome web rumor,,0.63,natural,IAB19 Technology & Computing
microsoft apple google also read emails,,0.63,natural,IAB19 Technology & Computing
microsoft need laptop new tablet,,0.63,natural,IAB19 Technology & Computing
htc making nextgen nexus tablet,,0.63,natural,IAB19 Technology & Computing
apples legacy macbook pro cddvd superdrive lives 100 price cut,,0.63,natural,IAB19 Technology & Computing
microsoft ceo satya nadella unveils office ipad,,0.63,natural,IAB19 Technology & Computing
cartech company mobileye soars ipo,,0.63,natural,IAB19 Technology & Computing
office ipad one microsofts finest moments,,0.63,natural,IAB19 Technology & Computing
beats music compaq biggest acquisitions tech history,,0.63,natural,IAB19 Technology & Computing
traders buy high volume call options hewlettpackard company hpq,,0.63,natural,IAB19 Technology & Computing
hands toshibas brilliant 4k laptop,,0.62,natural,IAB19 Technology & Computing
nvidia ibm unveil nvlink interconnect cpus gpus,,0.62,natural,IAB19 Technology & Computing
microsofts yusuf mehdi says kinect always integral xbox one,,0.62,natural,IAB19 Technology & Computing
silicon valley workers en masse san franciscos pride parade,,0.62,natural,IAB19 Technology & Computing
lenovos first consumer chromebook n20 n20p 279 329,,0.62,natural,IAB19 Technology & Computing
microsoft unveils 12inch surface pro 3 tablet,,0.62,natural,IAB19 Technology & Computing
ipad helped apple inc aapl dominate global pc market q1 2014,,0.62,natural,IAB19 Technology & Computing
microsoft earnings slip soft computer sales,,0.62,natural,IAB19 Technology & Computing
lenovo unveils first two consumerfocused chromebooks n20 n20p,,0.62,natural,IAB19 Technology & Computing
microsoft gains wake unveiling office ipad,,0.62,natural,IAB19 Technology & Computing
intel chinas rockchip android tablets alliance,,0.62,natural,IAB19 Technology & Computing
"### 6. Current Trends: Java's Evolution in Cloud Computing, Big Data, and Artificial Intelligence",,0.62,synthetic,IAB19 Technology & Computing
### 7. Future Possibilities: Java's Role in Emerging Technologies such as Blockchain and Quantum Computing,,0.62,synthetic,IAB19 Technology & Computing
update 2intel make tablet chips chinas rockchip,,0.62,natural,IAB19 Technology & Computing
microsoft google kill intelasus dual os tablet effort,,0.62,natural,IAB19 Technology & Computing
apples ipad retook tablet sat crown jd power,,0.62,natural,IAB19 Technology & Computing
ijackers hit australian apple devices ransom demands,,0.62,natural,IAB19 Technology & Computing
transcendence revenge cybertech,,0.62,natural,IAB19 Technology & Computing
microsoft thank ballmer nadella office ipad goahead,,0.62,natural,IAB19 Technology & Computing
microsoft ceo satya nadella crows twitter ipad office soars,,0.62,natural,IAB19 Technology & Computing
samsung making vr headset phones tablets,,0.62,natural,IAB19 Technology & Computing
nvidia serves dual gk110 gpus 2999 geforce titan z,,0.62,natural,IAB19 Technology & Computing
macbook air refresh coming tomorrow,,0.62,natural,IAB19 Technology & Computing
apple ibm develop cloud services apps iphones ipads,,0.62,natural,IAB19 Technology & Computing
strength microsofts surface pro 3 great tablet functional laptop,,0.62,natural,IAB19 Technology & Computing
sign test apples new mac operating system,,0.62,natural,IAB19 Technology & Computing
microsofts surface pro 3 tablet right youre one,,0.62,natural,IAB19 Technology & Computing
googles new intel chromebooks devices dell hp lenovo asus lg,,0.62,natural,IAB19 Technology & Computing
google coming chrome browsers pc mac,,0.62,natural,IAB19 Technology & Computing
intel ups revenue outlook revived pc sales,,0.62,natural,IAB19 Technology & Computing
googles revolutionary project ara modular gray phone launch january,,0.62,natural,IAB19 Technology & Computing
coming round microsoft corp job cuts could biggest tech giants history,,0.62,natural,IAB19 Technology & Computing
new samsung ad gleefully shows apple microsoft kindle,,0.62,natural,IAB19 Technology & Computing
top tech stocks gopro inc gpro gt advanced technologies inc gtat,,0.62,natural,IAB19 Technology & Computing
samsung tries wooing multitaskers 28inch 4k utra hd monitor,,0.62,natural,IAB19 Technology & Computing
apple unveil new software platform wwdc 2014 iphone ipad apple tv,,0.62,natural,IAB19 Technology & Computing
apple updates ipad tablet better cameras faster processor,,0.62,natural,IAB19 Technology & Computing
apple speeds macbook pro line,,0.62,natural,IAB19 Technology & Computing
tradeideas microsoft msft todays postmarket leader stock,,0.61,natural,IAB19 Technology & Computing
handson surface pro 3 microsofts hybrid tablet isnt crazy anymore,,0.61,natural,IAB19 Technology & Computing
googles drastic gmail redesign could come browsers,,0.61,natural,IAB19 Technology & Computing
qualcomm inc qcom falling weak forecast,,0.61,natural,IAB19 Technology & Computing
new apple mac mobile features coming fall wvideo,,0.61,natural,IAB19 Technology & Computing
intel 5ghz core i7 chip debuts lowcost creative workstations,,0.61,natural,IAB19 Technology & Computing
mainframe turns 50,,0.61,natural,IAB19 Technology & Computing
first look microsoft office ipad pretty functional,,0.61,natural,IAB19 Technology & Computing
gogcom gamersgate kick pc game deals season massive,,0.61,natural,IAB19 Technology & Computing
watson spark datadriven rd revolution,,0.61,natural,IAB19 Technology & Computing
samsung galaxy note 4 tipped feature 2k display 64bit cpu 4gb ram,,0.61,natural,IAB19 Technology & Computing
microsoft unveils office ipad nadella outlines vision cloud mobile,,0.61,natural,IAB19 Technology & Computing
thieves raid samsung plant brazil make millions worth electronics,,0.61,natural,IAB19 Technology & Computing
The Security Concerns Surrounding C/C++,,0.61,synthetic,IAB19 Technology & Computing
googles nexus tablets officially stock yes,,0.61,natural,IAB19 Technology & Computing
apple incs key ihome success starts iphone,,0.61,natural,IAB19 Technology & Computing
microsoft brings word powerpoint excel ipad,,0.61,natural,IAB19 Technology & Computing
closer look microsofts absurdly thin surface pro 3,,0.61,natural,IAB19 Technology & Computing
microsoft launches office ipad word excel powerpoint,,0.61,natural,IAB19 Technology & Computing
new apple mac mobile features coming fall,,0.61,natural,IAB19 Technology & Computing
lenovo intros n20n20p chromebook duo priced 280,,0.61,natural,IAB19 Technology & Computing
intel unveils chromebooks based latest laptop chips,,0.61,natural,IAB19 Technology & Computing
microsoft may unveil small surface tablet pc may 20,,0.61,natural,IAB19 Technology & Computing
microsoft boasts surface 3 replace laptop,,0.61,natural,IAB19 Technology & Computing
cisco goes cloud services 1 billion investment,,0.61,natural,IAB19 Technology & Computing
facebook build second data center altoona,,0.61,natural,IAB19 Technology & Computing
apples next focus major redesigning next operating system os x 1010,,0.61,natural,IAB19 Technology & Computing
3d printer used fix mans face,,0.61,natural,IAB19 Technology & Computing
microsofts macbook airreplacement surface pro 3 tablet landing uk,,0.61,natural,IAB19 Technology & Computing
lenovo geared announce first windows phone device,,0.61,natural,IAB19 Technology & Computing
apple reportedly working 4k imac 12 inch retina macbook air,,0.61,natural,IAB19 Technology & Computing
qualcomms 8core snapdragon 615 go production soon,,0.61,natural,IAB19 Technology & Computing
review microsofts surface works laptop tradeoffs,,0.61,natural,IAB19 Technology & Computing
microsoft gain office 365 users office ipad,,0.61,natural,IAB19 Technology & Computing
microsoft launch surface pro 3 tablet finally replace laptop,,0.61,natural,IAB19 Technology & Computing
adobe announces photoshop mix apples ipad,,0.61,natural,IAB19 Technology & Computing
cisco invest 1b expand cloud computing operations republic,,0.61,natural,IAB19 Technology & Computing
symantec shares plunge ceo fired,,0.61,natural,IAB19 Technology & Computing
apple unveils souped macbook pro retina display,,0.61,natural,IAB19 Technology & Computing
apples new macbook pro comes retina display,,0.61,natural,IAB19 Technology & Computing
google developing 3d imaging tablet,,0.61,natural,IAB19 Technology & Computing
facebook faces ico investigation secret user experiment,,0.61,natural,IAB19 Technology & Computing
weaning microsoft windows,,0.61,natural,IAB19 Technology & Computing
razer announces android tvpowered microconsole google io,,0.61,natural,IAB19 Technology & Computing
heartbleed bug crisis fund launched google microsoft tech giants,,0.6,natural,IAB19 Technology & Computing
cisco 1bn cloud play covert direct strategy,,0.6,natural,IAB19 Technology & Computing
